arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKA,std,0,0,0.0001,13,1,5,0.6977964744,0.8303999901,0.7140000463,0.8303999901,0,0,-0.5058480501,5.164552212,-5.861502171,0.9635790586,45.63034978,0,0,-1.950969458,4.350378036,-12.01355171,0.7709550858,45.33583157,0.8882108927,0.6225525737,0.7190810442,0.1190669984,0.03577832878,0.2622436285,0,1.200000048,0.1432419717,0.04673592374,0.3114124537,0,1.200000048
KKA,std,0,0,0.0001,14,0,1,0.9721153846,1,1,1,0,0,-1.495557904,5.451287746,-12.08251381,0.7536970377,39.55415932,0,0,-2.763243198,4.645619869,-12.45406151,0.6454493999,34.28879202,0.9105626941,0.6236872077,0.7210822105,0.1121487096,0.04110309482,0.4315160811,0,1.200000048,0.1318054348,0.04927343875,0.3005227149,0,1.200000048
KKA,std,0,0,0.0001,15,1,5,0.6213141026,0.7615999579,0.6240000129,0.7615999579,0,0,-0.2628881931,5.325704098,-3.553643703,0.9684281945,40.7395226,0,0,-1.792810321,5.024416447,-10.00974941,0.8419736028,39.14896797,0.9187067747,0.6295425892,0.7151123881,0.1149452776,0.02184035629,0.3250484467,0,1.200000048,0.125461489,0.04101105779,0.2872776091,0,1.200000048
KKA,std,0,0,0.0001,16,0,1,0.9621794872,1,0.969999969,1,0,0,-0.249707967,5.655860901,-2.416336298,1.00445044,41.27091855,0,0,-1.173313856,5.803470612,-10.55938339,0.9504954815,33.94617311,0.9309129715,0.6247780919,0.7275471687,0.1071952358,0.02157816477,0.2937066257,0,1.200000048,0.1062634513,0.02751950547,0.2150269449,0,1.200000048
KKA,std,0,0,0.0001,17,1,5,0.7,0.8519999981,0.6600000262,0.8519999981,0,0,-0.218830511,5.609036446,-3.963746309,0.996363163,51.63194572,0,0,-1.121809483,4.711354256,-8.033945084,0.9195144176,48.22640552,0.9583200812,0.62940979,0.7325009108,0.107649222,0.03910919651,0.2730730474,0,1.200000048,0.1307329237,0.0404279381,0.2231973559,0,1.200000048
KKA,std,0,0,0.0001,18,0,1,0.9697516026,1,0.9799999595,1,0,0,-1.354275227,4.55820179,-11.76019573,0.7875810862,44.69877638,0,0,-1.741791844,3.942366123,-10.57835007,0.7129192948,36.69520619,0.9552939534,0.6272573471,0.7360607386,0.1329556257,0.03361052275,0.2943082452,0,1.200000048,0.1546808779,0.0424141176,0.2734643817,0,1.200000048
KKA,std,0,0,0.0001,19,1,5,0.6221153846,0.7899999619,0.5860000253,0.7899999619,0,0,-0.4232158959,5.801220894,-2.934594631,0.9833607078,51.34845467,0,0,-1.434474945,4.968093395,-8.5831604,0.8882730007,46.18586237,0.9951463938,0.6314357519,0.7438470125,0.1064485237,0.0283089336,0.309340179,0,1.200000048,0.1271796376,0.03331039846,0.2494341433,0,1.200000048
KKA,std,0,0,0.0001,20,0,1,0.9686298077,1,0.9799999595,1,0,0,-1.155084848,6.337634087,-7.590643406,0.8503571153,41.04758999,0,0,-3.729095459,5.185469151,-13.31484509,0.6045435071,37.73971808,0.9817519188,0.6306849122,0.7358833551,0.09658995271,0.03192753717,0.2725355327,0,1.200000048,0.1178191751,0.03811359406,0.2956845462,0,1.200000048
KKA,std,0,0,0.0001,21,1,5,0.5509214744,0.709199965,0.5380000472,0.709199965,0,0,-0.3831877708,5.178335667,-3.40552187,0.9890173674,45.80046122,0,0,-2.309900761,5.33004427,-10.6921196,0.8320208788,43.8662861,1.012137771,0.6337118745,0.7330527902,0.118218258,0.02100316621,0.3136226237,0,1.200000048,0.1186577827,0.04454726726,0.2937579453,0,1.200000048
KKA,std,0,0,0.0001,22,0,1,0.9611778846,1,1,1,0,0,0.1408325136,8.969901085,-3.176604271,1.02682364,28.02662257,0,0,-1.940775752,8.310702324,-15.33772087,0.923530221,21.30908503,1.051590204,0.6364550591,0.735529542,0.06687188894,0.01663257368,0.2520052195,0,1.200000048,0.07391256839,0.0192774944,0.2144757211,0,1.200000048
KKA,std,0,0,0.0001,23,1,5,0.6878605769,0.8219999671,0.7460000515,0.8219999671,0,0,-0.1617205143,5.340699673,-4.353456974,0.997499764,52.33443139,0,0,-1.938299179,4.71730423,-8.519816399,0.805157125,48.55184624,1.021842003,0.6406940818,0.7271894217,0.1151336655,0.02514817007,0.2841198146,0,1.200000048,0.1293375492,0.04369195551,0.2417192608,0,1.200000048
KKA,std,0,0,0.0001,24,0,1,0.9646634615,1,0.969999969,1,0,0,-0.4916772246,6.274473667,-4.250251293,0.9621925354,53.4129374,0,0,-1.107403398,4.928936481,-8.425178528,0.8585805893,45.36776,1.030377746,0.6397686005,0.7305692434,0.0975009203,0.03592824563,0.2979232073,0,1.200000048,0.1237934604,0.05364690349,0.2236391157,0,1.200000048
KKA,std,0,0,0.0001,25,1,5,0.6586538462,0.7863999605,0.6760000587,0.7863999605,0,0,0.2062621564,5.772665501,-4.523734093,1.039601922,50.15442433,0,0,-0.8356907964,5.106176376,-9.654876709,0.9239028096,43.35306034,1.058805823,0.6422846913,0.7549574375,0.1090357229,0.03077236749,0.2233511955,0,1.200000048,0.1237140447,0.03686052933,0.2447666973,0,1.200000048
KKA,std,0,0,0.0001,26,0,1,0.9479567308,1,1,1,0,0,-0.2469482869,5.328415871,-1.954583287,0.9807150364,41.90316332,0,0,-2.592474937,5.687017441,-9.805168152,0.7518270612,30.09757623,1.061108351,0.6473516822,0.751979053,0.1146097779,0.02887205407,0.3519711494,0,1.200000048,0.1041729972,0.02768007666,0.2991886139,0,1.200000048
KKA,std,0,0,0.0001,27,1,5,0.6473557692,0.784799993,0.6120000482,0.784799993,0,0,0.1389893442,6.24979353,-1.754187822,1.032720327,50.95752598,0,0,-1.922858119,5.424599648,-8.70105648,0.8474562168,47.20590794,1.081750393,0.6485846043,0.765645802,0.0989927873,0.03946586698,0.2901574969,0,1.200000048,0.1167373732,0.04433175921,0.2451135665,0,1.200000048
KKA,std,0,0,0.0001,28,0,1,0.9706330128,1,1,1,0,0,-1.690129876,5.793322086,-7.990250587,0.8523378372,49.10107224,0,0,-1.910366297,5.04344368,-10.03339481,0.7662472129,43.81677604,1.072632313,0.6492521763,0.7723357081,0.1059853137,0.04265692458,0.2412804663,0,1.200000048,0.1213142425,0.03892119601,0.2324211746,0,1.200000048
KKA,std,0,0,0.0001,29,1,5,0.6960737179,0.8303999901,0.6960000396,0.8303999901,0,0,0.003647747682,6.580694675,-2.789380312,1.028110623,51.67460913,0,0,-2.243884325,5.789275169,-11.52521896,0.7906756401,46.78186131,1.095728159,0.6505805254,0.7786872387,0.09398074448,0.02551792003,0.1816022694,0,1.200000048,0.1079507843,0.03930551559,0.2014715672,0,1.200000048
KKA,std,0,0,0.0001,30,0,1,0.9715945513,1,0.9799999595,1,0,0,-4.201481819,6.411162853,-11.02186203,0.6787773967,44.62437971,0,0,-2.422211647,4.904829979,-12.29203892,0.7861859798,39.28846172,1.100312948,0.6519893408,0.7788879275,0.09481392801,0.03098342754,0.19036825,0,1.200000048,0.1226014122,0.03622994572,0.2365394086,0,1.200000048
KKA,std,1,1,0.0001,1,1,5,0.7145432692,0.8475999832,0.6540000439,0.8475999832,0,0,0.3018995523,4.342244625,-4.51961565,1.103131294,33.1127165,0,0,0.4741410017,3.593557119,-7.260452747,1.090438366,32.0993901,0.6596189737,0.596132338,0.6207133532,0.1432005465,0.0500648804,0.8364138603,0,1.200000048,0.1707172692,0.07225293666,0.5252548456,0,1.200000048
KKA,std,1,1,0.0001,2,0,1,0.9734775641,1,0.9499999881,1,0,0,-0.9016395807,2.910593987,-3.991700411,0.7766726017,28.12650747,0,0,-0.5318678021,3.12830925,-7.710130215,0.8997654319,26.46214023,0.6525899172,0.5950811505,0.6359581351,0.2080423683,0.03651343659,0.8344030976,0,1.200000048,0.195841372,0.06940992177,0.7202497721,0,1.200000048
KKA,std,1,1,0.0001,3,1,5,0.6731169872,0.8107999563,0.6020000577,0.8107999563,0,0,0.2538319826,4.038264275,-3.632808447,1.078603387,39.9639659,0,0,0.3024805188,3.767680645,-4.806945801,1.071870327,36.16711036,0.7069351077,0.6002572775,0.7199463844,0.1567777693,0.05348937958,0.746848762,0,1.200000048,0.1697871089,0.05451903492,0.3916695416,0,1.200000048
KKA,std,1,1,0.0001,4,0,1,0.9730769231,1,0.9499999881,1,0,0,-1.670284271,3.346076965,-9.638301849,0.6768125296,27.76351531,0,0,-0.3829318285,3.600118399,-10.11080742,0.8521099091,23.8182983,0.7126835585,0.6052354574,0.7457336187,0.1836241186,0.04898699746,0.6405216455,0,1.200000048,0.1711967289,0.06796337664,0.562417388,0,1.200000048
KKA,std,1,1,0.0001,5,1,5,0.6944711538,0.8244000077,0.6920000315,0.8244000077,0,0,-0.4549168944,4.765258789,-4.771862507,0.9723283052,39.98115289,0,0,-1.091400027,3.862052917,-7.065709114,0.8887550831,39.45117934,0.7422587872,0.6086924076,0.7985429764,0.1285433769,0.04038232937,0.3558373451,0,1.200000048,0.1565606296,0.05405766889,0.3439512849,0,1.200000048
KKA,std,1,1,0.0001,6,0,1,0.9684294872,1,1,1,0,0,-0.9891913533,3.859865665,-5.227719784,0.8336709142,36.27266495,0,0,0.1168261468,3.069866657,-6.608446121,1.085280299,32.27202476,0.7586284876,0.611579895,0.8175043464,0.1551271379,0.05182866752,0.6498200893,0,1.200000048,0.1964051723,0.06622026861,0.4606816769,0,1.200000048
KKA,std,1,1,0.0001,7,1,5,0.7113782051,0.8655999899,0.6980000138,0.8655999899,0,0,-0.08952858299,4.277569294,-2.159757853,0.9901253581,45.117082,0,0,-0.9951347113,3.563388109,-6.069245815,0.8640769124,45.55640589,0.7855514884,0.615306437,0.8616499305,0.1435939819,0.04071226716,0.4505314231,0,1.200000048,0.1740542203,0.06402150542,0.3842403293,0,1.200000048
KKA,std,1,1,0.0001,8,0,1,0.9708333333,1,0.969999969,1,0,0,0.05838244781,5.587485313,-3.88080883,1.018738389,30.83554923,0,0,-2.097822905,5.100246906,-11.09605885,0.7369419336,28.18918292,0.7949197292,0.6161711812,0.8587756753,0.1089521572,0.02323011868,0.3994524777,0,1.200000048,0.1202702448,0.02992626466,0.3090561032,0,1.200000048
KKA,std,1,1,0.0001,9,1,5,0.6913060897,0.8259999752,0.6640000343,0.8259999752,0,0,-0.3406185806,4.889641285,-4.029165745,0.9744853973,41.89381412,0,0,-2.86853075,3.84141922,-10.5287466,0.7256128788,44.00125703,0.8077697158,0.6179944277,0.8366366625,0.1232925579,0.03297129273,0.3783658445,0,1.200000048,0.1592229605,0.04101422802,0.2975933552,0,1.200000048
KKA,std,1,1,0.0001,10,0,1,0.9616586538,1,1,1,0,0,-1.994622946,5.774646282,-21.01939201,0.7215168476,26.21572566,0,0,-2.608010292,5.362534523,-14.67708683,0.7219868302,24.13121591,0.8181082606,0.6195302606,0.8333593011,0.1054906771,0.02363358997,0.3752979636,0,1.200000048,0.1127821133,0.04252969846,0.4057216048,0,1.200000048
KKA,std,1,1,0.0001,11,1,5,0.690224359,0.8291999698,0.6920000315,0.8291999698,0,0,-0.01479909196,5.695686817,-2.319696426,1.031350851,46.11420923,0,0,-2.014757872,4.126396179,-7.857634068,0.6812159419,44.5069884,0.8517152071,0.6228213906,0.8049336672,0.1086102054,0.04012028873,0.4982493222,0,1.200000048,0.1483797878,0.04423508793,0.2875181735,0,1.200000048
KKA,std,1,1,0.0001,12,0,1,0.9728766026,1,1,1,0,0,-3.37409091,4.578644753,-9.576791763,0.5910843611,38.14074532,0,0,-3.097328424,3.922008514,-11.3813324,0.6695527434,36.1981757,0.8643249273,0.6218426824,0.7892922163,0.1335566044,0.04281012714,0.2939803898,0,1.200000048,0.1562730521,0.05285580829,0.359806478,0,1.200000048
KKA,std,1,1,0.0001,13,1,5,0.7702724359,0.8999999762,0.7340000272,0.8999999762,0,0,-0.4054587185,6.99043417,-4.667642117,0.9641163945,45.0624807,0,0,-2.07382679,5.391020775,-8.134694099,0.8179514408,47.29488029,0.9007341266,0.6271602511,0.7642694116,0.09022247046,0.02806616761,0.2752175629,0,1.200000048,0.1156674773,0.04687412083,0.2639639974,0,1.200000048
KKA,std,1,1,0.0001,14,0,1,0.9603766026,1,0.9899999499,1,0,0,-0.255774349,5.76223135,-1.867202878,1.007535934,32.38986938,0,0,-2.036922932,6.275308132,-8.199501991,0.8934366703,27.87334537,0.9045697451,0.6296204329,0.7445459962,0.1057486683,0.01753429882,0.3965709507,0,1.200000048,0.09776689857,0.03076080978,0.303936094,0,1.200000048
KKA,std,1,1,0.0001,15,1,5,0.7198717949,0.8579999804,0.7280000448,0.8579999804,0,0,-0.7008424401,6.824661255,-5.061191559,0.9547054172,46.06194752,0,0,-1.952383399,5.136984348,-8.246273994,0.84504354,46.87704253,0.9321613312,0.6290420294,0.7064220905,0.09036414325,0.02855195664,0.3343290985,0,1.200000048,0.1222864091,0.04568690807,0.2687003016,0,1.200000048
KKA,std,1,1,0.0001,16,0,1,0.9591346154,1,0.9799999595,1,0,0,-0.6684634089,6.638459206,-8.989295006,0.9382602572,40.28007752,0,0,-2.774193287,5.120875359,-8.885115623,0.7271028161,37.49351663,0.9267571568,0.6306421757,0.7149142623,0.09174996614,0.03067300282,0.2495446056,0,1.200000048,0.1199853048,0.04800381511,0.2340009809,0,1.200000048
KKA,std,1,1,0.0001,17,1,5,0.6280448718,0.7892000079,0.6060000062,0.7892000079,0,0,-0.1273679882,5.434930325,-3.03471446,1.000784874,47.75036656,0,0,-2.153067827,5.080038071,-8.533588409,0.8115823269,46.77186736,0.9636294246,0.6301427484,0.7180146575,0.1141031235,0.02363318391,0.2722977698,0,1.200000048,0.1219567284,0.04505230486,0.2765212655,0,1.200000048
KKA,std,1,1,0.0001,18,0,1,0.9763621795,1,0.969999969,1,0,0,-4.454514027,5.094929218,-14.44278908,0.6226648092,36.41495746,0,0,-1.965129018,4.059164047,-12.28787518,0.8521155119,37.26970694,0.9522119164,0.6303958297,0.7241307497,0.1147561893,0.03705529869,0.3923282623,0,1.200000048,0.1511748731,0.07656378299,0.3405332267,0,1.200000048
KKA,std,1,1,0.0001,19,1,5,0.6921474359,0.8299999833,0.6800000072,0.8299999833,0,0,-0.8114078641,6.227736473,-3.941565037,0.9603906274,49.05130898,0,0,-1.695497632,5.25480938,-10.65187359,0.813649714,47.69583188,0.9831425548,0.6272873878,0.7423737049,0.09727427363,0.03151930124,0.2323110998,0,1.200000048,0.1156676412,0.04014255479,0.2626723051,0,1.200000048
KKA,std,1,1,0.0001,20,0,1,0.9588942308,1,0.9899999499,1,0,0,-1.298421741,5.472064972,-4.608521938,0.8957992196,50.42237809,0,0,-1.893375754,3.961386681,-8.719198227,0.7727841735,45.4175276,0.9619181752,0.6276730299,0.7500727177,0.110004127,0.04817735776,0.2822475731,0,1.200000048,0.1540863365,0.05417494103,0.2966791689,0,1.200000048
KKA,std,1,1,0.0001,21,1,5,0.6601762821,0.8023999929,0.6460000277,0.8023999929,0,0,-0.8160421252,6.380058289,-4.74206543,0.9456795454,50.05398245,0,0,-2.790337801,5.088775158,-8.201523781,0.7658410072,46.3931722,1.011400223,0.6327987313,0.7532937527,0.09543161839,0.02287639305,0.2650539875,0,1.200000048,0.1219341382,0.03201968223,0.2637087703,0,1.200000048
KKA,std,1,1,0.0001,22,0,1,0.9641826923,1,0.9899999499,1,0,0,-2.326556683,5.679665565,-8.636615753,0.7845290899,42.5616657,0,0,-2.275520563,4.853404045,-8.66891861,0.8267738223,32.40473819,1.017694831,0.6365758777,0.7572273016,0.1053911969,0.02746116556,0.3004119992,0,1.200000048,0.125763014,0.0390734151,0.3007308543,0,1.200000048
KKA,std,1,1,0.0001,23,1,5,0.7191105769,0.8531999588,0.7280000448,0.8531999588,0,0,-0.4424580336,6.547094345,-4.008006096,0.9772903323,51.63127088,0,0,-1.778779268,5.827011585,-8.375169754,0.8560253978,46.72911497,1.042384148,0.6359466314,0.7588715553,0.09445712715,0.03262775391,0.2646287382,0,1.200000048,0.1075542346,0.03798541427,0.2194194049,0,1.200000048
KKA,std,1,1,0.0001,24,0,1,0.9641426282,1,0.9599999785,1,0,0,-2.454617262,5.468841553,-9.496170044,0.7449837923,47.99627076,0,0,-2.365776777,4.065348625,-8.990105629,0.6854798794,42.44097143,1.039807677,0.6390991211,0.7594274282,0.1117318496,0.04795739427,0.2633571625,0,1.200000048,0.149272874,0.05181389302,0.3107878864,0,1.200000048
KKA,std,1,1,0.0001,25,1,5,0.7904246795,0.9019999504,0.80400002,0.9019999504,0,0,-0.7322070003,7.029776096,-6.700154305,0.9388917685,51.46503604,0,0,-2.480719328,5.441049099,-11.03061962,0.7863994837,51.66801212,1.066803098,0.635656774,0.7494532466,0.08784896135,0.02659846842,0.2040857375,0,1.200000048,0.1136016697,0.04548801482,0.2282890528,0,1.200000048
KKA,std,1,1,0.0001,26,0,1,0.9685897436,1,0.9799999595,1,0,0,-0.5376973152,6.233738422,-7.284751415,0.9556081295,40.50784841,0,0,-2.706525564,5.669716835,-12.27332497,0.7075830698,34.81464627,1.074671268,0.6359786987,0.7495111823,0.09667102993,0.02696927451,0.2101799995,0,1.200000048,0.1090400741,0.03425266221,0.2346335799,0,1.200000048
KKA,std,1,1,0.0001,27,1,5,0.6675080128,0.8208000064,0.6480000019,0.8208000064,0,0,-0.5495449305,6.60643959,-5.588055134,0.9609525204,52.67168587,0,0,-2.464223862,5.69592905,-10.93109798,0.8038545847,49.04482759,1.095812559,0.6427722573,0.7523095012,0.09326012433,0.02911660075,0.2191819996,0,1.200000048,0.1094499379,0.0375643447,0.2188995183,0,1.200000048
KKA,std,1,1,0.0001,28,0,1,0.9543669872,1,0.969999969,1,0,0,-0.694909811,5.776421547,-4.7441926,0.9460270405,47.36285608,0,0,-2.64218998,4.79399538,-11.741395,0.7779321671,37.0471845,1.106082082,0.6409571767,0.7455017567,0.1058465093,0.03358009458,0.2639945149,0,1.200000048,0.1272628307,0.03860142827,0.2291340977,0,1.200000048
KKA,std,1,1,0.0001,29,1,5,0.5558092949,0.6931999922,0.55400002,0.6931999922,0,0,-0.2913070619,5.849594593,-3.118275642,0.9947344661,50.46669017,0,0,-1.496809602,5.82996273,-10.80699921,0.8944706917,44.805063,1.122690439,0.6511178017,0.7588822842,0.1038416252,0.02307961322,0.2249034345,0,1.200000048,0.1038728207,0.03392565995,0.2808959782,0,1.200000048
KKA,std,1,1,0.0001,30,0,1,0.9554086538,1,0.9499999881,1,0,0,-2.081557035,5.328705311,-8.806517601,0.7605102658,43.31142407,0,0,-2.212908268,4.443397522,-12.81018639,0.7300456762,37.87861514,1.10351944,0.6502490044,0.7658572793,0.1131776571,0.02534806915,0.238660112,0,1.200000048,0.1374282092,0.04294314608,0.236628443,0,1.200000048
KKA,std,2,2,0.0001,1,1,5,0.6823317308,0.8147999644,0.6080000401,0.8147999644,0,0,0.06250490993,4.876191616,-3.519637823,1.036082029,34.17353691,0,0,0.9202475548,4.030063629,-6.188639164,1.134835958,31.78554987,0.6586324573,0.587526381,0.6312294006,0.1287642121,0.04475428909,0.6893859506,0,1.200000048,0.15577133,0.05705637112,0.3878241181,0,1.200000048
KKA,std,2,2,0.0001,2,0,1,0.9699519231,1,0.969999969,1,0,0,-0.6097296476,3.474779367,-5.290344238,0.8833228946,32.2515969,0,0,-0.4912806749,3.328462362,-6.236691475,0.9501046538,27.01243842,0.6567664742,0.5918206573,0.6493873596,0.1716138721,0.04385247454,0.5747053027,0,1.200000048,0.182937786,0.06284301728,0.4892984927,0,1.200000048
KKA,std,2,2,0.0001,3,1,5,0.7370592949,0.8772000074,0.7460000515,0.8772000074,0,0,-0.3580282032,4.502307892,-4.248195171,0.9566630721,41.39554425,0,0,-0.01697683893,4.032637596,-5.556424141,0.9826975465,39.87297076,0.7003848553,0.5953662395,0.6966724992,0.1381083578,0.04151817411,0.7859693766,0,1.200000048,0.1565836966,0.06943880767,0.3520537019,0,1.200000048
KKA,std,2,2,0.0001,4,0,1,0.9723958333,1,1,1,0,0,-4.599572659,4.349584103,-25.61215019,0.6211296916,22.11111585,0,0,-0.7229717374,3.009819031,-12.54950142,0.9299885631,21.40915298,0.7037677765,0.5970994234,0.7216937542,0.1397942007,0.03624809533,0.4392825067,0,1.200000048,0.2008304298,0.06287392974,0.4648551941,0,1.200000048
KKA,std,2,2,0.0001,5,1,5,0.7399439103,0.8759999871,0.7040000558,0.8759999871,0,0,-0.2285265326,4.549776554,-5.845917225,1.00196445,39.04441812,0,0,-1.415120721,3.821095467,-8.270962715,0.8091567159,40.73702332,0.7350609303,0.5992128849,0.7770725489,0.1330966204,0.03424638137,0.584751606,0,1.200000048,0.1597681791,0.05537939817,0.3448995054,0,1.200000048
KKA,std,2,2,0.0001,6,0,1,0.9651842949,1,0.969999969,1,0,0,0.004949802533,3.893135071,-1.904260635,1.037321687,37.5124675,0,0,-0.369012028,3.687118292,-6.271223545,1.001220703,33.19659045,0.757481277,0.6031002402,0.8090429306,0.1576372385,0.03716407344,0.6763629913,0,1.200000048,0.1662260443,0.05954433605,0.4330733418,0,1.200000048
KKA,std,2,2,0.0001,7,1,5,0.6741987179,0.8032000065,0.6440000534,0.8032000065,0,0,-0.2723173201,4.932896614,-3.336480379,0.9870058298,35.26683406,0,0,-1.947759271,4.936108589,-10.38545227,0.8332363367,39.02457551,0.7816814184,0.6089097857,0.8124040961,0.1238879934,0.02152597345,0.3951586187,0,1.200000048,0.1276183724,0.0479292497,0.3297065496,0,1.200000048
KKA,std,2,2,0.0001,8,0,1,0.9693108974,1,0.9799999595,1,0,0,-0.8648325801,5.183726311,-7.847829342,0.8948138952,33.61925532,0,0,-2.693118811,4.793802261,-11.73748398,0.7255501151,34.43449532,0.798325479,0.606669426,0.8182332516,0.1168546453,0.03667419031,0.2871064544,0,1.200000048,0.1268604696,0.04768604413,0.3726460338,0,1.200000048
