zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,alpha_med,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
0.0021407346210921396,0.6732056856690631,0.21005644929059794,0.50650390625,-0.019811530430938945,0.2838866312784053,0.242380556864667,0.49986328124999996,0.02819209326280709,0.0531045486805961,-0.0007050225248019705,-0.0001977874063402976,0.004707818405957611,0.9038265163021029,-0.0020747756387572737,0.03256506308533231,-0.02233568475604115,0.4815443081251793,0.11254889280297253,0.672013403363587,1.3014875286375172,0.29106783866882324,1.0054032802581787,0.9054999947547913,1.301487529090373,0.4039929622777791,0.016381038722953593,0.42037400100072936,3.3306690738754696e-15,0.111484375,0.111484375,0.06583984375,0.17361328125,0.28555287718772887,0,0.0,2.0,0.10266003678928583,0,1,625,ref,9055,0.9055,2.355815887451172,0.9885193109512329,9055,0.9055,bb4de46b52ecaa32db9a62cbc650254ee97810f892cb533373b9797d6a57dbcc,bb4de46b52ecaa32db9a62cbc650254ee97810f892cb533373b9797d6a57dbcc,2.230732111958787,1025724,1068928,9,SNAP,16
0.08109170771800757,0.9035154270293873,0.5372410217702811,0.53279296875,-0.00035313505897017095,0.3916101108137975,0.4733055593960727,0.504482421875,0.052695328012519124,0.09764572235618738,0.0030174285228881923,-5.026941706163094e-05,0.0064418678697041615,1.2040373984568113,-0.0020126027063815857,0.041044025344001506,-0.0071620917932255865,0.659373403013023,0.175553279296343,0.7049719382253815,1.228010534811765,0.31701257824897766,0.7539005279541016,0.9063000082969666,1.228010533688357,0.4084649881792539,0.037425532899042234,0.4458905210783002,4.052314039881821e-15,0.1334375,0.1334375,0.0796875,0.20603515625,0.21256352663040162,0,0.0,2.0,0.19558545395648086,0,2,625,ref,9063,0.9063,5.909884452819824,0.9078322052955627,,,68331ca6d081a3d84b10375abe9a5a04721e71fd0a787cc6705779c928dea5c0,,3.43396686995402,962132,1068928,8,SNAP,16
-0.03803911389678733,1.0524851311819976,0.7237661840498966,0.496640625,-0.050202782031757265,0.46879201035107465,0.7240671327823043,0.49063964843749996,0.08089545231666893,0.13509593413028534,0.003774562522047703,-0.0005500296104684869,0.007962829581137513,1.4286147134639027,-0.003795101101277396,0.05192428676244877,-0.06013893085120291,0.8170414972538128,0.26033708925632637,0.745810871126644,1.2348901206778828,0.3125418424606323,0.62448650598526,0.9075000286102295,1.2348901203484275,0.39308226151913384,0.04904054986999383,0.44212281138912696,7.216449660063518e-16,0.12974609375,0.12974609375,0.07705078125,0.2021875,0.2860002160072327,0,5.960464477539063e-08,2.0,0.27852387838782094,0,3,625,ref,9075,0.9075,4.836666107177734,1.1151587963104248,,,4833663fd560ba0f4087af9835e505c213c455487e01d6edcd97cb20ed4c3a99,,4.366187329986133,1053892,1068928,8,SNAP,16
0.038307223965612834,1.0609006775086327,0.9294363059775763,0.4969921875,-0.01130161758524546,0.5254239455216465,0.8531521028891383,0.49614013671874996,0.09440080505825073,0.17535772756496393,0.006311789904319392,-0.00024372532732085946,0.00861892810579612,1.6119962879124627,-0.004067318384768441,0.06332462379078585,-0.02903400760830825,0.8858432038033477,0.31394488989387265,0.7775610367016796,1.205889461931074,0.30740323662757874,0.6068649291992188,0.9036999940872192,1.2058894619776401,0.38189723883688537,0.071406145275481,0.45330338411236715,7.771561172376096e-16,0.14140625,0.14140625,0.08568359375,0.2181640625,0.2681930482387543,0,0.0,2.0,0.3024737964444689,0,4,625,ref,9037,0.9037,6.177282333374023,1.3562288284301758,,,d821cae15021067d4177fe4f7d11deae32f46e7308cf3033a765dc18b34a84c0,,5.356544613954611,1084516,1083236,9,SNAP,16
0.05086054775730793,1.072500040384866,0.8743901735209088,0.50615234375,0.009715701964029407,0.561791247376593,0.9437931795636559,0.5038037109375,0.10924229481226952,0.20656321418109425,-0.00019610336441557748,-3.545173005817304e-05,0.009275369394027944,1.761755821652375,-0.0042882513033691795,0.07189905008492825,-0.007919848956878514,0.9542572853364759,0.35423928576475716,0.8048988166784637,1.1959689339715986,0.2771276831626892,0.609306275844574,0.9168000221252441,1.1959689306595829,0.40377788432107353,0.055420493183129346,0.45919837750420384,9.43689570931383e-16,0.14685546875,0.14685546875,0.08849609375,0.223984375,0.21529549956321717,0,0.0,2.0,0.31218247998001786,0,5,625,ref,9168,0.9168,4.857774257659912,1.1228458881378174,,,b1846e38888eee2343b1e5477215220b7f8e0e7610c0be12bb3d412266d83e6d,,6.310011022025719,1027204,1083236,8,SNAP,16
0.06905891419023384,1.1287285347724543,1.036908405232345,0.5009765625,0.032147937193713075,0.5911202449894248,0.9757041799053635,0.50265625,0.11217556390633744,0.23771023389770435,-0.00046265376768422835,0.0002461317313956176,0.009395916587822012,1.8967037307519536,-0.0057999824671424,0.08250690171757988,0.019413213524246183,0.9682113812394038,0.36241462229659316,0.838949345336305,1.1892646156647242,0.3053818941116333,0.5888826847076416,0.9041000008583069,1.1892646133026574,0.3825755926953853,0.07520463707163977,0.45778022976702226,2.831068712794149e-15,0.148671875,0.148671875,0.09017578125,0.22384765625,0.2738278031349182,0,0.0,2.0,0.3308023150882102,0,6,625,ref,9041,0.9041,5.076141834259033,1.1758099794387817,,,884d420883929c302e57944e7421f7a2ddc357710ca700385fb539ad3e2122c0,,7.443276562960818,962184,1083236,4,SNAP,16
0.11218265602675609,1.1362455939730365,0.9991417603027861,0.53,0.068453261049436,0.6160049857938164,0.9927901793250835,0.5165380859375,0.11230400965348931,0.2657609405654562,0.001397192303894226,0.0005503952042078933,0.009388399857304844,2.0161312951408745,-0.006363656354951672,0.09006703987561694,0.05001762401766521,0.967883403075579,0.3915765271352014,0.8698974522297804,1.213687113445485,0.33184337615966797,0.5745974183082581,0.9068999886512756,1.2136871112068184,0.38456422177620125,0.06627735056530021,0.4508415723415035,2.0539125955565396e-15,0.13916015625,0.13916015625,0.083203125,0.21404296875,0.24754201173782348,0,0.0,2.0,0.3298468598522215,0,7,625,ref,9069,0.9069,3.8881185054779053,0.9490197896957397,,,15e4a35e459a87a5327c91d0497d1639b04181ffea0b2a0d16c797e48a7925e2,,8.528061261982657,1053932,1083236,8,SNAP,16
0.14070195810957006,1.1626952768184777,1.0482128436242255,0.53375,0.13139776438323156,0.6602744257929464,1.1783789904132467,0.5280981445312499,0.13376084407849867,0.29758712685416167,0.004614346423544644,0.001060377301290696,0.010208766321439074,2.1322195496051637,-0.006570112751796841,0.09737774953158407,0.10205261772942237,1.0480489061509122,0.4812635914037564,0.8939814748281344,1.1906833831791301,0.31450411677360535,0.5524917840957642,0.8913000226020813,1.1906833829253447,0.4005290541795834,0.06010511048793272,0.460634164667515,1.1102230246251565e-15,0.14810546875,0.14810546875,0.090703125,0.22611328125,0.20638850331306458,0,0.0,2.0,0.32393362321514707,0,8,625,ref,8913,0.8913,4.410355091094971,1.327775239944458,,,e018724f637002b9938802b741fb7953ea02f4a0b4c1bb985a5aa0b4ce193912,,9.472048063995317,1084560,1083236,9,SNAP,16
0.08296663955369317,1.1848900118836874,1.1326020161707588,0.515078125,0.2040736845843921,0.679648798691866,1.0987019168186167,0.548984375,0.12456923181573586,0.3306079129503432,0.006745344797217504,0.0017624323614360404,0.009746706659712407,2.2517402836129916,-0.006985127190127969,0.10760318704337182,0.17355458745165456,1.002799718060764,0.45086235635879446,0.9154602519465596,1.1907723317889032,0.2752196490764618,0.5502094030380249,0.9110999703407288,1.190772330344189,0.3993119886201317,0.06404474674960324,0.46335673536973326,1.6653345369377348e-15,0.148828125,0.148828125,0.09072265625,0.22857421875,0.201116144657135,0,0.0,2.0,0.2962259112416338,0,9,625,ref,9111,0.9111,4.203354358673096,1.1385895013809204,,,3a580c56d62ffe2fa91d2a0036dd6f024f842c86c07604d22e859c61180d809f,,10.741192257963121,1027224,1083236,1,SNAP,16
0.1653816536834208,1.2284373428015103,1.3859807642912227,0.53626953125,0.2571575528808834,0.7211623133763788,1.2942010922206528,0.5653955078125,0.1487713806094067,0.3639424672834694,0.007361234341494125,0.0023488497245565195,0.01056635026988762,2.358220708853162,-0.007185374383116141,0.11538901260349603,0.23342565176845564,1.0888498909947861,0.42833098527518976,0.9359909721695661,1.174655555950012,0.2863558530807495,0.5457046627998352,0.9150000214576721,1.1746555538091343,0.39704475795051175,0.07014606295875077,0.4671908209092628,2.7755575615628914e-16,0.1565234375,0.1565234375,0.0944140625,0.23611328125,0.22036357522010802,0,0.0,2.0,0.38208079466402367,0,10,625,ref,9150,0.915,4.41166353225708,1.170985460281372,,,dc3cba80efb86b2da95945d79523d69984d4ce84ba146f574db1587537dd5ce6,,11.8949679719517,962200,1083236,1,SNAP,16
