arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3
SW1,0,0.001,1,none,0.9719145833,1,1,0,0,-0.01809212565,0.595859468,-3.145002127,0.4913237095,0.5344157815,10.47945617,0,0,-1.09297049,1.88604033,-1.780193686,0.2625231743,0.4883167148,14.82727555,0,0,-1.964039803,6.240533829,-10.26005077,0.3646737635,82.48844008,0,0,2.831753016,4.220921516,-0.4183363616,0.7810893059,54.75504942,1.154942632,2.140039206,2.803116798,1.160783529,1.393447161
SW1,0,0.001,2,none,0.9712625,1,1,0,0,0.722841382,0.7905378342,-3.196142673,0.7736510634,0.8431684375,7.434675271,0,0,-9.83463192,6.443353653,-22.81680489,-0.001860767836,0.002338927006,6.313666468,0,0,-5.954422951,6.481215,-11.67899513,0.1278124601,78.13569876,0,0,1.318386316,3.093682528,-0.5522015691,0.7168588042,60.87093497,1.466902256,2.326351404,3.99151206,1.858314633,2.356788397
SW1,0,0.001,3,none,0.8173145833,0.9983333349,0.9983333349,0,0,0.1441690475,1.612811327,-3.550524235,0.5650905371,0.6696292162,10.06485492,0,0,-27.96879005,16.62878609,-48.41405106,0.02905186638,0.06612034887,9.832461663,0.5299999714,0,-75.63470459,23.54746819,-105.7262497,-1.439390816e-12,10.64014441,0,0,-12.89172554,13.05459881,-31.99448013,0.01426474936,27.13986634,2.719164133,5.447135925,4.344212532,1.995708942,7.035908222
SW1,0,0.001,4,none,0.1194583333,0.1241666675,0.1241666675,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229333e-05,0.0002027362352,1.29590437,1,0.5699999928,-304.2340088,67.74927521,-529.4660645,0,1.345419033,0,0,0.002411844674,0,-0.5898419023,0.5012056828,1.000001721,2.632797956,5.565589428,4.36679697,2.022497892,5.748281956
SW1,0,0.001,5,none,0.106175,0.1158333346,0.1158333346,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374756,-2.45523097e-05,0.0002027362207,1.295904372,1,0.5699999928,-304.2340088,67.74927521,-529.4660645,0,1.345420871,0,0,-0.000497125322,0,-0.5521690845,0.499751389,1.000001738,2.632797956,5.565589428,4.36679697,2.022497892,5.257050991
SW1,0,0.001,6,none,0.1060604167,0.1150000021,0.1150000021,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374603,-2.455230424e-05,0.0002027362643,1.295904372,1,0.5699999928,-304.2340393,67.74926758,-529.4660645,0,1.345468213,0,0,2.711393108e-06,0,-0.5229969621,0.5000013113,1.000001674,2.632797956,5.565589428,4.36679697,2.022497892,4.778002262
SW1,0,0.001,7,none,0.1067645833,0.113333337,0.113333337,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965224,0,0,-99.40142822,42.87477875,-181.0374603,-2.455226968e-05,0.0002027362352,1.295904359,1,0.5699999928,-304.2340698,67.74928284,-529.4661255,0,1.345864999,0,0,0.0007734786486,0,-0.4755142927,0.500387013,1.000001363,2.632797956,5.565589428,4.36679697,2.022497892,4.324717045
SW1,0,0.001,8,none,0.1106708333,0.1150000021,0.1150000021,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965223,0,0,-99.40142822,42.87477875,-181.0374603,-2.45522715e-05,0.0002027362207,1.295904358,1,0.5699999928,-304.2340698,67.74928284,-529.4661255,0,1.345850105,0,0,-4.831165279e-05,0,-0.4273455441,0.4999758899,1.00000101,2.632797956,5.565589428,4.36679697,2.022497892,3.700730324
SW1,0,0.001,9,none,0.1135895833,0.1174999997,0.1174999997,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965223,0,0,-99.40142822,42.87477875,-181.0374603,-2.45522715e-05,0.0002027362207,1.295904359,1,0.5699999928,-304.2340698,67.74928284,-529.4661255,0,1.345852965,0,0,-0.0002665380889,0,-0.3745315075,0.4998665452,1.000000905,2.632797956,5.565589428,4.36679697,2.022497892,3.345212698
SW1,0,0.001,10,none,0.1214666667,0.1216666698,0.1216666698,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965225,0,0,-99.40142059,42.87477875,-181.0374603,-2.455225513e-05,0.0002027362643,1.295904345,1,0.5699999928,-304.2340698,67.74929047,-529.4661865,0,1.345919526,0,0,-6.305446732e-05,0,-0.2677669823,0.4999684393,1.000001007,2.632797956,5.565589428,4.36679697,2.022497892,3.028707743
SW1,0,0.001,11,none,0.11316875,0.1166666672,0.1166666672,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965223,0,0,-99.40142822,42.87477875,-181.0374603,-2.45522715e-05,0.0002027362207,1.295904366,1,0.5699999928,-304.2340698,67.74927521,-529.4661255,0,1.34570889,0,0,-0.0002091820061,0,-0.2275566608,0.4998952448,1.000000845,2.632797956,5.565589428,4.36679697,2.022497892,2.773300171
SW1,0,0.001,12,none,0.1080791667,0.113333337,0.113333337,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229333e-05,0.0002027362352,1.295904379,1,0.5699999928,-304.2340088,67.74927521,-529.4660645,0,1.345334843,0,0,-0.0004955857876,0,-0.198623687,0.4997521043,1.000000658,2.632797956,5.565589428,4.36679697,2.022497892,2.635343313
SW1,0,0.001,13,none,0.1097666667,0.1108333394,0.1108333394,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229333e-05,0.0002027362352,1.295904379,1,0.5699999928,-304.2340088,67.74927521,-529.4660645,0,1.345350677,0,0,-0.0003564597573,0,-0.1137850061,0.4998218417,1.000000643,2.632797956,5.565589428,4.36679697,2.022497892,2.26125288
SW1,0,0.001,14,none,0.1224,0.1225000024,0.1225000024,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.775965221,0,0,-99.40142822,42.87477875,-181.0374756,-2.45523097e-05,0.0002027362207,1.295904379,1,0.5699999928,-304.2340088,67.74927521,-529.4660645,0,1.345351359,0,0,0.0001609479077,0,-0.1318748444,0.5000803471,1.000000637,2.632797956,5.565589428,4.36679697,2.022497892,2.039536715
SW1,0,0.001,15,none,0.1165458333,0.1166666672,0.1166666672,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229696e-05,0.0002027362643,1.295904386,1,0.5699999928,-304.2340088,67.74926758,-529.4660645,0,1.345303684,0,0,0.0001293889509,0,-0.06847080588,0.5000647902,1.000000362,2.632797956,5.565589428,4.36679697,2.022497892,1.779718757
SW1,0,0.001,16,none,0.10888125,0.1091666669,0.1091666669,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455230424e-05,0.0002027362643,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660645,0,1.345299091,0,0,-2.519747068e-05,0,-0.03955200687,0.4999873936,1.000000707,2.632797956,5.565589428,4.36679697,2.022497892,1.716500163
SW1,0,0.001,17,none,0.1060416667,0.1075000018,0.1075000018,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455230424e-05,0.0002027362643,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660645,0,1.345299898,0,0,-0.001248463755,0,-0.01822990738,0.4993756711,1.000001896,2.632797956,5.565589428,4.36679697,2.022497892,1.678286433
SW1,0,0.001,18,none,0.1115083333,0.1116666719,0.1116666719,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229696e-05,0.0002027362352,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660645,0,1.345301087,0,0,1.373799114e-05,0,-0.004470820073,0.5000068545,1.000001163,2.632797956,5.565589428,4.36679697,2.022497892,1.611781836
SW1,0,0.001,19,none,0.11488125,0.1150000021,0.1150000021,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229696e-05,0.0002027362643,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660034,0,1.345303634,0,0,0.0008052793564,0,-0.008258820511,0.5004025102,1.000001614,2.632797956,5.565589428,4.36679697,2.022497892,1.596433163
SW1,0,0.001,20,none,0.10733125,0.1075000018,0.1075000018,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229696e-05,0.0002027362643,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660034,0,1.345303644,0,0,0.0002349660645,0,-0.002832435537,0.5001174808,1.000002208,2.632797956,5.565589428,4.36679697,2.022497892,1.58566463
SW1,0,0.001,21,none,0.1173729167,0.1174999997,0.1174999997,0,0,-0.4956247509,1.887287259,-4.221847534,0.3499667346,0.4605252743,4.77596522,0,0,-99.40142822,42.87477875,-181.0374603,-2.455229696e-05,0.0002027362643,1.295904385,1,0.5699999928,-304.2340088,67.74926758,-529.4660034,0,1.345303905,0,0,-8.657325816e-05,0,-0.006290822756,0.499956727,1.00000138,2.632797956,5.565589428,4.36679697,2.022497892,1.590846062
