seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm
0,11,30000,0.4674211264106531,0.500625,60075,120000,0,35771,0.2980916666666667,0.0,562.4198759337983,0.4686832299448319,-10.88036230788765,209.75460035486802,0.0,20.81145428216064,-0.2149171119555831,0.046035760960877546,0.94465,113358,120000,0,101282,0.8440166666666667,0.0,55.852528963016375,0.04654377413584698,-1091.3889850624005,572.4942937070591,0.0,2.5518463390609782,-0.2100745746353641,939.3506344919164,0.9983333349227905,0.024820851162075996,0.92594375,0.35237330729166666,0.1075,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
1,11,30000,0.46217035782839533,0.5060416666666666,60725,120000,0,37026,0.30855,0.0,556.1350097270373,0.46344584143919776,-15.059764935642832,218.95142721218224,0.0,20.19078715492943,-0.17422050786932233,0.054289133418553265,0.932725,111927,120000,0,97667,0.8138916666666667,0.0,66.02728208046075,0.05502273506705063,-1097.4228826220046,556.0200466445841,0.0,2.5638309587506836,-0.2494836498424411,1013.6384254937765,1.0,0.002103714505210519,0.9337583333333334,0.3120376953125,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
2,11,30000,0.45531837650226115,0.5070666666666667,60848,120000,0,33992,0.28326666666666667,0.0,548.2173734679656,0.45684781122330465,-14.297019131791096,207.841619602528,0.0,19.927462473102175,-0.23034868295304478,0.057751447027114065,0.9280833333333334,111370,120000,0,95371,0.7947583333333333,0.0,70.07127450331926,0.058392728752766056,-1076.9606986600409,555.6263763276187,0.0,2.4548090974064043,-0.23143965099472552,1034.445732169515,1.0,0.0011597529519349337,0.9318729166666667,0.30928157552083335,0.10833333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
3,11,30000,0.4655295041986853,0.5016583333333333,60199,120000,0,35052,0.2921,0.0,560.1786933405303,0.4668155777837753,-10.905610854083612,209.23513702925914,0.0,20.412367267274,-0.11211303645046428,0.04119692622576993,0.9464583333333333,113575,120000,0,96414,0.80345,0.0,50.118976575437344,0.041765813812864455,-1020.640080019196,497.44392918788117,0.0,2.406347355207867,-0.24811055961996317,967.6505259908372,0.9725000262260437,0.12936584651470184,0.9329145833333333,0.3180272135416667,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
4,11,30000,0.47106703880923734,0.49494166666666667,59393,120000,0,35000,0.2916666666666667,0.0,566.8969740140108,0.47241414501167567,-9.517887295193379,233.71237019684168,0.0,21.48820731044817,-0.1858507875725627,0.05196452020970445,0.9386166666666667,112634,120000,0,100273,0.8356083333333334,0.0,62.95966180903886,0.05246638484086572,-1237.3099478849983,699.8348753308272,0.0,2.5791568586356424,-0.22848226526519283,1118.7643812470142,1.0,0.0024527034256607294,0.92805625,0.32428974609375,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
5,11,30000,0.4647320357731997,0.502125,60255,120000,0,35915,0.2992916666666667,0.0,559.1847677076993,0.4659873064230828,-11.70485892210404,225.7459413643158,0.0,20.873792944662394,-0.13325046031619422,0.04929880271978785,0.941325,112959,120000,0,100308,0.8359000000000001,0.0,59.64520277268843,0.04970433564390703,-1164.0880191732547,670.6242682098367,0.0,2.546650006041015,-0.22220580065622927,1071.12205976704,1.0,0.004565868526697159,0.925275,0.35643291015625,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
6,11,30000,0.45719472058052246,0.5089833333333333,61078,120000,0,35391,0.294925,0.0,550.2517773535121,0.4585431477945935,-10.2634797652327,215.92145310650224,0.0,21.376267798764438,-0.15093715146183967,0.057534043313136815,0.9300083333333333,111601,120000,0,97593,0.8132750000000001,0.0,69.83990319474852,0.0581999193289571,-1106.3206545849444,596.7672548819236,0.0,2.5679174323762424,-0.26089832989266143,1017.5606927443677,1.0,0.0005788780399598181,0.9333270833333334,0.3187775716145833,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
7,11,30000,0.4531159070491101,0.5143,61716,120000,0,37090,0.3090833333333333,0.0,545.2726842645883,0.4543939035538236,-16.12294600606885,227.16336464401743,0.0,21.888968955060427,-0.24735015688464046,0.047025758185647075,0.94465,113358,120000,0,101461,0.8455083333333334,0.0,56.95776142679841,0.04746480118899868,-1180.1375121693643,653.5698006380597,0.0,2.634293591476535,-0.2749950776062906,1102.4154343649348,0.9391666650772095,0.20894475281238556,0.9262416666666666,0.3394255208333333,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
8,11,30000,0.4757748399165609,0.4908166666666667,58898,120000,0,34185,0.284875,0.0,572.4361592742047,0.4770301327285039,-8.975703077576544,204.07644817149466,0.0,19.511369400366107,-0.16934590136632324,0.03435126099060458,0.959725,115167,120000,0,105279,0.877325,0.0,41.70818321927439,0.034756819349395326,-1046.6253586905004,558.6152049506765,0.0,2.5271720096010086,-0.22695566370734013,912.4085650554449,0.9025000333786011,0.32143184542655945,0.9215604166666667,0.36078876953125,0.1175,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
9,11,30000,0.46326006063783487,0.5025833333333334,60310,120000,0,35447,0.29539166666666666,0.0,557.4808142611959,0.46456734521766324,-10.25548368823724,235.87850760363585,0.0,21.827971387004464,-0.3261294251587242,0.04582985733565067,0.9456166666666667,113474,120000,0,102848,0.8570666666666668,0.0,55.62954765522067,0.046357956379350564,-1245.8769777095692,665.2812163839621,0.0,2.554925573027249,-0.21995643671252765,1147.1536015190018,1.0,0.0018721363740041852,0.9233166666666667,0.3501315104166667,0.11083333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,R1_10r
