act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,l2,0.001,1,0,W1,2,78400,33.31122314,5.771587575,5.771587575,1,1,0,0.03331122314,0,0,-1.479315476e-17,0.03331122314
R,l2,0.001,1,0,b1,1,100,0.04445929744,0.2108537347,0.2108537347,1,1,0,4.445929744e-05,0,0,-1.974389427e-20,4.445929744e-05
R,l2,0.001,1,0,W2,2,10000,32.59850817,5.709510326,5.709510326,1,1,0,0.03259850817,0,0,0,0.03259850817
R,l2,0.001,1,0,b2,1,100,0.3430667701,0.5857190198,0.5857190198,1,1,0,0.0003430667701,0,0,-1.523522509e-19,0.0003430667701
R,l2,0.001,1,0,W3,2,1000,3.237631366,1.799341926,1.799341926,1,1,0,0.003237631366,0,0,7.188985775e-19,0.003237631366
R,l2,0.001,1,0,b3,1,10,0.02634508479,0.1623116902,0.1623116902,1,1,0,2.634508479e-05,0,0,-1.169956789e-20,2.634508479e-05
R,l2,0.001,1,1,W1,2,78400,144.5963454,12.02482205,5.771587575,2.083451372,0.02472743564,13.20890934,0.1445963454,0.1744752861,0.03910294143,0.1353723446,0.1445963454
R,l2,0.001,1,1,b1,1,100,0.3067993245,0.5538946872,0.2108537347,2.626914282,0.1757590479,0.5569601019,0.0003067993245,0.0003102045551,0.0001176770951,0.0001925274601,0.0003067993245
R,l2,0.001,1,1,W2,2,10000,81.92067122,9.051003879,5.709510326,1.585250461,0.1967102365,9.705074355,0.08192067122,0.09418846825,0.01116557916,0.08302288908,0.08192067122
R,l2,0.001,1,1,b2,1,100,0.5061010339,0.7114077831,0.5857190198,1.214588837,0.1215957345,0.8647736987,0.0005061010339,0.0007478335499,1.579766524e-05,0.0007320358847,0.0005061010339
R,l2,0.001,1,1,W3,2,1000,75.05452063,8.663401216,1.799341926,4.814760937,0.664408527,7.588016361,0.07505452063,0.05757799229,0.04711530994,0.01046268235,0.07505452063
