seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
1,NC_r,1,0,0.43996991580461287,0.00015,0.35052358505328496,-2.174196593743935,0.0,-2.174196593743935
1,NC_r,1,750,0.14470760114575595,0.002475,0.061376771124700705,-5.292829070541014,0.0,-5.292829070541014
1,NC_r,1,1500,0.21253969896809635,0.0013,0.1278859282379349,-4.308550671783711,0.0,-4.308550671783711
1,NC_r,1,2250,0.27973054098443184,0.0006166666666666666,0.19170657315601905,-3.5821474473876256,0.0,-3.5821474473876256
1,NC_r,1,3000,0.3278751796670154,0.00025833333333333334,0.23907939988573393,-3.1339822089346745,0.0,-3.1339822089346745
1,NC_r,1,3750,0.3523114182928886,0.00021666666666666666,0.26344432654728495,-2.9173803031657513,0.0,-2.9173803031657513
1,NC_r,1,4500,0.35478929467902254,0.00020833333333333335,0.2663287309497595,-2.896821896821571,0.0,-2.896821896821571
1,NC_r,1,5250,0.36880109486841306,0.00011666666666666667,0.2760804420590401,-2.7352003935072573,0.0,-2.7352003935072573
1,NC_r,1,6000,0.37933809610127206,0.00011666666666666667,0.2882656083116929,-2.658074715235643,0.0,-2.658074715235643
1,NC_r,2,0,0.37933809610127206,0.00011666666666666667,0.2882656083116929,-2.658074715235643,0.0,-2.658074715235643
1,NC_r,2,750,0.15850942564982684,0.0026583333333333333,0.08692064114958048,-5.027670997941929,0.0,-5.027670997941929
1,NC_r,2,1500,0.25067656961687307,0.0007666666666666667,0.16466792710920175,-3.8183420577187093,0.0,-3.8183420577187093
1,NC_r,2,2250,0.3335327296185123,0.00015,0.23894023646712303,-2.9757288418608407,0.0,-2.9757288418608407
1,NC_r,2,3000,0.376164251558383,6.666666666666667e-05,0.28136838708072903,-2.6246190164689596,0.0,-2.6246190164689596
1,NC_r,2,3750,0.40704132080567434,2.5e-05,0.3129070152372122,-2.3829887684499225,0.0,-2.3829887684499225
1,NC_r,2,4500,0.4108281057868787,4.1666666666666665e-05,0.31787057265291613,-2.3604841211775938,0.0,-2.3604841211775938
1,NC_r,2,5250,0.36745758479454316,1.6666666666666667e-05,0.2684406746144096,-2.6382032622833425,0.0,-2.6382032622833425
1,NC_r,2,6000,0.4070772199714296,1.6666666666666667e-05,0.30932966285645963,-2.341709199991201,0.0,-2.341709199991201
1,NC_free_r,1,0,0.43996991580461287,0.00015,0.35052358505328496,-2.174196593743935,0.0,-2.174196593743935
1,NC_free_r,1,750,0.06827109599981379,0.030283333333333332,0.02143639018734296,-7.9658907892610875,0.0,-7.9658907892610875
1,NC_free_r,1,1500,0.10803051676158916,0.013825,0.05699550982912382,-6.59744954815271,0.0,-6.59744954815271
1,NC_free_r,1,2250,0.15946449533195436,0.009875,0.10669938028107087,-5.712645121600355,0.0,-5.712645121600355
1,NC_free_r,1,3000,0.20435356994276116,0.008783333333333334,0.15107311810702084,-5.143706373130406,0.0,-5.143706373130406
1,NC_free_r,1,3750,0.23425413062134506,0.007825,0.18188053389887016,-4.814877167495154,0.0,-4.814877167495154
1,NC_free_r,1,4500,0.19556237719605704,0.012883333333333333,0.14961940747449795,-5.485462033227956,0.0,-5.485462033227956
1,NC_free_r,1,5250,0.2310559219164977,0.009558333333333334,0.18236045044064522,-4.969314386195441,0.0,-4.969314386195441
1,NC_free_r,1,6000,0.23763259602743042,0.009908333333333333,0.18968105454693238,-4.9216717110523955,0.0,-4.9216717110523955
1,NC_free_r,2,0,0.23763259602743042,0.009908333333333333,0.18968105454693238,-4.9216717110523955,0.0,-4.9216717110523955
1,NC_free_r,2,750,0.01350126079796052,0.5398916666666667,0.0027542901689807573,-18.231688771563643,0.0,-18.231688771563643
1,NC_free_r,2,1500,0.016495561213680735,0.43545833333333334,0.006624288811286291,-16.1694728253996,0.0,-16.1694728253996
1,NC_free_r,2,2250,0.027392550940156486,0.2715,0.016025603277484576,-13.189174506799628,0.0,-13.189174506799628
1,NC_free_r,2,3000,0.05216773693986326,0.15696666666666667,0.0357697749838233,-10.76991315871114,0.0,-10.76991315871114
1,NC_free_r,2,3750,0.07872471597926747,0.11780833333333333,0.05895551007241011,-9.527032183393278,0.0,-9.527032183393278
1,NC_free_r,2,4500,0.1071470183970206,0.10865833333333333,0.08476262698918581,-8.90955506847197,0.0,-8.90955506847197
1,NC_free_r,2,5250,0.12894019648481223,0.09693333333333333,0.10436797175059716,-8.376698992592617,0.0,-8.376698992592617
1,NC_free_r,2,6000,0.14015227922163487,0.09883333333333333,0.11527312518656253,-8.24594078162865,0.0,-8.24594078162865
1,SC_fix_r,1,0,0.011217653176939665,0.9109083333333333,0.009783161295453707,-2.174196593743935,-42.720163740287475,-44.89436033403141
1,SC_fix_r,1,750,0.009052508227252246,0.922275,0.007975916696091493,-3.072330297241981,-42.720163740287475,-45.79249403752946
1,SC_fix_r,1,1500,0.010159210195909983,0.9161083333333333,0.008978821456432343,-2.3457427350429354,-42.720163740287475,-45.06590647533041
1,SC_fix_r,1,2250,0.011185167298208681,0.9107916666666667,0.010019852211078008,-1.8572648436618968,-42.720163740287475,-44.57742858394937
1,SC_fix_r,1,3000,0.011648108990666506,0.9084083333333334,0.010473606030642986,-1.7073279963640495,-42.720163740287475,-44.427491736651525
1,SC_fix_r,1,3750,0.012444748547419218,0.9044083333333334,0.01113223557273547,-1.368460770068861,-42.720163740287475,-44.08862451035634
1,SC_fix_r,1,4500,0.013563317750654297,0.8987083333333333,0.012187928082545598,-0.9318316641744226,-42.720163740287475,-43.6519954044619
1,SC_fix_r,1,5250,0.01469506310037828,0.8944416666666667,0.013177296730875969,-0.6418829489793589,-42.720163740287475,-43.36204668926683
1,SC_fix_r,1,6000,0.015574874350379459,0.8898916666666666,0.013940695527692636,-0.3587449180189365,-42.720163740287475,-43.07890865830641
1,SC_fix_r,2,0,0.015574874350379459,0.8898916666666666,0.013940695527692636,-0.3587449180189365,-42.720163740287475,-43.07890865830641
1,SC_fix_r,2,750,0.013379698707292624,0.8975083333333334,0.011918507843712966,-0.7860262591869531,-42.720163740287475,-43.50618999947443
1,SC_fix_r,2,1500,0.015347615457560344,0.89,0.013740539060036342,-0.2627404126251466,-42.720163740287475,-42.982904152912624
1,SC_fix_r,2,2250,0.017005783920976528,0.8830416666666666,0.015222163378198941,0.21872132735063787,-42.720163740287475,-42.50144241293684
1,SC_fix_r,2,3000,0.01913752891966528,0.8751916666666667,0.01715923033406337,0.7348898787867977,-42.720163740287475,-41.98527386150068
1,SC_fix_r,2,3750,0.02148750830979703,0.8673916666666667,0.019274548557897408,1.1625683096194253,-42.720163740287475,-41.55759543066805
1,SC_fix_r,2,4500,0.02423110018142581,0.8590916666666667,0.021726921121776103,1.6193268874472628,-42.720163740287475,-41.10083685284021
1,SC_fix_r,2,5250,0.02618012449458481,0.8518166666666667,0.02362321028461059,2.0844017384538582,-42.720163740287475,-40.63576200183362
1,SC_fix_r,2,6000,0.02772894932253862,0.84505,0.025043671211600303,2.505531168201544,-42.720163740287475,-40.21463257208593
1,SC_dyn_r,1,0,0.011217653176939665,0.9109083333333333,0.009783161295453707,-2.174196593743935,-42.720163740287475,-44.89436033403141
1,SC_dyn_r,1,750,0.001117771276113054,0.9896833333333334,0.0004253221700588862,-2.014431613398964,-57.39822773798158,-59.41265935138054
1,SC_dyn_r,1,1500,0.001834462008030508,0.9839,0.0010657196909189225,-2.1417896946830095,-56.08118223541218,-58.22297193009519
1,SC_dyn_r,1,2250,0.002223480324060412,0.9787916666666666,0.0014889255439241727,-2.051459677223551,-55.004453834251066,-57.055913511474614
1,SC_dyn_r,1,3000,0.003313361934433773,0.9717083333333333,0.0024645744954546293,-1.9676429362729813,-53.803109687746066,-55.770752624019046
1,SC_dyn_r,1,3750,0.004867128281652412,0.9641833333333333,0.0038789349873860676,-1.689524181571564,-52.85665559489727,-54.54617977646883
1,SC_dyn_r,1,4500,0.007448526343152538,0.9552833333333334,0.006330557937920094,-1.4575275682446236,-51.544931887658066,-53.00245945590269
1,SC_dyn_r,1,5250,0.009729859467101816,0.9450666666666667,0.008489833077291647,-1.190862526960834,-50.224659203112495,-51.41552173007333
