act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,l2rest
LR,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,l2rest
LR,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,l2rest
LR,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,l2rest
LR,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,l2rest
LR,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,l2rest
LR,none,0,0,1,W1,2,78400,1025.133052,32.01769905,5.761751502,5.556938551,0.2212792159,31.25201637,1.025133052,0.976688527,0.6893747815,0.2873137455,0,l2rest
LR,none,0,0,1,b1,1,100,0.09686377379,0.3112294552,0.2109972727,1.47504018,0.2994783145,0.3194542218,9.686377379e-05,0.0001020509998,1.004649041e-05,9.200450942e-05,0,l2rest
LR,none,0,0,1,W2,2,10000,352.4358834,18.77327578,5.78005976,3.247938007,0.5201163315,16.52176279,0.3524358834,0.2729686457,0.1688236625,0.1041449832,0,l2rest
LR,none,0,0,1,b2,1,100,0.09769880638,0.3125680828,0.5586943256,0.5594617101,0.3030081239,0.5513705921,9.769880638e-05,0.0003040095298,6.057812738e-05,0.0002434314025,0,l2rest
LR,none,0,0,1,W3,2,1000,22.10316953,4.701400806,1.805810489,2.603485157,0.772510692,3.49959118,0.02210316953,0.01224713843,0.008384443281,0.003862695148,0,l2rest
LR,none,0,0,1,b3,1,10,0.009022490158,0.09498678939,0.2005723138,0.4735787686,0.8040241793,0.1364392024,9.022490158e-06,1.861565594e-05,1.114830297e-05,7.467352977e-06,0,l2rest
