step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
150000,A_w10_T10000_std_lr0.01_bfull_s0_shuffle,0.1,0,0,6.46594,3.34574,0.38228,0.497778,0,396.093,3782.21,0.104725,7.29714,0.464968,2.15068,2.10052,0.1,5.99153
150000,A_w10_T10000_std_lr0.01_bfull_s1_shuffle,0.1,0,0.1,6.58815,3.465,0.304978,0.484444,0,378.001,6156.19,0.0614018,7.6182,0.454857,2.1985,2.15553,0.1,7.19773
150000,A_w10_T10000_std_lr0.01_bfull_s2_shuffle,0.3,0,0.3,3.80871,2.06235,0.299757,0.495556,0,2992.23,3887.47,0.769711,8.03826,0.375691,2.66176,2.24053,0.3,15.7838
150000,A_w10_T10000_std_lr0.01_bfull_s3_shuffle,0.2,0,0.1,5.527,3.11016,0.372733,0.487778,0,9500.04,50041.8,0.189842,7.18393,0.488597,2.04668,2.0594,0.2,55.681
150000,A_w10_T10000_std_lr0.01_bfull_s4_shuffle,0.2,0.0222222,0.2,3.8118,2.19752,0.400363,0.473333,0,7792.06,10263.3,0.759218,7.43978,0.523191,1.91135,1.7759,0.2,28.2389
150100,A_w10_T10000_std_lr0.01_bfull_s0_shuffle,0.2,0,0.2,5.54687,2.87419,0.37704,0.497778,0,0.271057,99.8112,0.00271569,7.3373,0.453867,2.20329,2.25195,0.2,0.532708
150100,A_w10_T10000_std_lr0.01_bfull_s1_shuffle,0.1,0,0.1,6.37199,3.40813,0.311018,0.495555,0,0.410361,269.667,0.00152173,7.69864,0.469761,2.12874,2.08523,0.1,0.367518
150100,A_w10_T10000_std_lr0.01_bfull_s2_shuffle,0.4,0,0.4,3.92226,2.23782,0.294734,0.497778,0,0.108113,148.639,0.000727352,8.10429,0.377499,2.64901,2.42979,0.4,0.470995
150100,A_w10_T10000_std_lr0.01_bfull_s3_shuffle,0.2,0,0.1,5.48553,2.13414,0.357403,0.501111,0,1.22136,516.079,0.00236662,7.36511,0.472945,2.11441,1.97093,0.2,0.923967
150100,A_w10_T10000_std_lr0.01_bfull_s4_shuffle,0.6,0,0.6,2.60209,1.48822,0.39046,0.536667,0,0.626608,94.5035,0.00663052,7.62355,0.517913,1.93083,1.293,0.6,0.701371
150200,A_w10_T10000_std_lr0.01_bfull_s0_shuffle,0.2,0,0.2,5.50158,2.86508,0.379435,0.494444,0,0.102578,54.1819,0.00189323,7.33398,0.451441,2.21513,2.26807,0.2,0.362957
150200,A_w10_T10000_std_lr0.01_bfull_s1_shuffle,0.1,0,0.1,6.30729,3.3977,0.312819,0.494444,0,0.102752,104.094,0.000987107,7.71007,0.475921,2.10119,2.05822,0.1,0.176708
150200,A_w10_T10000_std_lr0.01_bfull_s2_shuffle,0.4,0,0.4,3.87422,2.17385,0.296139,0.494444,0,0.0575144,112.367,0.000511846,8.10414,0.382841,2.61205,2.36433,0.4,0.377272
150200,A_w10_T10000_std_lr0.01_bfull_s3_shuffle,0.2,0,0.1,5.41147,2.18625,0.347322,0.502222,0,0.577748,311.963,0.00185198,7.42059,0.470124,2.1271,1.99695,0.2,0.600197
150200,A_w10_T10000_std_lr0.01_bfull_s4_shuffle,0.6,0,0.6,2.63141,1.50776,0.390444,0.53,0,0.116404,54.1111,0.0021512,7.63673,0.518932,1.92703,1.3003,0.6,0.368429
150300,A_w10_T10000_std_lr0.01_bfull_s0_shuffle,0.3,0,0.2,5.45626,2.81939,0.381321,0.494444,0,0.0463788,39.5473,0.00117274,7.32603,0.450464,2.21993,2.04926,0.3,0.290184
150300,A_w10_T10000_std_lr0.01_bfull_s1_shuffle,0.1,0,0.1,6.30031,3.38722,0.313931,0.495556,0,0.0396456,59.8956,0.000661911,7.71139,0.479874,2.08388,2.04131,0.1,0.119275
