step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
150000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.35,0,0.3,8.98187,3.99758,0.260229,0.516316,0,0.0165508,11.3612,0.00145679,13.0572,0.338938,2.95039,2.77922,0.35,0.0281751
150000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,0.55,0,0.55,5.75733,2.96575,0.263967,0.511053,0,6.62328,9.37832,0.706233,13.0708,0.305952,3.26849,2.48469,0.55,0.0256727
150000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,0.35,0,0.35,8.14455,3.75917,0.306536,0.500263,0,0.0559881,0.096017,0.583107,12.813,0.409463,2.44222,2.156,0.35,0.000186767
150000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,0.45,0,0.45,6.63987,2.62085,0.238606,0.505526,0,8.91081,15.5906,0.57155,13.1714,0.31572,3.16737,2.37106,0.45,0.0296597
150000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,0.25,0,0.25,10.8474,4.36564,0.280802,0.490526,0,6.58401e-10,3.1371e-07,0.00209876,13.0268,0.451785,2.21344,2.03095,0.25,6.34896e-10
150100,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.3,0,0.3,8.83199,3.11508,0.256354,0.524211,0,1.56065,629.427,0.00247948,13.1687,0.339084,2.94912,2.81454,0.3,1.77779
150100,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,0.55,0,0.5,6.03719,3.00217,0.261363,0.512632,0,0.41426,385.453,0.00107474,13.1774,0.312241,3.20266,2.40276,0.55,0.755432
150100,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,0.35,0,0.35,7.3859,2.64273,0.307946,0.506579,0,0.10889,55.7935,0.00195166,12.944,0.405456,2.46636,2.17287,0.35,0.132538
150100,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,0.4,0,0.2,7.46711,3.12408,0.237635,0.504211,0,0.357164,160.195,0.00222956,13.1636,0.314231,3.18237,2.50564,0.4,0.618603
150100,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,0.3,0,0.25,10.1179,3.63829,0.276933,0.490263,0,65.9235,411.464,0.160217,13.0619,0.442963,2.25753,2.16263,0.3,0.478689
150200,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.3,0,0.3,8.65857,3.12091,0.256888,0.523421,0,0.768537,409.629,0.00187618,13.177,0.335944,2.97669,2.8452,0.3,1.32766
150200,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,0.55,0,0.5,5.8444,2.95138,0.261262,0.512368,0,0.393285,248.87,0.00158028,13.2316,0.314743,3.17719,2.3665,0.55,0.510391
150200,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,0.35,0,0.35,7.30056,2.57765,0.30811,0.50579,0,0.0395515,31.2021,0.00126759,12.9444,0.405068,2.46872,2.17472,0.35,0.0693191
150200,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,0.4,0,0.2,7.47459,3.05353,0.236957,0.504211,0,0.863022,125.251,0.00689032,13.1466,0.313149,3.19337,2.43962,0.4,0.520836
150200,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,0.3,0,0.3,9.99834,3.59329,0.275797,0.490263,0,17.4505,141.34,0.123464,13.0654,0.439869,2.2734,2.17942,0.3,0.174967
