switch_step,run_id,post_err
150000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,6.91086
150000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,74.9656
150000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,3.85453
150000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,8.00022
150000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,10.1167
160000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,5.00761
160000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.58053
160000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.38023
160000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,2.07569
160000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.31246
170000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,2.25909
170000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.59127
170000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.62799
170000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,8.25445
170000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.5251
180000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,2.04774
180000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.35409
180000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,2.47031
180000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,3.19828
180000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,3.64385
190000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,2.02489
190000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.19047
190000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.92435
190000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,3.69651
190000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,1.91598
200000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,2.41362
200000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.79772
200000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.87449
200000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,11.0903
200000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,1.35394
210000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,3.80825
210000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,3.59214
210000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.83038
210000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,3.48169
210000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,1.3639
220000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,0.570374
220000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.2694
220000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,9.24069
220000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,6.15433
220000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,1.28901
230000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.89001
230000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.26333
230000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.63004
230000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,4.31296
230000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.7472
240000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.98792
240000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.31081
240000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.57582
240000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,1.49669
240000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.81921
250000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.48346
250000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,2.21298
250000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,2.02665
250000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,4.54361
250000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.73822
260000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,6.87063
260000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,4.79059
260000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.38722
260000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,1.85757
260000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.54729
270000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,3.41304
270000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.8222
270000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,3.08299
270000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,1.53078
270000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.62794
280000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.50209
280000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,4.20335
280000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,2.10623
280000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,2.31316
280000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.08053
290000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.1206
290000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.10043
290000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,1.60158
290000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,4.46773
290000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,2.20455
300000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,1.26874
300000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,1.40333
