switch_step,run_id,post_err
150000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.74158
150000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,2.09768
150000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,6.39408
150000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,3.63199
150000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,6.24701
160000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.63088
160000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,3.15303
160000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.914698
160000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.82172
160000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.5794
170000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.79801
170000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.56191
170000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.28222
170000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.072
170000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.84807
180000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,3.24612
180000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.02302
180000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.55544
180000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,3.56376
180000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.84637
190000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.14662
190000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.93106
190000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,2.2856
190000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.17408
190000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,2.46524
200000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.45079
200000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,3.85135
200000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.965603
200000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,3.99776
200000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,6.68332
210000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.23795
210000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,6.11362
210000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.91718
210000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,3.55713
210000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.54445
220000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.02825
220000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,2.23444
220000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,3.17378
220000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.85285
220000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.93719
230000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.40195
230000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,3.90223
230000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.54293
230000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.57505
230000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.00564
240000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,11.1158
240000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,3.89415
240000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.45426
240000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.53922
240000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,2.69047
250000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,11.4329
250000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.60417
250000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,12.7948
250000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.06419
250000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.24813
260000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.82388
260000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.59994
260000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.35404
260000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.12581
260000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.05288
270000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.20194
270000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,0.760512
270000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.53797
270000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.97087
270000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.16931
280000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,4.33284
280000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.03224
280000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,4.68697
280000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.90561
280000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,2.61863
290000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.34002
290000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.18877
290000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.05621
290000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.47384
290000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.83727
300000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.07101
300000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,2.00753
300000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.42306
300000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.17748
300000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,13.3919
310000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,2.35068
310000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,2.15103
310000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.04748
310000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,2.77919
310000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,2.00868
320000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.82011
320000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,0.900516
320000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.723076
320000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,0.980463
320000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,3.13861
330000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,1.1611
330000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,2.25307
330000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,1.15903
330000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.50974
330000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.98972
340000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,7.52284
340000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,1.46993
340000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.781852
340000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,1.07892
340000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,1.8274
