step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
150000,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,0.1,0,0.1,5.5562,2.52728,0.171979,0.484444,0,2202.52,5257.61,0.41892,9.25554,0.299697,3.33671,3.28475,0.1,10.5256
150000,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,0.1,0,0.1,6.02251,2.75391,0.15904,0.491111,0,2413.18,8803.41,0.274118,9.36147,0.277725,3.60068,3.55286,0.1,11.4706
150000,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.4,0,0.3,3.7318,2.47041,0.177272,0.501111,0,2500.25,2192.04,1.1406,9.00321,0.263391,3.79664,3.91899,0.4,10.7563
150000,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,0.3,0,0.2,4.25995,2.67219,0.189124,0.474444,0,2071.94,6188.34,0.334813,8.91453,0.293222,3.41039,3.18378,0.3,11.0886
150000,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,0.6,0,0.4,2.50627,2.17937,0.182114,0.501111,0,403.745,4407.37,0.0916068,8.8261,0.255512,3.91371,3.01401,0.6,14.1845
150100,A_w10_T10000_std_lr0.01_bfull_s0_svdrec_alive,0.2,0.0222222,0.2,4.08214,1.60575,0.168251,0.484444,0,0.291368,170.027,0.00171366,9.26627,0.301068,3.32151,3.29868,0.2,0.562114
150100,A_w10_T10000_std_lr0.01_bfull_s1_svdrec_alive,0.1,0,0.1,6.84224,3.1158,0.169744,0.49,0,47.14,414.912,0.113614,9.33564,0.290272,3.44504,3.39952,0.1,0.60034
150100,A_w10_T10000_std_lr0.01_bfull_s2_svdrec_alive,0.4,0,0.4,3.77895,2.42171,0.179432,0.508889,0,0.417253,170.844,0.00244231,9.0091,0.261134,3.82945,3.76223,0.4,0.470395
150100,A_w10_T10000_std_lr0.01_bfull_s3_svdrec_alive,0.1,0,0.1,4.72739,2.56681,0.193239,0.475556,0,0.838022,252.308,0.00332142,8.87616,0.296337,3.37454,3.34411,0.1,0.600396
150100,A_w10_T10000_std_lr0.01_bfull_s4_svdrec_alive,0.5,0,0.5,3.15138,2.19701,0.183492,0.495556,0,0.307275,113.161,0.00271537,8.84168,0.268686,3.72182,3.34886,0.5,0.4147
