switch_step,run_id,post_err
150000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,16.2047
150000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,2.12312
150000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,3.31103
150000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,2.2145
150000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,1.91112
160000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,10.4875
160000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.8826
160000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,1.43247
160000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.36996
160000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,1.82938
170000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.69745
170000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.16314
170000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.23807
170000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.54559
170000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.76358
180000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.23657
180000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,2.47142
180000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,1.65047
180000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,22.8481
180000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,3.19132
190000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.22003
190000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,2.14546
190000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.17902
190000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.0507
190000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.26871
200000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.43133
200000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.197
200000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,1.67768
200000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.34565
200000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.15041
210000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.945513
210000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.87031
210000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.36431
210000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.03602
210000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,1.54723
220000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.954834
220000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.6489
220000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,11.0128
220000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.54129
220000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,1.71734
230000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.89991
230000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,2.06418
230000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.79799
230000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,3.43402
230000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.17179
240000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.39281
240000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.31932
240000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.62982
240000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,2.16726
240000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.02939
250000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.69052
250000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.04352
250000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,10.3853
250000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,4.62062
250000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,1.81746
260000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,11.0559
260000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,4.35223
260000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,6.62234
260000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.42982
260000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.32048
270000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.16559
270000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.7732
270000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.86181
270000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.49913
270000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.76247
280000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.2391
280000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.7848
280000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.96168
280000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.86349
280000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.50147
290000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.40098
290000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.28665
290000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,3.0843
290000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,2.32357
290000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.85581
300000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.25716
300000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.86272
300000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.36845
300000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,5.40366
300000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.42459
310000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,0.869589
310000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,2.28597
310000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,3.65564
310000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.697
310000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,2.76476
320000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.82566
320000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.65222
320000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,3.14314
320000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.15751
320000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,4.14913
330000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,1.7406
330000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,3.43865
330000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,1.22121
330000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,2.94164
330000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,5.19098
340000,A_w20_T10000_std_lr0.01_bfull_s0_s1resume,2.01213
340000,A_w20_T10000_std_lr0.01_bfull_s1_s1resume,1.38293
340000,A_w20_T10000_std_lr0.01_bfull_s2_s1resume,2.15839
340000,A_w20_T10000_std_lr0.01_bfull_s3_s1resume,1.05262
340000,A_w20_T10000_std_lr0.01_bfull_s4_s1resume,3.77961
