step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
150000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.45,0,0.4,5.82233,3.84408,0.0578195,0.498947,0,1508.1,14729,0.102389,19.7143,0.137909,7.25115,5.22025,0.45,13.1485
150000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.55,0,0.5,3.13742,1.82583,0.0322913,0.502895,0,4132.22,4236.05,0.975489,19.9078,0.0949168,10.5355,5.78861,0.55,31.5259
150000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.35,0,0.3,6.58165,3.73518,0.0769882,0.49,0,4455.22,11027.4,0.404015,19.6353,0.158123,6.3242,4.69754,0.35,21.7859
150000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.35,0.00526316,0.35,5.60329,2.40611,0.0350078,0.493947,0,2992.79,4962.59,0.603071,19.8241,0.107181,9.32998,6.44246,0.35,9.91031
150000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.55,0,0.5,6.75199,2.65383,0.044173,0.491053,0,731.654,3390.73,0.215781,19.824,0.128814,7.76313,5.26786,0.55,6.59763
150100,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.67395,2.78987,0.0825367,0.505789,0,3.23194,412.864,0.0078281,19.2149,0.172287,5.80428,2.67201,0.85,2.65063
150100,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.45,0,0.4,4.92208,2.43535,0.0381489,0.500789,0,0.270597,222.48,0.00121627,19.8793,0.0957632,10.4424,6.39469,0.45,0.706603
150100,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.35,6.42909,2.52011,0.0834598,0.491579,0,0.184056,105.781,0.00173997,19.5691,0.163787,6.10548,4.26765,0.4,0.226532
150100,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,5.83572,2.50506,0.0400763,0.496316,0,1.38974,147.98,0.00939136,19.8045,0.109291,9.1499,5.34361,0.45,0.759806
150100,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,6.83579,3.40079,0.0488451,0.489737,0,0.283168,236.79,0.00119586,19.8039,0.130305,7.67432,5.68291,0.35,0.607515
150200,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.74553,2.89639,0.0831031,0.505789,0,0.997828,398.219,0.00250573,19.211,0.172073,5.81148,2.59203,0.85,2.5148
150200,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.5,0,0.4,4.78277,2.38356,0.0400069,0.502895,0,0.19389,195.332,0.000992613,19.8693,0.0968565,10.3246,5.82909,0.5,0.605408
150200,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.46847,2.51064,0.0855208,0.491579,0,0.0667112,73.6901,0.000905295,19.5457,0.166836,5.99393,4.18718,0.4,0.154435
150200,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,5.92617,2.5125,0.041134,0.496579,0,0.53046,123.416,0.00429814,19.8023,0.109441,9.13735,5.34917,0.45,0.655676
150200,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,7.13664,3.20184,0.0524642,0.489474,0,0.52401,135.312,0.0038726,19.785,0.131912,7.5808,5.6042,0.35,0.422644
150300,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.8,0,0.75,3.68001,2.64706,0.0836854,0.505526,0,3.67296,352.262,0.0104268,19.2003,0.172684,5.79094,3.28238,0.8,2.04335
150300,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.5,0,0.4,4.79151,2.37198,0.0413374,0.502895,0,0.198559,181.956,0.00109125,19.8607,0.0984649,10.1559,5.75208,0.5,0.56022
150300,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.52046,2.505,0.0873647,0.491579,0,0.0966021,56.9132,0.00169736,19.528,0.169528,5.89875,4.11901,0.4,0.125985
150300,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,6.04101,2.53017,0.0424271,0.496579,0,0.43106,104.49,0.00412539,19.7981,0.109524,9.1304,5.36213,0.45,0.59518
150300,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,7.4753,3.04696,0.054725,0.489474,0,0.313145,113.983,0.00274729,19.768,0.133173,7.50901,5.53991,0.35,0.324802
150400,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.70231,2.58585,0.0856196,0.503158,0,2.14343,297.038,0.00721603,19.1878,0.172598,5.7938,2.41278,0.85,1.84869
150400,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.45,0,0.4,4.82162,2.37006,0.042432,0.503684,0,0.153842,173.812,0.000885108,19.8532,0.100024,9.99757,6.16961,0.45,0.528437
150400,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.53763,2.48719,0.088893,0.491579,0,0.0594351,52.1572,0.00113954,19.5126,0.171843,5.81927,4.06234,0.4,0.108424
150400,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.4,0,0.35,6.12424,2.53208,0.0437583,0.496579,0,0.195538,103.358,0.00189184,19.7925,0.109813,9.10638,5.78833,0.4,0.551266
150400,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,7.61452,2.89632,0.0566162,0.489737,0,0.220792,101.153,0.00218276,19.7519,0.134524,7.43363,5.47157,0.35,0.261225
150500,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.73025,2.62671,0.0866751,0.503158,0,2.31328,285.607,0.00809953,19.1803,0.172069,5.81161,2.39403,0.85,1.78761
150500,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.5,0,0.4,4.84466,2.36742,0.0435099,0.503684,0,0.285155,160.911,0.00177213,19.8452,0.101913,9.81234,5.93146,0.5,0.499648
150500,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.55171,2.47181,0.0901283,0.491579,0,0.25725,47.2308,0.00544665,19.4991,0.173841,5.75237,4.01493,0.4,0.0970955
150500,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,6.17949,2.53671,0.0450811,0.496579,0,0.499202,113.2,0.00440991,19.7866,0.110135,9.0798,5.36504,0.45,0.519362
150500,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,7.7285,2.78543,0.0582303,0.489737,0,0.108447,81.5588,0.00132968,19.7372,0.135989,7.35351,5.39901,0.35,0.219416
150600,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.76676,2.64894,0.0868804,0.503158,0,4.28262,204.621,0.0209295,19.1778,0.171505,5.83075,2.41201,0.85,1.77049
150600,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.5,0,0.4,4.87923,2.36991,0.0445775,0.503684,0,0.300205,161.671,0.00185689,19.8367,0.104032,9.6124,5.8049,0.5,0.474539
150600,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.57004,2.46679,0.0911491,0.491579,0,0.0532526,43.931,0.00121219,19.4872,0.175618,5.69417,3.97369,0.4,0.0871453
150600,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,6.21846,2.54533,0.0462493,0.496579,0,0.191779,91.7031,0.0020913,19.781,0.110436,9.05503,5.35231,0.45,0.49532
150600,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,0.35,0,0.35,7.76261,2.69019,0.0597654,0.489737,0,0.140721,77.4526,0.00181687,19.7242,0.137495,7.27297,5.32997,0.35,0.191279
150700,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.85,0,0.75,3.7689,2.82149,0.0865405,0.503158,0,5.35175,240.034,0.0222958,19.1782,0.170296,5.87214,2.49099,0.85,1.62512
150700,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,0.5,0,0.4,4.91097,2.36979,0.0455624,0.503684,0,0.141943,153.893,0.000922348,19.8276,0.106297,9.40763,5.67523,0.5,0.451693
150700,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,0.4,0,0.4,6.581,2.45802,0.0920388,0.491579,0,0.0708211,40.255,0.00175931,19.4765,0.177225,5.64256,3.93731,0.4,0.0801702
150700,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.45,0,0.35,6.23694,2.53218,0.047363,0.497368,0,0.209996,87.9897,0.0023866,19.7751,0.110812,9.02426,5.36103,0.45,0.472036
