switch_step,run_id,post_err
150000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,53.3659
150000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,5.77264
150000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,8.09554
150000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,6.3388
150000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,1.905
160000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,4.22078
160000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,1.98849
160000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,4.38706
160000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.21442
160000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,10.4503
170000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.21359
170000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,7.76839
170000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,1.90711
170000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,3.31187
170000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.40719
180000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,1.76875
180000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.33719
180000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,1.88185
180000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,24.4195
180000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,3.2342
190000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.51994
190000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.59117
190000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,2.44275
190000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,2.23357
190000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,3.74079
200000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.72378
200000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.80772
200000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,10.167
200000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,3.75253
200000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,1.97028
210000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,4.52958
210000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,3.76589
210000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,6.00756
210000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,2.88166
210000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,1.89123
220000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,0.86981
220000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,4.80627
220000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,9.58182
220000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,4.81054
220000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.11302
230000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.12438
230000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.35469
230000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,1.23162
230000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,5.89254
230000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.01933
240000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,7.82516
240000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,3.14037
240000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,8.33584
240000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,2.43033
240000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,7.67311
250000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,4.2307
250000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,18.2508
250000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,6.58932
250000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,7.05788
250000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.77118
260000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,10.1665
260000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.76003
260000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,9.33086
260000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,2.02271
260000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.25905
270000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.6558
270000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.1282
270000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,3.57842
270000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.54176
270000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,7.30221
280000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.25219
280000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.41579
280000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,8.71972
280000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.51219
280000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.64323
290000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.16905
290000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.34998
290000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,2.73055
290000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.87682
290000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.83154
300000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,1.3492
300000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.63006
300000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,3.50786
300000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.53377
300000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.18131
310000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,1.07169
310000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,1.36196
310000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,2.89492
310000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,1.74339
310000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,2.38315
320000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,3.21894
320000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,1.17171
320000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,2.99884
320000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,3.63557
320000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,5.75412
330000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,2.42616
330000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,2.88911
330000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,2.52857
330000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,0.793505
330000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,7.80349
340000,A_w20_T10000_std_lr0.01_bfull_s0_svdrec,8.83935
340000,A_w20_T10000_std_lr0.01_bfull_s1_svdrec,8.36821
340000,A_w20_T10000_std_lr0.01_bfull_s2_svdrec,3.01124
340000,A_w20_T10000_std_lr0.01_bfull_s3_svdrec,2.16452
340000,A_w20_T10000_std_lr0.01_bfull_s4_svdrec,4.50458
