switch_step,run_id,post_err
10000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.42738
10000,A_w10_T10000_std_lr0.01_bfull_s1_none,0.852159
10000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.11838
10000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.07544
10000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.29434
20000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.70495
20000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.62741
20000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.753386
20000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.48046
20000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.40882
30000,A_w10_T10000_std_lr0.01_bfull_s0_none,4.19726
30000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.46751
30000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.920916
30000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.75961
30000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.11836
40000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.25001
40000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.6964
40000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.596856
40000,A_w10_T10000_std_lr0.01_bfull_s3_none,9.00026
40000,A_w10_T10000_std_lr0.01_bfull_s4_none,3.25186
50000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.33915
50000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.92139
50000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.783137
50000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.69337
50000,A_w10_T10000_std_lr0.01_bfull_s4_none,6.96337
60000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.03885
60000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.40098
60000,A_w10_T10000_std_lr0.01_bfull_s2_none,2.09833
60000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.05652
60000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.8699
70000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.87336
70000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.49156
70000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.12596
70000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.91424
70000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.95309
80000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.45982
80000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.62943
80000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.00511
80000,A_w10_T10000_std_lr0.01_bfull_s3_none,4.99549
80000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.50563
90000,A_w10_T10000_std_lr0.01_bfull_s0_none,7.32389
90000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.50116
90000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.807733
90000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.00063
90000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.65409
100000,A_w10_T10000_std_lr0.01_bfull_s0_none,3.64562
100000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.07572
100000,A_w10_T10000_std_lr0.01_bfull_s2_none,4.66615
100000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.21465
100000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.3509
110000,A_w10_T10000_std_lr0.01_bfull_s0_none,10.7788
110000,A_w10_T10000_std_lr0.01_bfull_s1_none,0.961924
110000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.21805
110000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.30734
110000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.10695
120000,A_w10_T10000_std_lr0.01_bfull_s0_none,2.43436
120000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.87733
120000,A_w10_T10000_std_lr0.01_bfull_s2_none,4.95721
120000,A_w10_T10000_std_lr0.01_bfull_s3_none,0.894609
120000,A_w10_T10000_std_lr0.01_bfull_s4_none,0.932374
130000,A_w10_T10000_std_lr0.01_bfull_s0_none,3.71945
130000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.86313
130000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.49497
130000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.82161
130000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.94604
140000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.33703
140000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.30979
140000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.714107
140000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.71104
140000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.62833
150000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.2852
150000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.06372
150000,A_w10_T10000_std_lr0.01_bfull_s2_none,2.77241
150000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.78726
150000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.11498
160000,A_w10_T10000_std_lr0.01_bfull_s0_none,2.30167
160000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.22054
160000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.683198
160000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.89526
160000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.13978
170000,A_w10_T10000_std_lr0.01_bfull_s0_none,3.03945
170000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.05558
170000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.530218
170000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.90458
170000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.96108
180000,A_w10_T10000_std_lr0.01_bfull_s0_none,13.3282
180000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.24637
180000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.24983
180000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.06747
180000,A_w10_T10000_std_lr0.01_bfull_s4_none,4.86829
190000,A_w10_T10000_std_lr0.01_bfull_s0_none,0.624779
190000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.91675
190000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.96114
190000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.34816
190000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.6687
200000,A_w10_T10000_std_lr0.01_bfull_s0_none,0.961606
200000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.21569
200000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.12718
200000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.13965
200000,A_w10_T10000_std_lr0.01_bfull_s4_none,9.79699
210000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.79598
210000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.00109
210000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.4911
210000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.27374
210000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.37297
220000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.18443
220000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.89415
220000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.777689
220000,A_w10_T10000_std_lr0.01_bfull_s3_none,4.43253
220000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.49348
230000,A_w10_T10000_std_lr0.01_bfull_s0_none,3.14329
230000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.98863
230000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.0947
230000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.76118
230000,A_w10_T10000_std_lr0.01_bfull_s4_none,0.985335
240000,A_w10_T10000_std_lr0.01_bfull_s0_none,2.63408
240000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.3591
240000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.24037
240000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.86483
240000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.71791
250000,A_w10_T10000_std_lr0.01_bfull_s0_none,6.84682
250000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.06414
250000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.03102
250000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.86226
250000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.72382
260000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.78345
260000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.09386
260000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.2665
260000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.73805
260000,A_w10_T10000_std_lr0.01_bfull_s4_none,0.90521
270000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.92877
270000,A_w10_T10000_std_lr0.01_bfull_s1_none,0.786194
270000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.1262
270000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.56698
270000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.18607
280000,A_w10_T10000_std_lr0.01_bfull_s0_none,2.16879
280000,A_w10_T10000_std_lr0.01_bfull_s1_none,0.930099
280000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.668374
280000,A_w10_T10000_std_lr0.01_bfull_s3_none,7.36525
280000,A_w10_T10000_std_lr0.01_bfull_s4_none,4.51226
290000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.80133
290000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.14533
290000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.748797
290000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.08171
290000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.03926
300000,A_w10_T10000_std_lr0.01_bfull_s0_none,5.59593
300000,A_w10_T10000_std_lr0.01_bfull_s1_none,2.13899
300000,A_w10_T10000_std_lr0.01_bfull_s2_none,1.07667
300000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.95618
300000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.74721
310000,A_w10_T10000_std_lr0.01_bfull_s0_none,2.2622
310000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.27943
310000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.614549
310000,A_w10_T10000_std_lr0.01_bfull_s3_none,3.75338
310000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.77819
320000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.3462
320000,A_w10_T10000_std_lr0.01_bfull_s1_none,3.15487
320000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.702061
320000,A_w10_T10000_std_lr0.01_bfull_s3_none,1.77426
320000,A_w10_T10000_std_lr0.01_bfull_s4_none,2.97555
330000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.43202
330000,A_w10_T10000_std_lr0.01_bfull_s1_none,3.4509
330000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.659928
330000,A_w10_T10000_std_lr0.01_bfull_s3_none,2.13391
330000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.5239
340000,A_w10_T10000_std_lr0.01_bfull_s0_none,1.11768
340000,A_w10_T10000_std_lr0.01_bfull_s1_none,1.37851
340000,A_w10_T10000_std_lr0.01_bfull_s2_none,0.910521
340000,A_w10_T10000_std_lr0.01_bfull_s3_none,4.87496
340000,A_w10_T10000_std_lr0.01_bfull_s4_none,1.52128
