step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
150000,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,0.3,0,0.2,9.10679,3.86239,0.311588,0.509211,0,980.209,10961,0.0894273,13.0572,0.338938,2.95039,3.18477,0.3,11.3856
150000,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,0.2,0,0.15,6.76514,3.50307,0.279616,0.503421,0,5922.68,22373.7,0.264716,13.0708,0.305952,3.26849,3.03483,0.2,33.3355
150000,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,0.2,0,0.1,8.79467,3.63454,0.325715,0.502105,0,482.833,6586.31,0.0733085,12.813,0.409464,2.44222,2.35555,0.2,8.26602
150000,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,0.2,0,0.2,8.72173,3.24019,0.291557,0.508158,0,4308.87,27139.7,0.158767,13.1714,0.31572,3.16737,2.84195,0.2,27.2873
150000,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,0.15,0,0.15,9.93411,4.50829,0.344977,0.494211,0,7531.66,28074.4,0.268275,13.0268,0.451785,2.21344,2.1852,0.15,29.1878
150100,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,0.25,0,0.25,8.63763,3.46733,0.310416,0.514211,0,10.1773,992.038,0.010259,13.0267,0.330351,3.02708,3.22954,0.25,1.34041
150100,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,0.7,0,0.7,5.12321,3.4635,0.276853,0.527368,0,0.324228,135.235,0.00239751,13.2721,0.309792,3.22797,2.26995,0.7,1.44471
150100,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,0.35,0,0.3,6.84637,2.70539,0.32447,0.500789,0,1.67044,251.01,0.0066549,12.9397,0.40067,2.49582,2.22996,0.35,0.53422
150100,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,0.35,0,0.3,8.33159,3.33145,0.291967,0.516579,0,0.471089,170.314,0.00276601,13.3011,0.320975,3.11551,2.36016,0.35,0.643901
150100,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,0.3,0,0.25,8.32839,3.25668,0.340034,0.501053,0,0.831856,397.939,0.00209041,13.1399,0.441533,2.26483,2.38207,0.3,0.882003
150200,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,0.3,0,0.25,8.75555,3.49921,0.309734,0.511316,0,39.2524,764.948,0.0513139,13.1046,0.326216,3.06546,3.20144,0.3,1.03574
150200,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,0.7,0,0.7,5.21248,3.55018,0.27873,0.531842,0,0.173432,99.4358,0.00174417,13.2715,0.312635,3.19862,2.24312,0.7,1.14767
150200,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,0.4,0,0.3,6.6175,2.67232,0.321985,0.500526,0,15.2435,179.281,0.085026,12.9563,0.39652,2.52194,2.14623,0.4,0.423505
150200,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,0.35,0,0.3,8.47647,3.37094,0.292297,0.520263,0,0.515005,110.37,0.00466615,13.2931,0.3219,3.10655,2.35015,0.35,0.469472
150200,A_w20_T10000_std_lr0.01_bfull_s4_shuffle,0.3,0,0.25,8.30858,3.33995,0.33844,0.500263,0,0.2874,218.295,0.00131657,13.1368,0.43731,2.28671,2.40871,0.3,0.506531
150300,A_w20_T10000_std_lr0.01_bfull_s0_shuffle,0.3,0,0.25,8.76247,3.50081,0.309387,0.511316,0,21.5704,613.383,0.0351663,13.1267,0.324531,3.08137,3.21486,0.3,0.820073
150300,A_w20_T10000_std_lr0.01_bfull_s1_shuffle,0.7,0,0.7,5.12945,3.4364,0.280246,0.534211,0,0.108993,80.5536,0.00135305,13.2702,0.315148,3.17311,2.21777,0.7,1.00314
150300,A_w20_T10000_std_lr0.01_bfull_s2_shuffle,0.45,0,0.3,6.49052,2.66475,0.320498,0.501842,0,9.77017,147.974,0.0660263,12.9774,0.393704,2.53998,2.2045,0.45,0.35628
150300,A_w20_T10000_std_lr0.01_bfull_s3_shuffle,0.35,0,0.3,8.53593,3.35781,0.29247,0.517895,0,0.185805,87.0954,0.00213335,13.2818,0.322749,3.09838,2.34294,0.35,0.392236
