step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_s0,0.32,0.0131313,0.31,7.74487,5.10545,0.180531,0.503141,0,32.7516,74.5278,0.439454,19.4171,0.101779,9.82524,8.91273,0.32,3.77502
0,A_w100_T10000_std_lr0.01_s1,0.17,0.0155556,0.15,8.32813,4.95191,0.182001,0.499111,0.00020202,76.2393,76.5333,0.996158,19.486,0.101496,9.85259,9.48389,0.17,6.65029
0,A_w100_T10000_std_lr0.01_s2,0.22,0.00545455,0.2,9.54749,5.10221,0.176992,0.500869,0,33.8837,20.3738,1.66311,19.4839,0.0900611,11.1036,10.2449,0.22,2.58075
0,A_w100_T10000_std_lr0.01_s3,0.21,0.0313131,0.2,6.95863,4.94569,0.18025,0.499343,0,18.8844,7.90308,2.3895,19.4463,0.0924185,10.8203,9.93684,0.21,0.905094
0,A_w100_T10000_std_lr0.01_s4,0.32,0.0222222,0.26,6.81294,5.07125,0.180389,0.499343,0,7.38909,5.05976,1.46036,19.4646,0.0930768,10.7438,9.60528,0.32,0.342454
0,A_w100_T10000_std_lr0.01_s5,0.19,0.00585859,0.17,9.90312,5.2273,0.18146,0.500354,0,18.0197,96.4916,0.186748,19.4684,0.105949,9.43854,8.74647,0.19,3.87812
0,A_w100_T10000_std_lr0.01_s6,0.25,0.0193939,0.24,7.61144,4.77472,0.183758,0.498535,0,556.531,421.424,1.3206,19.3497,0.0994398,10.0563,9.8288,0.25,11.8219
0,A_w100_T10000_std_lr0.01_s7,0.32,0.0167677,0.3,7.45595,4.71331,0.177942,0.500869,0,3.52386,20.4951,0.171936,19.5164,0.0886096,11.2855,9.92818,0.32,0.806558
0,A_w100_T10000_std_lr0.01_s8,0.21,0.0274747,0.21,6.65581,4.94179,0.184968,0.502556,0,156.802,149.072,1.05185,19.4022,0.1143,8.74887,7.37605,0.21,7.7848
0,A_w100_T10000_std_lr0.01_s9,0.24,0.00727273,0.2,9.75562,5.37792,0.17716,0.498909,0,13.3281,27.547,0.48383,19.5764,0.0932028,10.7293,9.77295,0.24,1.66739
