act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2wt,0,0.001,2,1,0.9445729167,0.8600000143,0.8600000143,0.4699999988,0.4699999988,-0.4987335801,0.7239122391,-3.162514448,0.01833333261,43.20883983,0.1599999964,0.1599999964,0.2072269171,0.1774389148,-0.2877551913,0.8608333468,25.59631167,1.051848888,0.6555768847,7.836189747,0.1377993731,0.0003787416859,0.999757553,1.593675934,1.741048229,1.760362233,0.004909324545,-0.01206775429,0,0.45,nan,nan,nan,0.0001954567496,0.587844206,0.7119103056,0.848593846,1.028804024,0.02402690004,0.006961023086,0,0,nan,nan,nan,0.1377993731,0.6416435746
R,l2wt,0,0.001,2,2,0.9122604167,1,1,0.5799999833,0.5799999833,-0.5465589166,0.5991030931,-2.742876053,0,38.76313173,0.150000006,0.150000006,0.2204766273,0.1619600505,-0.1690467745,0.9091666937,25.678004,0.5187477469,0.7707431912,14.84807587,0.1068288611,0.0005652970793,0.0006414664534,1.502707296,1.945142816,0.001112874184,0.005141208608,-0.01961573958,0.44,0.34,nan,nan,nan,0.0002116169493,0.569003335,0.7020479871,0.8350741539,0.9871530341,0.04015930735,0.03347054869,0.39,0,nan,nan,nan,0.1068288611,2.229517128
R,l2wt,0,0.001,2,3,0.3550708333,0.4583333433,0.4583333433,0.8999999762,0.8999999762,-1.81549108,0.5989751816,-3.92976737,0,9.643880546,0.1700000018,0.1700000018,0.1298428029,0.198868528,-0.5987947583,0.8433333039,17.15444663,0.482996136,1.350238681,20.55866051,0.08655808008,0.0005571068457,0.0006094280438,0.1573661274,3.00675246,0.001055182752,0.01657879957,-0.02520900778,0.39,0.1,nan,nan,nan,0.0002125120902,0.4098486768,0.8391930582,1.120315551,0.7128217885,0.1282820498,0.08056714386,0.35,0,nan,nan,nan,0.08655808008,5.180837575
R,l2wt,0,0.001,2,4,0.1367708333,0.1558333337,0.1558333337,0.9499999881,0.9499999881,-1.851878047,0.5992284417,-4.556090355,0,4.388949049,0.2199999988,0.2199999988,0.08336184174,0.04497456923,-1.067811251,0.9716666937,3.946248783,0.4831695259,1.597507715,21.79413605,0.01237728409,0.0005571707548,0.0006096042925,0.0006609775783,2.016254808,0.001058381201,0.01713147736,-0.02520900778,0.29,0.03,nan,nan,nan,0.0001933338892,0.0785327961,0.1941105603,0.5310484738,0.136342936,0.1607576494,0.06600882113,0.07,0,nan,nan,nan,0.01237728409,6.031226908
R,l2wt,0,0.001,2,5,0.1226479167,0.1333333403,0.1333333403,0.9700000286,0.9700000286,-1.828558087,0.5907463431,-3.93304038,0,2.632274927,0.2899999917,0.2899999917,0.04037699103,0.0150491856,-1.081079364,0.9941666722,1.819096102,0.4763325751,1.996504903,23.33463478,0.001951572029,0.0005470809453,0.0006019870124,0.0006640336234,1.153693363,0.001041351053,0.01713427007,-0.02520900778,0.29,0,nan,nan,nan,0.0001745708659,0.01087754299,0.05578078224,0.1791860325,0.0187130833,0.2006318125,0.038495332,0.08,0,nan,nan,nan,0.001951572029,6.91510337
R,l2wt,0,0.001,2,6,0.1005729167,0.1024999991,0.1024999991,1,1,-1.829662442,0.5908045173,-3.935395479,0,0,0.4699999988,0.4699999988,0.009651319124,0,-1.082741857,1,1.000002059,0.4763523042,1.729610085,23.07534599,4.137377529e-08,0.0005352510176,0.0006093553333,0.0006647772271,0.0006964546706,0.001053590343,0.01713475386,-0.02520900778,0.26,0,nan,nan,nan,0.0001593938494,0.0002070022785,0.0002632091638,0.0002970296897,0.0003590226636,0.1780204719,0.01163165178,0.1,0,nan,nan,nan,4.137377529e-08,6.769166496
R,l2wt,0,0.001,2,7,0.1013083333,0.1099999994,0.1099999994,1,1,-1.829632998,0.5905473232,-3.93392539,0,0,0.5099999905,0.5099999905,-0.001857686671,0,-1.082741857,0,1.000002032,0.476213783,1.730336666,22.8837738,4.04150337e-08,0.0005408871787,0.0005941176665,0.0006422771687,0.0007319932176,0.001032017085,0.0171309147,-0.02520900778,0.24,0,nan,nan,nan,0.000165885406,0.0002153594375,0.0002615975978,0.0002922627573,0.0003708862021,0.1780898418,-0.001427666342,0.1,0,nan,nan,nan,4.04150337e-08,6.698595705
R,l2wt,0,0.001,2,8,0.1003625,0.112499997,0.112499997,1,1,-1.829934955,0.5902533531,-3.934190273,0,0,0.5600000024,0.5600000024,-0.003169376636,0,-1.082741857,0,1.000001748,0.4759299159,1.730388999,22.65028763,4.196993099e-08,0.0005575551019,0.0006104144312,0.0006586510972,0.0006956829552,0.001060938353,0.01712512027,-0.02520900778,0.28,0,nan,nan,nan,0.0001588727466,0.0002113382989,0.0002668855239,0.0002966919205,0.0003781741849,0.1780698809,-0.002918676939,0.11,0,nan,nan,nan,4.196993099e-08,6.60796381
R,l2wt,0,0.001,2,9,0.1159083333,0.1208333299,0.1208333299,1,1,-1.828785419,0.5899134278,-3.934586287,0,0,0.6600000262,0.6600000262,-0.004543915857,0,-1.082741857,0,1.000001481,0.4756633937,1.729366779,22.41513252,4.078763103e-08,0.0005477480919,0.0005998718962,0.0006587447482,0.0006880971293,0.001043883125,0.01711864287,-0.02520900778,0.26,0,nan,nan,nan,0.0001582372268,0.0002050391379,0.0002516916577,0.0002759893408,0.0003537496874,0.1780057373,-0.004302766873,0.07,0,nan,nan,nan,4.078763103e-08,6.509564053
R,l2wt,0,0.001,2,10,0.1126083333,0.1099999994,0.1099999994,1,1,-1.829376817,0.5900872946,-3.935360432,0,0,0.7099999785,0.7099999785,-0.00464072777,0,-1.082741857,0,1.000001031,0.4757851958,1.729802012,22.25345421,4.168210946e-08,0.0005517246569,0.0006115287624,0.0006605603381,0.000689414458,0.001067575234,0.01712489087,-0.02520900778,0.27,0,nan,nan,nan,0.0001618981918,0.0002104609812,0.0002501935079,0.0002681224412,0.000361831405,0.1780508144,-0.004592321115,0.11,0,nan,nan,nan,4.168210946e-08,6.422053187
