arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,11,none,0.97409375,1,1,0,0,-8.736977577,46.28899384,-23.13914108,0.466750145,76.67043477,0,0,-80.16162872,59.69374084,-111.4210205,0.1532499641,79.71147133,12.32254791,2.338718414,1.076588869,2100,2700,1200,1,829,3200,3200,588.4350962,24.25953159,0.8857990836,0,0,1
LR,std,0,0,0.001,12,none,0.9734125,1,1,0,0,-9.440185547,47.41688156,-26.31436539,0.4682501256,76.63918103,0,0,-85.70941925,61.9958992,-119.4761734,0.1449999511,78.40324374,12.9556675,2.413327694,1.057021379,2200,2600,1200,1,694,3100,3100,606.3451551,24.33965516,0.8827699222,0,0,1
LR,std,0,0,0.001,13,none,0.9741041667,1,1,0,0,-8.76598835,49.05155182,-24.57061958,0.4780001044,77.44900183,0,0,-89.23581696,64.75427246,-126.3670578,0.1457499415,72.3802912,13.49288845,2.494110823,1.063503385,2300,2600,1200,1,816,3100,3100,612.5827305,26.20416644,0.9535928947,0,0,1
LR,std,0,0,0.001,14,none,0.9711395833,1,1,0,0,-9.894267082,51.24964905,-26.75233459,0.4750001132,76.7853731,0,0,-98.61865234,70.68273926,-136.9451447,0.1434999555,65.28261984,14.11619568,2.555726051,1.060383797,2500,2800,1200,1,924,3300,3300,655.8866943,27.03471422,0.9251915323,0,0,1
LR,std,0,0,0.001,15,none,0.9730416667,1,1,0,0,-9.618063927,50.36193848,-23.0613327,0.4660000801,77.1459384,0,0,-105.8554764,71.74843597,-147.6884918,0.1374999583,65.98487169,14.70151711,2.650581121,1.059120417,2400,2700,1200,1,746,3200,3200,706.9530268,27.72816711,1.011873472,0,0,1
LR,std,0,0,0.001,16,none,0.9738833333,1,1,0,0,-10.94575977,52.42528534,-23.90698433,0.4720001221,77.56836821,0,0,-101.7210312,75.64364624,-158.2722321,0.1464999616,57.213192,15.15951347,2.715295553,1.049245954,2400,3100,1200,1,933,3600,3600,661.1460792,27.33329276,0.828245796,0,0,1
LR,std,0,0,0.001,17,none,0.9731083333,1,1,0,0,-10.07072926,54.41203308,-25.26766014,0.4780001342,77.91928492,0,0,-111.0048599,79.78675842,-174.9355011,0.1449999511,48.04844575,15.66862869,2.774664879,1.068084955,2500,3100,1200,1,792,3600,3600,667.1040065,28.10910101,0.8309642395,0,0,1
LR,std,0,0,0.001,18,none,0.9730958333,1,1,0,0,-12.16426086,56.96669006,-25.5918808,0.4712501168,77.70864167,0,0,-120.7857285,85.62783051,-184.2348785,0.1427499652,40.82863527,16.32147217,2.881093502,1.073847175,2300,2600,1200,1,927,3100,3100,798.1389003,35.67056244,1.060615139,0,0,1
LR,std,0,0,0.001,19,none,0.9689291667,1,1,0,0,-11.91822338,59.36510086,-27.63187218,0.4712501168,78.29833137,0,0,-128.4721222,88.5870285,-176.4155273,0.1352499574,38.26473454,16.74751282,2.930600166,1.06905961,2500,3000,1199,1,891,3500,3500,833.2275013,31.06632534,0.9727129933,0,0,1
LR,std,0,0,0.001,20,none,0.9689416667,1,1,0,0,-12.20970726,59.29240417,-28.91835022,0.4690001011,77.90169277,0,0,-132.6807556,91.10651398,-205.3872681,0.1404999644,34.9088325,17.19478226,2.996126175,1.085536599,2600,3000,1200,1,755,3500,3500,807.8555064,34.4643479,1.135460229,0,0,1
LR,std,0,0,0.001,21,none,0.9664875,1,1,0,0,-12.0021944,60.72339249,-27.87407684,0.4690001011,77.8145156,0,0,-137.1949463,97.07806396,-188.7524719,0.1382499635,35.32211705,17.7321434,3.035334826,1.093701243,2800,3100,1200,1,751,3600,3600,868.3172632,34.75044152,1.143622891,0,0,1
LR,std,0,0,0.001,22,none,0.9671583333,1,1,0,0,-12.25243855,61.0973053,-29.17025185,0.4660001099,78.24475395,0,0,-142.9049988,96.76235962,-202.1132355,0.1397499591,36.52310077,18.1226368,3.103119135,1.078582883,2900,3100,1200,1,873,3600,3600,879.1902788,37.57848993,1.116426202,0,0,1
LR,std,0,0,0.001,23,none,0.971425,1,1,0,0,-12.53765106,63.94736099,-35.19797516,0.4690001011,78.05545436,0,0,-155.1152649,103.5668869,-215.120224,0.1329999566,30.14837387,18.68721581,3.128535986,1.089443922,2500,2900,1200,1,707,3400,3400,870.5409673,39.04265483,1.054523594,0,0,1
LR,std,0,0,0.001,24,none,0.9684375,1,1,0,0,-12.33525944,65.26390839,-34.74822998,0.4742500782,78.33025374,0,0,-154.5412292,104.1063995,-215.0938873,0.1344999522,33.12747487,19.03001022,3.178259611,1.083165526,2800,3300,1200,1,728,3800,3800,833.278976,38.36881796,0.9784966226,0,0,1
LR,std,0,0,0.001,25,none,0.96805625,1,1,0,0,-13.15111351,64.75457764,-30.59645271,0.4727500379,78.40919741,0,0,-155.5712738,108.0573578,-212.3197479,0.1359999627,34.6744605,19.39837837,3.2234447,1.080135465,2800,3600,1200,1,838,4100,4100,843.4080897,35.27756937,0.9767230832,0,0,1
LR,std,0,0,0.001,26,none,0.9674145833,1,1,0,0,-13.47429848,62.4666214,-31.53607559,0.4690001011,78.74646314,0,0,-147.9814911,103.5174332,-207.797348,0.1449999511,49.33610266,19.65036011,3.23097229,1.02972126,2700,3100,1200,1,923,3600,3600,828.7803942,32.0574812,0.9993666757,0,0,1
LR,std,0,0,0.001,27,none,0.9697979167,1,1,0,0,-13.45793629,64.63843536,-35.29763412,0.4667500854,79.16378478,0,0,-151.4095612,109.7267075,-208.2495575,0.1457499564,42.13888362,20.10840988,3.282960892,1.090301037,2600,3400,1200,1,768,3900,3900,866.5598154,38.55051967,1.106934867,0,0,1
LR,std,0,0,0.001,28,none,0.9682145833,1,1,0,0,-12.352458,65.42902374,-30.79970741,0.4690001011,79.18787578,0,0,-163.6777191,110.4834824,-215.6874695,0.136749953,44.91201905,20.42845345,3.322245359,1.061910748,2800,2900,1200,1,676,3400,3400,927.3709045,36.48660797,1.041305256,0,0,1
LR,std,0,0,0.001,29,none,0.9679354167,1,1,0,0,-13.44088459,66.37075806,-33.64450455,0.4682501256,78.63370207,0,0,-163.2233887,111.6209793,-222.3851624,0.136749953,60.19204936,20.78521538,3.337433815,1.055282116,2700,3200,1200,1,899,3700,3700,851.4935387,31.26065318,0.9052554012,0,0,1
LR,std,0,0,0.001,30,none,0.9681416667,1,1,0,0,-14.13389683,67.81591797,-34.76353073,0.4585001171,78.34732601,0,0,-162.7285767,118.5837631,-222.6493073,0.1442499608,70.69401643,21.04825592,3.366690874,1.030786991,2700,3500,1200,1,948,4000,4000,806.5766933,27.53463106,0.8920439419,0,0,1
LR,std,0,0,0.001,31,none,0.9683020833,1,1,0,0,-15.76945972,67.16151428,-32.64079666,0.4615001082,78.57401869,0,0,-165.4095001,116.5917587,-212.4693451,0.1382499784,78.61550722,21.3691349,3.398278475,1.040188551,2900,3500,1200,1,917,4000,4000,829.5085538,28.47558785,0.8919454695,0,0,1
LR,std,0,0,0.001,32,none,0.9679479167,1,1,0,0,-15.17362976,67.3886261,-42.1792984,0.4667500854,78.97861363,0,0,-164.1074829,115.0274429,-222.4360962,0.136749953,77.94564747,21.67242813,3.40952611,1.02559948,2800,3100,1199,1,905,3600,3600,932.2935226,30.48768673,0.9978296333,0,0,1
LR,std,0,0,0.001,33,none,0.9689479167,1,1,0,0,-16.09455681,68.29512787,-42.27681732,0.463750124,78.94152698,0,0,-163.4577637,115.0148239,-245.9403992,0.1397499591,80.45544822,22.00061989,3.39252758,1.020081758,2900,3400,1198,1,977,3900,3900,844.8139432,28.80799405,0.8566682042,0,0,1
LR,std,0,0,0.001,34,none,0.9652729167,1,1,0,0,-15.80532742,70.44322205,-40.76766205,0.4592500925,78.7192338,0,0,-171.5356598,114.8253784,-240.2691193,0.1374999583,79.99577952,22.27097893,3.436770916,1.031912923,3000,3600,1200,1,919,4100,4100,896.019216,30.36158185,0.8585287328,0,0,1
LR,std,0,0,0.001,35,none,0.9684270833,1,1,0,0,-16.83179474,68.53542328,-35.19301224,0.4585000575,79.03688036,0,0,-166.9545135,118.5600052,-218.9965363,0.1419999599,79.80539738,22.52648544,3.452419519,1.004034758,2700,3300,1200,1,792,3800,3800,843.0336132,29.42415122,0.8907688097,0,0,1
LR,std,0,0,0.001,36,none,0.96778125,1,1,0,0,-18.83304405,70.50952148,-35.17489243,0.454750061,78.38866255,0,0,-172.9516449,121.5949249,-213.9959869,0.1397499442,79.38226714,22.75823021,3.470058203,1.014075756,2900,3300,1200,1,904,3800,3800,882.2456167,30.37471256,0.869714536,0,0,1
LR,std,0,0,0.001,37,none,0.9682416667,1,1,0,0,-17.74244881,71.11360931,-35.01603699,0.45325014,77.93958175,0,0,-174.0144348,120.723732,-258.0503235,0.1412499547,78.61324562,23.14227676,3.515222549,1.010388255,2800,3400,1200,1,907,3900,3900,865.2734146,28.80446561,0.8928938837,0,0,1
LR,std,0,0,0.001,38,none,0.9677541667,1,1,0,0,-19.14838982,71.19372559,-38.59067917,0.4427501559,78.31115563,0,0,-173.0544281,121.6748276,-228.3245392,0.1397499591,80.04009806,23.42131424,3.53836751,1.023534775,2800,3500,1200,1,897,4000,4000,841.9439441,28.17018506,0.8671128597,0,0,1
LR,std,0,0,0.001,39,none,0.9662979167,1,1,0,0,-20.24970627,71.57736969,-39.73604202,0.4465001523,77.9907149,0,0,-178.2369537,125.5559692,-227.2002716,0.1419999599,79.19605142,23.7286129,3.558509827,1.01614666,3200,3800,1200,1,846,4300,4300,886.9154996,28.58077528,0.8853836034,0,0,1
LR,std,0,0,0.001,40,none,0.9657479167,1,1,0,0,-18.70084763,72.10649872,-40.26222229,0.4502500892,78.85396432,0,0,-166.044693,121.3371506,-232.8053894,0.1442499608,81.16723923,23.90335274,3.532418013,1.059717059,3900,4100,1200,1,957,4600,4600,658.1877357,25.4203883,0.9035544162,0,0,1
LR,std,0,0,0.001,41,none,0.9693479167,1,1,0,0,-19.65036964,74.90048218,-39.85350418,0.4495001435,78.17490051,0,0,-183.5775909,128.969101,-237.3606567,0.1389999688,79.03025096,24.19232368,3.611394882,1.051269293,2900,3000,1199,1,872,3500,3500,980.0982786,31.64247954,0.9728500487,0,0,1
LR,std,0,0,0.001,42,none,0.9673645833,1,1,0,0,-20.45939827,74.52814484,-41.9743042,0.4472501874,78.40157761,0,0,-180.8843231,131.6602325,-237.4151154,0.1412499547,80.5546325,24.46115112,3.644127369,1.07931304,3100,3500,1200,1,655,4000,4000,966.4205923,31.38034438,0.9420679234,0,0,1
LR,std,0,0,0.001,43,none,0.9647958333,1,1,0,0,-22.22600174,74.97749329,-42.42736053,0.4390000999,78.23102169,0,0,-183.9135284,133.2609711,-261.5380859,0.1359999627,79.59634404,24.78536987,3.635975838,1.059723258,3200,3600,1199,1,869,4100,4100,985.7111121,32.39410308,0.9840534137,0,0,1
LR,std,0,0,0.001,44,none,0.9671041667,1,1,0,0,-21.10982323,75.8216095,-44.71517944,0.4405001402,78.57677636,0,0,-184.2064056,132.4499512,-253.0306854,0.1382499486,79.9893157,24.99711418,3.651600122,1.061552644,3200,3700,1200,1,936,4200,4200,836.8078575,26.71656554,0.8313986692,0,0,1
LR,std,0,0,0.001,45,none,0.9666333333,1,1,0,0,-22.78837395,75.23783875,-43.86382294,0.4375001192,78.82510432,0,0,-176.6005554,127.9846039,-240.1867218,0.1449999511,82.19704417,25.24956703,3.646207571,1.046820164,3700,3900,1200,1,707,4400,4400,784.6706916,26.00055871,0.8955171892,0,0,1
LR,std,0,0,0.001,46,none,0.965525,1,1,0,0,-21.17673874,74.8415451,-46.44546509,0.4420000911,79.01522789,0,0,-175.7771454,130.2097015,-248.7381287,0.1389999539,80.19804001,25.43723297,3.647462606,1.045659304,3700,3900,1200,1,817,4400,4400,821.8888365,27.12025516,0.8158183831,0,0,1
LR,std,0,0,0.001,47,none,0.9665020833,1,1,0,0,-22.20584106,75.29807281,-46.96974182,0.4420001209,79.22785084,0,0,-175.1698151,129.9597015,-241.9538116,0.1472499669,81.47186991,25.6163311,3.654079676,1.0233289,3300,3600,1200,1,715,4100,4100,893.0886753,29.95250115,0.8701913169,0,0,1
LR,std,0,0,0.001,48,none,0.9679479167,1,1,0,0,-21.91102982,74.51231384,-42.32709885,0.4352501035,79.02368339,0,0,-186.455246,131.5056152,-263.9022522,0.1412499547,80.88461063,25.88554192,3.655618906,1.061492085,3000,3400,1200,1,697,3900,3900,922.233662,32.37228824,0.9129234182,0,0,1
LR,std,0,0,0.001,49,none,0.9673729167,1,1,0,0,-23.50499344,75.20143127,-41.534729,0.4427501559,78.89704672,0,0,-187.8496857,131.8517151,-266.5410461,0.1412499547,80.58370703,26.07929993,3.655724287,1.028967023,3400,3500,1200,1,704,4000,4000,823.7311167,27.35675467,0.7635612508,0,0,1
LR,std,0,0,0.001,50,none,0.96765625,1,1,0,0,-22.23620796,75.04029846,-37.25293732,0.4450001121,79.39176335,0,0,-179.7134399,133.7411652,-271.8106384,0.1449999511,82.15553118,26.27723503,3.671869755,1.027255416,3100,3500,1200,1,782,4000,4000,928.7226753,30.98412962,0.8548599256,0,0,1
LR,std,1,1,0.001,1,none,0.9817333333,1,1,0,0,-1.93086791,15.96608543,-7.461750031,0.5065000653,73.08196738,0,0,-6.360985279,11.92180729,-20.22499275,0.3595000803,75.45490492,3.580106497,0.9872994423,1.243994594,1500,1600,1200,1,815,2100,2100,237.744838,11.53072225,1.412922421,0,0,1
LR,std,1,1,0.001,2,none,0.9796270833,1,1,0,0,-3.146562576,22.65708542,-11.1356287,0.4975001216,74.14642927,0,0,-20.66123009,19.5377636,-42.60321426,0.2102499753,78.81470001,5.133067608,1.23961103,1.380798221,1600,1800,1200,1,637,2300,2300,316.1547549,12.19654763,1.221699907,0,0,1
LR,std,1,1,0.001,3,none,0.97809375,1,1,0,0,-4.093090534,26.7882843,-11.31870461,0.487000078,75.76400749,0,0,-31.2892189,24.6790905,-49.75746155,0.1667499542,73.23931395,6.23341465,1.427288413,1.331789255,1800,2000,1200,1,722,2500,2500,346.1434571,15.59212497,1.10497941,0,0,1
LR,std,1,1,0.001,4,none,0.97916875,1,1,0,0,-5.172532558,30.13451195,-16.71841812,0.4832501411,75.75381023,0,0,-36.458004,28.31821251,-57.88011932,0.1644999534,76.71872389,7.23865366,1.568278432,1.269734859,1700,1900,1200,1,847,2400,2400,356.2997508,17.18576184,0.8929195177,0,0,1
LR,std,1,1,0.001,5,none,0.9776520833,1,1,0,0,-6.285727501,32.38959885,-18.32188225,0.4795001447,76.32617432,0,0,-43.23336029,31.87660599,-62.0308075,0.1562499553,61.40675039,8.089757919,1.712575197,1.223164082,1900,2100,1200,1,602,2600,2600,377.6180551,19.16720168,0.8455528135,0,0,1
LR,std,1,1,0.001,6,none,0.978075,1,1,0,0,-6.852502823,36.4944458,-20.0310688,0.4787501097,75.59422585,0,0,-48.86502075,36.61917877,-70.25567627,0.1667499542,72.16686555,8.847511292,1.793607235,1.181853414,1900,2100,1200,1,716,2600,2600,415.1847537,18.91054731,0.7925926774,0,0,1
LR,std,1,1,0.001,7,none,0.9743833333,1,1,0,0,-7.592009544,38.95962906,-19.35889816,0.4757501483,76.36984759,0,0,-53.46893311,40.42401505,-72.02022552,0.1637499481,75.05072564,9.647990227,1.897019148,1.157553315,2100,2400,1133,1,970,2900,2900,444.4310389,18.61793059,0.8904644111,0,0,1
LR,std,1,1,0.001,8,none,0.9760645833,1,1,0,0,-7.582487106,41.58558273,-23.19335365,0.4780001044,76.53722049,0,0,-61.00195312,46.09429169,-95.09983063,0.1629999578,77.97058117,10.27975082,2.003103256,1.098807335,1900,2200,1200,1,777,2700,2700,484.9003855,19.56395125,0.856384122,0,0,1
LR,std,1,1,0.001,9,none,0.9734875,1,1,0,0,-8.239962578,42.01689148,-22.09005547,0.477250129,77.03204138,0,0,-68.33665466,49.38669205,-88.63767242,0.1509999633,78.85305383,11.02194309,2.122159243,1.08400929,2200,2500,1200,1,718,3000,3000,551.6402372,22.71989118,0.9192464192,0,0,1
LR,std,1,1,0.001,10,none,0.9766625,1,1,0,0,-9.237721443,44.38759613,-22.61786079,0.4667500854,76.92228764,0,0,-74.09599304,52.9438324,-110.4251099,0.1517499536,78.45526792,11.7339077,2.222661018,1.079014897,1900,2200,1200,1,769,2700,2700,604.2212411,25.54189628,0.9387077459,0,0,1
LR,std,1,1,0.001,11,none,0.9738458333,1,1,0,0,-9.931629181,47.11018372,-26.22985458,0.4712501168,76.62308639,0,0,-82.05225372,56.22974014,-117.2907333,0.1412499547,77.44108183,12.30760384,2.327711344,1.065565586,2200,2500,1200,1,803,3000,3000,571.8646335,23.97667442,0.8862270549,0,0,1
LR,std,1,1,0.001,12,none,0.976075,1,1,0,0,-9.302300453,49.33412933,-25.12185287,0.4742500782,76.5555176,0,0,-87.61235809,63.26184082,-133.6184998,0.1434999555,78.73419122,12.95890427,2.423388958,1.034948111,2000,2300,1199,1,945,2800,2800,670.1899792,27.40905069,1.050503882,0,0,1
LR,std,1,1,0.001,13,none,0.9730041667,1,1,0,0,-12.28173447,51.95523834,-24.48144531,0.4630000889,75.44373484,0,0,-94.97624969,66.60433197,-134.1992035,0.1434999555,76.76904209,13.55743217,2.541481495,1.043669701,2400,2700,1200,1,923,3200,3200,636.6795784,26.32787951,0.9485924745,0,0,1
LR,std,1,1,0.001,14,none,0.9721416667,1,1,0,0,-11.95799732,51.63859177,-29.38024902,0.4705001414,76.44770107,0,0,-100.2020721,68.95991516,-139.7368011,0.1374999583,77.72983416,14.07027912,2.619526386,1.051527381,2500,2800,1200,1,891,3300,3300,694.0685128,26.36353712,1.073337687,0,0,1
LR,std,1,1,0.001,15,none,0.9747666667,1,1,0,0,-13.80388832,54.46942139,-29.32562637,0.4630000889,76.11348576,0,0,-103.6340637,75.4098053,-154.6079407,0.1464999616,79.31108031,14.6600256,2.665275097,1.046012282,2400,2800,1200,1,938,3300,3300,699.693754,27.91140143,1.034543458,0,0,1
LR,std,1,1,0.001,16,none,0.97095625,1,1,0,0,-14.12471867,57.37261963,-28.54380989,0.45325014,76.01647733,0,0,-115.2914124,80.34633636,-168.3899536,0.1442499608,77.21884094,15.26193428,2.731502533,1.020927429,2600,3000,1200,1,738,3500,3500,737.3796489,25.82949824,0.9050226686,0,0,1
LR,std,1,1,0.001,17,none,0.9721625,1,1,0,0,-15.06998062,59.41817474,-31.73241043,0.4585000575,75.85974853,0,0,-122.0947571,83.77217865,-207.5814056,0.1434999555,77.95695269,15.7851696,2.827350378,1.088475823,2500,3200,1200,1,719,3700,3700,704.7906706,27.97326501,1.087036576,0,0,1
LR,std,1,1,0.001,18,none,0.9710416667,1,1,0,0,-14.6812048,59.6271553,-34.75066757,0.4577501118,75.89105595,0,0,-129.2032623,87.58812714,-219.5387573,0.1329999566,77.2745424,16.39236641,2.902357578,1.104973316,2400,2900,1200,1,635,3400,3400,812.9991008,30.90401066,1.050712051,0,0,1
LR,std,1,1,0.001,19,none,0.9731625,1,1,0,0,-15.76308346,60.45896149,-32.82204437,0.4615001082,76.49461317,0,0,-133.9506989,92.41160583,-199.4775696,0.1397499591,77.54668555,16.85411835,2.976621866,1.090806007,2400,3000,1200,1,916,3500,3500,777.1738549,28.74749141,1.06353137,0,0,1
LR,std,1,1,0.001,20,none,0.9703416667,1,1,0,0,-14.36836338,61.94625854,-34.77485657,0.4585001171,76.84922299,0,0,-141.0538025,95.89632416,-229.7601624,0.1404999644,77.86664718,17.46147156,3.073487997,1.127638817,2600,3200,1200,1,696,3700,3700,794.5099979,31.08159738,1.115408358,0,0,1
LR,std,1,1,0.001,21,none,0.9706645833,1,1,0,0,-16.30682182,65.04196167,-40.77907181,0.4562501013,76.38097403,0,0,-161.6399841,101.6738892,-222.7379761,0.131499961,76.93338039,17.91466904,3.14360857,1.152868867,2700,3200,1200,1,773,3700,3700,808.6177259,30.3429969,1.088915385,0,0,1
LR,std,1,1,0.001,22,none,0.96795,1,1,0,0,-16.30225372,65.25705719,-37.49223328,0.4592500925,77.06771672,0,0,-155.3131561,103.9355469,-249.8206329,0.136749953,78.15428918,18.33895302,3.20633769,1.186790705,3000,3300,1200,1,985,3800,3800,857.0314639,33.16793507,1.04152245,0,0,1
LR,std,1,1,0.001,23,none,0.9682354167,1,1,0,0,-18.18467331,65.94789124,-35.33199692,0.4570001364,76.98926986,0,0,-161.236145,112.982193,-315.7735901,0.1367499381,76.65457214,18.90371132,3.276621819,1.217486739,2700,3200,1200,1,785,3700,3700,924.4433804,34.30175718,1.002728493,0,0,1
LR,std,1,1,0.001,24,none,0.9672895833,1,1,0,0,-19.15176392,68.28629303,-40.2359581,0.454750061,76.48001279,0,0,-175.9138794,116.8818359,-314.8565979,0.1307499409,74.36584929,19.25919724,3.335831404,1.231773973,3000,3300,1200,1,896,3800,3800,884.5990054,32.59609322,1.048960426,0,0,1
LR,std,1,1,0.001,25,none,0.9640270833,1,1,0,0,-18.31327629,67.12905884,-40.0878334,0.454750061,77.19569409,0,0,-170.6838684,113.9887314,-300.963562,0.1314999461,76.46312963,19.75972366,3.398175001,1.267663956,3000,3600,1200,1,959,4100,4100,909.0922841,34.23031204,0.9913108952,0,0,1
LR,std,1,1,0.001,26,none,0.9699333333,1,1,0,0,-17.55140686,71.5725708,-40.44849777,0.4577501416,76.47192138,0,0,-189.6572113,124.9708328,-372.8845215,0.1262499541,73.85905718,20.33309174,3.496617317,1.363352537,2600,3300,1200,1,864,3800,3800,963.929432,36.81671004,1.242772285,0,0,1
LR,std,1,1,0.001,27,none,0.9689458333,1,1,0,0,-18.11798859,71.1366806,-42.15369415,0.4517501295,76.62587241,0,0,-190.6959991,129.9796906,-326.4511108,0.1292499602,75.60486305,20.66401291,3.561000347,1.344884038,2800,3000,1200,1,754,3500,3500,942.0062314,33.23850588,0.9722370652,0,0,1
LR,std,1,1,0.001,28,none,0.9674916667,1,1,0,0,-18.26711273,70.71294403,-41.36014938,0.4555001557,77.37081985,0,0,-193.3504028,130.1297302,-345.0310974,0.131499961,74.92089557,21.12284279,3.628734112,1.391220808,2800,3400,1200,1,757,3900,3900,955.2907945,33.33832595,1.017130937,0,0,1
LR,std,1,1,0.001,29,none,0.9654083333,1,1,0,0,-17.86353302,71.39808655,-41.47276688,0.4555001557,77.2873813,0,0,-199.3305664,127.7629395,-317.5926208,0.1292499602,76.76974003,21.42988396,3.636659861,1.388903141,3100,3500,1199,1,962,4000,4000,933.6553376,32.88544194,0.9026496481,0,0,1
LR,std,1,1,0.001,30,none,0.9666458333,1,1,0,0,-18.95106888,75.37164307,-42.43576813,0.4555001557,77.17617879,0,0,-203.1007996,135.6028137,-333.896759,0.133749947,76.71296066,21.89984131,3.708819628,1.399471998,3000,3500,1200,1,854,4000,4000,926.0972576,33.07477944,0.9999998927,0,0,1
LR,std,1,1,0.001,31,none,0.9651458333,1,1,0,0,-18.43437958,74.56771851,-40.14665604,0.4532500803,77.67043346,0,0,-199.9469604,137.6428528,-307.9418945,0.131499961,78.08215251,22.27495575,3.78381896,1.398118496,3300,4100,1200,1,848,4600,4600,963.7905692,31.44944035,0.8657637556,0,0,1
LR,std,1,1,0.001,32,none,0.9643354167,1,1,0,0,-20.19031525,74.58750153,-41.25552368,0.4525001049,77.8307378,0,0,-207.3007355,141.8852386,-308.2854309,0.1344999671,77.59451128,22.55029297,3.777301788,1.414898753,3700,3800,1200,1,825,4300,4300,922.986792,32.28987626,0.9060031415,0,0,1
