arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
CH,raw,1,1,0.001,49,none,0.98725625,1,1,0,0,-3.207172155,19.34512711,-9.057661057,0.4358333349,76.29842872,0.5685166717,-0.154368639,0.4358333349,0.4233499765,0,-0.021965269,0.167169109,-2.745631769e+12,9.057661057,0,0,-6.576046467,36.91818619,-10.29583931,0.4358333349,74.4602752,0.5585083365,-0.1828461885,0.4358333349,0.426941663,0,-0.2120406032,0.1661893576,-6.006949544e+12,10.29583931,0.003077507718,26.27142715,3.756285429,1.452033877,7.895691872,16.06097031
CH,raw,1,1,0.001,50,none,0.9881145833,1,1,0,0,-3.346978426,19.37997627,-9.303954124,0.4350000024,77.70970723,0.5746333599,-0.1682629585,0.4350000024,0.4176166952,0,-0.02542781644,0.1730564237,-2.846906647e+12,9.303954124,0,0,-6.685172081,34.74016953,-10.63680649,0.4233333468,72.96645598,0.5624499917,-0.1961932629,0.4233333468,0.4214166999,0,-0.2343198955,0.1805052906,-6.134399238e+12,10.63680649,0.00314762909,26.45627022,3.711839199,1.477119088,7.517087936,15.94640064
CH,raw,2,2,0.001,1,none,0.9833375,1,1,0,0,-0.07007400692,6.393131733,-0.36960572,0.4941666722,73.95387141,0.5066833496,-0.01011032239,0.4941666722,0.4796333313,0,-0.01109091192,0.01859063841,-7.111811891e+10,0.36960572,0,0,0.1147106588,7.627351284,-0.1706038266,0.5375000238,73.32757348,0.4658666849,0.01474398095,0.5375000238,0.460283339,0,-0.4151712358,0.01928412355,1.065920115,0.4178655744,0.003505965462,4.760223866,1.515066385,2.091977119,2.593631744,3.315457106
CH,raw,2,2,0.001,2,none,0.9702375,1,1,0,0,0.1002961472,17.32723045,-0.37143749,0.4933333397,49.96244033,0.5009833574,0.004273439292,0.4933333397,0.4777833521,0,0.007965526544,0.009022120386,0.999998033,0.5137168765,0,0,-0.2086681426,24.52243423,-0.6613696814,0.540833354,66.43693247,0.4602000117,-0.008620660752,0.540833354,0.4573999941,0,-0.7044073939,0.006167481188,-8.736863846e+10,0.6613696814,0.003142107045,8.520968437,1.689414859,1.694408298,9.283876419,10.06982994
CH,raw,2,2,0.001,3,none,0.9736416667,1,1,0,0,0.1942055374,22.36861992,-0.3769926131,0.5008333325,46.43075402,0.4988250136,0.006052909885,0.5008333325,0.4793416858,0,-0.03495398909,0.01036273967,0.9999997616,0.8167051673,0,0,-0.1865190119,32.46723938,-0.5725473166,0.5425000191,65.33078552,0.4572083354,-0.005512433592,0.5425000191,0.4528416991,0,-0.726470232,0.007724903524,-2.171523236e+11,0.5725473166,0.00179180468,10.63339615,1.886719465,1.474224091,12.55984497,14.13391113
CH,raw,2,2,0.001,4,none,0.97489375,1,1,0,0,0.2142063379,21.20213127,-0.5723900199,0.4950000048,44.74061883,0.4999833405,0.006456251256,0.4950000048,0.4779333472,0,-0.00873339083,0.01546176616,0.9999989271,1.398805618,0,0,-0.4511021972,34.72320557,-0.8764691353,0.5433333516,69.8236234,0.4575250149,-0.01215869095,0.5433333516,0.4554916918,0,-0.684731245,0.01088886708,-3.605757297e+11,0.8764691353,0.002493439475,12.03548908,2.054613113,1.206216216,13.99550915,14.59255505
CH,raw,2,2,0.001,5,none,0.9739604167,1,1,0,0,0.1987067163,22.54149055,-0.9148298502,0.4925000072,44.39978828,0.5032083392,0.00707520498,0.4925000072,0.4785083234,0,0.005260350183,0.01958611235,1.000000238,1.982703924,0,0,-0.6484856606,32.832798,-1.216182709,0.5275000334,75.32292218,0.4699749947,-0.02028850466,0.5275000334,0.4608416557,0,-0.5186912417,0.01719964668,-5.590066135e+11,1.216182709,0.002920625266,13.70958424,2.215483189,0.984056592,14.85182571,13.83046436
CH,raw,2,2,0.001,6,none,0.98185,1,1,0,0,0.187997818,21.938097,-1.026729107,0.4908333421,48.00834646,0.5025666952,0.008295235224,0.4908333421,0.477766633,0,0.02905730903,0.02143206634,1,2.220362186,0,0,-0.6068432927,36.5031929,-1.41706121,0.530000031,79.13576931,0.4714666605,-0.01821031421,0.530000031,0.4634833336,0,-0.5265562534,0.01803899743,-6.542774764e+11,1.41706121,0.004449247848,14.88340664,2.462082148,1.051741362,14.63569546,14.64413452
CH,raw,2,2,0.001,7,none,0.9819229167,1,1,0,0,0.1549452543,21.15921593,-1.165513039,0.4933333397,48.68208063,0.5021083355,0.007322825957,0.4933333397,0.4808916748,0,0.01280453987,0.02410750277,0.9999991655,2.585838318,0,0,-0.8096964359,38.0883255,-1.696913838,0.519166708,79.77225686,0.4772916734,-0.02121087722,0.519166708,0.4679250121,0,-0.4421244264,0.0205832608,-7.822162657e+11,1.696913838,0.001832020353,15.78219891,2.641213179,1.048004508,14.85795784,15.39225578
CH,raw,2,2,0.001,8,none,0.9816895833,1,1,0,0,0.1213736385,21.24192238,-1.325482845,0.4908333421,49.29076893,0.5045916438,0.006435648073,0.4908333421,0.4806750119,0,0.03081800602,0.02592760883,1.000002146,2.678457499,0,0,-0.9182471037,38.89879608,-1.949571609,0.5158333182,80.49359943,0.4801000059,-0.02336966805,0.5158333182,0.4713666439,0,-0.3826560974,0.02329901606,-9.060287775e+11,1.949571609,0.001932755113,16.58890724,2.794816971,1.033235908,15.05265141,16.17636871
CH,raw,2,2,0.001,9,none,0.9813041667,1,1,0,0,0.1438455731,21.81497955,-1.402289867,0.4900000095,49.04963532,0.5048750043,0.005813881289,0.4900000095,0.4800083339,0,0.02461397834,0.02747025713,1.000001669,2.535345078,0,0,-1.091817498,41.69495773,-2.016214132,0.5241667032,80.68303352,0.4778583348,-0.02573142946,0.5241667032,0.4685249925,0,-0.4919735193,0.02467368543,-1.024981271e+12,2.016214132,0.005549036898,17.41894913,2.921534777,1.018377304,15.29790974,16.95868683
CH,raw,2,2,0.001,10,none,0.9819270833,1,1,0,0,0.1454515159,21.13881302,-1.506272197,0.4925000072,49.99610998,0.5065749884,0.00524248695,0.4925000072,0.4802916646,0,0.01586073823,0.02958386205,0.9999994636,2.579886913,0,0,-1.223539114,42.68662262,-2.525809765,0.519166708,81.66592753,0.4779833257,-0.02833899856,0.519166708,0.4680666625,0,-0.3922237158,0.0267600771,-1.137141088e+12,2.525809765,0.003539556637,18.18866539,3.037716866,1.001947403,15.31427479,17.43547249
CH,raw,2,2,0.001,11,none,0.9830229167,1,1,0,0,0.1585185975,22.21710014,-1.602186322,0.4933333397,50.75044855,0.5070750117,0.006185796577,0.4933333397,0.4810583293,0,0.003740361659,0.02971294522,1.000001669,2.530744553,0,0,-1.24762857,43.72683334,-2.799790144,0.5166666508,81.91813092,0.4817333519,-0.02784569375,0.5166666508,0.4713666737,0,-0.4002149403,0.0288321618,-1.255692567e+12,2.799790144,0.00420145411,18.7256794,3.157257795,1.005831122,15.61285496,17.63502121
CH,raw,2,2,0.001,12,none,0.98301875,1,1,0,0,0.2381352782,21.05864334,-1.681642413,0.489166677,52.71217639,0.5077750087,0.005419176538,0.489166677,0.4791583419,0,0.01917582192,0.03378460929,1.000004053,2.515157461,0,0,-1.369097948,45.99145889,-3.054615259,0.5158333182,82.11379256,0.4830916822,-0.02971833572,0.5158333182,0.4701083302,0,-0.4272949398,0.02929076739,-1.341801366e+12,3.054615259,0.00235695811,19.33915329,3.218514442,1.010721087,14.89637375,18.54312706
CH,raw,2,2,0.001,13,none,0.9836020833,1,1,0,0,0.160435915,21.90275002,-1.909398794,0.489166677,53.05624744,0.5083000064,0.005003831815,0.489166677,0.4796666503,0,0.01408860553,0.03401553258,1.00000298,2.573745489,0,0,-1.39486599,45.43852997,-2.836023808,0.5141666532,82.57854407,0.4817000031,-0.03009958379,0.5141666532,0.4665499628,0,-0.4303665161,0.03267003968,-1.482163094e+12,2.836023808,0.002854062477,20.0519352,3.31371665,0.9956024289,15.29809284,18.90997696
CH,raw,2,2,0.001,14,none,0.9833604167,1,1,0,0,0.1104336083,21.54220772,-2.024903297,0.489166677,53.56491806,0.5074833632,0.004868566524,0.489166677,0.4778166711,0,0.03131853417,0.03640431166,1.000001192,2.727432966,0,0,-1.581927896,44.9370575,-3.10654211,0.5116666555,82.20615533,0.4843583405,-0.03545205668,0.5116666555,0.4717916846,0,-0.4165627062,0.03577782959,-1.604396384e+12,3.10654211,0.003506714478,20.59721375,3.361728191,0.9895761013,14.96556854,18.74074745
CH,raw,2,2,0.001,15,none,0.9830458333,1,1,0,0,0.104191646,21.36650276,-2.141598463,0.4900000095,54.1328967,0.5081083179,0.004976747558,0.4900000095,0.47739169,0,-0.009369807318,0.03715961426,1.000003219,2.682447672,0,0,-1.721173525,46.91817856,-3.192376375,0.5158333182,83.46216479,0.482916683,-0.03557709232,0.5158333182,0.469599992,0,-0.4348353744,0.03633309901,-1.700444897e+12,3.192376375,0.002115303185,21.04028893,3.45800662,0.9708848,14.58851242,18.90097618
CH,raw,2,2,0.001,16,none,0.9841125,1,1,0,0,0.0502692312,22.33254242,-2.451167822,0.4883333445,54.71791741,0.5085333586,0.002317700768,0.4883333445,0.4749666452,0,0.004383392632,0.03741054237,1.000008821,2.83602953,0,0,-1.931688905,44.80656052,-3.307529688,0.5033333302,84.34946439,0.4919333458,-0.04208814725,0.5033333302,0.4740999937,0,-0.3439418077,0.04093249142,-1.823041782e+12,3.307529688,0.003830918344,21.6012516,3.523733139,0.9766298532,14.3589325,18.24711609
CH,raw,2,2,0.001,17,none,0.9840770833,1,1,0,0,0.04297017679,21.23396873,-2.534923553,0.4875000119,56.63248846,0.50849998,0.001095640706,0.4875000119,0.4760166705,0,0.02120826766,0.04069735482,1.000014663,2.796328068,0,0,-1.928178906,44.72825623,-3.28609848,0.5033333302,85.67860848,0.4980500042,-0.04244531691,0.5033333302,0.4751000106,0,-0.3209759295,0.04350855201,-1.931944264e+12,3.28609848,0.005359345116,21.79232788,3.619681835,0.9398084879,13.96017075,17.7751236
CH,raw,2,2,0.001,18,none,0.9840270833,1,1,0,0,-0.01054934226,20.69495201,-2.633804798,0.4866666794,56.78582661,0.5108416677,-0.0005612830864,0.4866666794,0.4745916724,0,-0.01455613133,0.04459607974,-1.128104755e+10,2.768442869,0,0,-2.134407282,45.41031647,-3.625585556,0.5049999952,84.11844803,0.497058332,-0.04453120381,0.5049999952,0.4738249779,0,-0.4022464454,0.04616833106,-2.080675332e+12,3.625585556,0.001730805961,22.23912048,3.670506239,0.9743632078,13.8621788,18.15318871
CH,raw,2,2,0.001,19,none,0.9844541667,1,1,0,0,-0.004048919771,20.82659531,-2.923275709,0.489166677,57.22235076,0.5105083585,-0.0002576997213,0.489166677,0.4750416875,0,-0.03652279451,0.04627984017,-5.360447488e+10,2.923275709,0,0,-2.109779596,47.14157104,-3.990695953,0.4958333373,78.78802225,0.5026249886,-0.04555309564,0.4958333373,0.4730583429,0,-0.2692014277,0.04726334289,-2.208101564e+12,3.990695953,0.006428894121,22.64943123,3.732748508,0.9787471294,13.81270027,19.50301743
CH,raw,2,2,0.001,20,none,0.9835645833,1,1,0,0,-0.0008949788753,21.1825161,-3.056426525,0.4883333445,57.78003168,0.5110250115,-4.9223112e-05,0.4883333445,0.4754250348,0,-0.001735763624,0.0471797809,-9.179254784e+10,3.056426525,0,0,-2.371771336,47.36819839,-4.270192146,0.4900000095,75.87952109,0.5055583119,-0.05113722757,0.4900000095,0.4735583365,0,-0.2214284092,0.04998869449,-2.34094225e+12,4.270192146,0.003715426894,22.86519051,3.785211086,1.002880335,13.6262598,20.06337929
CH,raw,2,2,0.001,21,none,0.9843145833,1,1,0,0,-0.1069900766,21.40695953,-3.191424608,0.4916666746,58.73321761,0.5117999911,-0.00356099382,0.4916666746,0.476000011,0,0.01545696333,0.04801049456,-1.614678262e+11,3.191424608,0,0,-2.464083195,46.69079971,-4.97176218,0.4925000072,67.98184111,0.5049333572,-0.05066227913,0.4925000072,0.4738000035,0,-0.2333775312,0.05374807119,-2.481203708e+12,4.97176218,0.003273020033,23.28379059,3.815310717,0.986277163,13.39532471,21.79756737
CH,raw,2,2,0.001,22,none,0.9837458333,1,1,0,0,-0.1701372117,21.47461319,-3.15399456,0.4933333397,59.69422445,0.5121499896,-0.0055698012,0.4933333397,0.4753166735,0,0.0003920936724,0.04942639545,-2.187467325e+11,3.15399456,0,0,-2.675476074,48.05701065,-4.927819252,0.4883333445,63.6263427,0.5099083185,-0.05548121408,0.4883333445,0.4726249874,0,-0.1871959865,0.05473674834,-2.604552159e+12,5.376417637,0.003322721459,23.53120995,3.829276562,0.9960100651,13.02269268,22.28405762
CH,raw,2,2,0.001,23,none,0.9848833333,1,1,0,0,-0.2223644555,21.17560005,-3.334260225,0.4883333445,60.3323079,0.5159833431,-0.008920533583,0.4883333445,0.4721500278,0,0.02283862792,0.05270214751,-2.739908116e+11,3.422998905,0,0,-2.929949284,46.40032959,-4.974975109,0.4883333445,56.8519324,0.5076916814,-0.0604769364,0.4883333445,0.4729416668,0,-0.2985744774,0.05933517218,-2.724562469e+12,4.974975109,0.005962586496,23.61051559,3.851881266,1.038538933,12.5891428,23.72187042
CH,raw,2,2,0.001,24,none,0.9848479167,1,1,0,0,-0.3053840101,20.88778496,-3.578741074,0.4833333492,61.12181479,0.5186333656,-0.01487842109,0.4833333492,0.4708833098,0,0.02989853919,0.05578043312,-3.373314867e+11,3.786331415,0,0,-2.990720987,45.051651,-5.248609543,0.489166677,52.51336225,0.5087749958,-0.06690137833,0.489166677,0.470508337,0,-0.2645865977,0.06457255781,-2.877828628e+12,5.248609543,0.001465776586,24.01445389,3.863557577,1.03349781,12.27552319,24.35403252
CH,raw,2,2,0.001,25,none,0.9856708333,1,1,0,0,-0.3896944523,21.5106163,-3.869397402,0.4858333468,65.26230995,0.5193333626,-0.01748787612,0.4858333468,0.4707666636,0,0.05038546398,0.05571880564,-4.227829596e+11,3.869397402,0,0,-3.125102758,45.33296967,-5.336274147,0.4825000167,52.75535376,0.513866663,-0.0656902343,0.4825000167,0.4698000252,0,-0.1872233897,0.06647655368,-2.981536989e+12,14.73808289,0.007010088302,24.00458527,3.86810112,1.05469656,11.51616573,23.69640732
CH,raw,2,2,0.001,26,none,0.9850666667,1,1,0,0,-0.4617875218,21.42115593,-3.929333925,0.4841666818,67.58556434,0.5223916769,-0.02212277241,0.4841666818,0.4689916372,0,0.02711457573,0.05760107934,-4.960623657e+11,3.929333925,0,0,-3.165811539,44.685112,-5.612936497,0.4808333516,55.95738182,0.5178166628,-0.06944147497,0.4808333516,0.4681666493,0,-0.1442989856,0.07020103186,-3.102550524e+12,5.612936497,0.003069858532,24.0719223,3.865050316,1.043013453,10.97919178,22.80055428
CH,raw,2,2,0.001,27,none,0.98468125,1,1,0,0,-0.54186517,20.38612556,-4.05253458,0.4858333468,67.7402991,0.5240833163,-0.02834594063,0.4858333468,0.4669500291,0,0.03830410168,0.06274718791,-5.604263854e+11,4.05253458,0,0,-3.326171637,45.51053619,-5.636893272,0.4791666865,59.69162528,0.5169249773,-0.0749829486,0.4791666865,0.4658916295,0,-0.1729114056,0.07190703601,-3.241527214e+12,5.636893272,0.003243851243,24.45446777,3.880417824,1.092427254,10.74596977,22.65711403
CH,raw,2,2,0.001,28,none,0.9860729167,1,1,0,0,-0.6222386956,20.84244537,-4.029379845,0.4833333492,68.7310199,0.5241416693,-0.03100755997,0.4833333492,0.4671249986,0,0.04202358425,0.06273780018,-6.111427297e+11,4.029379845,0,0,-3.490497828,44.47467804,-6.181620598,0.4791666865,60.71061122,0.515049994,-0.07704895735,0.4791666865,0.4647833407,0,-0.2285853177,0.07642421126,-3.371263066e+12,15.55067062,0.006795037072,24.57582092,3.881582499,1.096324801,10.58528328,22.06808281
CH,raw,2,2,0.001,29,none,0.98525,1,1,0,0,-0.7197958827,21.90968323,-4.114904881,0.478333354,69.23750843,0.5260333419,-0.03625197336,0.478333354,0.4665000141,0,0.06119367108,0.06334980577,-6.917508956e+11,4.114904881,0,0,-3.696897507,44.97192001,-6.267009258,0.478333354,62.48751558,0.5146750212,-0.08319330215,0.478333354,0.4637083411,0,-0.2958486974,0.07873179018,-3.511914594e+12,6.267009258,0.003118463093,24.86903381,3.925219774,1.114347696,10.4436264,22.12810898
CH,raw,2,2,0.001,30,none,0.98616875,1,1,0,0,-0.8475795388,20.49818611,-4.214335442,0.478333354,69.24669001,0.5278916955,-0.0373503007,0.478333354,0.4655750096,0,0.047472734,0.07095570862,-7.419953807e+11,4.214335442,0,0,-3.834073544,45.80473328,-6.334638119,0.4808333516,63.79074572,0.5117000341,-0.07929374278,0.4808333516,0.4626166821,0,-0.3260425329,0.08030581474,-3.647382749e+12,6.334638119,0.005337147973,25.08909607,3.906524181,1.140781641,10.2666769,22.46041679
CH,raw,2,2,0.001,31,none,0.985775,1,1,0,0,-0.8560661077,20.97542763,-4.251999378,0.4733333588,70.70312888,0.5309083462,-0.04079627991,0.4733333588,0.4626416564,0,0.06434743106,0.07244428992,-8.088554701e+11,4.251999378,0,0,-3.851860523,46.08241653,-6.627568722,0.489166677,65.71279305,0.5104500055,-0.08528838307,0.489166677,0.4632166922,0,-0.3798218071,0.08215615153,-3.755176362e+12,6.627568722,0.003416908439,25.25329399,3.930070877,1.136541963,9.946912766,21.30065346
CH,raw,2,2,0.001,32,none,0.9856979167,1,1,0,0,-0.9587159157,20.72253799,-4.55065155,0.4725000262,69.63342066,0.5325166583,-0.0436157845,0.4725000262,0.4614833295,0,0.0724330619,0.07745090872,-8.728069407e+11,4.55065155,0,0,-4.043741703,45.78826141,-6.892508984,0.4850000143,64.17329403,0.5080583096,-0.0904455483,0.4850000143,0.4642750025,0,-0.4031738937,0.08537272364,-3.87857331e+12,7.288847923,0.003607065184,25.44735909,3.953939199,1.136181116,10.18518925,22.02060699
CH,raw,2,2,0.001,33,none,0.9854875,1,1,0,0,-1.044192553,21.75246239,-4.568388939,0.4716666639,68.73686314,0.5353583097,-0.05057928711,0.4716666639,0.4596083462,0,0.05666789412,0.07708965242,-9.296723968e+11,4.568388939,0,0,-3.925608397,44.81519699,-7.075927734,0.4875000119,65.55868778,0.5086749792,-0.08801477402,0.4875000119,0.4624583423,0,-0.4518829584,0.0898283869,-3.99720815e+12,7.075927734,0.003490812378,25.58019447,3.963961363,1.133462548,10.25257301,21.52489853
CH,raw,2,2,0.001,34,none,0.9858083333,1,1,0,0,-1.186358213,20.99376869,-4.476670265,0.4741666913,69.069099,0.5347750187,-0.05559565127,0.4741666913,0.4586250186,0,0.03958599269,0.08322362602,-9.976966676e+11,4.476670265,0,0,-4.199937344,45.18983841,-7.39574337,0.4875000119,69.11558984,0.5124250054,-0.09218204021,0.4875000119,0.4635416567,0,-0.4170342386,0.09204437584,-4.131020603e+12,7.39574337,0.004506162368,25.828825,3.994380713,1.112288713,9.929608345,20.69119263
CH,raw,2,2,0.001,35,none,0.9866083333,1,1,0,0,-1.24190557,21.54682159,-4.700636387,0.4691666663,70.07147607,0.5359666944,-0.0544847399,0.4691666663,0.4571500421,0,0.01608093269,0.08483038843,-1.057963835e+12,4.700636387,0,0,-4.512261868,46.55598068,-7.637731075,0.4833333492,70.48409805,0.5174833536,-0.09947805107,0.4833333492,0.4642500281,0,-0.4081192613,0.09226454794,-4.264169308e+12,7.637731075,0.004914434627,26.04498672,4.01641655,1.1480968,9.842483521,20.24071312
CH,raw,2,2,0.001,36,none,0.985925,1,1,0,0,-1.425896406,21.57591248,-4.850371838,0.4650000036,68.36578164,0.5398250222,-0.06153808162,0.4650000036,0.4539083838,0,0.06511457264,0.08931851387,-1.147891876e+12,4.850371838,0,0,-4.67327261,45.53872681,-7.778495312,0.4758333564,69.44402438,0.5173416734,-0.09972079843,0.4758333564,0.4601416588,0,-0.3888278902,0.09753731638,-4.410086261e+12,7.778495312,0.004340542015,26.17175102,4.017506123,1.148376942,9.919879913,20.4930706
CH,raw,2,2,0.001,37,none,0.9857604167,1,1,0,0,-1.489192724,21.22307396,-5.046346188,0.4633333385,67.42403913,0.5417000055,-0.06561665982,0.4633333385,0.4508333504,0,0.05161612853,0.09533932805,-1.233164304e+12,5.046346188,0,0,-4.718068123,43.29270172,-8.260305405,0.4716666639,66.50723175,0.5236333609,-0.1068165228,0.4716666639,0.4576666951,0,-0.3108687699,0.1059548035,-4.550709215e+12,8.260305405,0.003465231042,26.23667526,4.055173874,1.179756999,9.925185204,20.60768318
CH,raw,2,2,0.001,38,none,0.9857229167,1,1,0,0,-1.606180549,20.85890007,-5.128621101,0.4608333409,67.38062111,0.5439833403,-0.06334716827,0.4608333409,0.4485999942,0,0.05839566141,0.101808928,-1.318868091e+12,5.128621101,0,0,-4.89144659,41.24861526,-8.535165787,0.464166671,61.97122829,0.5271666646,-0.1178891882,0.464166671,0.4531833529,0,-0.3396950364,0.1140500158,-4.66986677e+12,8.535165787,0.002471724991,26.24603271,4.014266014,1.218159914,9.813278198,21.32307053
CH,raw,2,2,0.001,39,none,0.9868125,1,1,0,0,-1.67585814,20.56409454,-5.424777985,0.4616666734,67.24650345,0.5457166433,-0.07713115215,0.4616666734,0.4462000132,0,0.02921834402,0.1073418856,-1.400095506e+12,5.424777985,0,0,-4.825822353,43.95932007,-8.672701836,0.4683333337,60.95219952,0.5241500139,-0.1077891961,0.4683333337,0.4584499896,0,-0.3774712086,0.1099809483,-4.801949598e+12,8.672701836,0.002079816302,26.37392426,4.013616085,1.200851917,9.803118706,21.60750771
CH,raw,2,2,0.001,40,none,0.9865083333,1,1,0,0,-1.697550297,19.40606308,-5.489127159,0.4558333457,67.17720243,0.5496000051,-0.09108893573,0.4558333457,0.4415166676,0,0.05571720377,0.1177430749,-1.484809961e+12,5.489127159,0,0,-4.923008442,43.22372818,-8.013399124,0.4699999988,62.1865401,0.5213833451,-0.1126784682,0.4699999988,0.4577166736,0,-0.3866255879,0.1149064302,-4.936659632e+12,8.013399124,0.004900728352,26.28601265,4.002924442,1.219468832,9.473002434,20.9858036
CH,raw,2,2,0.001,41,none,0.9857083333,1,1,0,0,-1.877093196,19.76448059,-5.595913887,0.4508333504,67.12974139,0.5505333543,-0.09229108691,0.4508333504,0.440599978,0,0.05851425976,0.1195705384,-1.56806375e+12,5.595913887,0,0,-5.133929253,43.7852211,-8.537816048,0.4800000191,59.28577858,0.5223916769,-0.1191760749,0.4800000191,0.4583749771,0,-0.4757154584,0.1164395362,-5.067609473e+12,8.537816048,0.002525614807,26.4314785,4.012574673,1.199003696,9.559561729,22.09480476
CH,raw,2,2,0.001,42,none,0.98586875,1,1,0,0,-1.935735941,19.4900341,-6.0537467,0.4541666806,67.67498881,0.5537000299,-0.1056459993,0.4541666806,0.4373833239,0,0.03430785239,0.1265069544,-1.679455683e+12,6.0537467,0,0,-5.312394142,41.59687805,-8.83129406,0.4633333385,55.39044683,0.5341083407,-0.1246286854,0.4633333385,0.4483583272,0,-0.3562732041,0.1261906475,-5.218114208e+12,8.83129406,0.001991827274,26.65216637,4.078392506,1.269508243,9.345225334,22.47854042
CH,raw,2,2,0.001,43,none,0.9856375,1,1,0,0,-2.046198368,19.61044121,-6.30351162,0.4541666806,68.07706591,0.5534750223,-0.09708028287,0.4541666806,0.4376416802,0,0.02780572325,0.1293532401,-1.768108327e+12,6.30351162,0,0,-5.502016068,43.62392044,-8.672006607,0.4616666734,57.3511948,0.5338916779,-0.1263569444,0.4616666734,0.4469583333,0,-0.3090972602,0.123230122,-5.347263119e+12,8.672006607,0.002352852607,26.59898949,4.107317448,1.278629303,9.364151001,22.08414078
CH,raw,2,2,0.001,44,none,0.9865270833,1,1,0,0,-2.087453842,20.65662384,-6.476256847,0.4508333504,69.06185894,0.556425035,-0.1015357599,0.4508333504,0.4348917007,0,0.04192922637,0.1256041676,-1.837195985e+12,6.476256847,0,0,-5.588749409,42.52783585,-9.20265007,0.4666666687,62.29908669,0.5320749879,-0.1295835972,0.4666666687,0.4524582922,0,-0.4010421336,0.1295360923,-5.48285553e+12,9.20265007,0.002378661418,26.88339233,4.077503681,1.237016082,9.221823692,20.63827515
CH,raw,2,2,0.001,45,none,0.9868583333,1,1,0,0,-2.192758083,20.04887962,-6.732958317,0.4550000131,69.6197133,0.5569000244,-0.1078024879,0.4550000131,0.4350166619,0,0.03404529765,0.1338006854,-1.906721423e+12,6.732958317,0,0,-5.750328541,42.66570663,-9.330653191,0.4633333385,66.46546902,0.5338000059,-0.1310894936,0.4633333385,0.4498666525,0,-0.3684184849,0.1319852471,-5.611877564e+12,9.330653191,0.002842989517,26.97292328,4.056895256,1.2609483,9.096157074,19.72309113
CH,raw,2,2,0.001,46,none,0.98575,1,1,0,0,-2.290871143,19.75696373,-6.862229347,0.4466666877,69.11184835,0.5581583381,-0.1188438237,0.4466666877,0.4329583347,0,0.01798611693,0.1393591017,-1.976973525e+12,6.862229347,0,0,-5.891015053,42.61949158,-9.506072998,0.4583333433,65.75216652,0.5345249772,-0.1362095028,0.4583333433,0.4503083229,0,-0.3000887632,0.135319829,-5.750451601e+12,9.506072998,0.002424913459,27.09953499,4.09268856,1.258106947,9.079576492,19.87720108
CH,raw,2,2,0.001,47,none,0.9865729167,1,1,0,0,-2.391860008,19.35327721,-6.926240444,0.442500025,68.19477862,0.5608749986,-0.1305675507,0.442500025,0.4303583503,0,0.02262146771,0.1467423588,-2.084575642e+12,6.926240444,0,0,-5.929741859,42.14103317,-9.561516762,0.4466666877,60.6465797,0.5389416814,-0.142704457,0.4466666877,0.446274966,0,-0.3723179102,0.1398127675,-5.873540268e+12,9.561516762,0.002672136761,27.08756828,4.125001907,1.276900172,8.990661621,20.91806793
CH,raw,2,2,0.001,48,none,0.986125,1,1,0,0,-2.398699522,19.272892,-7.176470757,0.4458333552,68.73173,0.5634833574,-0.1285635531,0.4458333552,0.4284667075,0,0.004757792223,0.1505505145,-2.154266886e+12,7.176470757,0,0,-6.121060371,43.30570984,-9.610553741,0.4608333409,59.54918305,0.5384500027,-0.1339723915,0.4608333409,0.4465000033,0,-0.3154582679,0.1391934603,-6.009491292e+12,9.610553741,0.002722129924,27.1293602,4.063964367,1.272347212,8.884660721,21.31695747
CH,raw,2,2,0.001,49,none,0.9864354167,1,1,0,0,-2.48672986,19.31411171,-7.387909412,0.4416666627,69.32335855,0.5638750196,-0.1352824569,0.4416666627,0.4283083379,0,0.04004164413,0.1534259468,-2.222632731e+12,7.387909412,0,0,-6.173098087,42.29278564,-9.724847794,0.4558333457,59.91617983,0.542750001,-0.1456894279,0.4558333457,0.4446333349,0,-0.3134616017,0.1454773545,-6.138068206e+12,9.724847794,0.002222829731,27.3866272,4.077401161,1.261706948,9.014464378,20.81985283
CH,raw,2,2,0.001,50,none,0.9863520833,1,1,0,0,-2.604519606,20.14388466,-7.448730469,0.4375,70.03304841,0.5630000234,-0.1329857409,0.4375,0.4284833372,0,0.03997629881,0.1496931314,-2.279218348e+12,7.448730469,0,0,-6.317537785,45.06581116,-9.818027496,0.4558333457,57.66293075,0.5417249799,-0.1436449736,0.4558333457,0.4478583336,0,-0.3748329282,0.139508903,-6.271613796e+12,9.818027496,0.003874269314,27.43049049,4.087488651,1.29801774,9.042088509,22.04736519
