seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm
0,11,30000,0.46988824780437805,0.49569166666666664,59483,120000,0,33668,0.2805666666666667,0.0,565.4104140414274,0.4711753450345229,-10.063876681117094,193.1613910848513,0.0,18.556459190841355,-0.11081072686240077,9.166706223058845e-05,0.9998916666666666,119987,120000,25,119638,0.9969833333333333,0.25,0.8395220294316574,0.0006996016911930479,-771.8144880109392,402.9322044981025,0.0,2.1883673231027383,-0.2159733232902363,858.0942820339833,0.10500000417232513,2.2931559085845947,0.10155,2.311817447916667,0.1075,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
1,11,30000,0.4594665402799287,0.508725,61047,120000,0,35743,0.29785833333333334,0.0,552.8210730691164,0.4606842275575971,-16.162944698497558,199.89309938284015,0.0,18.179210462956306,-0.12203827578749042,8.333333333389214e-06,0.9999916666666666,119999,120000,22,119746,0.9978833333333333,0.22,0.8081348200968583,0.0006734456834140486,-791.4197738848688,397.6310443816991,0.0,2.278108901448511,-0.25639125196728857,893.6369701376242,0.10083333402872086,2.310619592666626,0.10390833333333334,2.317666927083333,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
2,11,30000,0.4536430915452579,0.50795,60954,120000,0,31968,0.2664,0.0,546.177238764393,0.45514769897032753,-13.570576442300252,190.6987184654005,0.0,18.225462984991104,-0.1552478238195181,1.757331874288275e-16,1.0,120000,120000,14,119650,0.9970833333333334,0.14,0.9317249616267933,0.0007764374680223278,-789.6160537464621,401.4499695906668,0.0,2.1704717462152745,-0.23225136987282896,950.0062957617423,0.0925000011920929,2.3149821758270264,0.09616041666666666,2.322659375,0.10833333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
3,11,30000,0.46344897208137703,0.5026166666666667,60314,120000,0,33678,0.28065,0.0,557.7008331649181,0.46475069430409843,-9.874074441548204,195.35437780483673,0.0,19.41854813522254,-0.09041291758418084,4.166674624235346e-05,0.99995,119994,120000,1,119653,0.9971083333333334,0.01,1.038296607774667,0.0008652471731455558,-771.9806318464518,370.45328875348497,0.0,2.2029627314337663,-0.2499884266674053,909.4437927156406,0.11833333969116211,2.3033220767974854,0.1006,2.3167520833333333,0.115,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
4,11,30000,0.4736391365086969,0.4917416666666667,59009,120000,0,33178,0.27648333333333336,0.0,569.9816049100763,0.4749846707583969,-7.713285453408709,220.164195736069,0.0,19.513581931359628,-0.10884435519576073,6.666668962761326e-05,0.9999166666666667,119990,120000,5,119491,0.9957583333333334,0.05,1.0000882820958077,0.0008334069017465064,-892.3246866750798,489.9442603814495,0.0,2.2299345270448216,-0.23601245837751778,1060.0201502267134,0.1066666692495346,2.288674831390381,0.10237708333333333,2.3122502604166666,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
5,11,30000,0.4652613063209426,0.49975,59970,120000,0,33646,0.2803833333333334,0.0,559.8220732260819,0.46651839435506826,-11.20863336209683,206.24782071465788,0.0,18.33367257650151,-0.07661045932210982,1.6666666673134303e-05,0.9999833333333333,119998,120000,2,119548,0.9962333333333334,0.02,1.0170599440259205,0.0008475499533549338,-808.8676357977392,445.74053725722797,0.0,2.168270691953718,-0.22331579858786427,962.3889713156993,0.10583333671092987,2.3234317302703857,0.09929791666666667,2.3176455729166667,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
6,11,30000,0.4612221386582139,0.5033333333333333,60400,120000,0,32976,0.2748,0.0,555.1261395588448,0.46260511629903733,-8.641595234479508,197.6047087511978,0.0,19.43928303154552,-0.10660657877102495,0.00015462057488097074,0.9998416666666666,119981,120000,41,119778,0.9981500000000001,0.41000000000000003,0.7046946908926516,0.0005872455757438763,-814.0364264029931,425.82056113250553,0.0,2.2473907867383605,-0.26089856278616935,941.4707333241163,0.10833333432674408,2.293384313583374,0.10522708333333333,2.3106856770833333,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
7,11,30000,0.45433859595221804,0.5084583333333333,61015,120000,0,33143,0.27619166666666667,0.0,546.887346124754,0.4557394551039617,-12.772953733964048,195.04854203820034,0.0,18.872559442340872,-0.15606090852990748,8.341017008232896e-06,0.999975,119997,120000,22,119680,0.9973333333333334,0.22,0.842750890369824,0.00070229240864152,-788.632691720589,419.81768981559355,0.0,2.252099590122153,-0.2802218658407219,953.3907048705022,0.11166667193174362,2.301164150238037,0.10120625,2.3180104166666666,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
8,11,30000,0.4750466489041836,0.48736666666666667,58484,120000,0,30756,0.25630000000000003,0.0,571.7667655489654,0.47647230462413787,-8.608344355171191,174.82645290158297,0.0,16.376168111622796,-0.11941651176777668,3.1024291052904795e-16,1.0,120000,120000,2,119409,0.995075,0.02,1.0762992791114787,0.0008969160659262323,-666.3710300068697,344.9254860179465,0.0,2.1357020937616618,-0.21516884814947845,773.9134153428571,0.08416666835546494,2.3114442825317383,0.10211875,2.31870234375,0.1175,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
9,11,30000,0.4652838535019642,0.49838333333333334,59806,120000,0,32960,0.27466666666666667,0.0,560.0697757623292,0.46672481313527436,-8.198771257873004,219.2615461531117,0.0,19.751127990725212,-0.21614554956555368,0.0001833500254943071,0.999775,119973,120000,1,119669,0.9972416666666667,0.01,1.1135086008975328,0.0009279238340812773,-894.0972040899715,460.9386103908805,0.0,2.2136160971541305,-0.23477700596675277,1078.2212245327873,0.12000000476837158,2.2906835079193115,0.10740833333333333,2.29912578125,0.11083333333333334,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,N10r
