task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.013286590576172,0.130859375,LR,2,100,MATCHED,9,,
101,20,1.7912371158599854,0.375,LR,2,100,MATCHED,9,,
101,100,0.7012036442756653,0.78125,LR,2,100,MATCHED,9,,
101,300,0.42096710205078125,0.869140625,LR,2,100,MATCHED,9,,
101,625,0.32483920454978943,0.904296875,LR,2,100,MATCHED,9,0.33408573269844055,0.9016652703285217
102,0,3.934468984603882,0.138671875,LR,2,100,MATCHED,9,,
102,20,1.8073495626449585,0.41015625,LR,2,100,MATCHED,9,,
102,100,0.6800971031188965,0.783203125,LR,2,100,MATCHED,9,,
102,300,0.4184018075466156,0.876953125,LR,2,100,MATCHED,9,,
102,625,0.32152223587036133,0.90625,LR,2,100,MATCHED,9,0.3333390951156616,0.897027850151062
103,0,4.5314249992370605,0.109375,LR,2,100,MATCHED,9,,
103,20,1.6454066038131714,0.44921875,LR,2,100,MATCHED,9,,
103,100,0.6292299032211304,0.796875,LR,2,100,MATCHED,9,,
103,300,0.40167245268821716,0.87109375,LR,2,100,MATCHED,9,,
103,625,0.32788488268852234,0.890625,LR,2,100,MATCHED,9,0.32173097133636475,0.900822103023529
104,0,4.073609828948975,0.083984375,LR,2,100,MATCHED,9,,
104,20,1.623439073562622,0.4375,LR,2,100,MATCHED,9,,
104,100,0.6538726091384888,0.802734375,LR,2,100,MATCHED,9,,
104,300,0.4590768814086914,0.87109375,LR,2,100,MATCHED,9,,
104,625,0.3127422034740448,0.904296875,LR,2,100,MATCHED,9,0.3302173316478729,0.89955735206604
105,0,3.414175033569336,0.107421875,LR,2,100,MATCHED,9,,
105,20,1.5902137756347656,0.462890625,LR,2,100,MATCHED,9,,
105,100,0.6372933983802795,0.796875,LR,2,100,MATCHED,9,,
105,300,0.44359931349754333,0.857421875,LR,2,100,MATCHED,9,,
105,625,0.3551093339920044,0.880859375,LR,2,100,MATCHED,9,0.3378763198852539,0.8934443593025208
106,0,4.246327877044678,0.11328125,LR,2,100,MATCHED,9,,
106,20,1.6885393857955933,0.384765625,LR,2,100,MATCHED,9,,
106,100,0.688590943813324,0.77734375,LR,2,100,MATCHED,9,,
106,300,0.4164879322052002,0.859375,LR,2,100,MATCHED,9,,
106,625,0.31595295667648315,0.90234375,LR,2,100,MATCHED,9,0.33318057656288147,0.8941821455955505
107,0,4.6082258224487305,0.06640625,LR,2,100,MATCHED,9,,
107,20,1.8102524280548096,0.349609375,LR,2,100,MATCHED,9,,
107,100,0.6234614849090576,0.802734375,LR,2,100,MATCHED,9,,
107,300,0.3702491819858551,0.876953125,LR,2,100,MATCHED,9,,
107,625,0.27692919969558716,0.90625,LR,2,100,MATCHED,9,0.3417106568813324,0.8972386121749878
108,0,3.460597276687622,0.134765625,LR,2,100,MATCHED,9,,
108,20,1.4305317401885986,0.50390625,LR,2,100,MATCHED,9,,
108,100,0.5813237428665161,0.806640625,LR,2,100,MATCHED,9,,
108,300,0.3970176577568054,0.861328125,LR,2,100,MATCHED,9,,
108,625,0.2943745255470276,0.91015625,LR,2,100,MATCHED,9,0.33616742491722107,0.8962900638580322
109,0,3.619208574295044,0.107421875,LR,2,100,MATCHED,9,,
109,20,1.5862666368484497,0.466796875,LR,2,100,MATCHED,9,,
109,100,0.673224687576294,0.791015625,LR,2,100,MATCHED,9,,
109,300,0.4124065041542053,0.875,LR,2,100,MATCHED,9,,
109,625,0.330639511346817,0.8984375,LR,2,100,MATCHED,9,0.34576722979545593,0.8918634057044983
110,0,3.614196300506592,0.091796875,LR,2,100,MATCHED,9,,
110,20,1.5682708024978638,0.4375,LR,2,100,MATCHED,9,,
110,100,0.6875975728034973,0.783203125,LR,2,100,MATCHED,9,,
110,300,0.4324568510055542,0.880859375,LR,2,100,MATCHED,9,,
110,625,0.31939223408699036,0.912109375,LR,2,100,MATCHED,9,0.331295371055603,0.8966062664985657
