task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.7452762126922607,0.103515625,ELU1,0,20,SHALLOW_MATCHED,25,,
21,20,1.380913257598877,0.5234375,ELU1,0,20,SHALLOW_MATCHED,25,,
21,100,0.503675639629364,0.83984375,ELU1,0,20,SHALLOW_MATCHED,25,,
21,300,0.3589010536670685,0.90234375,ELU1,0,20,SHALLOW_MATCHED,25,,
21,625,0.2782973349094391,0.919921875,ELU1,0,20,SHALLOW_MATCHED,25,0.26930612325668335,0.9169477224349976
22,0,4.792998313903809,0.072265625,ELU1,0,20,SHALLOW_MATCHED,25,,
22,20,1.5184155702590942,0.45703125,ELU1,0,20,SHALLOW_MATCHED,25,,
22,100,0.5360583662986755,0.822265625,ELU1,0,20,SHALLOW_MATCHED,25,,
22,300,0.35497143864631653,0.900390625,ELU1,0,20,SHALLOW_MATCHED,25,,
22,625,0.29136592149734497,0.916015625,ELU1,0,20,SHALLOW_MATCHED,25,0.29237207770347595,0.9130480885505676
23,0,4.0464186668396,0.1171875,ELU1,0,20,SHALLOW_MATCHED,25,,
23,20,1.324640154838562,0.5,ELU1,0,20,SHALLOW_MATCHED,25,,
23,100,0.5578086376190186,0.810546875,ELU1,0,20,SHALLOW_MATCHED,25,,
23,300,0.3459150791168213,0.890625,ELU1,0,20,SHALLOW_MATCHED,25,,
23,625,0.24838145077228546,0.927734375,ELU1,0,20,SHALLOW_MATCHED,25,0.26816505193710327,0.9144182205200195
24,0,5.066272258758545,0.08984375,ELU1,0,20,SHALLOW_MATCHED,25,,
24,20,1.5012588500976562,0.5078125,ELU1,0,20,SHALLOW_MATCHED,25,,
24,100,0.5289379954338074,0.826171875,ELU1,0,20,SHALLOW_MATCHED,25,,
24,300,0.33438441157341003,0.89453125,ELU1,0,20,SHALLOW_MATCHED,25,,
24,625,0.29950398206710815,0.8984375,ELU1,0,20,SHALLOW_MATCHED,25,0.3020380735397339,0.9067242741584778
25,0,4.392016887664795,0.08203125,ELU1,0,20,SHALLOW_MATCHED,25,,
25,20,1.6118415594100952,0.451171875,ELU1,0,20,SHALLOW_MATCHED,25,,
25,100,0.6031137108802795,0.802734375,ELU1,0,20,SHALLOW_MATCHED,25,,
25,300,0.4008565843105316,0.87109375,ELU1,0,20,SHALLOW_MATCHED,25,,
25,625,0.29291507601737976,0.92578125,ELU1,0,20,SHALLOW_MATCHED,25,0.2911640405654907,0.9110455513000488
26,0,4.979314804077148,0.095703125,ELU1,0,20,SHALLOW_MATCHED,25,,
26,20,1.338335394859314,0.556640625,ELU1,0,20,SHALLOW_MATCHED,25,,
26,100,0.5328176021575928,0.83984375,ELU1,0,20,SHALLOW_MATCHED,25,,
26,300,0.31842318177223206,0.9140625,ELU1,0,20,SHALLOW_MATCHED,25,,
26,625,0.2985364496707916,0.904296875,ELU1,0,20,SHALLOW_MATCHED,25,0.3126811385154724,0.8972386121749878
27,0,3.701486587524414,0.1171875,ELU1,0,20,SHALLOW_MATCHED,25,,
27,20,1.2609732151031494,0.572265625,ELU1,0,20,SHALLOW_MATCHED,25,,
27,100,0.4674789011478424,0.8515625,ELU1,0,20,SHALLOW_MATCHED,25,,
27,300,0.308113694190979,0.8984375,ELU1,0,20,SHALLOW_MATCHED,25,,
27,625,0.24617797136306763,0.92578125,ELU1,0,20,SHALLOW_MATCHED,25,0.2598351538181305,0.9166315197944641
28,0,4.112967491149902,0.109375,ELU1,0,20,SHALLOW_MATCHED,25,,
28,20,1.4098258018493652,0.53515625,ELU1,0,20,SHALLOW_MATCHED,25,,
28,100,0.534155547618866,0.8359375,ELU1,0,20,SHALLOW_MATCHED,25,,
28,300,0.363743394613266,0.876953125,ELU1,0,20,SHALLOW_MATCHED,25,,
28,625,0.250543475151062,0.919921875,ELU1,0,20,SHALLOW_MATCHED,25,0.28057798743247986,0.9128372669219971
29,0,3.8915958404541016,0.125,ELU1,0,20,SHALLOW_MATCHED,25,,
29,20,1.3118581771850586,0.548828125,ELU1,0,20,SHALLOW_MATCHED,25,,
29,100,0.5412445664405823,0.830078125,ELU1,0,20,SHALLOW_MATCHED,25,,
29,300,0.3517148196697235,0.89453125,ELU1,0,20,SHALLOW_MATCHED,25,,
29,625,0.2395516037940979,0.927734375,ELU1,0,20,SHALLOW_MATCHED,25,0.25970086455345154,0.9183178544044495
30,0,4.528450965881348,0.083984375,ELU1,0,20,SHALLOW_MATCHED,25,,
30,20,1.7838078737258911,0.443359375,ELU1,0,20,SHALLOW_MATCHED,25,,
30,100,0.5762713551521301,0.81640625,ELU1,0,20,SHALLOW_MATCHED,25,,
30,300,0.3615809977054596,0.8828125,ELU1,0,20,SHALLOW_MATCHED,25,,
30,625,0.26698797941207886,0.921875,ELU1,0,20,SHALLOW_MATCHED,25,0.270690381526947,0.9150505661964417
