task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.8060834407806396,0.048828125,LR,0,20,TARGET,1,,
21,20,1.4589284658432007,0.50390625,LR,0,20,TARGET,1,,
21,100,0.469787061214447,0.845703125,LR,0,20,TARGET,1,,
21,300,0.3414592444896698,0.900390625,LR,0,20,TARGET,1,,
21,625,0.23349875211715698,0.9375,LR,0,20,TARGET,1,0.24311736226081848,0.9237985014915466
22,0,4.173381805419922,0.072265625,LR,0,20,TARGET,1,,
22,20,1.5764340162277222,0.43359375,LR,0,20,TARGET,1,,
22,100,0.5235772728919983,0.826171875,LR,0,20,TARGET,1,,
22,300,0.32570940256118774,0.888671875,LR,0,20,TARGET,1,,
22,625,0.2731267213821411,0.912109375,LR,0,20,TARGET,1,0.27083954215049744,0.9176855087280273
23,0,3.4127378463745117,0.091796875,LR,0,20,TARGET,1,,
23,20,1.5841727256774902,0.4609375,LR,0,20,TARGET,1,,
23,100,0.5205994844436646,0.826171875,LR,0,20,TARGET,1,,
23,300,0.33709806203842163,0.908203125,LR,0,20,TARGET,1,,
23,625,0.24055156111717224,0.93359375,LR,0,20,TARGET,1,0.2500354051589966,0.9215851426124573
24,0,4.964643955230713,0.12890625,LR,0,20,TARGET,1,,
24,20,1.5540790557861328,0.48046875,LR,0,20,TARGET,1,,
24,100,0.4956793785095215,0.83203125,LR,0,20,TARGET,1,,
24,300,0.3177482485771179,0.904296875,LR,0,20,TARGET,1,,
24,625,0.26646727323532104,0.912109375,LR,0,20,TARGET,1,0.2685431241989136,0.9123103022575378
25,0,3.774972915649414,0.056640625,LR,0,20,TARGET,1,,
25,20,1.4941898584365845,0.4921875,LR,0,20,TARGET,1,,
25,100,0.5075002312660217,0.845703125,LR,0,20,TARGET,1,,
25,300,0.3258735239505768,0.91015625,LR,0,20,TARGET,1,,
25,625,0.2769724726676941,0.9296875,LR,0,20,TARGET,1,0.2821277379989624,0.9157883524894714
26,0,3.509194850921631,0.126953125,LR,0,20,TARGET,1,,
26,20,1.318708062171936,0.544921875,LR,0,20,TARGET,1,,
26,100,0.5454792380332947,0.8203125,LR,0,20,TARGET,1,,
26,300,0.3306543529033661,0.904296875,LR,0,20,TARGET,1,,
26,625,0.28481611609458923,0.912109375,LR,0,20,TARGET,1,0.28342077136039734,0.9061973094940186
27,0,3.2872540950775146,0.103515625,LR,0,20,TARGET,1,,
27,20,1.4314990043640137,0.478515625,LR,0,20,TARGET,1,,
27,100,0.5264229774475098,0.833984375,LR,0,20,TARGET,1,,
27,300,0.31521424651145935,0.908203125,LR,0,20,TARGET,1,,
27,625,0.22070907056331635,0.93359375,LR,0,20,TARGET,1,0.2409786880016327,0.9251686334609985
28,0,3.7303712368011475,0.076171875,LR,0,20,TARGET,1,,
28,20,1.5826869010925293,0.470703125,LR,0,20,TARGET,1,,
28,100,0.4996347427368164,0.845703125,LR,0,20,TARGET,1,,
28,300,0.32841891050338745,0.892578125,LR,0,20,TARGET,1,,
28,625,0.2575727701187134,0.94140625,LR,0,20,TARGET,1,0.27884384989738464,0.9105185270309448
29,0,3.3991761207580566,0.1640625,LR,0,20,TARGET,1,,
29,20,1.3249320983886719,0.55859375,LR,0,20,TARGET,1,,
29,100,0.5322474241256714,0.828125,LR,0,20,TARGET,1,,
29,300,0.3225812315940857,0.904296875,LR,0,20,TARGET,1,,
29,625,0.22194045782089233,0.94921875,LR,0,20,TARGET,1,0.250834584236145,0.9207419753074646
30,0,4.083179950714111,0.076171875,LR,0,20,TARGET,1,,
30,20,1.7116343975067139,0.447265625,LR,0,20,TARGET,1,,
30,100,0.6155937910079956,0.8203125,LR,0,20,TARGET,1,,
30,300,0.3752138614654541,0.892578125,LR,0,20,TARGET,1,,
30,625,0.29054978489875793,0.9140625,LR,0,20,TARGET,1,0.28625714778900146,0.9111509323120117
