task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.6873273849487305,0.10546875,ELU1,2,100,MATCHED,5,,
101,20,1.5947681665420532,0.458984375,ELU1,2,100,MATCHED,5,,
101,100,0.5749454498291016,0.8203125,ELU1,2,100,MATCHED,5,,
101,300,0.3692251443862915,0.8828125,ELU1,2,100,MATCHED,5,,
101,625,0.2871200144290924,0.9140625,ELU1,2,100,MATCHED,5,0.2935353219509125,0.90904301404953
102,0,4.334371566772461,0.158203125,ELU1,2,100,MATCHED,5,,
102,20,1.4361438751220703,0.5,ELU1,2,100,MATCHED,5,,
102,100,0.6441459059715271,0.783203125,ELU1,2,100,MATCHED,5,,
102,300,0.39687973260879517,0.876953125,ELU1,2,100,MATCHED,5,,
102,625,0.2919881045818329,0.904296875,ELU1,2,100,MATCHED,5,0.3018956184387207,0.9080944061279297
103,0,4.675261974334717,0.103515625,ELU1,2,100,MATCHED,5,,
103,20,1.578368067741394,0.4375,ELU1,2,100,MATCHED,5,,
103,100,0.6313778162002563,0.798828125,ELU1,2,100,MATCHED,5,,
103,300,0.4027247726917267,0.876953125,ELU1,2,100,MATCHED,5,,
103,625,0.3150886595249176,0.9140625,ELU1,2,100,MATCHED,5,0.30028170347213745,0.910307765007019
104,0,3.7258589267730713,0.10546875,ELU1,2,100,MATCHED,5,,
104,20,1.411696195602417,0.53515625,ELU1,2,100,MATCHED,5,,
104,100,0.5769246816635132,0.806640625,ELU1,2,100,MATCHED,5,,
104,300,0.4079991579055786,0.880859375,ELU1,2,100,MATCHED,5,,
104,625,0.29467716813087463,0.919921875,ELU1,2,100,MATCHED,5,0.2970001697540283,0.9097808003425598
105,0,4.223626613616943,0.09765625,ELU1,2,100,MATCHED,5,,
105,20,1.5459781885147095,0.46484375,ELU1,2,100,MATCHED,5,,
105,100,0.6262997388839722,0.79296875,ELU1,2,100,MATCHED,5,,
105,300,0.4320688843727112,0.859375,ELU1,2,100,MATCHED,5,,
105,625,0.2973942458629608,0.90234375,ELU1,2,100,MATCHED,5,0.30496054887771606,0.9084106087684631
106,0,4.406870365142822,0.072265625,ELU1,2,100,MATCHED,5,,
106,20,1.455670952796936,0.50390625,ELU1,2,100,MATCHED,5,,
106,100,0.5675682425498962,0.8203125,ELU1,2,100,MATCHED,5,,
106,300,0.3829960227012634,0.873046875,ELU1,2,100,MATCHED,5,,
106,625,0.3639528453350067,0.88671875,ELU1,2,100,MATCHED,5,0.34546253085136414,0.8950253129005432
107,0,4.267307758331299,0.109375,ELU1,2,100,MATCHED,5,,
107,20,1.6457948684692383,0.484375,ELU1,2,100,MATCHED,5,,
107,100,0.583135724067688,0.806640625,ELU1,2,100,MATCHED,5,,
107,300,0.3399348855018616,0.880859375,ELU1,2,100,MATCHED,5,,
107,625,0.2595333755016327,0.916015625,ELU1,2,100,MATCHED,5,0.3172251880168915,0.9064080715179443
108,0,4.188681125640869,0.11328125,ELU1,2,100,MATCHED,5,,
108,20,1.5473966598510742,0.443359375,ELU1,2,100,MATCHED,5,,
108,100,0.5529391169548035,0.806640625,ELU1,2,100,MATCHED,5,,
108,300,0.3796827495098114,0.869140625,ELU1,2,100,MATCHED,5,,
108,625,0.2514188885688782,0.921875,ELU1,2,100,MATCHED,5,0.28226104378700256,0.911677896976471
109,0,6.830715179443359,0.1015625,ELU1,2,100,MATCHED,5,,
109,20,1.8644993305206299,0.474609375,ELU1,2,100,MATCHED,5,,
109,100,0.6314775943756104,0.806640625,ELU1,2,100,MATCHED,5,,
109,300,0.39482739567756653,0.880859375,ELU1,2,100,MATCHED,5,,
109,625,0.3244272470474243,0.89453125,ELU1,2,100,MATCHED,5,0.32870277762413025,0.900822103023529
110,0,3.149766445159912,0.138671875,ELU1,2,100,MATCHED,5,,
110,20,1.6103781461715698,0.431640625,ELU1,2,100,MATCHED,5,,
110,100,0.6554951667785645,0.78125,ELU1,2,100,MATCHED,5,,
110,300,0.4114871323108673,0.865234375,ELU1,2,100,MATCHED,5,,
110,625,0.2900049090385437,0.91015625,ELU1,2,100,MATCHED,5,0.3051890730857849,0.9044055938720703
