task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.5369415283203125,0.107421875,ELU1,0,100,MATCHED,4,,
101,20,1.7830713987350464,0.345703125,ELU1,0,100,MATCHED,4,,
101,100,0.7122613787651062,0.75390625,ELU1,0,100,MATCHED,4,,
101,300,0.44291239976882935,0.853515625,ELU1,0,100,MATCHED,4,,
101,625,0.28075218200683594,0.927734375,ELU1,0,100,MATCHED,4,0.2940979301929474,0.9083052277565002
102,0,4.43986701965332,0.142578125,ELU1,0,100,MATCHED,4,,
102,20,1.3962234258651733,0.54296875,ELU1,0,100,MATCHED,4,,
102,100,0.5741679072380066,0.802734375,ELU1,0,100,MATCHED,4,,
102,300,0.37918177247047424,0.87890625,ELU1,0,100,MATCHED,4,,
102,625,0.2954878807067871,0.927734375,ELU1,0,100,MATCHED,4,0.30877989530563354,0.9057757258415222
103,0,3.8277482986450195,0.103515625,ELU1,0,100,MATCHED,4,,
103,20,1.7003748416900635,0.451171875,ELU1,0,100,MATCHED,4,,
103,100,0.5935612320899963,0.8046875,ELU1,0,100,MATCHED,4,,
103,300,0.39424562454223633,0.873046875,ELU1,0,100,MATCHED,4,,
103,625,0.30386263132095337,0.90625,ELU1,0,100,MATCHED,4,0.3034392297267914,0.9070404767990112
104,0,5.031450271606445,0.1328125,ELU1,0,100,MATCHED,4,,
104,20,1.6490285396575928,0.45703125,ELU1,0,100,MATCHED,4,,
104,100,0.6210836172103882,0.765625,ELU1,0,100,MATCHED,4,,
104,300,0.39710724353790283,0.865234375,ELU1,0,100,MATCHED,4,,
104,625,0.2826424241065979,0.91015625,ELU1,0,100,MATCHED,4,0.31810900568962097,0.9035623669624329
105,0,4.22651481628418,0.060546875,ELU1,0,100,MATCHED,4,,
105,20,1.911240816116333,0.357421875,ELU1,0,100,MATCHED,4,,
105,100,0.6772872805595398,0.76953125,ELU1,0,100,MATCHED,4,,
105,300,0.3772633969783783,0.890625,ELU1,0,100,MATCHED,4,,
105,625,0.2762105166912079,0.919921875,ELU1,0,100,MATCHED,4,0.3094552755355835,0.904721736907959
106,0,4.130735397338867,0.078125,ELU1,0,100,MATCHED,4,,
106,20,1.5786396265029907,0.42578125,ELU1,0,100,MATCHED,4,,
106,100,0.7085575461387634,0.77734375,ELU1,0,100,MATCHED,4,,
106,300,0.41635408997535706,0.873046875,ELU1,0,100,MATCHED,4,,
106,625,0.3026815354824066,0.912109375,ELU1,0,100,MATCHED,4,0.3201165199279785,0.9037731885910034
107,0,3.316692352294922,0.1953125,ELU1,0,100,MATCHED,4,,
107,20,1.6405709981918335,0.4609375,ELU1,0,100,MATCHED,4,,
107,100,0.6821199655532837,0.775390625,ELU1,0,100,MATCHED,4,,
107,300,0.4161169230937958,0.87109375,ELU1,0,100,MATCHED,4,,
107,625,0.3036719262599945,0.896484375,ELU1,0,100,MATCHED,4,0.32015007734298706,0.9019814729690552
108,0,4.308553218841553,0.142578125,ELU1,0,100,MATCHED,4,,
108,20,1.7221128940582275,0.404296875,ELU1,0,100,MATCHED,4,,
108,100,0.6572588682174683,0.78125,ELU1,0,100,MATCHED,4,,
108,300,0.4093102812767029,0.857421875,ELU1,0,100,MATCHED,4,,
108,625,0.32766976952552795,0.908203125,ELU1,0,100,MATCHED,4,0.3455055356025696,0.8929173946380615
109,0,5.259937763214111,0.09765625,ELU1,0,100,MATCHED,4,,
109,20,1.6719896793365479,0.45703125,ELU1,0,100,MATCHED,4,,
109,100,0.7024540901184082,0.783203125,ELU1,0,100,MATCHED,4,,
109,300,0.39858731627464294,0.88671875,ELU1,0,100,MATCHED,4,,
109,625,0.3215773105621338,0.90625,ELU1,0,100,MATCHED,4,0.326027512550354,0.8935497403144836
110,0,3.8472156524658203,0.140625,ELU1,0,100,MATCHED,4,,
110,20,1.6264443397521973,0.45703125,ELU1,0,100,MATCHED,4,,
110,100,0.5830816626548767,0.802734375,ELU1,0,100,MATCHED,4,,
110,300,0.36677756905555725,0.87109375,ELU1,0,100,MATCHED,4,,
110,625,0.27830615639686584,0.916015625,ELU1,0,100,MATCHED,4,0.3045673668384552,0.9068296551704407
