task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,5.197911739349365,0.078125,LR,0,100,RANDOM,4,,
101,20,1.8686515092849731,0.359375,LR,0,100,RANDOM,4,,
101,100,0.6572455167770386,0.78125,LR,0,100,RANDOM,4,,
101,300,0.40954068303108215,0.873046875,LR,0,100,RANDOM,4,,
101,625,0.3110724985599518,0.919921875,LR,0,100,RANDOM,4,0.32415616512298584,0.8994519114494324
102,0,3.6436567306518555,0.09765625,LR,0,100,RANDOM,4,,
102,20,1.6246052980422974,0.43359375,LR,0,100,RANDOM,4,,
102,100,0.6241249442100525,0.7890625,LR,0,100,RANDOM,4,,
102,300,0.42294251918792725,0.8671875,LR,0,100,RANDOM,4,,
102,625,0.3318629860877991,0.916015625,LR,0,100,RANDOM,4,0.3318726420402527,0.8978710174560547
103,0,4.498246192932129,0.06640625,LR,0,100,RANDOM,4,,
103,20,1.8018195629119873,0.400390625,LR,0,100,RANDOM,4,,
103,100,0.6717817187309265,0.7890625,LR,0,100,RANDOM,4,,
103,300,0.4812752306461334,0.859375,LR,0,100,RANDOM,4,,
103,625,0.3496645987033844,0.892578125,LR,0,100,RANDOM,4,0.32676175236701965,0.9019814729690552
104,0,4.3100786209106445,0.138671875,LR,0,100,RANDOM,4,,
104,20,1.5904477834701538,0.435546875,LR,0,100,RANDOM,4,,
104,100,0.6306490302085876,0.7890625,LR,0,100,RANDOM,4,,
104,300,0.42721080780029297,0.865234375,LR,0,100,RANDOM,4,,
104,625,0.34254083037376404,0.900390625,LR,0,100,RANDOM,4,0.3252779543399811,0.9006112813949585
105,0,3.49800443649292,0.13671875,LR,0,100,RANDOM,4,,
105,20,1.505489706993103,0.474609375,LR,0,100,RANDOM,4,,
105,100,0.5651830434799194,0.833984375,LR,0,100,RANDOM,4,,
105,300,0.36767950654029846,0.8828125,LR,0,100,RANDOM,4,,
105,625,0.3029274642467499,0.90234375,LR,0,100,RANDOM,4,0.31559592485427856,0.9010328650474548
106,0,3.5199902057647705,0.095703125,LR,0,100,RANDOM,4,,
106,20,1.6905206441879272,0.431640625,LR,0,100,RANDOM,4,,
106,100,0.6184640526771545,0.791015625,LR,0,100,RANDOM,4,,
106,300,0.38686296343803406,0.875,LR,0,100,RANDOM,4,,
106,625,0.310687392950058,0.908203125,LR,0,100,RANDOM,4,0.3342321217060089,0.8991357684135437
107,0,3.240231990814209,0.15625,LR,0,100,RANDOM,4,,
107,20,1.3599075078964233,0.525390625,LR,0,100,RANDOM,4,,
107,100,0.6578785181045532,0.802734375,LR,0,100,RANDOM,4,,
107,300,0.41859444975852966,0.87890625,LR,0,100,RANDOM,4,,
107,625,0.29561647772789,0.908203125,LR,0,100,RANDOM,4,0.3388495445251465,0.8934443593025208
108,0,3.9064371585845947,0.107421875,LR,0,100,RANDOM,4,,
108,20,1.8424491882324219,0.341796875,LR,0,100,RANDOM,4,,
108,100,0.6827462315559387,0.779296875,LR,0,100,RANDOM,4,,
108,300,0.4481356143951416,0.859375,LR,0,100,RANDOM,4,,
108,625,0.36633002758026123,0.888671875,LR,0,100,RANDOM,4,0.3599942922592163,0.8863828182220459
109,0,4.367332935333252,0.078125,LR,0,100,RANDOM,4,,
109,20,1.783818006515503,0.396484375,LR,0,100,RANDOM,4,,
109,100,0.7507210373878479,0.7578125,LR,0,100,RANDOM,4,,
109,300,0.4492286741733551,0.873046875,LR,0,100,RANDOM,4,,
109,625,0.3338678479194641,0.90234375,LR,0,100,RANDOM,4,0.34409287571907043,0.8921796083450317
110,0,4.4360246658325195,0.103515625,LR,0,100,RANDOM,4,,
110,20,1.978866457939148,0.314453125,LR,0,100,RANDOM,4,,
110,100,0.6856799125671387,0.771484375,LR,0,100,RANDOM,4,,
110,300,0.42604976892471313,0.875,LR,0,100,RANDOM,4,,
110,625,0.29452797770500183,0.916015625,LR,0,100,RANDOM,4,0.3225457966327667,0.9058811068534851
