task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.5940027236938477,0.09375,LR,1,20,SHALLOW,25,,
21,20,1.9452698230743408,0.365234375,LR,1,20,SHALLOW,25,,
21,100,0.6452385783195496,0.779296875,LR,1,20,SHALLOW,25,,
21,300,0.38225671648979187,0.88671875,LR,1,20,SHALLOW,25,,
21,625,0.28772568702697754,0.91796875,LR,1,20,SHALLOW,25,0.2750263810157776,0.9144182205200195
22,0,3.4896039962768555,0.091796875,LR,1,20,SHALLOW,25,,
22,20,1.4646114110946655,0.4921875,LR,1,20,SHALLOW,25,,
22,100,0.5217586755752563,0.8359375,LR,1,20,SHALLOW,25,,
22,300,0.3614893853664398,0.90234375,LR,1,20,SHALLOW,25,,
22,625,0.28417864441871643,0.93359375,LR,1,20,SHALLOW,25,0.2710081934928894,0.9173693060874939
23,0,3.6327731609344482,0.095703125,LR,1,20,SHALLOW,25,,
23,20,1.9087141752243042,0.314453125,LR,1,20,SHALLOW,25,,
23,100,0.649739682674408,0.7890625,LR,1,20,SHALLOW,25,,
23,300,0.35429462790489197,0.912109375,LR,1,20,SHALLOW,25,,
23,625,0.27526864409446716,0.921875,LR,1,20,SHALLOW,25,0.2680552005767822,0.9170531034469604
24,0,3.3015880584716797,0.15625,LR,1,20,SHALLOW,25,,
24,20,1.5509458780288696,0.44921875,LR,1,20,SHALLOW,25,,
24,100,0.5548756718635559,0.818359375,LR,1,20,SHALLOW,25,,
24,300,0.3696439266204834,0.884765625,LR,1,20,SHALLOW,25,,
24,625,0.2601964473724365,0.919921875,LR,1,20,SHALLOW,25,0.2679498493671417,0.9166315197944641
25,0,4.115104675292969,0.1640625,LR,1,20,SHALLOW,25,,
25,20,1.6269785165786743,0.427734375,LR,1,20,SHALLOW,25,,
25,100,0.6045112609863281,0.796875,LR,1,20,SHALLOW,25,,
25,300,0.40578100085258484,0.876953125,LR,1,20,SHALLOW,25,,
25,625,0.25807100534439087,0.92578125,LR,1,20,SHALLOW,25,0.2669660151004791,0.9187394380569458
26,0,3.5424563884735107,0.123046875,LR,1,20,SHALLOW,25,,
26,20,1.5208185911178589,0.435546875,LR,1,20,SHALLOW,25,,
26,100,0.5691729187965393,0.82421875,LR,1,20,SHALLOW,25,,
26,300,0.3443449139595032,0.896484375,LR,1,20,SHALLOW,25,,
26,625,0.2832874655723572,0.9140625,LR,1,20,SHALLOW,25,0.28431713581085205,0.9109401106834412
27,0,3.5739996433258057,0.142578125,LR,1,20,SHALLOW,25,,
27,20,1.3945815563201904,0.49609375,LR,1,20,SHALLOW,25,,
27,100,0.5687081217765808,0.822265625,LR,1,20,SHALLOW,25,,
27,300,0.3820559084415436,0.89453125,LR,1,20,SHALLOW,25,,
27,625,0.2843495011329651,0.916015625,LR,1,20,SHALLOW,25,0.27792683243751526,0.9128372669219971
28,0,3.9376447200775146,0.103515625,LR,1,20,SHALLOW,25,,
28,20,1.4644622802734375,0.47265625,LR,1,20,SHALLOW,25,,
28,100,0.5399595499038696,0.826171875,LR,1,20,SHALLOW,25,,
28,300,0.3668762445449829,0.896484375,LR,1,20,SHALLOW,25,,
28,625,0.27649325132369995,0.921875,LR,1,20,SHALLOW,25,0.26636484265327454,0.9182124733924866
29,0,3.596900463104248,0.1484375,LR,1,20,SHALLOW,25,,
29,20,1.398629903793335,0.4609375,LR,1,20,SHALLOW,25,,
29,100,0.5800932049751282,0.814453125,LR,1,20,SHALLOW,25,,
29,300,0.4206429421901703,0.8671875,LR,1,20,SHALLOW,25,,
29,625,0.29339873790740967,0.908203125,LR,1,20,SHALLOW,25,0.28254786133766174,0.9114671349525452
30,0,3.5863308906555176,0.0703125,LR,1,20,SHALLOW,25,,
30,20,1.4598627090454102,0.482421875,LR,1,20,SHALLOW,25,,
30,100,0.6228083372116089,0.796875,LR,1,20,SHALLOW,25,,
30,300,0.36975792050361633,0.900390625,LR,1,20,SHALLOW,25,,
30,625,0.25944089889526367,0.935546875,LR,1,20,SHALLOW,25,0.274707555770874,0.9158937335014343
