task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.7452762126922607,0.103515625,ELU1,0,20,MATCHED,2,,
21,20,1.2778816223144531,0.560546875,ELU1,0,20,MATCHED,2,,
21,100,0.48379454016685486,0.857421875,ELU1,0,20,MATCHED,2,,
21,300,0.33890390396118164,0.90234375,ELU1,0,20,MATCHED,2,,
21,625,0.2627721428871155,0.927734375,ELU1,0,20,MATCHED,2,0.25437819957733154,0.9231660962104797
22,0,4.803849697113037,0.07421875,ELU1,0,20,MATCHED,2,,
22,20,1.4476264715194702,0.49609375,ELU1,0,20,MATCHED,2,,
22,100,0.5182883143424988,0.822265625,ELU1,0,20,MATCHED,2,,
22,300,0.3588275611400604,0.8828125,ELU1,0,20,MATCHED,2,,
22,625,0.2660926580429077,0.921875,ELU1,0,20,MATCHED,2,0.2638213634490967,0.9195826053619385
23,0,4.272885799407959,0.099609375,ELU1,0,20,MATCHED,2,,
23,20,1.321002721786499,0.5234375,ELU1,0,20,MATCHED,2,,
23,100,0.5321655869483948,0.822265625,ELU1,0,20,MATCHED,2,,
23,300,0.32488512992858887,0.8984375,ELU1,0,20,MATCHED,2,,
23,625,0.2342505156993866,0.9296875,ELU1,0,20,MATCHED,2,0.2482810616493225,0.9233769178390503
24,0,5.078392505645752,0.091796875,ELU1,0,20,MATCHED,2,,
24,20,1.4065858125686646,0.544921875,ELU1,0,20,MATCHED,2,,
24,100,0.5036030411720276,0.833984375,ELU1,0,20,MATCHED,2,,
24,300,0.32668110728263855,0.900390625,ELU1,0,20,MATCHED,2,,
24,625,0.29383841156959534,0.9140625,ELU1,0,20,MATCHED,2,0.2954269349575043,0.9071458578109741
25,0,4.553794860839844,0.078125,ELU1,0,20,MATCHED,2,,
25,20,1.5036544799804688,0.490234375,ELU1,0,20,MATCHED,2,,
25,100,0.5476737022399902,0.814453125,ELU1,0,20,MATCHED,2,,
25,300,0.3518301248550415,0.888671875,ELU1,0,20,MATCHED,2,,
25,625,0.29478001594543457,0.9296875,ELU1,0,20,MATCHED,2,0.2855963110923767,0.9126265048980713
26,0,5.131655216217041,0.0859375,ELU1,0,20,MATCHED,2,,
26,20,1.3452684879302979,0.56640625,ELU1,0,20,MATCHED,2,,
26,100,0.501348614692688,0.849609375,ELU1,0,20,MATCHED,2,,
26,300,0.32617419958114624,0.90234375,ELU1,0,20,MATCHED,2,,
26,625,0.27676695585250854,0.908203125,ELU1,0,20,MATCHED,2,0.27918756008148193,0.9089376330375671
27,0,3.951651096343994,0.103515625,ELU1,0,20,MATCHED,2,,
27,20,1.2717337608337402,0.5390625,ELU1,0,20,MATCHED,2,,
27,100,0.45254066586494446,0.865234375,ELU1,0,20,MATCHED,2,,
27,300,0.31185686588287354,0.90234375,ELU1,0,20,MATCHED,2,,
27,625,0.23721957206726074,0.9296875,ELU1,0,20,MATCHED,2,0.24397866427898407,0.924957811832428
28,0,4.412686347961426,0.109375,ELU1,0,20,MATCHED,2,,
28,20,1.4279569387435913,0.509765625,ELU1,0,20,MATCHED,2,,
28,100,0.5124030709266663,0.830078125,ELU1,0,20,MATCHED,2,,
28,300,0.3802482485771179,0.873046875,ELU1,0,20,MATCHED,2,,
28,625,0.26699742674827576,0.927734375,ELU1,0,20,MATCHED,2,0.2742762863636017,0.9141020178794861
29,0,3.4783554077148438,0.146484375,ELU1,0,20,MATCHED,2,,
29,20,1.2069215774536133,0.568359375,ELU1,0,20,MATCHED,2,,
29,100,0.4767879843711853,0.83203125,ELU1,0,20,MATCHED,2,,
29,300,0.30609646439552307,0.908203125,ELU1,0,20,MATCHED,2,,
29,625,0.20471642911434174,0.943359375,ELU1,0,20,MATCHED,2,0.23544824123382568,0.9237985014915466
30,0,4.50534725189209,0.0703125,ELU1,0,20,MATCHED,2,,
30,20,1.5441749095916748,0.47265625,ELU1,0,20,MATCHED,2,,
30,100,0.5156135559082031,0.837890625,ELU1,0,20,MATCHED,2,,
30,300,0.3145841062068939,0.89453125,ELU1,0,20,MATCHED,2,,
30,625,0.2669311463832855,0.92578125,ELU1,0,20,MATCHED,2,0.2610425055027008,0.9170531034469604
