task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,4.252959728240967,0.1171875,ELU1,2,20,TARGET,1,,
21,20,1.2741426229476929,0.57421875,ELU1,2,20,TARGET,1,,
21,100,0.46739134192466736,0.849609375,ELU1,2,20,TARGET,1,,
21,300,0.31691452860832214,0.89453125,ELU1,2,20,TARGET,1,,
21,625,0.27980440855026245,0.9140625,ELU1,2,20,TARGET,1,0.2641696333885193,0.914207398891449
22,0,4.09285306930542,0.076171875,ELU1,2,20,TARGET,1,,
22,20,1.3640064001083374,0.533203125,ELU1,2,20,TARGET,1,,
22,100,0.507347583770752,0.833984375,ELU1,2,20,TARGET,1,,
22,300,0.3181929290294647,0.8984375,ELU1,2,20,TARGET,1,,
22,625,0.23636509478092194,0.919921875,ELU1,2,20,TARGET,1,0.25306352972984314,0.9182124733924866
23,0,4.649592876434326,0.115234375,ELU1,2,20,TARGET,1,,
23,20,1.4721933603286743,0.482421875,ELU1,2,20,TARGET,1,,
23,100,0.47163158655166626,0.84375,ELU1,2,20,TARGET,1,,
23,300,0.2882198393344879,0.904296875,ELU1,2,20,TARGET,1,,
23,625,0.2024243175983429,0.92578125,ELU1,2,20,TARGET,1,0.2437564581632614,0.9202150106430054
24,0,3.4886882305145264,0.091796875,ELU1,2,20,TARGET,1,,
24,20,1.2496874332427979,0.568359375,ELU1,2,20,TARGET,1,,
24,100,0.49948006868362427,0.833984375,ELU1,2,20,TARGET,1,,
24,300,0.27540624141693115,0.916015625,ELU1,2,20,TARGET,1,,
24,625,0.2139187902212143,0.931640625,ELU1,2,20,TARGET,1,0.27040228247642517,0.9163153171539307
25,0,4.415788650512695,0.11328125,ELU1,2,20,TARGET,1,,
25,20,1.3413783311843872,0.53125,ELU1,2,20,TARGET,1,,
25,100,0.4829080402851105,0.818359375,ELU1,2,20,TARGET,1,,
25,300,0.35685232281684875,0.890625,ELU1,2,20,TARGET,1,,
25,625,0.22979480028152466,0.912109375,ELU1,2,20,TARGET,1,0.255113810300827,0.9205312132835388
26,0,4.756731033325195,0.078125,ELU1,2,20,TARGET,1,,
26,20,1.3920327425003052,0.53125,ELU1,2,20,TARGET,1,,
26,100,0.43538790941238403,0.857421875,ELU1,2,20,TARGET,1,,
26,300,0.31369748711586,0.9140625,ELU1,2,20,TARGET,1,,
26,625,0.2270033210515976,0.93359375,ELU1,2,20,TARGET,1,0.24824349582195282,0.9239038825035095
27,0,5.040380001068115,0.091796875,ELU1,2,20,TARGET,1,,
27,20,1.2459849119186401,0.58203125,ELU1,2,20,TARGET,1,,
27,100,0.4669742286205292,0.841796875,ELU1,2,20,TARGET,1,,
27,300,0.2851356863975525,0.908203125,ELU1,2,20,TARGET,1,,
27,625,0.2065359652042389,0.939453125,ELU1,2,20,TARGET,1,0.23514923453330994,0.9250632524490356
28,0,4.018772125244141,0.083984375,ELU1,2,20,TARGET,1,,
28,20,1.5407829284667969,0.451171875,ELU1,2,20,TARGET,1,,
28,100,0.5967783331871033,0.771484375,ELU1,2,20,TARGET,1,,
28,300,0.2881830334663391,0.91015625,ELU1,2,20,TARGET,1,,
28,625,0.26994776725769043,0.908203125,ELU1,2,20,TARGET,1,0.24862869083881378,0.917263925075531
29,0,3.591317892074585,0.109375,ELU1,2,20,TARGET,1,,
29,20,1.1854678392410278,0.60546875,ELU1,2,20,TARGET,1,,
29,100,0.5025203824043274,0.83984375,ELU1,2,20,TARGET,1,,
29,300,0.41180577874183655,0.890625,ELU1,2,20,TARGET,1,,
29,625,0.24165944755077362,0.931640625,ELU1,2,20,TARGET,1,0.24987874925136566,0.9208474159240723
30,0,4.351383686065674,0.078125,ELU1,2,20,TARGET,1,,
30,20,1.4535677433013916,0.505859375,ELU1,2,20,TARGET,1,,
30,100,0.559381902217865,0.802734375,ELU1,2,20,TARGET,1,,
30,300,0.31574445962905884,0.90234375,ELU1,2,20,TARGET,1,,
30,625,0.2169719636440277,0.921875,ELU1,2,20,TARGET,1,0.24176956713199615,0.9227445125579834
