task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,4.638139724731445,0.056640625,ELU1,1,20,TARGET,1,,
21,20,1.4817025661468506,0.53125,ELU1,1,20,TARGET,1,,
21,100,0.5532715916633606,0.837890625,ELU1,1,20,TARGET,1,,
21,300,0.3329542279243469,0.912109375,ELU1,1,20,TARGET,1,,
21,625,0.2732565701007843,0.9296875,ELU1,1,20,TARGET,1,0.2966165244579315,0.910307765007019
22,0,3.955557107925415,0.09375,ELU1,1,20,TARGET,1,,
22,20,1.2592360973358154,0.58203125,ELU1,1,20,TARGET,1,,
22,100,0.4465382397174835,0.849609375,ELU1,1,20,TARGET,1,,
22,300,0.32562217116355896,0.904296875,ELU1,1,20,TARGET,1,,
22,625,0.2485891878604889,0.935546875,ELU1,1,20,TARGET,1,0.23661290109157562,0.9241146445274353
23,0,4.442799091339111,0.087890625,ELU1,1,20,TARGET,1,,
23,20,1.4749202728271484,0.517578125,ELU1,1,20,TARGET,1,,
23,100,0.5477997064590454,0.82421875,ELU1,1,20,TARGET,1,,
23,300,0.3286965489387512,0.919921875,ELU1,1,20,TARGET,1,,
23,625,0.25669392943382263,0.9296875,ELU1,1,20,TARGET,1,0.2564631998538971,0.9196880459785461
24,0,2.976912260055542,0.14453125,ELU1,1,20,TARGET,1,,
24,20,1.0975388288497925,0.60546875,ELU1,1,20,TARGET,1,,
24,100,0.4361516237258911,0.873046875,ELU1,1,20,TARGET,1,,
24,300,0.30887019634246826,0.916015625,ELU1,1,20,TARGET,1,,
24,625,0.27062729001045227,0.919921875,ELU1,1,20,TARGET,1,0.2663125991821289,0.9191610217094421
25,0,4.255265712738037,0.169921875,ELU1,1,20,TARGET,1,,
25,20,1.5804903507232666,0.4609375,ELU1,1,20,TARGET,1,,
25,100,0.5374700427055359,0.822265625,ELU1,1,20,TARGET,1,,
25,300,0.37432482838630676,0.89453125,ELU1,1,20,TARGET,1,,
25,625,0.2700047791004181,0.923828125,ELU1,1,20,TARGET,1,0.24326340854167938,0.9260118007659912
26,0,3.3875114917755127,0.130859375,ELU1,1,20,TARGET,1,,
26,20,1.3131113052368164,0.515625,ELU1,1,20,TARGET,1,,
26,100,0.502506673336029,0.841796875,ELU1,1,20,TARGET,1,,
26,300,0.31868064403533936,0.90625,ELU1,1,20,TARGET,1,,
26,625,0.2618497610092163,0.923828125,ELU1,1,20,TARGET,1,0.268954873085022,0.9135750532150269
27,0,4.369740962982178,0.154296875,ELU1,1,20,TARGET,1,,
27,20,1.1817094087600708,0.587890625,ELU1,1,20,TARGET,1,,
27,100,0.5065473318099976,0.85546875,ELU1,1,20,TARGET,1,,
27,300,0.32710379362106323,0.908203125,ELU1,1,20,TARGET,1,,
27,625,0.2635723948478699,0.921875,ELU1,1,20,TARGET,1,0.24976450204849243,0.9182124733924866
28,0,5.006799697875977,0.08203125,ELU1,1,20,TARGET,1,,
28,20,1.3201615810394287,0.521484375,ELU1,1,20,TARGET,1,,
28,100,0.49675703048706055,0.861328125,ELU1,1,20,TARGET,1,,
28,300,0.35800281167030334,0.904296875,ELU1,1,20,TARGET,1,,
28,625,0.2592611610889435,0.921875,ELU1,1,20,TARGET,1,0.24792863428592682,0.9223229289054871
29,0,4.378899574279785,0.111328125,ELU1,1,20,TARGET,1,,
29,20,1.4962397813796997,0.5,ELU1,1,20,TARGET,1,,
29,100,0.5277369022369385,0.837890625,ELU1,1,20,TARGET,1,,
29,300,0.35599684715270996,0.8828125,ELU1,1,20,TARGET,1,,
29,625,0.2627657949924469,0.912109375,ELU1,1,20,TARGET,1,0.2576339840888977,0.9175801277160645
30,0,3.7025527954101562,0.09375,ELU1,1,20,TARGET,1,,
30,20,1.2688628435134888,0.564453125,ELU1,1,20,TARGET,1,,
30,100,0.5754725933074951,0.80859375,ELU1,1,20,TARGET,1,,
30,300,0.3618565797805786,0.892578125,ELU1,1,20,TARGET,1,,
30,625,0.24267560243606567,0.9375,ELU1,1,20,TARGET,1,0.24671892821788788,0.9220067262649536
