task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.823508262634277,0.087890625,ELU1,1,100,NONE,0,,
101,20,1.49123215675354,0.46875,ELU1,1,100,NONE,0,,
101,100,0.5822203159332275,0.81640625,ELU1,1,100,NONE,0,,
101,300,0.3970848619937897,0.888671875,ELU1,1,100,NONE,0,,
101,625,0.3030153810977936,0.923828125,ELU1,1,100,NONE,0,0.31468454003334045,0.9068296551704407
102,0,3.8115546703338623,0.0859375,ELU1,1,100,NONE,0,,
102,20,1.3625907897949219,0.5390625,ELU1,1,100,NONE,0,,
102,100,0.5887577533721924,0.818359375,ELU1,1,100,NONE,0,,
102,300,0.3902013599872589,0.896484375,ELU1,1,100,NONE,0,,
102,625,0.28562992811203003,0.91796875,ELU1,1,100,NONE,0,0.2906440496444702,0.9095699787139893
103,0,3.7522425651550293,0.130859375,ELU1,1,100,NONE,0,,
103,20,1.6097899675369263,0.5078125,ELU1,1,100,NONE,0,,
103,100,0.6039788722991943,0.80078125,ELU1,1,100,NONE,0,,
103,300,0.42115914821624756,0.875,ELU1,1,100,NONE,0,,
103,625,0.28361088037490845,0.921875,ELU1,1,100,NONE,0,0.29653477668762207,0.9093592166900635
104,0,4.398290157318115,0.125,ELU1,1,100,NONE,0,,
104,20,1.5487399101257324,0.4609375,ELU1,1,100,NONE,0,,
104,100,0.6193677186965942,0.77734375,ELU1,1,100,NONE,0,,
104,300,0.41606760025024414,0.873046875,ELU1,1,100,NONE,0,,
104,625,0.32063689827919006,0.904296875,ELU1,1,100,NONE,0,0.3267037868499756,0.8987141847610474
105,0,5.038547515869141,0.0859375,ELU1,1,100,NONE,0,,
105,20,1.8250950574874878,0.392578125,ELU1,1,100,NONE,0,,
105,100,0.7349148988723755,0.779296875,ELU1,1,100,NONE,0,,
105,300,0.4454684853553772,0.873046875,ELU1,1,100,NONE,0,,
105,625,0.3548283874988556,0.91015625,ELU1,1,100,NONE,0,0.35432466864585876,0.8923903703689575
106,0,3.665771484375,0.09765625,ELU1,1,100,NONE,0,,
106,20,1.3314857482910156,0.546875,ELU1,1,100,NONE,0,,
106,100,0.6169713735580444,0.791015625,ELU1,1,100,NONE,0,,
106,300,0.3964695334434509,0.875,ELU1,1,100,NONE,0,,
106,625,0.2937306761741638,0.91015625,ELU1,1,100,NONE,0,0.2874562740325928,0.9093592166900635
107,0,3.518120288848877,0.111328125,ELU1,1,100,NONE,0,,
107,20,1.47438645362854,0.498046875,ELU1,1,100,NONE,0,,
107,100,0.661938488483429,0.798828125,ELU1,1,100,NONE,0,,
107,300,0.4647458791732788,0.876953125,ELU1,1,100,NONE,0,,
107,625,0.33554041385650635,0.908203125,ELU1,1,100,NONE,0,0.307367205619812,0.9027191996574402
108,0,4.060009002685547,0.185546875,ELU1,1,100,NONE,0,,
108,20,1.5899356603622437,0.50390625,ELU1,1,100,NONE,0,,
108,100,0.6693539619445801,0.78125,ELU1,1,100,NONE,0,,
108,300,0.41948026418685913,0.888671875,ELU1,1,100,NONE,0,,
108,625,0.3085838556289673,0.9140625,ELU1,1,100,NONE,0,0.2979574501514435,0.9070404767990112
109,0,4.207211971282959,0.09765625,ELU1,1,100,NONE,0,,
109,20,1.7365856170654297,0.40234375,ELU1,1,100,NONE,0,,
109,100,0.6931079626083374,0.791015625,ELU1,1,100,NONE,0,,
109,300,0.4410155117511749,0.85546875,ELU1,1,100,NONE,0,,
109,625,0.33845311403274536,0.8984375,ELU1,1,100,NONE,0,0.30176666378974915,0.9053541421890259
110,0,4.2715277671813965,0.064453125,ELU1,1,100,NONE,0,,
110,20,1.6972359418869019,0.41015625,ELU1,1,100,NONE,0,,
110,100,0.686715304851532,0.783203125,ELU1,1,100,NONE,0,,
110,300,0.4178200364112854,0.865234375,ELU1,1,100,NONE,0,,
110,625,0.3027222454547882,0.90625,ELU1,1,100,NONE,0,0.3265584409236908,0.9005059003829956
