task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,5.197911739349365,0.078125,LR,0,100,TARGET,4,,
101,20,1.8664782047271729,0.365234375,LR,0,100,TARGET,4,,
101,100,0.6457480788230896,0.78125,LR,0,100,TARGET,4,,
101,300,0.406478613615036,0.876953125,LR,0,100,TARGET,4,,
101,625,0.3083763122558594,0.908203125,LR,0,100,TARGET,4,0.32425546646118164,0.89955735206604
102,0,3.565462350845337,0.11328125,LR,0,100,TARGET,4,,
102,20,1.6126534938812256,0.44140625,LR,0,100,TARGET,4,,
102,100,0.643420398235321,0.791015625,LR,0,100,TARGET,4,,
102,300,0.43001043796539307,0.861328125,LR,0,100,TARGET,4,,
102,625,0.3369084894657135,0.912109375,LR,0,100,TARGET,4,0.32354041934013367,0.9035623669624329
103,0,4.164613723754883,0.06640625,LR,0,100,TARGET,4,,
103,20,1.7482879161834717,0.41796875,LR,0,100,TARGET,4,,
103,100,0.6758975982666016,0.7734375,LR,0,100,TARGET,4,,
103,300,0.478487491607666,0.861328125,LR,0,100,TARGET,4,,
103,625,0.35365375876426697,0.888671875,LR,0,100,TARGET,4,0.32602164149284363,0.900822103023529
104,0,4.013138294219971,0.17578125,LR,0,100,TARGET,4,,
104,20,1.6632919311523438,0.400390625,LR,0,100,TARGET,4,,
104,100,0.6192420125007629,0.802734375,LR,0,100,TARGET,4,,
104,300,0.42742031812667847,0.865234375,LR,0,100,TARGET,4,,
104,625,0.32547727227211,0.890625,LR,0,100,TARGET,4,0.30826374888420105,0.9064080715179443
105,0,3.3537747859954834,0.14453125,LR,0,100,TARGET,4,,
105,20,1.6024187803268433,0.46875,LR,0,100,TARGET,4,,
105,100,0.5731895565986633,0.826171875,LR,0,100,TARGET,4,,
105,300,0.37190186977386475,0.876953125,LR,0,100,TARGET,4,,
105,625,0.2881906032562256,0.916015625,LR,0,100,TARGET,4,0.30642539262771606,0.9073566794395447
106,0,3.7296409606933594,0.109375,LR,0,100,TARGET,4,,
106,20,1.6580017805099487,0.427734375,LR,0,100,TARGET,4,,
106,100,0.6325779557228088,0.79296875,LR,0,100,TARGET,4,,
106,300,0.398192435503006,0.87890625,LR,0,100,TARGET,4,,
106,625,0.32024243474006653,0.9140625,LR,0,100,TARGET,4,0.33637872338294983,0.8987141847610474
107,0,3.069751501083374,0.154296875,LR,0,100,TARGET,4,,
107,20,1.3617520332336426,0.525390625,LR,0,100,TARGET,4,,
107,100,0.6537647247314453,0.810546875,LR,0,100,TARGET,4,,
107,300,0.4084104597568512,0.8828125,LR,0,100,TARGET,4,,
107,625,0.29373055696487427,0.91015625,LR,0,100,TARGET,4,0.32926511764526367,0.896500825881958
108,0,4.151895523071289,0.0859375,LR,0,100,TARGET,4,,
108,20,1.8033264875411987,0.3671875,LR,0,100,TARGET,4,,
108,100,0.663320004940033,0.783203125,LR,0,100,TARGET,4,,
108,300,0.4383656084537506,0.859375,LR,0,100,TARGET,4,,
108,625,0.3366561830043793,0.892578125,LR,0,100,TARGET,4,0.35505759716033936,0.8894392848014832
109,0,4.30687952041626,0.078125,LR,0,100,TARGET,4,,
109,20,1.797156572341919,0.384765625,LR,0,100,TARGET,4,,
109,100,0.7304463982582092,0.7578125,LR,0,100,TARGET,4,,
109,300,0.47422510385513306,0.865234375,LR,0,100,TARGET,4,,
109,625,0.32686805725097656,0.890625,LR,0,100,TARGET,4,0.3439040780067444,0.8908094167709351
110,0,4.510220050811768,0.099609375,LR,0,100,TARGET,4,,
110,20,1.946747899055481,0.3203125,LR,0,100,TARGET,4,,
110,100,0.675062894821167,0.771484375,LR,0,100,TARGET,4,,
110,300,0.4155314266681671,0.8671875,LR,0,100,TARGET,4,,
110,625,0.29939714074134827,0.912109375,LR,0,100,TARGET,4,0.3234308362007141,0.9038785696029663
