task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.6873273849487305,0.10546875,ELU1,2,100,TARGET,5,,
101,20,1.55833101272583,0.45703125,ELU1,2,100,TARGET,5,,
101,100,0.5808514952659607,0.810546875,ELU1,2,100,TARGET,5,,
101,300,0.37102022767066956,0.884765625,ELU1,2,100,TARGET,5,,
101,625,0.2743515968322754,0.912109375,ELU1,2,100,TARGET,5,0.2936341166496277,0.9081998467445374
102,0,4.263092517852783,0.142578125,ELU1,2,100,TARGET,5,,
102,20,1.472009539604187,0.505859375,ELU1,2,100,TARGET,5,,
102,100,0.663413941860199,0.783203125,ELU1,2,100,TARGET,5,,
102,300,0.39572104811668396,0.884765625,ELU1,2,100,TARGET,5,,
102,625,0.30770614743232727,0.89453125,ELU1,2,100,TARGET,5,0.31652218103408813,0.9025084376335144
103,0,4.666218280792236,0.09765625,ELU1,2,100,TARGET,5,,
103,20,1.6045559644699097,0.46484375,ELU1,2,100,TARGET,5,,
103,100,0.6400973200798035,0.791015625,ELU1,2,100,TARGET,5,,
103,300,0.4150828421115875,0.87890625,ELU1,2,100,TARGET,5,,
103,625,0.3092362880706787,0.90234375,ELU1,2,100,TARGET,5,0.2982971668243408,0.9100969433784485
104,0,3.952298164367676,0.1015625,ELU1,2,100,TARGET,5,,
104,20,1.5200752019882202,0.494140625,ELU1,2,100,TARGET,5,,
104,100,0.586402177810669,0.798828125,ELU1,2,100,TARGET,5,,
104,300,0.40721359848976135,0.876953125,ELU1,2,100,TARGET,5,,
104,625,0.2834509313106537,0.9140625,ELU1,2,100,TARGET,5,0.2895840108394623,0.9109401106834412
105,0,4.342551231384277,0.111328125,ELU1,2,100,TARGET,5,,
105,20,1.636247992515564,0.451171875,ELU1,2,100,TARGET,5,,
105,100,0.6693466901779175,0.779296875,ELU1,2,100,TARGET,5,,
105,300,0.4526045620441437,0.861328125,ELU1,2,100,TARGET,5,,
105,625,0.30509454011917114,0.908203125,ELU1,2,100,TARGET,5,0.31195250153541565,0.9048271775245667
106,0,4.524682998657227,0.0546875,ELU1,2,100,TARGET,5,,
106,20,1.5224990844726562,0.45703125,ELU1,2,100,TARGET,5,,
106,100,0.6087568402290344,0.8203125,ELU1,2,100,TARGET,5,,
106,300,0.4047720730304718,0.88671875,ELU1,2,100,TARGET,5,,
106,625,0.33970075845718384,0.89453125,ELU1,2,100,TARGET,5,0.32712820172309875,0.8979763984680176
107,0,3.976667642593384,0.130859375,ELU1,2,100,TARGET,5,,
107,20,1.5912673473358154,0.486328125,ELU1,2,100,TARGET,5,,
107,100,0.575374960899353,0.8125,ELU1,2,100,TARGET,5,,
107,300,0.3324168622493744,0.896484375,ELU1,2,100,TARGET,5,,
107,625,0.2642885744571686,0.9140625,ELU1,2,100,TARGET,5,0.3065457344055176,0.9055649042129517
108,0,3.5574467182159424,0.140625,ELU1,2,100,TARGET,5,,
108,20,1.5851958990097046,0.458984375,ELU1,2,100,TARGET,5,,
108,100,0.5458674430847168,0.8125,ELU1,2,100,TARGET,5,,
108,300,0.3688800632953644,0.865234375,ELU1,2,100,TARGET,5,,
108,625,0.26494526863098145,0.90234375,ELU1,2,100,TARGET,5,0.29133808612823486,0.9068296551704407
109,0,6.264801502227783,0.095703125,ELU1,2,100,TARGET,5,,
109,20,1.8732202053070068,0.470703125,ELU1,2,100,TARGET,5,,
109,100,0.628474771976471,0.775390625,ELU1,2,100,TARGET,5,,
109,300,0.3865015208721161,0.88671875,ELU1,2,100,TARGET,5,,
109,625,0.32202672958374023,0.904296875,ELU1,2,100,TARGET,5,0.32389459013938904,0.9011383056640625
110,0,3.728578805923462,0.091796875,ELU1,2,100,TARGET,5,,
110,20,1.566270351409912,0.447265625,ELU1,2,100,TARGET,5,,
110,100,0.6276119351387024,0.77734375,ELU1,2,100,TARGET,5,,
110,300,0.4206081032752991,0.869140625,ELU1,2,100,TARGET,5,,
110,625,0.3033254146575928,0.904296875,ELU1,2,100,TARGET,5,0.29411008954048157,0.9091483950614929
