task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,5.197911739349365,0.078125,LR,0,100,NONE,0,,
101,20,1.8375869989395142,0.38671875,LR,0,100,NONE,0,,
101,100,0.6356974244117737,0.771484375,LR,0,100,NONE,0,,
101,300,0.3922315835952759,0.873046875,LR,0,100,NONE,0,,
101,625,0.29910728335380554,0.921875,LR,0,100,NONE,0,0.31935203075408936,0.9030354022979736
102,0,3.634122371673584,0.103515625,LR,0,100,NONE,0,,
102,20,1.5923409461975098,0.44921875,LR,0,100,NONE,0,,
102,100,0.6302174925804138,0.802734375,LR,0,100,NONE,0,,
102,300,0.42156514525413513,0.857421875,LR,0,100,NONE,0,,
102,625,0.34259727597236633,0.919921875,LR,0,100,NONE,0,0.32779332995414734,0.9031407833099365
103,0,4.242566108703613,0.07421875,LR,0,100,NONE,0,,
103,20,1.7785685062408447,0.40234375,LR,0,100,NONE,0,,
103,100,0.651974618434906,0.794921875,LR,0,100,NONE,0,,
103,300,0.4565754532814026,0.861328125,LR,0,100,NONE,0,,
103,625,0.3454921245574951,0.90234375,LR,0,100,NONE,0,0.32127615809440613,0.9010328650474548
104,0,3.9891254901885986,0.17578125,LR,0,100,NONE,0,,
104,20,1.5952187776565552,0.439453125,LR,0,100,NONE,0,,
104,100,0.6155229210853577,0.802734375,LR,0,100,NONE,0,,
104,300,0.4201936423778534,0.853515625,LR,0,100,NONE,0,,
104,625,0.32947438955307007,0.896484375,LR,0,100,NONE,0,0.32686033844947815,0.897765576839447
105,0,3.359678268432617,0.119140625,LR,0,100,NONE,0,,
105,20,1.5560526847839355,0.478515625,LR,0,100,NONE,0,,
105,100,0.553040087223053,0.833984375,LR,0,100,NONE,0,,
105,300,0.3783186078071594,0.880859375,LR,0,100,NONE,0,,
105,625,0.2917407155036926,0.91796875,LR,0,100,NONE,0,0.31267809867858887,0.9030354022979736
106,0,3.759894609451294,0.09765625,LR,0,100,NONE,0,,
106,20,1.6373090744018555,0.4453125,LR,0,100,NONE,0,,
106,100,0.6095061302185059,0.80078125,LR,0,100,NONE,0,,
106,300,0.3909807503223419,0.875,LR,0,100,NONE,0,,
106,625,0.3218047618865967,0.900390625,LR,0,100,NONE,0,0.33492907881736755,0.9007167220115662
107,0,2.997152805328369,0.17578125,LR,0,100,NONE,0,,
107,20,1.3400211334228516,0.546875,LR,0,100,NONE,0,,
107,100,0.5953406095504761,0.8359375,LR,0,100,NONE,0,,
107,300,0.39507558941841125,0.888671875,LR,0,100,NONE,0,,
107,625,0.27861645817756653,0.9140625,LR,0,100,NONE,0,0.32161790132522583,0.8985033631324768
108,0,3.857673168182373,0.099609375,LR,0,100,NONE,0,,
108,20,1.882777214050293,0.33984375,LR,0,100,NONE,0,,
108,100,0.6882779598236084,0.771484375,LR,0,100,NONE,0,,
108,300,0.4300086498260498,0.8671875,LR,0,100,NONE,0,,
108,625,0.36492788791656494,0.892578125,LR,0,100,NONE,0,0.36685773730278015,0.8831155300140381
109,0,4.549228191375732,0.10546875,LR,0,100,NONE,0,,
109,20,1.6455612182617188,0.40625,LR,0,100,NONE,0,,
109,100,0.739561915397644,0.751953125,LR,0,100,NONE,0,,
109,300,0.46388518810272217,0.865234375,LR,0,100,NONE,0,,
109,625,0.33436039090156555,0.89453125,LR,0,100,NONE,0,0.3325293958187103,0.8947091102600098
110,0,4.371367454528809,0.111328125,LR,0,100,NONE,0,,
110,20,1.9556134939193726,0.34375,LR,0,100,NONE,0,,
110,100,0.6611312031745911,0.791015625,LR,0,100,NONE,0,,
110,300,0.4077480733394623,0.873046875,LR,0,100,NONE,0,,
110,625,0.28602707386016846,0.916015625,LR,0,100,NONE,0,0.31891512870788574,0.9066188931465149
