unit,cnorm,raw_norm,row_mean,bias,current_z_mean,current_z_sd,ref_z_mean,ref_z_sd,h05,h1,h2,dce,w2col,dce_rank,w2_rank,target,matched,random,shallow,shallow_matched
0,3.4967722717243395,3.629077353658322,-0.0346775621181557,-0.05186488851904869,-3.1527234219247475,2.262995090087646,-3.6707709590782542,1.719153446092448,0.006591796875,0.030029296875,0.16259765625,0.00154152512550354,1.3874808195023258,0.6262626262626263,0.21212121212121213,0,0,0,0,0
1,3.7173175722157166,3.7838162285634795,-0.025223878154009775,0.1648411601781845,-3.4322800282388926,1.4633855940239546,-2.5447731318781734,1.4699366681740833,0.0654296875,0.1396484375,0.38134765625,0.00020951032638549805,1.7085675106665412,0.1414141414141414,0.8282828282828283,0,0,0,0,0
2,4.061540125854967,4.141988379729439,-0.029013533609416726,0.19058823585510254,-2.7952813656884246,1.54300830959644,-2.654697568354095,1.509162485575332,0.046875,0.120849609375,0.35986328125,0.0009448379278182983,1.898695292899764,0.5353535353535354,0.9595959595959596,0,0,0,0,1
3,3.326253871915589,3.4160071579811437,-0.027782410815030297,0.1601003259420395,-0.33897098775196355,1.4760174811243338,-2.6642548528961925,1.3283430041831625,0.029052734375,0.0888671875,0.32763671875,0.005509912967681885,1.4449503383547344,0.7777777777777778,0.32323232323232326,0,0,0,0,1
4,3.8762579057110242,3.9110708438394295,-0.018595444428664988,-0.06995269656181335,-1.2451946785877226,1.7350472258138863,-2.1865018672469887,1.5972495253196533,0.1005859375,0.22607421875,0.499267578125,0.0009500682353973389,1.4788336313314392,0.5454545454545454,0.3838383838383838,0,0,0,0,0
5,3.605373997590314,3.672099356266661,-0.024887297488225605,0.22925224900245667,-2.3895372031838633,2.5755813412891824,-2.158785606698075,1.6133453409093599,0.115478515625,0.257080078125,0.5087890625,3.3482909202575684e-05,1.628985458888098,0.020202020202020204,0.7070707070707071,0,0,0,0,1
6,3.8934330206930197,4.15689246375592,-0.052012241845510954,0.019413698464632034,-4.785935225663707,2.539122627400402,-5.768018110280536,2.348711438892783,0.003662109375,0.00927734375,0.037841796875,-0.000782698392868042,1.6656393568946675,0.46464646464646464,0.797979797979798,0,0,0,0,1
7,3.7598375928299745,3.7607452687060636,0.002950754754182322,0.1370292603969574,0.1154012779443292,1.6619462311462994,0.5577445021335734,1.0725753495728196,0.315673828125,0.58935546875,0.9052734375,0.0012907534837722778,1.6139847755730632,0.5959595959595959,0.696969696969697,0,0,0,1,0
8,3.9022408121186882,3.9329261973418816,-0.017511844314422164,0.06812696903944016,-2.31538359845581,1.2488908854628014,-1.3268389574977846,1.4273164134624434,0.213134765625,0.406494140625,0.689453125,0.0012711137533187866,1.52859981065493,0.5757575757575758,0.47474747474747475,0,0,1,0,0
9,3.77226395449729,3.7808280366957665,-0.009083323238363456,0.10579922050237656,0.17085040429083165,1.633158981198291,-0.6725761857969701,1.1726473148194398,0.333740234375,0.582275390625,0.866455078125,0.009167492389678955,1.4559257990153032,0.8484848484848485,0.3434343434343434,0,0,0,1,0
10,3.7896468458498282,3.822277240579369,-0.017799194819250557,-0.06405746936798096,-2.2350519839237677,1.1106340847440161,-1.7913804716145023,1.2116951606123598,0.1142578125,0.250732421875,0.5947265625,0.0005858689546585083,1.294623122355859,0.3838383838383838,0.13131313131313133,0,0,0,0,0
11,3.6621083701249493,3.684225287781425,-0.014395925611802805,-0.0934198722243309,-1.373682298217318,1.4636487212140679,-1.3588588555094248,1.1731554357861824,0.167724609375,0.35009765625,0.71630859375,-0.0021319985389709473,1.4216329850480145,0.6767676767676768,0.30303030303030304,0,0,0,0,1
12,3.313085391246817,3.3325818118389168,-0.01285549210169105,-0.08739914745092392,-0.9264289346538135,1.573097884149896,-1.5947206480950626,1.054995324330984,0.12646484375,0.293701171875,0.677001953125,-0.0002966970205307007,1.280552664221188,0.21212121212121213,0.12121212121212122,0,0,0,0,0
13,4.056806417409341,4.089610584142521,-0.018462469570703414,0.2751083970069885,-0.06924535337020643,1.8212165377362368,-1.8150965659770009,1.5090998266948341,0.128662109375,0.270263671875,0.555908203125,0.0057419538497924805,1.6059394002995988,0.7878787878787878,0.6666666666666666,0,0,0,0,1
