task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.5940027236938477,0.09375,LR,1,20,SHALLOW_MATCHED,25,,
21,20,1.6355090141296387,0.44140625,LR,1,20,SHALLOW_MATCHED,25,,
21,100,0.59454745054245,0.79296875,LR,1,20,SHALLOW_MATCHED,25,,
21,300,0.3675019145011902,0.888671875,LR,1,20,SHALLOW_MATCHED,25,,
21,625,0.2742212414741516,0.9296875,LR,1,20,SHALLOW_MATCHED,25,0.26458740234375,0.9165261387825012
22,0,3.4893836975097656,0.103515625,LR,1,20,SHALLOW_MATCHED,25,,
22,20,1.3084063529968262,0.537109375,LR,1,20,SHALLOW_MATCHED,25,,
22,100,0.5111163258552551,0.830078125,LR,1,20,SHALLOW_MATCHED,25,,
22,300,0.36066901683807373,0.892578125,LR,1,20,SHALLOW_MATCHED,25,,
22,625,0.27419227361679077,0.9296875,LR,1,20,SHALLOW_MATCHED,25,0.2738763988018036,0.914734423160553
23,0,3.739567518234253,0.087890625,LR,1,20,SHALLOW_MATCHED,25,,
23,20,1.7152725458145142,0.3828125,LR,1,20,SHALLOW_MATCHED,25,,
23,100,0.5920724272727966,0.833984375,LR,1,20,SHALLOW_MATCHED,25,,
23,300,0.35111120343208313,0.90625,LR,1,20,SHALLOW_MATCHED,25,,
23,625,0.2798851430416107,0.923828125,LR,1,20,SHALLOW_MATCHED,25,0.2897185683250427,0.913469672203064
24,0,3.5758724212646484,0.162109375,LR,1,20,SHALLOW_MATCHED,25,,
24,20,1.4120118618011475,0.51953125,LR,1,20,SHALLOW_MATCHED,25,,
24,100,0.5464410185813904,0.814453125,LR,1,20,SHALLOW_MATCHED,25,,
24,300,0.3727071285247803,0.884765625,LR,1,20,SHALLOW_MATCHED,25,,
24,625,0.2769276201725006,0.927734375,LR,1,20,SHALLOW_MATCHED,25,0.2717916965484619,0.9183178544044495
25,0,4.266036033630371,0.16796875,LR,1,20,SHALLOW_MATCHED,25,,
25,20,1.4403997659683228,0.51953125,LR,1,20,SHALLOW_MATCHED,25,,
25,100,0.5900565385818481,0.826171875,LR,1,20,SHALLOW_MATCHED,25,,
25,300,0.3798840045928955,0.90234375,LR,1,20,SHALLOW_MATCHED,25,,
25,625,0.27012598514556885,0.927734375,LR,1,20,SHALLOW_MATCHED,25,0.2623673379421234,0.9217959642410278
26,0,3.6331582069396973,0.1328125,LR,1,20,SHALLOW_MATCHED,25,,
26,20,1.433005690574646,0.5,LR,1,20,SHALLOW_MATCHED,25,,
26,100,0.5649212598800659,0.83203125,LR,1,20,SHALLOW_MATCHED,25,,
26,300,0.33291158080101013,0.90234375,LR,1,20,SHALLOW_MATCHED,25,,
26,625,0.26050493121147156,0.919921875,LR,1,20,SHALLOW_MATCHED,25,0.27393588423728943,0.9161045551300049
27,0,3.577666759490967,0.15234375,LR,1,20,SHALLOW_MATCHED,25,,
27,20,1.2776997089385986,0.53125,LR,1,20,SHALLOW_MATCHED,25,,
27,100,0.5783279538154602,0.810546875,LR,1,20,SHALLOW_MATCHED,25,,
27,300,0.3939778506755829,0.892578125,LR,1,20,SHALLOW_MATCHED,25,,
27,625,0.277423620223999,0.919921875,LR,1,20,SHALLOW_MATCHED,25,0.27256178855895996,0.9148398041725159
28,0,3.9387001991271973,0.087890625,LR,1,20,SHALLOW_MATCHED,25,,
28,20,1.5319691896438599,0.427734375,LR,1,20,SHALLOW_MATCHED,25,,
28,100,0.5613844394683838,0.837890625,LR,1,20,SHALLOW_MATCHED,25,,
28,300,0.3549686074256897,0.900390625,LR,1,20,SHALLOW_MATCHED,25,,
28,625,0.29598668217658997,0.908203125,LR,1,20,SHALLOW_MATCHED,25,0.2800041437149048,0.9152613878250122
29,0,4.226452350616455,0.09375,LR,1,20,SHALLOW_MATCHED,25,,
29,20,1.4213149547576904,0.482421875,LR,1,20,SHALLOW_MATCHED,25,,
29,100,0.592227041721344,0.82421875,LR,1,20,SHALLOW_MATCHED,25,,
29,300,0.3841037452220917,0.861328125,LR,1,20,SHALLOW_MATCHED,25,,
29,625,0.2567341923713684,0.927734375,LR,1,20,SHALLOW_MATCHED,25,0.2713938057422638,0.9120994806289673
30,0,3.3223347663879395,0.1015625,LR,1,20,SHALLOW_MATCHED,25,,
30,20,1.3152852058410645,0.572265625,LR,1,20,SHALLOW_MATCHED,25,,
30,100,0.5716802477836609,0.814453125,LR,1,20,SHALLOW_MATCHED,25,,
30,300,0.37416377663612366,0.88671875,LR,1,20,SHALLOW_MATCHED,25,,
30,625,0.2534181773662567,0.92578125,LR,1,20,SHALLOW_MATCHED,25,0.2681824564933777,0.9149451851844788
