task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.6873273849487305,0.10546875,ELU1,2,100,RANDOM,5,,
101,20,1.5445802211761475,0.455078125,ELU1,2,100,RANDOM,5,,
101,100,0.580877423286438,0.83203125,ELU1,2,100,RANDOM,5,,
101,300,0.3640458285808563,0.88671875,ELU1,2,100,RANDOM,5,,
101,625,0.28112849593162537,0.912109375,ELU1,2,100,RANDOM,5,0.29582205414772034,0.9098861813545227
102,0,4.355876445770264,0.142578125,ELU1,2,100,RANDOM,5,,
102,20,1.4199886322021484,0.5078125,ELU1,2,100,RANDOM,5,,
102,100,0.655012309551239,0.78125,ELU1,2,100,RANDOM,5,,
102,300,0.3944593071937561,0.88671875,ELU1,2,100,RANDOM,5,,
102,625,0.3020913600921631,0.900390625,ELU1,2,100,RANDOM,5,0.3102377653121948,0.9035623669624329
103,0,4.833215236663818,0.107421875,ELU1,2,100,RANDOM,5,,
103,20,1.5713098049163818,0.45703125,ELU1,2,100,RANDOM,5,,
103,100,0.6326873302459717,0.79296875,ELU1,2,100,RANDOM,5,,
103,300,0.4018736779689789,0.880859375,ELU1,2,100,RANDOM,5,,
103,625,0.3057497441768646,0.9140625,ELU1,2,100,RANDOM,5,0.29961562156677246,0.9097808003425598
104,0,3.9101223945617676,0.091796875,ELU1,2,100,RANDOM,5,,
104,20,1.5656882524490356,0.46484375,ELU1,2,100,RANDOM,5,,
104,100,0.5851690173149109,0.802734375,ELU1,2,100,RANDOM,5,,
104,300,0.41194072365760803,0.873046875,ELU1,2,100,RANDOM,5,,
104,625,0.2855963110923767,0.927734375,ELU1,2,100,RANDOM,5,0.2949785590171814,0.9124156832695007
105,0,4.170821189880371,0.10546875,ELU1,2,100,RANDOM,5,,
105,20,1.5890623331069946,0.4765625,ELU1,2,100,RANDOM,5,,
105,100,0.6276435852050781,0.796875,ELU1,2,100,RANDOM,5,,
105,300,0.42225971817970276,0.8671875,ELU1,2,100,RANDOM,5,,
105,625,0.2723359763622284,0.90234375,ELU1,2,100,RANDOM,5,0.30322450399398804,0.9061973094940186
106,0,4.355748653411865,0.0546875,ELU1,2,100,RANDOM,5,,
106,20,1.4427803754806519,0.49609375,ELU1,2,100,RANDOM,5,,
106,100,0.570011556148529,0.8125,ELU1,2,100,RANDOM,5,,
106,300,0.3797946274280548,0.880859375,ELU1,2,100,RANDOM,5,,
106,625,0.34077000617980957,0.892578125,ELU1,2,100,RANDOM,5,0.32629942893981934,0.900822103023529
107,0,4.157947063446045,0.125,ELU1,2,100,RANDOM,5,,
107,20,1.583946943283081,0.482421875,ELU1,2,100,RANDOM,5,,
107,100,0.5260323882102966,0.841796875,ELU1,2,100,RANDOM,5,,
107,300,0.3246957063674927,0.892578125,ELU1,2,100,RANDOM,5,,
107,625,0.2583179175853729,0.919921875,ELU1,2,100,RANDOM,5,0.3037540316581726,0.9086214303970337
108,0,3.9150595664978027,0.1171875,ELU1,2,100,RANDOM,5,,
108,20,1.551905632019043,0.46875,ELU1,2,100,RANDOM,5,,
108,100,0.5406815409660339,0.8125,ELU1,2,100,RANDOM,5,,
108,300,0.38762199878692627,0.87109375,ELU1,2,100,RANDOM,5,,
108,625,0.26753202080726624,0.912109375,ELU1,2,100,RANDOM,5,0.29216131567955017,0.9083052277565002
109,0,6.596080780029297,0.09765625,ELU1,2,100,RANDOM,5,,
109,20,1.8861088752746582,0.486328125,ELU1,2,100,RANDOM,5,,
109,100,0.6210752725601196,0.79296875,ELU1,2,100,RANDOM,5,,
109,300,0.3887098729610443,0.890625,ELU1,2,100,RANDOM,5,,
109,625,0.33225375413894653,0.900390625,ELU1,2,100,RANDOM,5,0.33989885449409485,0.899030327796936
110,0,3.4430079460144043,0.125,ELU1,2,100,RANDOM,5,,
110,20,1.5956306457519531,0.44140625,ELU1,2,100,RANDOM,5,,
110,100,0.6380454897880554,0.787109375,ELU1,2,100,RANDOM,5,,
110,300,0.40985822677612305,0.87109375,ELU1,2,100,RANDOM,5,,
110,625,0.28718599677085876,0.921875,ELU1,2,100,RANDOM,5,0.29613417387008667,0.9092537760734558
