task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.013286590576172,0.130859375,LR,2,100,RANDOM,9,,
101,20,1.7845098972320557,0.384765625,LR,2,100,RANDOM,9,,
101,100,0.7141052484512329,0.775390625,LR,2,100,RANDOM,9,,
101,300,0.4351464509963989,0.86328125,LR,2,100,RANDOM,9,,
101,625,0.354856014251709,0.896484375,LR,2,100,RANDOM,9,0.3419347405433655,0.9012436866760254
102,0,4.115639686584473,0.138671875,LR,2,100,RANDOM,9,,
102,20,1.7477631568908691,0.431640625,LR,2,100,RANDOM,9,,
102,100,0.6613190770149231,0.798828125,LR,2,100,RANDOM,9,,
102,300,0.39731863141059875,0.869140625,LR,2,100,RANDOM,9,,
102,625,0.3117939829826355,0.8984375,LR,2,100,RANDOM,9,0.3360411822795868,0.8913364410400391
103,0,4.102686882019043,0.0703125,LR,2,100,RANDOM,9,,
103,20,1.7140973806381226,0.4296875,LR,2,100,RANDOM,9,,
103,100,0.6489408016204834,0.76953125,LR,2,100,RANDOM,9,,
103,300,0.3981376588344574,0.87109375,LR,2,100,RANDOM,9,,
103,625,0.3343430161476135,0.8984375,LR,2,100,RANDOM,9,0.338945597410202,0.8961846828460693
104,0,4.012351989746094,0.076171875,LR,2,100,RANDOM,9,,
104,20,1.5580350160598755,0.474609375,LR,2,100,RANDOM,9,,
104,100,0.6336044669151306,0.806640625,LR,2,100,RANDOM,9,,
104,300,0.45302262902259827,0.87109375,LR,2,100,RANDOM,9,,
104,625,0.29134678840637207,0.91015625,LR,2,100,RANDOM,9,0.3218724727630615,0.9012436866760254
105,0,3.438239812850952,0.109375,LR,2,100,RANDOM,9,,
105,20,1.654821515083313,0.416015625,LR,2,100,RANDOM,9,,
105,100,0.6635361909866333,0.76171875,LR,2,100,RANDOM,9,,
105,300,0.4307898283004761,0.85546875,LR,2,100,RANDOM,9,,
105,625,0.3254086971282959,0.900390625,LR,2,100,RANDOM,9,0.319256454706192,0.8994519114494324
106,0,4.051904678344727,0.083984375,LR,2,100,RANDOM,9,,
106,20,1.7411375045776367,0.375,LR,2,100,RANDOM,9,,
106,100,0.6765351295471191,0.77734375,LR,2,100,RANDOM,9,,
106,300,0.44458311796188354,0.8515625,LR,2,100,RANDOM,9,,
106,625,0.3570922017097473,0.89453125,LR,2,100,RANDOM,9,0.3424724042415619,0.8929173946380615
107,0,4.791075229644775,0.078125,LR,2,100,RANDOM,9,,
107,20,1.7384357452392578,0.396484375,LR,2,100,RANDOM,9,,
107,100,0.6093778610229492,0.78125,LR,2,100,RANDOM,9,,
107,300,0.349419504404068,0.89453125,LR,2,100,RANDOM,9,,
107,625,0.2931375801563263,0.896484375,LR,2,100,RANDOM,9,0.3347095847129822,0.8969224095344543
108,0,3.5381927490234375,0.119140625,LR,2,100,RANDOM,9,,
108,20,1.5318666696548462,0.470703125,LR,2,100,RANDOM,9,,
108,100,0.5986982583999634,0.8046875,LR,2,100,RANDOM,9,,
108,300,0.4133548140525818,0.86328125,LR,2,100,RANDOM,9,,
108,625,0.30715030431747437,0.904296875,LR,2,100,RANDOM,9,0.3133423328399658,0.9051433205604553
109,0,4.486231327056885,0.125,LR,2,100,RANDOM,9,,
109,20,1.671212077140808,0.4296875,LR,2,100,RANDOM,9,,
109,100,0.605655312538147,0.8046875,LR,2,100,RANDOM,9,,
109,300,0.3567981421947479,0.87890625,LR,2,100,RANDOM,9,,
109,625,0.291387140750885,0.904296875,LR,2,100,RANDOM,9,0.33708465099334717,0.889544665813446
110,0,3.673463821411133,0.0859375,LR,2,100,RANDOM,9,,
110,20,1.5416959524154663,0.458984375,LR,2,100,RANDOM,9,,
110,100,0.661917507648468,0.763671875,LR,2,100,RANDOM,9,,
110,300,0.40977510809898376,0.884765625,LR,2,100,RANDOM,9,,
110,625,0.31211358308792114,0.90625,LR,2,100,RANDOM,9,0.33103832602500916,0.8989249467849731
