task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.823508262634277,0.087890625,ELU1,1,100,MATCHED,9,,
101,20,1.5490224361419678,0.45703125,ELU1,1,100,MATCHED,9,,
101,100,0.6062247157096863,0.802734375,ELU1,1,100,MATCHED,9,,
101,300,0.4012080729007721,0.888671875,ELU1,1,100,MATCHED,9,,
101,625,0.30060434341430664,0.921875,ELU1,1,100,MATCHED,9,0.31406956911087036,0.9061973094940186
102,0,3.7473397254943848,0.083984375,ELU1,1,100,MATCHED,9,,
102,20,1.4215495586395264,0.52734375,ELU1,1,100,MATCHED,9,,
102,100,0.6104052066802979,0.806640625,ELU1,1,100,MATCHED,9,,
102,300,0.37840700149536133,0.8828125,ELU1,1,100,MATCHED,9,,
102,625,0.28002476692199707,0.921875,ELU1,1,100,MATCHED,9,0.2964753806591034,0.9087268114089966
103,0,3.755260467529297,0.12109375,ELU1,1,100,MATCHED,9,,
103,20,1.6721454858779907,0.494140625,ELU1,1,100,MATCHED,9,,
103,100,0.6483997106552124,0.779296875,ELU1,1,100,MATCHED,9,,
103,300,0.4383808672428131,0.85546875,ELU1,1,100,MATCHED,9,,
103,625,0.29359835386276245,0.912109375,ELU1,1,100,MATCHED,9,0.30216482281684875,0.9046163558959961
104,0,4.36306095123291,0.111328125,ELU1,1,100,MATCHED,9,,
104,20,1.5850294828414917,0.453125,ELU1,1,100,MATCHED,9,,
104,100,0.6510168313980103,0.78515625,ELU1,1,100,MATCHED,9,,
104,300,0.4374708831310272,0.857421875,ELU1,1,100,MATCHED,9,,
104,625,0.3309728503227234,0.90234375,ELU1,1,100,MATCHED,9,0.3340217173099518,0.8962900638580322
105,0,4.95692253112793,0.0859375,ELU1,1,100,MATCHED,9,,
105,20,1.8576040267944336,0.40625,ELU1,1,100,MATCHED,9,,
105,100,0.7610394358634949,0.75,ELU1,1,100,MATCHED,9,,
105,300,0.46427273750305176,0.857421875,ELU1,1,100,MATCHED,9,,
105,625,0.3682374954223633,0.900390625,ELU1,1,100,MATCHED,9,0.37248659133911133,0.8826939463615417
106,0,3.790440797805786,0.1015625,ELU1,1,100,MATCHED,9,,
106,20,1.4230856895446777,0.52734375,ELU1,1,100,MATCHED,9,,
106,100,0.6777303218841553,0.794921875,ELU1,1,100,MATCHED,9,,
106,300,0.41479408740997314,0.8671875,ELU1,1,100,MATCHED,9,,
106,625,0.30837520956993103,0.90625,ELU1,1,100,MATCHED,9,0.29471832513809204,0.9099915623664856
107,0,3.800557851791382,0.083984375,ELU1,1,100,MATCHED,9,,
107,20,1.5290544033050537,0.490234375,ELU1,1,100,MATCHED,9,,
107,100,0.6708378791809082,0.814453125,ELU1,1,100,MATCHED,9,,
107,300,0.4638410806655884,0.880859375,ELU1,1,100,MATCHED,9,,
107,625,0.3397887051105499,0.900390625,ELU1,1,100,MATCHED,9,0.31738147139549255,0.89955735206604
108,0,4.190131187438965,0.162109375,ELU1,1,100,MATCHED,9,,
108,20,1.6234660148620605,0.484375,ELU1,1,100,MATCHED,9,,
108,100,0.7004057168960571,0.783203125,ELU1,1,100,MATCHED,9,,
108,300,0.452131450176239,0.8671875,ELU1,1,100,MATCHED,9,,
108,625,0.3244604468345642,0.904296875,ELU1,1,100,MATCHED,9,0.3098827600479126,0.9046163558959961
109,0,4.499575138092041,0.107421875,ELU1,1,100,MATCHED,9,,
109,20,1.7659536600112915,0.37109375,ELU1,1,100,MATCHED,9,,
109,100,0.6824532151222229,0.7890625,ELU1,1,100,MATCHED,9,,
109,300,0.4777555465698242,0.857421875,ELU1,1,100,MATCHED,9,,
109,625,0.33585187792778015,0.908203125,ELU1,1,100,MATCHED,9,0.30477574467658997,0.9060919284820557
110,0,4.320347785949707,0.05859375,ELU1,1,100,MATCHED,9,,
110,20,1.8129225969314575,0.365234375,ELU1,1,100,MATCHED,9,,
110,100,0.7394444346427917,0.771484375,ELU1,1,100,MATCHED,9,,
110,300,0.4358256161212921,0.892578125,ELU1,1,100,MATCHED,9,,
110,625,0.3293483555316925,0.912109375,ELU1,1,100,MATCHED,9,0.3335438370704651,0.8993465304374695
