task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.5369415283203125,0.107421875,ELU1,0,100,SHALLOW,25,,
101,20,2.3510680198669434,0.203125,ELU1,0,100,SHALLOW,25,,
101,100,0.8283586502075195,0.708984375,ELU1,0,100,SHALLOW,25,,
101,300,0.4721352159976959,0.84765625,ELU1,0,100,SHALLOW,25,,
101,625,0.30700212717056274,0.90234375,ELU1,0,100,SHALLOW,25,0.32348155975341797,0.9006112813949585
102,0,4.604971408843994,0.142578125,ELU1,0,100,SHALLOW,25,,
102,20,1.7743666172027588,0.37890625,ELU1,0,100,SHALLOW,25,,
102,100,0.6619846224784851,0.791015625,ELU1,0,100,SHALLOW,25,,
102,300,0.395143985748291,0.888671875,ELU1,0,100,SHALLOW,25,,
102,625,0.29237133264541626,0.919921875,ELU1,0,100,SHALLOW,25,0.3176920413970947,0.9013490676879883
103,0,3.448131799697876,0.1171875,ELU1,0,100,SHALLOW,25,,
103,20,1.8305339813232422,0.390625,ELU1,0,100,SHALLOW,25,,
103,100,0.6826499104499817,0.775390625,ELU1,0,100,SHALLOW,25,,
103,300,0.4285310208797455,0.87109375,ELU1,0,100,SHALLOW,25,,
103,625,0.3224681615829468,0.908203125,ELU1,0,100,SHALLOW,25,0.3247162401676178,0.9025084376335144
104,0,5.150820732116699,0.126953125,ELU1,0,100,SHALLOW,25,,
104,20,1.8345664739608765,0.3828125,ELU1,0,100,SHALLOW,25,,
104,100,0.6957712769508362,0.765625,ELU1,0,100,SHALLOW,25,,
104,300,0.45130372047424316,0.859375,ELU1,0,100,SHALLOW,25,,
104,625,0.34151336550712585,0.904296875,ELU1,0,100,SHALLOW,25,0.3546045422554016,0.8928119540214539
105,0,4.1721510887146,0.080078125,ELU1,0,100,SHALLOW,25,,
105,20,1.9634186029434204,0.3359375,ELU1,0,100,SHALLOW,25,,
105,100,0.7865154147148132,0.70703125,ELU1,0,100,SHALLOW,25,,
105,300,0.3974323570728302,0.875,ELU1,0,100,SHALLOW,25,,
105,625,0.3361327052116394,0.892578125,ELU1,0,100,SHALLOW,25,0.34207579493522644,0.8929173946380615
106,0,4.019073486328125,0.095703125,ELU1,0,100,SHALLOW,25,,
106,20,1.7518459558486938,0.390625,ELU1,0,100,SHALLOW,25,,
106,100,0.7245725393295288,0.77734375,ELU1,0,100,SHALLOW,25,,
106,300,0.37572920322418213,0.8984375,ELU1,0,100,SHALLOW,25,,
106,625,0.2975066304206848,0.91015625,ELU1,0,100,SHALLOW,25,0.33316344022750854,0.8980817794799805
107,0,3.655339479446411,0.162109375,ELU1,0,100,SHALLOW,25,,
107,20,1.7553287744522095,0.376953125,ELU1,0,100,SHALLOW,25,,
107,100,0.8135252594947815,0.744140625,ELU1,0,100,SHALLOW,25,,
107,300,0.4876523017883301,0.8359375,ELU1,0,100,SHALLOW,25,,
107,625,0.3446064889431,0.888671875,ELU1,0,100,SHALLOW,25,0.3552817106246948,0.8860666155815125
108,0,4.279561519622803,0.103515625,ELU1,0,100,SHALLOW,25,,
108,20,1.722922682762146,0.408203125,ELU1,0,100,SHALLOW,25,,
108,100,0.7191038727760315,0.765625,ELU1,0,100,SHALLOW,25,,
108,300,0.44241395592689514,0.86328125,ELU1,0,100,SHALLOW,25,,
108,625,0.35998889803886414,0.873046875,ELU1,0,100,SHALLOW,25,0.3673941493034363,0.8822723627090454
109,0,5.495550155639648,0.10546875,ELU1,0,100,SHALLOW,25,,
109,20,1.9882220029830933,0.333984375,ELU1,0,100,SHALLOW,25,,
109,100,0.819636344909668,0.732421875,ELU1,0,100,SHALLOW,25,,
109,300,0.45428523421287537,0.853515625,ELU1,0,100,SHALLOW,25,,
109,625,0.3436828553676605,0.90234375,ELU1,0,100,SHALLOW,25,0.3457430899143219,0.8885961174964905
110,0,3.8886117935180664,0.107421875,ELU1,0,100,SHALLOW,25,,
110,20,1.7379878759384155,0.37109375,ELU1,0,100,SHALLOW,25,,
110,100,0.6898235082626343,0.779296875,ELU1,0,100,SHALLOW,25,,
110,300,0.44123736023902893,0.84765625,ELU1,0,100,SHALLOW,25,,
110,625,0.31169965863227844,0.896484375,ELU1,0,100,SHALLOW,25,0.3319910168647766,0.8976601958274841
