task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.5940027236938477,0.09375,LR,1,20,MATCHED,1,,
21,20,1.5411558151245117,0.4765625,LR,1,20,MATCHED,1,,
21,100,0.5320630073547363,0.830078125,LR,1,20,MATCHED,1,,
21,300,0.3418911397457123,0.892578125,LR,1,20,MATCHED,1,,
21,625,0.24652861058712006,0.935546875,LR,1,20,MATCHED,1,0.2520209550857544,0.9217959642410278
22,0,3.520026445388794,0.109375,LR,1,20,MATCHED,1,,
22,20,1.3153356313705444,0.537109375,LR,1,20,MATCHED,1,,
22,100,0.4958387613296509,0.83984375,LR,1,20,MATCHED,1,,
22,300,0.34499862790107727,0.896484375,LR,1,20,MATCHED,1,,
22,625,0.26045697927474976,0.9296875,LR,1,20,MATCHED,1,0.25904929637908936,0.9205312132835388
23,0,3.662059783935547,0.1015625,LR,1,20,MATCHED,1,,
23,20,1.5837217569351196,0.435546875,LR,1,20,MATCHED,1,,
23,100,0.5782955288887024,0.833984375,LR,1,20,MATCHED,1,,
23,300,0.36316773295402527,0.89453125,LR,1,20,MATCHED,1,,
23,625,0.2655668556690216,0.92578125,LR,1,20,MATCHED,1,0.26623106002807617,0.9203203916549683
24,0,3.296552896499634,0.1328125,LR,1,20,MATCHED,1,,
24,20,1.5298351049423218,0.46875,LR,1,20,MATCHED,1,,
24,100,0.5406849980354309,0.830078125,LR,1,20,MATCHED,1,,
24,300,0.36728301644325256,0.88671875,LR,1,20,MATCHED,1,,
24,625,0.24193210899829865,0.931640625,LR,1,20,MATCHED,1,0.2528569996356964,0.9247470498085022
25,0,3.7040491104125977,0.15625,LR,1,20,MATCHED,1,,
25,20,1.446375846862793,0.52734375,LR,1,20,MATCHED,1,,
25,100,0.541851282119751,0.826171875,LR,1,20,MATCHED,1,,
25,300,0.3533538579940796,0.896484375,LR,1,20,MATCHED,1,,
25,625,0.2540757358074188,0.927734375,LR,1,20,MATCHED,1,0.25711196660995483,0.9241146445274353
26,0,3.3609211444854736,0.1640625,LR,1,20,MATCHED,1,,
26,20,1.415115475654602,0.521484375,LR,1,20,MATCHED,1,,
26,100,0.5249810218811035,0.861328125,LR,1,20,MATCHED,1,,
26,300,0.31085485219955444,0.90234375,LR,1,20,MATCHED,1,,
26,625,0.2563246786594391,0.916015625,LR,1,20,MATCHED,1,0.26831749081611633,0.9153667688369751
27,0,4.089465141296387,0.119140625,LR,1,20,MATCHED,1,,
27,20,1.246512770652771,0.5546875,LR,1,20,MATCHED,1,,
27,100,0.5329048037528992,0.83203125,LR,1,20,MATCHED,1,,
27,300,0.35650834441185,0.904296875,LR,1,20,MATCHED,1,,
27,625,0.2859715223312378,0.91796875,LR,1,20,MATCHED,1,0.2614162564277649,0.9183178544044495
28,0,3.7586801052093506,0.1171875,LR,1,20,MATCHED,1,,
28,20,1.4246689081192017,0.5234375,LR,1,20,MATCHED,1,,
28,100,0.5148811936378479,0.85546875,LR,1,20,MATCHED,1,,
28,300,0.3281090259552002,0.91015625,LR,1,20,MATCHED,1,,
28,625,0.2601732015609741,0.9296875,LR,1,20,MATCHED,1,0.2612318694591522,0.9178962707519531
29,0,4.548866271972656,0.095703125,LR,1,20,MATCHED,1,,
29,20,1.3708919286727905,0.501953125,LR,1,20,MATCHED,1,,
29,100,0.5700066685676575,0.8203125,LR,1,20,MATCHED,1,,
29,300,0.37844929099082947,0.888671875,LR,1,20,MATCHED,1,,
29,625,0.28823384642601013,0.9140625,LR,1,20,MATCHED,1,0.2626010775566101,0.9178962707519531
30,0,3.833456039428711,0.095703125,LR,1,20,MATCHED,1,,
30,20,1.333897352218628,0.533203125,LR,1,20,MATCHED,1,,
30,100,0.5928199887275696,0.81640625,LR,1,20,MATCHED,1,,
30,300,0.3496619164943695,0.8984375,LR,1,20,MATCHED,1,,
30,625,0.254559725522995,0.9296875,LR,1,20,MATCHED,1,0.26036885380744934,0.9187394380569458
