unit,cnorm,raw_norm,row_mean,bias,current_z_mean,current_z_sd,ref_z_mean,ref_z_sd,h05,h1,h2,dce,w2col,dce_rank,w2_rank,target,matched,random,shallow,shallow_matched
0,4.000764411019812,4.0659980829873374,-0.025907619889411003,0.15130402147769928,-1.182779108727118,1.570309253996124,-2.7217331278479833,1.3915874376023523,0.03369140625,0.091796875,0.3212890625,0.01073060929775238,1.6888577400885074,0.9292929292929293,0.8181818181818182,0,0,0,0,1
1,3.7891771382641286,3.8477915740279167,-0.02389487531559562,-0.02370529994368553,-2.331970091421681,1.6595006369134726,-2.357319818893302,1.25300953316602,0.0517578125,0.132080078125,0.40478515625,-0.0005378872156143188,1.6019901765625941,0.36363636363636365,0.7171717171717171,0,0,0,0,1
2,3.4710456854478307,3.535184391971292,-0.023941109049385942,-0.09504321962594986,-1.6473413973872084,1.077391772598756,-2.6865570535182997,1.2259900778980792,0.01806640625,0.068359375,0.30517578125,0.0004288703203201294,1.0598547052026126,0.31313131313131315,0.010101010101010102,0,0,0,0,0
3,3.553766114978667,3.5726955354184087,-0.01311739521317614,-0.2842807471752167,-1.7456974682863802,1.0925948342796798,-1.7292091159288248,1.2680282605278677,0.14599609375,0.29931640625,0.615966796875,-0.0012977123260498047,1.462406761255038,0.5050505050505051,0.5353535353535354,0,0,0,0,1
4,3.838032784991348,3.9160532828272694,-0.027778681979948396,0.12738828361034393,-1.2511433696636232,1.6342802914818981,-2.68616153487892,1.5232976759175745,0.043212890625,0.121337890625,0.36279296875,-0.0022032707929611206,1.547112854323723,0.5959595959595959,0.6868686868686869,0,0,0,0,1
5,3.918489777627813,3.9242078411546055,-0.007563088668742852,0.20639777183532715,-3.1270496672950685,1.2119563440570922,-0.5995659762502328,1.3884387536900629,0.2802734375,0.51318359375,0.815673828125,-0.0007085800170898438,1.7271248434420345,0.42424242424242425,0.8585858585858586,0,0,0,1,0
6,3.951631350858653,3.9906280608416393,-0.019875954183478418,-0.04908766224980354,-0.9889488496337435,1.8678800625288334,-1.9368349442052022,1.3121296661449022,0.111328125,0.237548828125,0.535888671875,0.0046120285987854,1.4811818499483316,0.7373737373737373,0.5656565656565656,0,0,0,0,1
7,3.985252868303698,3.9975103102571574,-0.01117168068594765,0.08853062242269516,0.6433299038035329,1.8356005878974797,-1.218264896110668,1.3330090826668628,0.214599609375,0.4140625,0.732177734375,0.009652480483055115,1.6196723387285703,0.898989898989899,0.7373737373737373,0,0,0,0,1
8,3.9820595424583916,4.020813394494516,-0.019889431407470827,0.13783062994480133,-1.0169611349556362,2.270451946164207,-1.9287430603835674,1.2379779826025559,0.099853515625,0.230712890625,0.538330078125,0.006023913621902466,1.4103658045171432,0.797979797979798,0.45454545454545453,0,0,0,0,1
9,4.182021100576437,4.182225917212584,0.0014782163730438808,0.03642593324184418,0.4826951323702815,1.5863141087198114,0.2779765611703624,1.3460589239613094,0.291015625,0.538330078125,0.845458984375,0.0004805624485015869,1.4429439415690133,0.3333333333333333,0.47474747474747475,0,0,0,1,0
10,2.543726778147316,3.308052868289128,-0.07553101013325765,-0.2012794464826584,-9.108525012154132,2.6242932554429768,-7.99534879080602,2.698478466586798,0.0,0.0,0.000244140625,-4.842877388000488e-06,1.0067194393496623,0.030303030303030304,0.0,0,0,0,0,0
11,3.89546086876042,3.9219948928143262,-0.016265830562885213,0.13031508028507233,-2.2538049659051467,1.3354821899183118,-1.3737996005256718,1.2291453663200458,0.1904296875,0.377685546875,0.6875,-0.0006730854511260986,1.343408200657995,0.3939393939393939,0.36363636363636365,0,0,0,0,0
12,3.9657376816931422,3.96779160020296,0.004558970558292105,-0.0048158918507397175,1.0497834778789183,2.4055915599783786,0.45063396732473393,1.2692160136450898,0.282470703125,0.541748046875,0.861083984375,-0.0015646815299987793,1.6939530355193264,0.5454545454545454,0.8282828282828283,0,0,0,1,0
