task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,5.197911739349365,0.078125,LR,0,100,MATCHED,4,,
101,20,1.8865877389907837,0.357421875,LR,0,100,MATCHED,4,,
101,100,0.6520459055900574,0.767578125,LR,0,100,MATCHED,4,,
101,300,0.4145248532295227,0.86328125,LR,0,100,MATCHED,4,,
101,625,0.31514471769332886,0.9140625,LR,0,100,MATCHED,4,0.32566818594932556,0.8992411494255066
102,0,3.5481927394866943,0.11328125,LR,0,100,MATCHED,4,,
102,20,1.6144020557403564,0.43359375,LR,0,100,MATCHED,4,,
102,100,0.6432090997695923,0.802734375,LR,0,100,MATCHED,4,,
102,300,0.4410043954849243,0.85546875,LR,0,100,MATCHED,4,,
102,625,0.34444737434387207,0.912109375,LR,0,100,MATCHED,4,0.33364689350128174,0.8997681140899658
103,0,4.21606969833374,0.076171875,LR,0,100,MATCHED,4,,
103,20,1.759224772453308,0.4375,LR,0,100,MATCHED,4,,
103,100,0.6590954661369324,0.783203125,LR,0,100,MATCHED,4,,
103,300,0.4682260751724243,0.873046875,LR,0,100,MATCHED,4,,
103,625,0.3494436740875244,0.892578125,LR,0,100,MATCHED,4,0.32958438992500305,0.9009274840354919
104,0,4.166074752807617,0.1640625,LR,0,100,MATCHED,4,,
104,20,1.6433109045028687,0.41796875,LR,0,100,MATCHED,4,,
104,100,0.6495020389556885,0.787109375,LR,0,100,MATCHED,4,,
104,300,0.4426441788673401,0.859375,LR,0,100,MATCHED,4,,
104,625,0.32791635394096375,0.900390625,LR,0,100,MATCHED,4,0.3174697756767273,0.9000843167304993
105,0,3.30366849899292,0.13671875,LR,0,100,MATCHED,4,,
105,20,1.5931121110916138,0.453125,LR,0,100,MATCHED,4,,
105,100,0.568418562412262,0.82421875,LR,0,100,MATCHED,4,,
105,300,0.37940433621406555,0.873046875,LR,0,100,MATCHED,4,,
105,625,0.2823553681373596,0.91796875,LR,0,100,MATCHED,4,0.31332406401634216,0.9058811068534851
106,0,3.7363638877868652,0.119140625,LR,0,100,MATCHED,4,,
106,20,1.7059946060180664,0.396484375,LR,0,100,MATCHED,4,,
106,100,0.6273984909057617,0.802734375,LR,0,100,MATCHED,4,,
106,300,0.3979529142379761,0.892578125,LR,0,100,MATCHED,4,,
106,625,0.338908851146698,0.904296875,LR,0,100,MATCHED,4,0.34371593594551086,0.8951306939125061
107,0,3.190171718597412,0.138671875,LR,0,100,MATCHED,4,,
107,20,1.4227185249328613,0.49609375,LR,0,100,MATCHED,4,,
107,100,0.653300404548645,0.798828125,LR,0,100,MATCHED,4,,
107,300,0.4314075708389282,0.87109375,LR,0,100,MATCHED,4,,
107,625,0.3026629686355591,0.9140625,LR,0,100,MATCHED,4,0.33441397547721863,0.8947091102600098
108,0,4.063655853271484,0.11328125,LR,0,100,MATCHED,4,,
108,20,1.726431131362915,0.400390625,LR,0,100,MATCHED,4,,
108,100,0.7175047397613525,0.765625,LR,0,100,MATCHED,4,,
108,300,0.45681318640708923,0.86328125,LR,0,100,MATCHED,4,,
108,625,0.35046663880348206,0.896484375,LR,0,100,MATCHED,4,0.35241109132766724,0.8876475691795349
109,0,4.251070976257324,0.07421875,LR,0,100,MATCHED,4,,
109,20,1.7729490995407104,0.41015625,LR,0,100,MATCHED,4,,
109,100,0.7315422892570496,0.76171875,LR,0,100,MATCHED,4,,
109,300,0.4296950697898865,0.8671875,LR,0,100,MATCHED,4,,
109,625,0.3130546808242798,0.900390625,LR,0,100,MATCHED,4,0.33707940578460693,0.8922849893569946
110,0,4.18412446975708,0.103515625,LR,0,100,MATCHED,4,,
110,20,2.001333236694336,0.3359375,LR,0,100,MATCHED,4,,
110,100,0.6900694370269775,0.78125,LR,0,100,MATCHED,4,,
110,300,0.4393331706523895,0.8671875,LR,0,100,MATCHED,4,,
110,625,0.3132215738296509,0.91015625,LR,0,100,MATCHED,4,0.32825151085853577,0.9017706513404846
