task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,4.252959728240967,0.1171875,ELU1,2,20,RANDOM,1,,
21,20,1.2657824754714966,0.580078125,ELU1,2,20,RANDOM,1,,
21,100,0.4676463007926941,0.849609375,ELU1,2,20,RANDOM,1,,
21,300,0.32123565673828125,0.896484375,ELU1,2,20,RANDOM,1,,
21,625,0.27918052673339844,0.9140625,ELU1,2,20,RANDOM,1,0.2633792757987976,0.9137858152389526
22,0,4.083794116973877,0.07421875,ELU1,2,20,RANDOM,1,,
22,20,1.353123426437378,0.5390625,ELU1,2,20,RANDOM,1,,
22,100,0.499806672334671,0.833984375,ELU1,2,20,RANDOM,1,,
22,300,0.3155912458896637,0.8984375,ELU1,2,20,RANDOM,1,,
22,625,0.2335820347070694,0.921875,ELU1,2,20,RANDOM,1,0.25099092721939087,0.9187394380569458
23,0,4.642880439758301,0.111328125,ELU1,2,20,RANDOM,1,,
23,20,1.4584745168685913,0.490234375,ELU1,2,20,RANDOM,1,,
23,100,0.46473386883735657,0.845703125,ELU1,2,20,RANDOM,1,,
23,300,0.2875351011753082,0.90625,ELU1,2,20,RANDOM,1,,
23,625,0.2017952799797058,0.92578125,ELU1,2,20,RANDOM,1,0.24387818574905396,0.9209527969360352
24,0,3.5292649269104004,0.083984375,ELU1,2,20,RANDOM,1,,
24,20,1.284545660018921,0.572265625,ELU1,2,20,RANDOM,1,,
24,100,0.5008494257926941,0.837890625,ELU1,2,20,RANDOM,1,,
24,300,0.2759648561477661,0.916015625,ELU1,2,20,RANDOM,1,,
24,625,0.22105690836906433,0.931640625,ELU1,2,20,RANDOM,1,0.276984304189682,0.9138912558555603
25,0,4.439977169036865,0.111328125,ELU1,2,20,RANDOM,1,,
25,20,1.3378689289093018,0.537109375,ELU1,2,20,RANDOM,1,,
25,100,0.4829973578453064,0.814453125,ELU1,2,20,RANDOM,1,,
25,300,0.35649412870407104,0.888671875,ELU1,2,20,RANDOM,1,,
25,625,0.23655246198177338,0.91015625,ELU1,2,20,RANDOM,1,0.2559334337711334,0.91852867603302
26,0,4.745283126831055,0.0859375,ELU1,2,20,RANDOM,1,,
26,20,1.4176304340362549,0.52734375,ELU1,2,20,RANDOM,1,,
26,100,0.4425632655620575,0.853515625,ELU1,2,20,RANDOM,1,,
26,300,0.3074398338794708,0.916015625,ELU1,2,20,RANDOM,1,,
26,625,0.22526340186595917,0.931640625,ELU1,2,20,RANDOM,1,0.24723879992961884,0.9225337505340576
27,0,5.226229667663574,0.09765625,ELU1,2,20,RANDOM,1,,
27,20,1.2369781732559204,0.5703125,ELU1,2,20,RANDOM,1,,
27,100,0.46983101963996887,0.85546875,ELU1,2,20,RANDOM,1,,
27,300,0.2881873846054077,0.91015625,ELU1,2,20,RANDOM,1,,
27,625,0.21740567684173584,0.939453125,ELU1,2,20,RANDOM,1,0.24208210408687592,0.9230607151985168
28,0,3.9441375732421875,0.072265625,ELU1,2,20,RANDOM,1,,
28,20,1.4795305728912354,0.470703125,ELU1,2,20,RANDOM,1,,
28,100,0.5383793115615845,0.806640625,ELU1,2,20,RANDOM,1,,
28,300,0.2899042069911957,0.90234375,ELU1,2,20,RANDOM,1,,
28,625,0.26585450768470764,0.9140625,ELU1,2,20,RANDOM,1,0.24704425036907196,0.9196880459785461
29,0,3.779461622238159,0.1171875,ELU1,2,20,RANDOM,1,,
29,20,1.1651266813278198,0.60546875,ELU1,2,20,RANDOM,1,,
29,100,0.49512916803359985,0.8359375,ELU1,2,20,RANDOM,1,,
29,300,0.40497127175331116,0.888671875,ELU1,2,20,RANDOM,1,,
29,625,0.25591614842414856,0.921875,ELU1,2,20,RANDOM,1,0.2555467188358307,0.9178962707519531
30,0,4.414200782775879,0.08984375,ELU1,2,20,RANDOM,1,,
30,20,1.4591517448425293,0.5078125,ELU1,2,20,RANDOM,1,,
30,100,0.569739580154419,0.806640625,ELU1,2,20,RANDOM,1,,
30,300,0.32094675302505493,0.892578125,ELU1,2,20,RANDOM,1,,
30,625,0.21488197147846222,0.921875,ELU1,2,20,RANDOM,1,0.24096325039863586,0.9214797616004944
