task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.03737735748291,0.087890625,LR,1,100,MATCHED,6,,
101,20,1.6327396631240845,0.447265625,LR,1,100,MATCHED,6,,
101,100,0.6254498362541199,0.8046875,LR,1,100,MATCHED,6,,
101,300,0.4023205041885376,0.87109375,LR,1,100,MATCHED,6,,
101,625,0.3294638395309448,0.90625,LR,1,100,MATCHED,6,0.3391781449317932,0.9022976160049438
102,0,3.236797332763672,0.150390625,LR,1,100,MATCHED,6,,
102,20,1.6220614910125732,0.46484375,LR,1,100,MATCHED,6,,
102,100,0.6165415048599243,0.794921875,LR,1,100,MATCHED,6,,
102,300,0.3975568413734436,0.87890625,LR,1,100,MATCHED,6,,
102,625,0.3119058907032013,0.904296875,LR,1,100,MATCHED,6,0.3103732764720917,0.900822103023529
103,0,3.32132625579834,0.1640625,LR,1,100,MATCHED,6,,
103,20,1.4455609321594238,0.470703125,LR,1,100,MATCHED,6,,
103,100,0.6182828545570374,0.810546875,LR,1,100,MATCHED,6,,
103,300,0.3648415803909302,0.90234375,LR,1,100,MATCHED,6,,
103,625,0.2873820960521698,0.91796875,LR,1,100,MATCHED,6,0.3122638165950775,0.9030354022979736
104,0,4.679975509643555,0.15625,LR,1,100,MATCHED,6,,
104,20,1.728424310684204,0.43359375,LR,1,100,MATCHED,6,,
104,100,0.7199519872665405,0.78125,LR,1,100,MATCHED,6,,
104,300,0.44914713501930237,0.865234375,LR,1,100,MATCHED,6,,
104,625,0.37238332629203796,0.892578125,LR,1,100,MATCHED,6,0.3438895046710968,0.8948144912719727
105,0,3.9024112224578857,0.1015625,LR,1,100,MATCHED,6,,
105,20,1.811749815940857,0.3984375,LR,1,100,MATCHED,6,,
105,100,0.7164364457130432,0.765625,LR,1,100,MATCHED,6,,
105,300,0.49183744192123413,0.845703125,LR,1,100,MATCHED,6,,
105,625,0.36188840866088867,0.892578125,LR,1,100,MATCHED,6,0.3677706718444824,0.8841694593429565
106,0,3.7951951026916504,0.125,LR,1,100,MATCHED,6,,
106,20,1.5592366456985474,0.4453125,LR,1,100,MATCHED,6,,
106,100,0.6781790256500244,0.783203125,LR,1,100,MATCHED,6,,
106,300,0.3798660635948181,0.892578125,LR,1,100,MATCHED,6,,
106,625,0.2942686975002289,0.927734375,LR,1,100,MATCHED,6,0.30153194069862366,0.907251238822937
107,0,3.370879888534546,0.107421875,LR,1,100,MATCHED,6,,
107,20,1.6308178901672363,0.42578125,LR,1,100,MATCHED,6,,
107,100,0.6605972647666931,0.806640625,LR,1,100,MATCHED,6,,
107,300,0.43068763613700867,0.875,LR,1,100,MATCHED,6,,
107,625,0.32784172892570496,0.912109375,LR,1,100,MATCHED,6,0.3288743495941162,0.8980817794799805
108,0,4.173437595367432,0.123046875,LR,1,100,MATCHED,6,,
108,20,1.7246580123901367,0.3984375,LR,1,100,MATCHED,6,,
108,100,0.7118762731552124,0.80859375,LR,1,100,MATCHED,6,,
108,300,0.4753875136375427,0.857421875,LR,1,100,MATCHED,6,,
108,625,0.35409021377563477,0.900390625,LR,1,100,MATCHED,6,0.324492484331131,0.8985033631324768
109,0,3.158482313156128,0.1328125,LR,1,100,MATCHED,6,,
109,20,1.5447801351547241,0.44921875,LR,1,100,MATCHED,6,,
109,100,0.6221147775650024,0.806640625,LR,1,100,MATCHED,6,,
109,300,0.39938536286354065,0.875,LR,1,100,MATCHED,6,,
109,625,0.3026432394981384,0.900390625,LR,1,100,MATCHED,6,0.3174422085285187,0.9015598893165588
110,0,4.138141632080078,0.1171875,LR,1,100,MATCHED,6,,
110,20,1.9375234842300415,0.337890625,LR,1,100,MATCHED,6,,
110,100,0.7575453519821167,0.751953125,LR,1,100,MATCHED,6,,
110,300,0.4789580702781677,0.853515625,LR,1,100,MATCHED,6,,
110,625,0.32865744829177856,0.90625,LR,1,100,MATCHED,6,0.33534443378448486,0.8985033631324768
