task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,4.638139724731445,0.056640625,ELU1,1,20,NONE,0,,
21,20,1.4727070331573486,0.537109375,ELU1,1,20,NONE,0,,
21,100,0.5514774322509766,0.833984375,ELU1,1,20,NONE,0,,
21,300,0.3334013521671295,0.9140625,ELU1,1,20,NONE,0,,
21,625,0.273527592420578,0.935546875,ELU1,1,20,NONE,0,0.29764431715011597,0.9093592166900635
22,0,3.9429962635040283,0.091796875,ELU1,1,20,NONE,0,,
22,20,1.2599895000457764,0.583984375,ELU1,1,20,NONE,0,,
22,100,0.4434014856815338,0.85546875,ELU1,1,20,NONE,0,,
22,300,0.32786357402801514,0.896484375,ELU1,1,20,NONE,0,,
22,625,0.25003477931022644,0.93359375,ELU1,1,20,NONE,0,0.23673267662525177,0.9246416687965393
23,0,4.392510414123535,0.09375,ELU1,1,20,NONE,0,,
23,20,1.4809175729751587,0.525390625,ELU1,1,20,NONE,0,,
23,100,0.5559746026992798,0.82421875,ELU1,1,20,NONE,0,,
23,300,0.33300310373306274,0.919921875,ELU1,1,20,NONE,0,,
23,625,0.2579058110713959,0.92578125,ELU1,1,20,NONE,0,0.2572346031665802,0.9190556406974792
24,0,2.9519381523132324,0.14453125,ELU1,1,20,NONE,0,,
24,20,1.0827014446258545,0.619140625,ELU1,1,20,NONE,0,,
24,100,0.43958529829978943,0.86328125,ELU1,1,20,NONE,0,,
24,300,0.31168806552886963,0.912109375,ELU1,1,20,NONE,0,,
24,625,0.2664262056350708,0.921875,ELU1,1,20,NONE,0,0.26509419083595276,0.9196880459785461
25,0,4.263753414154053,0.166015625,ELU1,1,20,NONE,0,,
25,20,1.585545539855957,0.447265625,ELU1,1,20,NONE,0,,
25,100,0.5384784936904907,0.826171875,ELU1,1,20,NONE,0,,
25,300,0.37196090817451477,0.89453125,ELU1,1,20,NONE,0,,
25,625,0.26289796829223633,0.9296875,ELU1,1,20,NONE,0,0.2421179711818695,0.9248524308204651
26,0,3.2938880920410156,0.13671875,ELU1,1,20,NONE,0,,
26,20,1.2632951736450195,0.533203125,ELU1,1,20,NONE,0,,
26,100,0.49421176314353943,0.853515625,ELU1,1,20,NONE,0,,
26,300,0.31886422634124756,0.896484375,ELU1,1,20,NONE,0,,
26,625,0.2569205164909363,0.919921875,ELU1,1,20,NONE,0,0.2592447102069855,0.9182124733924866
27,0,4.611454010009766,0.154296875,ELU1,1,20,NONE,0,,
27,20,1.1855523586273193,0.583984375,ELU1,1,20,NONE,0,,
27,100,0.5179630517959595,0.85546875,ELU1,1,20,NONE,0,,
27,300,0.34154191613197327,0.9140625,ELU1,1,20,NONE,0,,
27,625,0.25918927788734436,0.923828125,ELU1,1,20,NONE,0,0.24701005220413208,0.9202150106430054
28,0,4.87108850479126,0.0859375,ELU1,1,20,NONE,0,,
28,20,1.270891547203064,0.578125,ELU1,1,20,NONE,0,,
28,100,0.4873889684677124,0.86328125,ELU1,1,20,NONE,0,,
28,300,0.34109723567962646,0.9140625,ELU1,1,20,NONE,0,,
28,625,0.2592690885066986,0.91796875,ELU1,1,20,NONE,0,0.2507304549217224,0.9221121668815613
29,0,4.388432025909424,0.123046875,ELU1,1,20,NONE,0,,
29,20,1.4890947341918945,0.5,ELU1,1,20,NONE,0,,
29,100,0.5326414704322815,0.83203125,ELU1,1,20,NONE,0,,
29,300,0.3607187867164612,0.884765625,ELU1,1,20,NONE,0,,
29,625,0.2541077733039856,0.91796875,ELU1,1,20,NONE,0,0.2530902922153473,0.9223229289054871
30,0,3.5765843391418457,0.09765625,ELU1,1,20,NONE,0,,
30,20,1.2608002424240112,0.560546875,ELU1,1,20,NONE,0,,
30,100,0.6002619862556458,0.8203125,ELU1,1,20,NONE,0,,
30,300,0.3681041896343231,0.890625,ELU1,1,20,NONE,0,,
30,625,0.24539244174957275,0.93359375,ELU1,1,20,NONE,0,0.2547646462917328,0.9187394380569458
