task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.823508262634277,0.087890625,ELU1,1,100,SHALLOW_MATCHED,25,,
101,20,1.6962662935256958,0.412109375,ELU1,1,100,SHALLOW_MATCHED,25,,
101,100,0.6845313906669617,0.751953125,ELU1,1,100,SHALLOW_MATCHED,25,,
101,300,0.4137464761734009,0.865234375,ELU1,1,100,SHALLOW_MATCHED,25,,
101,625,0.3253391683101654,0.916015625,ELU1,1,100,SHALLOW_MATCHED,25,0.33367645740509033,0.900822103023529
102,0,4.019250869750977,0.08203125,ELU1,1,100,SHALLOW_MATCHED,25,,
102,20,1.5594571828842163,0.46875,ELU1,1,100,SHALLOW_MATCHED,25,,
102,100,0.6569028496742249,0.8046875,ELU1,1,100,SHALLOW_MATCHED,25,,
102,300,0.404278963804245,0.880859375,ELU1,1,100,SHALLOW_MATCHED,25,,
102,625,0.3123927116394043,0.912109375,ELU1,1,100,SHALLOW_MATCHED,25,0.3171822428703308,0.8991357684135437
103,0,3.9954452514648438,0.11328125,ELU1,1,100,SHALLOW_MATCHED,25,,
103,20,1.6838260889053345,0.470703125,ELU1,1,100,SHALLOW_MATCHED,25,,
103,100,0.5953676104545593,0.8046875,ELU1,1,100,SHALLOW_MATCHED,25,,
103,300,0.4174979627132416,0.865234375,ELU1,1,100,SHALLOW_MATCHED,25,,
103,625,0.2807147204875946,0.91796875,ELU1,1,100,SHALLOW_MATCHED,25,0.30708983540534973,0.9039839506149292
104,0,4.255211353302002,0.119140625,ELU1,1,100,SHALLOW_MATCHED,25,,
104,20,1.5716311931610107,0.4765625,ELU1,1,100,SHALLOW_MATCHED,25,,
104,100,0.6732089519500732,0.77734375,ELU1,1,100,SHALLOW_MATCHED,25,,
104,300,0.43075767159461975,0.865234375,ELU1,1,100,SHALLOW_MATCHED,25,,
104,625,0.3456593453884125,0.89453125,ELU1,1,100,SHALLOW_MATCHED,25,0.3516465723514557,0.8910202383995056
105,0,4.651675701141357,0.072265625,ELU1,1,100,SHALLOW_MATCHED,25,,
105,20,1.874782681465149,0.39453125,ELU1,1,100,SHALLOW_MATCHED,25,,
105,100,0.6782081723213196,0.79296875,ELU1,1,100,SHALLOW_MATCHED,25,,
105,300,0.45641228556632996,0.86328125,ELU1,1,100,SHALLOW_MATCHED,25,,
105,625,0.38157472014427185,0.888671875,ELU1,1,100,SHALLOW_MATCHED,25,0.38673722743988037,0.8810076117515564
106,0,3.627105712890625,0.12109375,ELU1,1,100,SHALLOW_MATCHED,25,,
106,20,1.468770146369934,0.48046875,ELU1,1,100,SHALLOW_MATCHED,25,,
106,100,0.680091142654419,0.771484375,ELU1,1,100,SHALLOW_MATCHED,25,,
106,300,0.4075714647769928,0.87109375,ELU1,1,100,SHALLOW_MATCHED,25,,
106,625,0.288307785987854,0.9140625,ELU1,1,100,SHALLOW_MATCHED,25,0.30274271965026855,0.9051433205604553
107,0,3.2684781551361084,0.146484375,ELU1,1,100,SHALLOW_MATCHED,25,,
107,20,1.5414875745773315,0.4921875,ELU1,1,100,SHALLOW_MATCHED,25,,
107,100,0.7156180739402771,0.771484375,ELU1,1,100,SHALLOW_MATCHED,25,,
107,300,0.4994242191314697,0.87109375,ELU1,1,100,SHALLOW_MATCHED,25,,
107,625,0.3688816726207733,0.8984375,ELU1,1,100,SHALLOW_MATCHED,25,0.32691818475723267,0.8979763984680176
108,0,4.414927005767822,0.18359375,ELU1,1,100,SHALLOW_MATCHED,25,,
108,20,1.6679368019104004,0.462890625,ELU1,1,100,SHALLOW_MATCHED,25,,
108,100,0.7395206689834595,0.765625,ELU1,1,100,SHALLOW_MATCHED,25,,
108,300,0.4863716959953308,0.853515625,ELU1,1,100,SHALLOW_MATCHED,25,,
108,625,0.32510754466056824,0.904296875,ELU1,1,100,SHALLOW_MATCHED,25,0.3322169780731201,0.8993465304374695
109,0,4.954447269439697,0.10546875,ELU1,1,100,SHALLOW_MATCHED,25,,
109,20,1.7489590644836426,0.39453125,ELU1,1,100,SHALLOW_MATCHED,25,,
109,100,0.7242504358291626,0.767578125,ELU1,1,100,SHALLOW_MATCHED,25,,
109,300,0.4787008762359619,0.84375,ELU1,1,100,SHALLOW_MATCHED,25,,
109,625,0.37667030096054077,0.890625,ELU1,1,100,SHALLOW_MATCHED,25,0.34192267060279846,0.8937605619430542
110,0,4.835300445556641,0.078125,ELU1,1,100,SHALLOW_MATCHED,25,,
110,20,1.9126105308532715,0.33984375,ELU1,1,100,SHALLOW_MATCHED,25,,
110,100,0.7524293661117554,0.759765625,ELU1,1,100,SHALLOW_MATCHED,25,,
110,300,0.45043858885765076,0.875,ELU1,1,100,SHALLOW_MATCHED,25,,
110,625,0.3276499807834625,0.912109375,ELU1,1,100,SHALLOW_MATCHED,25,0.3504762053489685,0.8926011919975281
