unit,cnorm,raw_norm,row_mean,bias,current_z_mean,current_z_sd,ref_z_mean,ref_z_sd,h05,h1,h2,dce,w2col,dce_rank,w2_rank,target,matched,random,shallow,shallow_matched
0,8.156150927001729,8.18553436481234,-0.024748090358524658,0.5903587341308594,-1.112303531554062,2.676419202951012,-2.612849647179246,2.794585115519828,0.1171875,0.2373046875,0.43359375,0.009210020303726196,2.767080145797935,0.7272727272727273,0.898989898989899,0,0,0,0,1
1,8.003557376000357,8.00718614268687,-0.008608495203997318,0.09747447073459625,-1.4795776501996443,2.2413190311996383,-0.6105510399129344,2.6246487063190016,0.154052734375,0.29248046875,0.54638671875,-0.003228098154067993,2.3133204216402308,0.5858585858585859,0.23232323232323232,0,0,0,1,0
2,8.284047639612302,8.312053237428938,-0.024348231677576528,0.4028247892856598,-2.031399918254465,2.4890567326369806,-1.979154744589323,2.610953691105978,0.134033203125,0.264404296875,0.470458984375,0.0035677850246429443,2.3974635663227506,0.5959595959595959,0.32323232323232326,0,0,0,1,0
3,7.385633497214567,7.931170303111977,-0.10323764084370517,-0.5573508143424988,-14.437185593880713,3.828777967881449,-11.210793366131838,3.8643247911653664,0.0,0.0,0.0009765625,-2.682209014892578e-07,2.556018765912133,0.09090909090909091,0.5959595959595959,0,0,0,0,0
4,8.009617653123657,8.241063894880984,-0.06926324350525666,0.22009438276290894,-6.946387955802493,3.356116107895289,-6.982923220311932,3.0988931827364685,0.0068359375,0.013671875,0.03857421875,-4.6879053115844727e-05,2.675045709264153,0.21212121212121213,0.7676767676767676,0,0,0,0,0
5,8.053999309683237,8.092714381517501,-0.028237359020304397,0.40565550327301025,-5.453897915722337,2.88062806738991,-2.6839724719611695,2.408005017938215,0.1015625,0.18701171875,0.37646484375,0.0009205341339111328,2.799956835190161,0.41414141414141414,0.9292929292929293,0,0,0,0,0
6,7.929346038100181,7.939381517401008,-0.014252205652508341,-0.20912882685661316,-2.8585500607005088,1.9461286448367188,-2.168022860694691,2.7396688876237376,0.105224609375,0.205810546875,0.4013671875,0.0003280341625213623,2.7413807497344562,0.3333333333333333,0.8787878787878788,0,0,0,0,0
7,7.920662710698943,7.966971000774475,-0.030633805492211,0.11815983057022095,-2.0569933076476445,2.132651231423125,-2.650814149845246,2.450986835196858,0.107177734375,0.2080078125,0.41064453125,-0.0014507174491882324,2.1987757498996943,0.47474747474747475,0.050505050505050504,0,0,0,0,0
8,7.948786868912873,8.047983487025984,-0.04498902247115086,0.5341125130653381,-5.461570653889794,2.591779049850807,-3.5214989192027133,2.7290779858474097,0.073974609375,0.143798828125,0.293701171875,-0.00022077560424804688,2.673022985397967,0.30303030303030304,0.7575757575757576,0,0,0,0,0
9,7.739833425232016,7.844550991989165,-0.045624336947648954,-0.20820742845535278,-5.421765104751103,2.4381625959609488,-5.116122667559466,2.821335160577692,0.031005859375,0.060302734375,0.134033203125,3.096461296081543e-05,2.203428532870245,0.15151515151515152,0.06060606060606061,0,0,0,0,0
10,3.52729648456934,10.24233592233891,-0.34342145645704086,-1.8949229717254639,-37.259746266528964,11.542588213227573,-37.81837358814664,11.7315047775049,0.0,0.0,0.0,0.0,2.1890297758009822,0.04040404040404041,0.020202020202020204,0,0,0,0,0
11,8.31871968905211,8.55210431536021,-0.07086735737669057,0.007339495699852705,-7.712789883837104,3.8633199067520283,-7.617311827667436,3.6420123748666597,0.0068359375,0.01416015625,0.036376953125,4.079937934875488e-05,2.3675091088654683,0.1919191919191919,0.2727272727272727,0,0,0,0,0
12,7.748010651726893,7.759513443348864,0.015083941075373536,-0.2471107393503189,1.3419932730612345,2.6633806892360825,1.3300101016029657,2.2234921176431977,0.168212890625,0.32421875,0.57080078125,0.009696662425994873,2.443671586559902,0.7777777777777778,0.40404040404040403,0,0,0,1,0
13,8.345705723265215,8.349279820291796,-0.008724050310143977,0.1597924530506134,0.03689169765857514,3.8918125531446677,-1.4593311264816293,2.6321848865893753,0.128173828125,0.258544921875,0.49365234375,0.010719925165176392,2.478286552565039,0.8282828282828283,0.47474747474747475,0,0,0,1,0
14,5.428001758702879,10.74554934785277,-0.33120764591502644,-1.70723295211792,-37.287888791412115,11.620285675718485,-35.87613894138485,11.153980527864068,0.0,0.0,0.0,0.0,2.2921531455520197,0.04040404040404041,0.18181818181818182,0,0,0,0,0
