task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.8060834407806396,0.048828125,LR,0,20,RANDOM,1,,
21,20,1.4595434665679932,0.5078125,LR,0,20,RANDOM,1,,
21,100,0.4733290374279022,0.8359375,LR,0,20,RANDOM,1,,
21,300,0.34514427185058594,0.89453125,LR,0,20,RANDOM,1,,
21,625,0.2432502955198288,0.923828125,LR,0,20,RANDOM,1,0.24631918966770172,0.9206365942955017
22,0,4.22482442855835,0.07421875,LR,0,20,RANDOM,1,,
22,20,1.5436903238296509,0.470703125,LR,0,20,RANDOM,1,,
22,100,0.5416162610054016,0.84375,LR,0,20,RANDOM,1,,
22,300,0.33586519956588745,0.890625,LR,0,20,RANDOM,1,,
22,625,0.2746325731277466,0.919921875,LR,0,20,RANDOM,1,0.2721157670021057,0.9173693060874939
23,0,3.460620641708374,0.08203125,LR,0,20,RANDOM,1,,
23,20,1.5830880403518677,0.478515625,LR,0,20,RANDOM,1,,
23,100,0.5248439311981201,0.837890625,LR,0,20,RANDOM,1,,
23,300,0.35137733817100525,0.896484375,LR,0,20,RANDOM,1,,
23,625,0.22684642672538757,0.939453125,LR,0,20,RANDOM,1,0.24078461527824402,0.9262226223945618
24,0,4.865749835968018,0.119140625,LR,0,20,RANDOM,1,,
24,20,1.5796043872833252,0.470703125,LR,0,20,RANDOM,1,,
24,100,0.5028486251831055,0.837890625,LR,0,20,RANDOM,1,,
24,300,0.3126729130744934,0.90625,LR,0,20,RANDOM,1,,
24,625,0.2710387706756592,0.912109375,LR,0,20,RANDOM,1,0.2790093421936035,0.9091483950614929
25,0,3.9998505115509033,0.0703125,LR,0,20,RANDOM,1,,
25,20,1.4813783168792725,0.48828125,LR,0,20,RANDOM,1,,
25,100,0.5221372842788696,0.841796875,LR,0,20,RANDOM,1,,
25,300,0.32516366243362427,0.90625,LR,0,20,RANDOM,1,,
25,625,0.25668802857398987,0.939453125,LR,0,20,RANDOM,1,0.2772628366947174,0.917263925075531
26,0,3.395397424697876,0.138671875,LR,0,20,RANDOM,1,,
26,20,1.3105354309082031,0.560546875,LR,0,20,RANDOM,1,,
26,100,0.5091325640678406,0.841796875,LR,0,20,RANDOM,1,,
26,300,0.3211559057235718,0.900390625,LR,0,20,RANDOM,1,,
26,625,0.2900885045528412,0.90625,LR,0,20,RANDOM,1,0.29149043560028076,0.9004005193710327
27,0,3.1944026947021484,0.10546875,LR,0,20,RANDOM,1,,
27,20,1.4725368022918701,0.466796875,LR,0,20,RANDOM,1,,
27,100,0.5070933699607849,0.837890625,LR,0,20,RANDOM,1,,
27,300,0.3035818040370941,0.904296875,LR,0,20,RANDOM,1,,
27,625,0.24142883718013763,0.919921875,LR,0,20,RANDOM,1,0.2481161653995514,0.9243254661560059
28,0,3.559405565261841,0.09765625,LR,0,20,RANDOM,1,,
28,20,1.4981082677841187,0.498046875,LR,0,20,RANDOM,1,,
28,100,0.527559757232666,0.833984375,LR,0,20,RANDOM,1,,
28,300,0.36251986026763916,0.892578125,LR,0,20,RANDOM,1,,
28,625,0.24577002227306366,0.935546875,LR,0,20,RANDOM,1,0.2736058533191681,0.913469672203064
29,0,3.6142518520355225,0.14453125,LR,0,20,RANDOM,1,,
29,20,1.3540582656860352,0.548828125,LR,0,20,RANDOM,1,,
29,100,0.5401551723480225,0.822265625,LR,0,20,RANDOM,1,,
29,300,0.3329656720161438,0.900390625,LR,0,20,RANDOM,1,,
29,625,0.23095260560512543,0.935546875,LR,0,20,RANDOM,1,0.2533990144729614,0.9204257726669312
30,0,3.9533350467681885,0.103515625,LR,0,20,RANDOM,1,,
30,20,1.5603899955749512,0.45703125,LR,0,20,RANDOM,1,,
30,100,0.5874045491218567,0.8125,LR,0,20,RANDOM,1,,
30,300,0.36867859959602356,0.890625,LR,0,20,RANDOM,1,,
30,625,0.2650419771671295,0.927734375,LR,0,20,RANDOM,1,0.27964791655540466,0.9162099361419678
