task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.823508262634277,0.087890625,ELU1,1,100,SHALLOW,25,,
101,20,1.830423355102539,0.3515625,ELU1,1,100,SHALLOW,25,,
101,100,0.7137248516082764,0.765625,ELU1,1,100,SHALLOW,25,,
101,300,0.45033150911331177,0.853515625,ELU1,1,100,SHALLOW,25,,
101,625,0.33502787351608276,0.91015625,ELU1,1,100,SHALLOW,25,0.33950746059417725,0.8973439931869507
102,0,3.8861491680145264,0.072265625,ELU1,1,100,SHALLOW,25,,
102,20,1.6631007194519043,0.447265625,ELU1,1,100,SHALLOW,25,,
102,100,0.6358925104141235,0.796875,ELU1,1,100,SHALLOW,25,,
102,300,0.39494746923446655,0.884765625,ELU1,1,100,SHALLOW,25,,
102,625,0.30301719903945923,0.908203125,ELU1,1,100,SHALLOW,25,0.32237422466278076,0.8961846828460693
103,0,3.748405694961548,0.103515625,ELU1,1,100,SHALLOW,25,,
103,20,1.8764190673828125,0.40234375,ELU1,1,100,SHALLOW,25,,
103,100,0.7087070345878601,0.759765625,ELU1,1,100,SHALLOW,25,,
103,300,0.4617275893688202,0.857421875,ELU1,1,100,SHALLOW,25,,
103,625,0.31078559160232544,0.8984375,ELU1,1,100,SHALLOW,25,0.3239777982234955,0.8994519114494324
104,0,4.528285026550293,0.12890625,ELU1,1,100,SHALLOW,25,,
104,20,1.7277157306671143,0.43359375,ELU1,1,100,SHALLOW,25,,
104,100,0.6567984819412231,0.775390625,ELU1,1,100,SHALLOW,25,,
104,300,0.4439376890659332,0.8671875,ELU1,1,100,SHALLOW,25,,
104,625,0.34615808725357056,0.890625,ELU1,1,100,SHALLOW,25,0.3354308605194092,0.8961846828460693
105,0,4.204589366912842,0.103515625,ELU1,1,100,SHALLOW,25,,
105,20,1.9396336078643799,0.37890625,ELU1,1,100,SHALLOW,25,,
105,100,0.7560052275657654,0.755859375,ELU1,1,100,SHALLOW,25,,
105,300,0.5098109245300293,0.83984375,ELU1,1,100,SHALLOW,25,,
105,625,0.3677845299243927,0.884765625,ELU1,1,100,SHALLOW,25,0.35930514335632324,0.8863828182220459
106,0,3.865354537963867,0.091796875,ELU1,1,100,SHALLOW,25,,
106,20,1.4915411472320557,0.521484375,ELU1,1,100,SHALLOW,25,,
106,100,0.7225045561790466,0.77734375,ELU1,1,100,SHALLOW,25,,
106,300,0.40874600410461426,0.880859375,ELU1,1,100,SHALLOW,25,,
106,625,0.3004770278930664,0.908203125,ELU1,1,100,SHALLOW,25,0.29744794964790344,0.906513512134552
107,0,3.3097352981567383,0.1171875,ELU1,1,100,SHALLOW,25,,
107,20,1.5285342931747437,0.48828125,ELU1,1,100,SHALLOW,25,,
107,100,0.6960084438323975,0.767578125,ELU1,1,100,SHALLOW,25,,
107,300,0.47768399119377136,0.8515625,ELU1,1,100,SHALLOW,25,,
107,625,0.3537091314792633,0.896484375,ELU1,1,100,SHALLOW,25,0.3281336724758148,0.898292601108551
108,0,4.709888458251953,0.130859375,ELU1,1,100,SHALLOW,25,,
108,20,1.8404009342193604,0.427734375,ELU1,1,100,SHALLOW,25,,
108,100,0.7700087428092957,0.755859375,ELU1,1,100,SHALLOW,25,,
108,300,0.4760250449180603,0.857421875,ELU1,1,100,SHALLOW,25,,
108,625,0.3336734473705292,0.892578125,ELU1,1,100,SHALLOW,25,0.3304218649864197,0.8957630395889282
109,0,4.068502426147461,0.111328125,ELU1,1,100,SHALLOW,25,,
109,20,1.6656635999679565,0.431640625,ELU1,1,100,SHALLOW,25,,
109,100,0.7237905859947205,0.771484375,ELU1,1,100,SHALLOW,25,,
109,300,0.5094220638275146,0.845703125,ELU1,1,100,SHALLOW,25,,
109,625,0.34528645873069763,0.904296875,ELU1,1,100,SHALLOW,25,0.3323412835597992,0.8994519114494324
110,0,4.179847240447998,0.14453125,ELU1,1,100,SHALLOW,25,,
110,20,1.893361210823059,0.330078125,ELU1,1,100,SHALLOW,25,,
110,100,0.707886815071106,0.775390625,ELU1,1,100,SHALLOW,25,,
110,300,0.43361714482307434,0.884765625,ELU1,1,100,SHALLOW,25,,
110,625,0.36052072048187256,0.8984375,ELU1,1,100,SHALLOW,25,0.3507888615131378,0.8951306939125061
