task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
101,0,4.03737735748291,0.087890625,LR,1,100,NONE,0,,
101,20,1.61646568775177,0.451171875,LR,1,100,NONE,0,,
101,100,0.6203609108924866,0.806640625,LR,1,100,NONE,0,,
101,300,0.4072699248790741,0.875,LR,1,100,NONE,0,,
101,625,0.327292799949646,0.912109375,LR,1,100,NONE,0,0.339155375957489,0.8993465304374695
102,0,3.2296018600463867,0.15625,LR,1,100,NONE,0,,
102,20,1.537349820137024,0.478515625,LR,1,100,NONE,0,,
102,100,0.5922650694847107,0.810546875,LR,1,100,NONE,0,,
102,300,0.3946459889411926,0.875,LR,1,100,NONE,0,,
102,625,0.32532998919487,0.916015625,LR,1,100,NONE,0,0.3066883981227875,0.9043001532554626
103,0,3.312659978866577,0.16796875,LR,1,100,NONE,0,,
103,20,1.4008406400680542,0.521484375,LR,1,100,NONE,0,,
103,100,0.6081659197807312,0.8125,LR,1,100,NONE,0,,
103,300,0.34842604398727417,0.90625,LR,1,100,NONE,0,,
103,625,0.27209311723709106,0.9296875,LR,1,100,NONE,0,0.30327218770980835,0.905986487865448
104,0,4.599903583526611,0.162109375,LR,1,100,NONE,0,,
104,20,1.6804540157318115,0.44140625,LR,1,100,NONE,0,,
104,100,0.689822256565094,0.791015625,LR,1,100,NONE,0,,
104,300,0.43435385823249817,0.87109375,LR,1,100,NONE,0,,
104,625,0.3503546118736267,0.91015625,LR,1,100,NONE,0,0.3414677679538727,0.895236074924469
105,0,4.00753927230835,0.1015625,LR,1,100,NONE,0,,
105,20,1.8020840883255005,0.40625,LR,1,100,NONE,0,,
105,100,0.6937068700790405,0.779296875,LR,1,100,NONE,0,,
105,300,0.4891851842403412,0.85546875,LR,1,100,NONE,0,,
105,625,0.339046448469162,0.896484375,LR,1,100,NONE,0,0.3451099693775177,0.8919687867164612
106,0,3.5588786602020264,0.12109375,LR,1,100,NONE,0,,
106,20,1.5028725862503052,0.482421875,LR,1,100,NONE,0,,
106,100,0.6488295197486877,0.791015625,LR,1,100,NONE,0,,
106,300,0.3678717017173767,0.890625,LR,1,100,NONE,0,,
106,625,0.30706527829170227,0.919921875,LR,1,100,NONE,0,0.3188076317310333,0.8978710174560547
107,0,3.4634289741516113,0.080078125,LR,1,100,NONE,0,,
107,20,1.5558654069900513,0.46484375,LR,1,100,NONE,0,,
107,100,0.6435852646827698,0.806640625,LR,1,100,NONE,0,,
107,300,0.4243181049823761,0.875,LR,1,100,NONE,0,,
107,625,0.2976110577583313,0.9140625,LR,1,100,NONE,0,0.309268981218338,0.9057757258415222
108,0,4.145411014556885,0.18359375,LR,1,100,NONE,0,,
108,20,1.750472903251648,0.41015625,LR,1,100,NONE,0,,
108,100,0.6690410375595093,0.779296875,LR,1,100,NONE,0,,
108,300,0.4336799383163452,0.859375,LR,1,100,NONE,0,,
108,625,0.30229106545448303,0.904296875,LR,1,100,NONE,0,0.3128824830055237,0.9014544486999512
109,0,2.91550350189209,0.126953125,LR,1,100,NONE,0,,
109,20,1.4203790426254272,0.46875,LR,1,100,NONE,0,,
109,100,0.5925779938697815,0.814453125,LR,1,100,NONE,0,,
109,300,0.3870030641555786,0.880859375,LR,1,100,NONE,0,,
109,625,0.28693532943725586,0.91015625,LR,1,100,NONE,0,0.2950510084629059,0.9112563133239746
110,0,4.183174133300781,0.103515625,LR,1,100,NONE,0,,
110,20,1.8316526412963867,0.3671875,LR,1,100,NONE,0,,
110,100,0.6834776997566223,0.763671875,LR,1,100,NONE,0,,
110,300,0.40758004784584045,0.873046875,LR,1,100,NONE,0,,
110,625,0.2964209318161011,0.916015625,LR,1,100,NONE,0,0.31563931703567505,0.902192234992981
