task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.7452762126922607,0.103515625,ELU1,0,20,RANDOM,2,,
21,20,1.2937734127044678,0.5546875,ELU1,0,20,RANDOM,2,,
21,100,0.4754396378993988,0.861328125,ELU1,0,20,RANDOM,2,,
21,300,0.3400637209415436,0.900390625,ELU1,0,20,RANDOM,2,,
21,625,0.2643086016178131,0.927734375,ELU1,0,20,RANDOM,2,0.2538585066795349,0.9227445125579834
22,0,4.755590915679932,0.072265625,ELU1,0,20,RANDOM,2,,
22,20,1.4675556421279907,0.486328125,ELU1,0,20,RANDOM,2,,
22,100,0.519778311252594,0.822265625,ELU1,0,20,RANDOM,2,,
22,300,0.363218754529953,0.8828125,ELU1,0,20,RANDOM,2,,
22,625,0.27057456970214844,0.923828125,ELU1,0,20,RANDOM,2,0.26799535751342773,0.9192664623260498
23,0,4.2243876457214355,0.1015625,ELU1,0,20,RANDOM,2,,
23,20,1.3091801404953003,0.52734375,ELU1,0,20,RANDOM,2,,
23,100,0.5385780930519104,0.8203125,ELU1,0,20,RANDOM,2,,
23,300,0.33443012833595276,0.89453125,ELU1,0,20,RANDOM,2,,
23,625,0.23465238511562347,0.931640625,ELU1,0,20,RANDOM,2,0.251822292804718,0.9203203916549683
24,0,5.1653900146484375,0.103515625,ELU1,0,20,RANDOM,2,,
24,20,1.3593450784683228,0.556640625,ELU1,0,20,RANDOM,2,,
24,100,0.4960457682609558,0.837890625,ELU1,0,20,RANDOM,2,,
24,300,0.33117756247520447,0.892578125,ELU1,0,20,RANDOM,2,,
24,625,0.281878262758255,0.91796875,ELU1,0,20,RANDOM,2,0.27972033619880676,0.9113616943359375
25,0,4.554719924926758,0.0703125,ELU1,0,20,RANDOM,2,,
25,20,1.475498080253601,0.51171875,ELU1,0,20,RANDOM,2,,
25,100,0.5608392357826233,0.806640625,ELU1,0,20,RANDOM,2,,
25,300,0.35230880975723267,0.890625,ELU1,0,20,RANDOM,2,,
25,625,0.2851632237434387,0.92578125,ELU1,0,20,RANDOM,2,0.2810145914554596,0.9133642315864563
26,0,4.859949588775635,0.083984375,ELU1,0,20,RANDOM,2,,
26,20,1.3327430486679077,0.552734375,ELU1,0,20,RANDOM,2,,
26,100,0.5049277544021606,0.853515625,ELU1,0,20,RANDOM,2,,
26,300,0.3162271976470947,0.90625,ELU1,0,20,RANDOM,2,,
26,625,0.27917253971099854,0.908203125,ELU1,0,20,RANDOM,2,0.27640146017074585,0.9109401106834412
27,0,3.8448402881622314,0.103515625,ELU1,0,20,RANDOM,2,,
27,20,1.2369294166564941,0.572265625,ELU1,0,20,RANDOM,2,,
27,100,0.428655207157135,0.861328125,ELU1,0,20,RANDOM,2,,
27,300,0.29469233751296997,0.91015625,ELU1,0,20,RANDOM,2,,
27,625,0.22011345624923706,0.94140625,ELU1,0,20,RANDOM,2,0.24259760975837708,0.9248524308204651
28,0,4.353875637054443,0.11328125,ELU1,0,20,RANDOM,2,,
28,20,1.408844232559204,0.5234375,ELU1,0,20,RANDOM,2,,
28,100,0.520887553691864,0.837890625,ELU1,0,20,RANDOM,2,,
28,300,0.3795085847377777,0.87890625,ELU1,0,20,RANDOM,2,,
28,625,0.26009130477905273,0.92578125,ELU1,0,20,RANDOM,2,0.2737244963645935,0.9124156832695007
29,0,3.5729880332946777,0.1484375,ELU1,0,20,RANDOM,2,,
29,20,1.1753168106079102,0.587890625,ELU1,0,20,RANDOM,2,,
29,100,0.47715625166893005,0.83203125,ELU1,0,20,RANDOM,2,,
29,300,0.30691778659820557,0.91015625,ELU1,0,20,RANDOM,2,,
29,625,0.21343344449996948,0.94140625,ELU1,0,20,RANDOM,2,0.23592115938663483,0.9250632524490356
30,0,4.436381816864014,0.0703125,ELU1,0,20,RANDOM,2,,
30,20,1.5789111852645874,0.4765625,ELU1,0,20,RANDOM,2,,
30,100,0.549125075340271,0.830078125,ELU1,0,20,RANDOM,2,,
30,300,0.3394680321216583,0.890625,ELU1,0,20,RANDOM,2,,
30,625,0.27218693494796753,0.923828125,ELU1,0,20,RANDOM,2,0.2638216018676758,0.9169477224349976
