unit,cnorm,raw_norm,row_mean,bias,current_z_mean,current_z_sd,ref_z_mean,ref_z_sd,h05,h1,h2,dce,w2col,dce_rank,w2_rank,target,matched,random,shallow,shallow_matched
0,3.5150610173161256,3.6592641383195703,-0.03632618803161751,0.076799675822258,-3.929761324543506,1.7098110160433382,-3.570481420978467,1.5147589518177385,0.013671875,0.033935546875,0.14306640625,0.0014640092849731445,1.5848815908519986,0.6161616161616161,0.6666666666666666,0,0,0,0,1
1,3.7997771861426277,3.8239461911257893,-0.015330450569457085,0.14297343790531158,-0.7435014859656803,1.5955145800757853,-1.3959344384056749,1.492000365476015,0.156494140625,0.3388671875,0.651123046875,0.0022606849670410156,1.4181975918467864,0.7171717171717171,0.35353535353535354,0,0,0,0,0
2,3.8690261960186385,3.9177046729045735,-0.02198811711261386,0.044067755341529846,-1.7760528809885727,1.5949260894988162,-2.3078564787792857,1.394942366305448,0.079345703125,0.177734375,0.431640625,-0.0019299983978271484,1.503360232096506,0.6868686868686869,0.5050505050505051,0,0,0,0,0
3,4.034653673643188,4.035064726811526,-0.0020569330610149855,-0.09930349886417389,-1.6164541004691273,1.2060677653289698,-0.30491324909598916,1.341211794932753,0.294921875,0.55322265625,0.864990234375,0.0007124245166778564,1.549599945181324,0.4444444444444444,0.6262626262626263,0,0,0,1,0
4,3.925242668140702,3.9526365548906726,-0.0165910340946149,0.0947391614317894,-3.1525050504278624,1.1746603737015007,-1.5815895056111913,1.22560217343607,0.1533203125,0.333251953125,0.656982421875,-6.157159805297852e-05,1.6542147009673844,0.04040404040404041,0.7777777777777778,0,0,0,0,0
5,3.817762785330782,3.837367535546484,-0.013835629369966728,0.10307322442531586,-0.17649882630212232,1.4304541044788117,-1.3025888586034853,1.1845166636701614,0.18017578125,0.374267578125,0.73388671875,0.0026043951511383057,1.6070731879033313,0.7373737373737373,0.7171717171717171,0,0,0,1,0
6,3.282100562600073,3.353806278444021,-0.024635932006007426,-0.1436651349067688,-3.2747208466171287,1.4651471669691982,-3.0447469010141504,1.4552599084199798,0.01904296875,0.0595703125,0.24658203125,0.0008965730667114258,1.3754291311586468,0.47474747474747475,0.1919191919191919,0,0,0,0,0
7,3.625427283859861,3.6571079223239384,-0.017154585458600345,0.026014814153313637,-3.1440798548719613,1.3605486433430076,-1.3665632920253756,1.2288343873013654,0.17919921875,0.37109375,0.69921875,-0.0004375278949737549,1.3159345844168446,0.30303030303030304,0.1414141414141414,0,0,0,0,0
8,3.569718329154082,3.6353071265667642,-0.024551303920454338,-0.006901947315782309,-1.856819498265395,2.1990844498132964,-2.2393164609446785,1.3381059349683755,0.078369140625,0.17333984375,0.45361328125,0.0016137659549713135,1.377228580488637,0.6363636363636364,0.20202020202020202,0,0,0,0,1
9,3.8483313655520974,3.8946514123172746,-0.02138851387978636,0.1492365002632141,-2.0429742971609812,1.4011961019461712,-2.0755888496260013,1.4469913414733968,0.113525390625,0.229248046875,0.50390625,0.0013980269432067871,1.3910870900013304,0.5959595959595959,0.25252525252525254,0,0,0,0,0
10,3.8485713188370547,3.890596977805417,-0.020367905912039255,0.12117259204387665,-1.528840788465459,1.7566847344634908,-1.8456367228664021,1.1850641086803877,0.103515625,0.24365234375,0.576904296875,0.00763094425201416,1.4766506837043472,0.8484848484848485,0.42424242424242425,0,0,0,0,0
11,3.8383220436846557,3.952970971167323,-0.03375450438301302,0.36173534393310547,-3.3557808322366327,1.4421711459504651,-3.353543623132282,1.5645079695075603,0.01611328125,0.050048828125,0.19775390625,0.0014494657516479492,2.0149699119770066,0.6060606060606061,1.0,0,0,0,0,1
12,3.5796008437596356,3.6327060675679874,-0.02210282016071409,-0.10697618126869202,-3.8273191204934847,1.7208262940128467,-2.355625396314281,1.2434850353395563,0.049560546875,0.132080078125,0.413818359375,-0.00038558244705200195,1.4054635305890784,0.2727272727272727,0.30303030303030304,0,0,0,0,0
13,4.015993816685743,4.045101968667615,-0.017300008893935414,-0.08221571892499924,0.8525314684811747,1.8903411886856396,-2.080174695338428,1.2529591739432007,0.080810546875,0.1884765625,0.4892578125,0.012651383876800537,1.6302429725108913,0.9191919191919192,0.7474747474747475,0,0,0,0,1
14,3.753821081236914,3.7737030903133313,-0.01381650447084973,-0.07072480022907257,-3.17120328405872,1.345325507954974,-1.2145095192172448,1.1691722972409861,0.21630859375,0.42333984375,0.756591796875,0.0011776387691497803,1.5756069120563017,0.5555555555555556,0.6565656565656566,0,0,0,1,0
15,3.518875681000168,3.5792742094480112,-0.0233844807272752,0.02736659348011017,-1.683748907798872,1.9986055261367468,-2.496660721577882,1.3295118548741516,0.039794921875,0.114013671875,0.38720703125,-2.1696090698242188e-05,1.5645605556353706,0.010101010101010102,0.6464646464646465,0,0,0,0,0
16,3.5618119746909027,3.6042565418012096,-0.01969670139900774,0.09037870168685913,-1.9761500924360007,1.3752550507747938,-1.5859638154643108,1.154483219876072,0.157470703125,0.31689453125,0.654296875,-0.00044596195220947266,1.495589511682095,0.31313131313131315,0.47474747474747475,0,0,0,0,1
