unit,cnorm,raw_norm,row_mean,bias,current_z_mean,current_z_sd,ref_z_mean,ref_z_sd,h05,h1,h2,dce,w2col,dce_rank,w2_rank,target,matched,random,shallow,shallow_matched
0,7.634716327571046,7.634856363053306,-0.00165148432604058,0.37655097246170044,-2.281720362836495,1.7125873061435148,0.4240578448952874,2.2822002635353935,0.176513671875,0.3388671875,0.63720703125,0.001154392957687378,2.267126835679716,0.5050505050505051,0.04040404040404041,1,0,0,1,0
1,7.915908719553299,8.077780043861106,-0.05746471389235866,0.22806766629219055,-7.191139263566583,3.0897909519049844,-6.383177856416296,3.3532793509865484,0.011962890625,0.0283203125,0.082763671875,-0.00013813376426696777,2.6613107501483086,0.30303030303030304,0.7272727272727273,0,0,0,0,0
2,7.9278891256974315,8.250330651756219,-0.08157044246617985,0.052610091865062714,-10.150529161968734,4.403313559912936,-8.060898920026375,3.87433172929872,0.001220703125,0.004638671875,0.02880859375,9.325146675109863e-05,2.401981262732747,0.20202020202020202,0.20202020202020202,0,0,0,0,0
3,8.22408635579591,8.284092607709189,-0.03554592361444743,0.46060264110565186,-5.377015531616053,3.2675697646012627,-3.3155777059037064,2.7952888479499847,0.076904296875,0.154296875,0.322998046875,-0.000851064920425415,2.6893898803776257,0.4444444444444444,0.7878787878787878,0,0,0,0,0
4,8.152751826413798,8.184135020649752,-0.02557261801733575,0.0044130850583314896,-2.3502338029538805,2.4367430619670207,-2.792413048434355,2.537869211856947,0.09326171875,0.187255859375,0.373291015625,-0.00167122483253479,2.8648224088329894,0.5353535353535354,0.9191919191919192,0,0,0,0,1
5,2.9308289292637286,10.186208531220371,-0.34840944353301,-2.1048643589019775,-38.561033599078655,12.718328825554405,-38.41452145855874,12.67629702455778,0.0,0.0,0.0,0.0,2.3494831359476698,0.04040404040404041,0.1111111111111111,0,0,0,0,0
6,8.330087321466511,8.357595953440393,-0.02419772236146168,0.23454417288303375,-0.10750169711536728,2.926837221452535,-2.0036292988588684,2.451839504578236,0.1357421875,0.274658203125,0.500244140625,0.01790592074394226,2.709113600153967,0.9393939393939394,0.8080808080808081,0,0,0,1,0
7,7.52938524590271,7.715414318483565,-0.06014412881082461,-0.18536171317100525,-6.772451816534158,2.8438115567213624,-5.88735740185075,2.929340013324843,0.00830078125,0.01904296875,0.080322265625,0.00010037422180175781,2.5495104240815465,0.23232323232323232,0.5454545454545454,0,0,0,0,1
8,8.12972980923392,8.132690831552619,-0.007837100287101098,0.13853614032268524,0.895120621935348,2.6878904320091634,-1.1256016840561642,2.3055804007251206,0.178466796875,0.34033203125,0.60986328125,0.022562623023986816,2.977439945041963,0.9696969696969697,0.9797979797979798,0,0,0,1,0
9,7.7547321022967814,7.760337872402035,-0.01053262154637567,-0.08474470674991608,-0.49644081389851635,2.82807943974796,-0.967009678633076,2.5216124260513317,0.150634765625,0.29541015625,0.556884765625,0.010661721229553223,2.2554342529566047,0.8484848484848485,0.020202020202020204,1,0,0,1,0
10,7.998003731466474,8.11245728967149,-0.04849652296857408,0.11711759865283966,-4.29052534874063,2.6701143768354667,-5.128695353721923,2.9791919316232334,0.024658203125,0.056640625,0.13427734375,-0.0003692805767059326,2.508490994479081,0.37373737373737376,0.43434343434343436,0,0,1,0,0
11,8.208744836997187,8.366782672723248,-0.05780377271307492,0.13821178674697876,-8.497208345739637,3.519433364009813,-5.950979459888913,3.3359942978778054,0.017333984375,0.041748046875,0.10986328125,3.9190053939819336e-05,2.621427881750396,0.12121212121212122,0.696969696969697,0,0,0,0,0
12,8.409435672572037,8.439070134539131,-0.025236038889971144,0.3343716263771057,-2.4104214880790096,2.6564345312255413,-1.986019212854444,3.2142700654590564,0.10009765625,0.2109375,0.41064453125,0.00879475474357605,2.8354484760045358,0.797979797979798,0.9090909090909091,0,0,0,0,0
13,8.220685017044168,8.32156267316459,-0.0461356580788338,-0.07082153856754303,-2.2211317425535526,2.6334374480603167,-4.835475600379141,3.320309403898618,0.04150390625,0.083984375,0.1865234375,0.0038432180881500244,2.403168077328775,0.6767676767676768,0.21212121212121213,0,0,0,0,1
14,8.021430875693662,8.045225540328813,-0.02208231069076015,0.4466400742530823,-1.3554559756594244,2.346129469058419,-1.4627792501087242,2.512846016645377,0.140380859375,0.279052734375,0.51416015625,0.0002773106098175049,2.5806251220017793,0.3434343434343434,0.6161616161616161,0,0,0,1,0
15,8.394687686251837,8.44029315145158,-0.031293686458430246,0.22566062211990356,-0.41020500092417933,2.529335389373399,-2.7633393507130677,3.258127504110923,0.081298828125,0.16650390625,0.32568359375,0.003362983465194702,2.761311968902427,0.6565656565656566,0.8787878787878788,0,0,0,0,0
16,7.9088489641988335,7.945899900002185,-0.027372927242975825,0.11150354892015457,-4.60506957481266,3.1707163977993322,-2.7743108946688153,2.541221546427372,0.08203125,0.1689453125,0.3486328125,0.008084207773208618,2.540239362427875,0.7777777777777778,0.5252525252525253,0,0,0,0,1
17,8.622199367904363,8.836815481796778,-0.06913261730027889,-0.01353415846824646,-4.094958010464325,3.790683341835991,-6.764923030606951,3.603380983486211,0.01416015625,0.029541015625,0.078369140625,-0.000974804162979126,2.8781280299390493,0.47474747474747475,0.9292929292929293,0,0,0,0,0
18,8.029487946923599,8.064745705044306,-0.026903232613388967,-0.11793024092912674,-1.6030017970333574,2.85687327863267,-2.464049979766969,2.834476578131554,0.10400390625,0.19775390625,0.3935546875,0.0032114386558532715,2.252544993718201,0.6464646464646465,0.010101010101010102,0,0,0,0,1
19,8.229962533616126,8.230059752406714,-0.0014286711838747356,0.09660456329584122,0.4485979397868505,2.8918366793499977,0.13509213364341122,2.2121538129064966,0.16943359375,0.33837890625,0.630126953125,0.015724241733551025,2.50573316015495,0.898989898989899,0.42424242424242425,0,0,0,1,0
20,7.922861195158423,7.967710859544984,-0.03015027886720752,-0.012834795750677586,-6.654076312392135,3.1310298981891544,-3.8994886757673157,2.5322636195326815,0.0400390625,0.090087890625,0.2265625,0.00037848949432373047,2.6627258674461403,0.3838383838383838,0.7373737373737373,0,0,0,0,0
