task,step,ce,acc,arm,seed,checkpoint,branch,n_frozen,heldout_ce,heldout_acc
21,0,3.5940027236938477,0.09375,LR,1,20,NONE,0,,
21,20,1.5350914001464844,0.474609375,LR,1,20,NONE,0,,
21,100,0.5292008519172668,0.82421875,LR,1,20,NONE,0,,
21,300,0.337950736284256,0.8984375,LR,1,20,NONE,0,,
21,625,0.2522224485874176,0.927734375,LR,1,20,NONE,0,0.24947026371955872,0.9213743805885315
22,0,3.554511547088623,0.08984375,LR,1,20,NONE,0,,
22,20,1.3090362548828125,0.53515625,LR,1,20,NONE,0,,
22,100,0.49525657296180725,0.845703125,LR,1,20,NONE,0,,
22,300,0.323719322681427,0.916015625,LR,1,20,NONE,0,,
22,625,0.2651645541191101,0.931640625,LR,1,20,NONE,0,0.25384092330932617,0.919793426990509
23,0,3.769557237625122,0.087890625,LR,1,20,NONE,0,,
23,20,1.5848445892333984,0.4453125,LR,1,20,NONE,0,,
23,100,0.5873916149139404,0.82421875,LR,1,20,NONE,0,,
23,300,0.3551943600177765,0.896484375,LR,1,20,NONE,0,,
23,625,0.27431362867355347,0.927734375,LR,1,20,NONE,0,0.26763641834259033,0.9200041890144348
24,0,3.459764003753662,0.1171875,LR,1,20,NONE,0,,
24,20,1.5065619945526123,0.494140625,LR,1,20,NONE,0,,
24,100,0.5513432025909424,0.83203125,LR,1,20,NONE,0,,
24,300,0.379214346408844,0.884765625,LR,1,20,NONE,0,,
24,625,0.24306099116802216,0.9375,LR,1,20,NONE,0,0.24912802875041962,0.9262226223945618
25,0,3.777327537536621,0.173828125,LR,1,20,NONE,0,,
25,20,1.3962986469268799,0.54296875,LR,1,20,NONE,0,,
25,100,0.5474570989608765,0.83203125,LR,1,20,NONE,0,,
25,300,0.3450762927532196,0.8984375,LR,1,20,NONE,0,,
25,625,0.24367061257362366,0.93359375,LR,1,20,NONE,0,0.25174063444137573,0.9246416687965393
26,0,3.2247793674468994,0.169921875,LR,1,20,NONE,0,,
26,20,1.38883376121521,0.53515625,LR,1,20,NONE,0,,
26,100,0.512645959854126,0.837890625,LR,1,20,NONE,0,,
26,300,0.30381476879119873,0.908203125,LR,1,20,NONE,0,,
26,625,0.2701943814754486,0.919921875,LR,1,20,NONE,0,0.27435293793678284,0.9135750532150269
27,0,3.949859619140625,0.107421875,LR,1,20,NONE,0,,
27,20,1.2428734302520752,0.568359375,LR,1,20,NONE,0,,
27,100,0.5346823930740356,0.828125,LR,1,20,NONE,0,,
27,300,0.36023980379104614,0.908203125,LR,1,20,NONE,0,,
27,625,0.2835772931575775,0.916015625,LR,1,20,NONE,0,0.2813340425491333,0.9118887186050415
28,0,3.9956324100494385,0.08984375,LR,1,20,NONE,0,,
28,20,1.4301061630249023,0.505859375,LR,1,20,NONE,0,,
28,100,0.5020859241485596,0.837890625,LR,1,20,NONE,0,,
28,300,0.3147260248661041,0.904296875,LR,1,20,NONE,0,,
28,625,0.23327389359474182,0.927734375,LR,1,20,NONE,0,0.24211201071739197,0.9240092635154724
29,0,3.9345076084136963,0.109375,LR,1,20,NONE,0,,
29,20,1.2412456274032593,0.5546875,LR,1,20,NONE,0,,
29,100,0.5355181097984314,0.845703125,LR,1,20,NONE,0,,
29,300,0.36117321252822876,0.89453125,LR,1,20,NONE,0,,
29,625,0.2596445083618164,0.927734375,LR,1,20,NONE,0,0.2614089250564575,0.9184232950210571
30,0,3.7365636825561523,0.1015625,LR,1,20,NONE,0,,
30,20,1.3346984386444092,0.548828125,LR,1,20,NONE,0,,
30,100,0.5467249751091003,0.84765625,LR,1,20,NONE,0,,
30,300,0.360408753156662,0.896484375,LR,1,20,NONE,0,,
30,625,0.2595638930797577,0.9296875,LR,1,20,NONE,0,0.26786312460899353,0.9141020178794861
