zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,gbar,gvar_mean,gbar_var,pooled_var,g3_ident,cov,cov_abs,cov10,cov50,q10_med,hard_dead,gmin,gmax,gcorr,gcorr_degenerate,task,step,clamp,correct_seq,acc_seq,ce0,ce20,correct_fresh,acc_fresh,param_sha,fresh_param_sha,secs,vmrss_kb,maxrss_kb,cpu,arm,seed
0.378954357370925,0.5265218841679205,0.09037548343738452,0.7316015625,0.1345586993426316,0.18840083518581593,0.027022934457126224,0.685546875,0.00435998555267351,0.031580182302898774,-0.0004452931568593042,0.001122890911752792,0.0016573296467106147,0.6950473714961682,0.0200449050439056,0.03580406847036087,0.13507139299179907,0.16540999019020167,0.12385145443115292,0.6656498011878039,1.312745626346441,0.1975918859243393,0.9248999953269958,1.3127456257643644,0.18618063499285464,0.045444851725586155,0.23162548671844127,4.718447854656915e-16,0.01833984375,0.01833984375,0.0070703125,0.0591796875,0.7071051001548767,0,0.0,2.0,0.3676799222797604,0,1,625,ref,9249,0.9249,2.313141345977783,2.250673770904541,9249,0.9249,b2ef5e70eee71421ff40c2ea08348f01c5a14ca8e5c7dcb173057de5880cf78e,b2ef5e70eee71421ff40c2ea08348f01c5a14ca8e5c7dcb173057de5880cf78e,6.712936422089115,1022804,1073580,20,N06,5
0.21578472947218125,0.5381907219443143,0.08963211700758505,0.62345703125,0.1511445513142872,0.22235398863308126,0.06223201185869892,0.65561767578125,0.008261025112069477,0.04145968843014838,-0.000279417281177426,0.0012081003417486538,0.002476668977414101,0.7826250484249764,0.030178318991384002,0.048440185265137506,0.1539334744971672,0.23912698559566903,0.1266488853889305,0.7108543879117325,1.1744354663335252,0.20646695792675018,0.9361000061035156,1.1744354666327126,0.20866520793657897,0.06622856688329158,0.2748937748198704,1.6653345369377348e-16,0.047265625,0.047265625,0.0209765625,0.118046875,0.5597629189491272,0,0.0,2.0,0.40871224474424955,0,2,625,ref,9361,0.9361,2.7101097106933594,1.2101919651031494,,,d6d308208a9cac5662bdca0816a4fd108bd2d68eccdee273e45f023d0df16467,,10.060797963989899,1030280,1073580,24,N06,5
0.13308627167691645,0.5379517441547257,0.0931430755225756,0.573671875,0.11283793484201166,0.2413048549955835,0.08680918850831282,0.5988549804687501,0.010054882372658667,0.04854520433398024,-0.0003720536621993381,0.0007856532937535005,0.002936839807286255,0.8515400168543915,0.03699389676010469,0.057925904713776115,0.11747450104613819,0.28036941775651303,0.15294306899694243,0.7417082939945445,1.1001292425883002,0.1959618330001831,0.9373000264167786,1.1001292431307956,0.21745176766649923,0.06530692506298552,0.28275869272948556,8.326672684688674e-16,0.06861328125,0.06861328125,0.03099609375,0.15310546875,0.4842562794685364,0,0.0,2.0,0.3437668971027852,0,3,625,ref,9373,0.9373,4.163351535797119,1.0783958435058594,,,d6548d55498f4b71d3802bc76f6858c2772568269e2d4a74e2746ea99f234d5e,,13.224090633098967,1068096,1073580,24,N06,5
0.07765349312914453,0.5536632626512075,0.13686831781163472,0.52310546875,0.07315000024466171,0.2600705405327681,0.10404862686350637,0.5558544921875,0.011704795067913139,0.05616929287088293,-0.00023740188578988075,0.00036648151839002436,0.00325953102632119,0.9122640446904472,0.04196174481650814,0.06478587980259444,0.07950330964439804,0.3124799125431842,0.16144758534221648,0.7708148886325671,1.0411050260043704,0.17406387627124786,0.9376000165939331,1.0411050252057612,0.2175435645639893,0.09909282902941516,0.31663639359340273,1.7208456881689926e-15,0.097421875,0.097421875,0.04439453125,0.20259765625,0.35469788908958433,0,0.0,2.0,0.39662625568765425,0,4,625,ref,9376,0.9376,5.259059429168701,1.2192257642745972,,,aa98a1aed8c5efaa47b61bcb5db6ece50d7cb6366f4ebabf5f9a86bf287745da,,16.552444057073444,1098724,1098092,24,N06,5
-0.0048309921960926734,0.5749245645120485,0.18937974572209673,0.4654296875,0.024933749985592713,0.27817190725617963,0.12797620612864744,0.502275390625,0.014456524197503928,0.06332406348836579,-0.0004009776993291504,-0.00011233786800545428,0.003643566200714862,0.968614473855354,0.04526068197796121,0.06899536835273218,0.03375303659141967,0.34879071635507125,0.1821685016273209,0.7980724394728057,0.9628559781785588,0.16906729340553284,0.9387999773025513,0.962855977229774,0.22117368936019371,0.11259261402864693,0.33376630338884206,1.4432899320127035e-15,0.1333984375,0.1333984375,0.06837890625,0.254765625,0.31994448900222777,0,0.0,2.0,0.4329192705077856,0,5,625,ref,9388,0.9388,4.7363667488098145,1.1904085874557495,,,be4a1b6e8b46cc7305da8dd7fb39292627dee04a3c9d30bd86f88dcda0b92171,,19.650618835003115,1037604,1098092,24,N06,5
-0.02961675734396618,0.5714116686284011,0.15806088285861253,0.45455078125,-0.016905357038995504,0.29570892225936146,0.14957152227529083,0.4656494140625,0.017112083740571334,0.07065299812006842,-0.00032131515684669933,-0.0005596059482732658,0.003926319066094852,1.0189365826578127,0.04790680089499801,0.07212267468928206,-0.009418007945199834,0.3764060800366214,0.15446027718116534,0.8198213771633572,0.9421813384408597,0.1759275496006012,0.9462000131607056,0.9421813382301479,0.23106433687570072,0.09888771381485449,0.32995205069055417,1.0547118733938987e-15,0.1400390625,0.1400390625,0.0717578125,0.2678125,0.2484093487262726,0,0.0,2.0,0.46098316182317367,0,6,625,ref,9462,0.9462,6.122749328613281,1.1810141801834106,,,195adb4bad0ae3ef01798fc2009f7ae827ef5279a588637fd3053ca40769075d,,22.980918293003924,1030296,1098092,24,N06,5
-0.08967948765814868,0.5884384637491876,0.22308388615990346,0.4106640625,-0.05909066016781831,0.31255953961153576,0.17366314279979025,0.4340380859375,0.019701051809177878,0.07875803793395902,-0.0007656239409616883,-0.0009991718171043506,0.00413648787145323,1.0706480180047755,0.0552077933261171,0.08223336718854987,-0.047145181281741236,0.40412271191827404,0.2518461686172578,0.8446585612471972,0.8816328604868613,0.18819089233875275,0.9417999982833862,0.8816328611026983,0.22841110728388084,0.12808566657163925,0.35649677385552037,2.7755575615628914e-16,0.18724609375,0.18724609375,0.09880859375,0.3239453125,0.18427022099494933,0,0.0,2.0,0.5395060739889429,0,7,625,ref,9418,0.9418,4.846322059631348,1.1556134223937988,,,c3b5c34a9d70eae6c28e15a04474876aa9c16641c41b21ff829921550a865dfe,,26.365729709039442,1068112,1098092,24,N06,5
-0.12034559828715878,0.5854060312838965,0.20183661519361867,0.3861328125,-0.09419431664766773,0.3265096492569916,0.1781978642780374,0.41803466796875,0.021369261875835436,0.08638200186080573,-0.0011427126787174932,-0.0013301634123409486,0.0042276390843147505,1.117434662605053,0.05687685681055882,0.08902915331704994,-0.07938217255457442,0.4116428581580291,0.24921951872601572,0.8641885217360497,0.8567806085816119,0.1529882252216339,0.9424999952316284,0.8567806080367881,0.2224779832259447,0.12685529671079787,0.34933327993674224,3.3306690738754696e-16,0.1899609375,0.1899609375,0.10068359375,0.336484375,0.18667036294937134,0,0.0,2.0,0.5387945734112417,0,8,625,ref,9425,0.9425,5.090245723724365,1.1919862031936646,,,433e69dd28a406a25b577e33c139dcaa40c2a3fa800c608d6c267fc5cc218e11,,29.543077955022454,1098736,1098108,24,N06,5
-0.12817963026688048,0.6043976826392465,0.24636435047683478,0.387734375,-0.12771523486921374,0.34331308557244544,0.2003136408024429,0.3923681640625,0.024674792874768883,0.09415663130738344,-0.0009675494568790968,-0.001666708582151334,0.004461248486568591,1.1630365926108124,0.059182163369841875,0.09368304650000761,-0.11155181677985922,0.4357431235519191,0.2161717443697158,0.8839654735879567,0.8402889878198039,0.17068928480148315,0.9444000124931335,0.8402889880817384,0.22838962892231568,0.1264851312801098,0.35487476020242786,2.3869795029440866e-15,0.208984375,0.208984375,0.1137890625,0.35376953125,0.17553831934928893,0,0.0,1.999999761581421,0.49004922699127124,0,9,625,ref,9444,0.9444,5.004532814025879,1.1613516807556152,,,f1279e4cf9f3afe68a9ec8a9a6f2b13f6020fbd1bb254d2c394ebe00495f3e8c,,32.748772482038476,1037620,1098108,24,N06,5
-0.17313070303305167,0.6096946689658361,0.2175074742613479,0.3669921875,-0.154374655158703,0.3614023653831237,0.22095918062662767,0.38104248046875,0.02782820455155259,0.10253403437363824,0.00024943077932602155,-0.0019904230987735426,0.004649455295222853,1.2063770573944446,0.06545322285033763,0.10098776115768086,-0.13844136404670906,0.45644016985173247,0.22654921118207028,0.9022836697661348,0.8180573634454049,0.18109355866909027,0.947700023651123,0.8180573648610152,0.22984694336307968,0.12588498849541777,0.35573193185849744,0.0,0.21802734375,0.21802734375,0.1180859375,0.372734375,0.1326462984085083,0,0.0,2.0,0.5967378692163734,0,10,625,ref,9477,0.9477,4.953685760498047,1.1864691972732544,,,1b0c2d20ff79bd80d801618a3b70075e2cbade16c16c9d7851ba96e55bd11801,,36.01387200609315,1030312,1098108,24,N06,5
