arm,seed,task,cap_on,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
ref,7,1,0,3.1031293512585756,3.5922724800047217,3.5179377794265747,8.411003112792969,0.008368984796106815,0.0566280260682106,-0.09111144312528772,0.24498807376394857,0.7357136500944035,0.6400000005960464,0.807380196825482,0.7771727379854216,0.007916666666666666,0.0,0.47916666666666663,0.6000000000000001,-0.017956472756282683,0.15100342733832683,-9.738798914385166e-05,0.005387993976764847,3.3402960375963078,1.7654940785550517,1.1222300024159757,2.156194447315671,3.340187891249904,1.7617849356237585,3.3308391363655696,1.7644915523012097,-0.10026275421337535,0.5479205758667861,0.996666669845581,0.82771875,0.0,0.0,0,0
ref,7,2,0,3.081150678554697,3.543462368718672,4.717051982879639,7.763688564300537,0.012700196821242571,0.028749629855155945,-0.6915966077076969,-0.24763000767877968,0.428263520947033,0.4337500009375314,0.5826216054164708,0.6141046726688608,0.20458333333333334,0.0,0.24458333333333332,0.37083333333333335,-0.2396136430496554,-0.11193395745864315,-0.006438322893160375,0.0031262148727546446,4.444848847183117,2.1564354757967763,1.9284517270885537,2.3787341833766984,4.4362130589486295,2.1439762627185015,4.434173455802665,2.1415940064573746,-1.460531158321537,-0.7320758330942286,0.9950000047683716,0.7960104166666667,0.0,0.0,0,0
ref,7,3,0,3.1078454861250466,3.644153881472788,5.763874053955078,8.110083103179932,0.012083706445991993,-0.002599601678412,-0.7963914318322758,-0.8425865764711374,0.3553909853155797,0.2736250012026479,0.5335994054314077,0.4483103934151009,0.3441666666666667,0.0,0.215,0.19291666666666668,-0.3720169106112883,-0.2636215432061296,-0.00864756447801288,0.010369092067703605,5.525729924771566,2.45390144612175,2.633452677840004,2.7397731538559533,5.5033747090594485,2.417989317138977,5.508479461047346,2.4409973240843468,-2.143058834990952,-1.9911369250838955,0.9950000047683716,0.8118125,0.0,0.0,0,0
ref,7,4,0,3.135039214678989,3.737316382801829,6.055864572525024,8.292793273925781,0.004393205977976322,-0.02573227323591709,-0.9931239266135318,-0.5644663137476624,0.2641434425058854,0.34712500108095506,0.44778824161359365,0.5308323673688026,0.4708333333333333,0.0,0.15250000000000002,0.2745833333333333,-0.5060233324379457,-0.22949023724833298,-0.008853617005783866,0.011320341601967812,6.286811845834449,2.607668644828129,2.9532610162029407,2.7114305535004255,6.285021441487484,2.5643797994463755,6.285482839266477,2.580782783635871,-2.948349924441427,-1.5979416013862162,0.9958333373069763,0.8003958333333333,0.0,0.0,0,0
ref,7,5,0,3.130889539977789,3.7575394476673942,7.011226177215576,7.975691795349121,-0.013613853137940168,-0.02796025574207306,-1.1744310480022024,-0.9855672755479312,0.18848103333300498,0.22975000127529105,0.38348636380495343,0.3908004609197105,0.61,0.0,0.11416666666666667,0.14416666666666667,-0.6922990921599455,-0.3536270601339415,-0.011517480898479631,0.016731674720067532,7.267949438309506,2.849908117207036,3.4587568040385244,2.919120031969712,7.229963259541435,2.814501863260539,7.241592885654379,2.8328839501125,-4.088019663939873,-2.8915957125053198,0.9891666769981384,0.7976354166666667,0.0,0.0,0,0
ref,7,6,0,3.096884911795168,3.9190853030190986,7.09248161315918,9.13704252243042,-0.014868224039673805,-0.047018975019454956,-1.2164463120945035,-0.8438862266593332,0.16368790495979785,0.26462500121754906,0.35329192293808653,0.4371332710763573,0.685,0.0,0.09875,0.18291666666666667,-0.820039961259221,-0.32917473241426654,-0.010941796164216816,0.013403976421104743,7.904577978857623,3.025360959354119,3.855936560307895,3.0362916594367926,7.866363866902198,2.996801390647046,7.891759723681773,3.007812973646994,-4.875197025413314,-2.6075676147414684,0.9866666793823242,0.7199375,0.0,0.0,0,0
ref,7,7,0,3.1666472209713192,3.8202959143574806,7.753054618835449,9.71713399887085,-0.03148692287504673,-0.05621087923645973,-1.1903717242285203,-1.105001959777769,0.1619298027279831,0.22000000129143396,0.3557395221216888,0.37680343036361563,0.6699999999999999,0.0,0.10083333333333333,0.13333333333333333,-0.8854250000911252,-0.4457333284032387,-0.010727136382521558,0.020976296429289505,8.713094283146827,3.1582120100855886,4.191675695370572,3.339735938378185,8.672559734647738,3.144585999031626,8.697660966198253,3.141882435757826,-5.251681072401504,-3.6110786078063146,0.9758333563804626,0.75584375,0.0,0.0,0,0
ref,7,8,0,3.234045860348633,3.994188454169246,8.435713291168213,10.19855546951294,-0.049205515533685684,-0.07797370851039886,-1.2911831728017937,-1.2817517419082147,0.1407422397795028,0.1836250013516595,0.3348619234510215,0.31934894116848606,0.7283333333333333,0.0,0.08499999999999999,0.09291666666666666,-1.0020849944813706,-0.513045243906938,-0.009299533314808723,0.027911692234920335,9.589471141170346,3.3183571827899256,4.640796464513295,3.4431508298032956,9.498519720477155,3.261136575157162,9.512731427660867,3.268264850007342,-5.9747211615341556,-4.515212961177652,0.9624999761581421,0.7162395833333334,0.0,0.0,0,0
ref,7,9,0,3.253507590497593,4.283863959728894,8.379091739654541,10.456212997436523,-0.07424058392643929,-0.09041799604892731,-1.3757948196623602,-1.4579632428105427,0.11147871795473069,0.15812500139387947,0.2967962017902431,0.27190498684835596,0.78625,0.0,0.06958333333333333,0.06458333333333333,-1.1652957225330858,-0.5508458124280212,-0.014265339425886554,0.024932543946779333,10.394306771197167,3.450229595505796,5.139619416106335,3.5699528638936036,10.30948612433393,3.396543985994419,10.366676156219647,3.399247209147302,-7.011850961018936,-5.130623466142763,0.9141666889190674,0.6762604166666667,0.0,0.0,0,0
ref,7,10,0,3.060048119489816,4.31169293556246,8.266915798187256,9.751895904541016,-0.07557513192296028,-0.09123661741614342,-1.4380084719243658,-1.5581683784819171,0.09049202124794584,0.1532500014019509,0.2651912856886314,0.2618635501067954,0.8362499999999999,0.0,0.058333333333333334,0.059166666666666666,-1.3814090866598845,-0.5799244876022629,-0.016634031490376053,0.022207274711690844,11.134606525047449,3.5364868428361316,5.509512999508994,3.583369620796391,10.98223259664054,3.5072135634595956,11.107188457170176,3.5174849688484415,-8.180937949142729,-5.674518300155178,0.824999988079071,0.6107916666666666,0.0,0.0,0,0
ref,7,11,0,3.184899093657362,4.549641783373188,9.345064640045166,10.93104887008667,-0.09946701675653458,-0.10277632251381874,-1.4664555703591136,-1.709706709906066,0.08941458400594288,0.1405000014230609,0.2685730564502087,0.2335326965208151,0.8366666666666667,0.0,0.056249999999999994,0.045,-1.5164280169429383,-0.6516703596262059,-0.012954997784641372,0.03240481944667408,11.897927841687174,3.625366815029181,5.864844566807853,3.6732521508177953,11.802166145379614,3.5577174253963038,11.859288540324847,3.584824818352179,-9.195045902033648,-6.560025010237781,0.7558333277702332,0.5911875,0.0,0.0,0,0
ref,7,12,0,3.219536095931679,4.264799340423873,9.958961009979248,9.749703884124756,-0.14677616208791733,-0.1182466372847557,-1.4482589729010966,-1.6759165534345628,0.08455793512610282,0.14650000141312677,0.26219562521132755,0.24728526094902087,0.845,0.0,0.056249999999999994,0.051666666666666666,-1.5675747438350018,-0.6141158113770173,-0.015401311313302803,0.034628233423281925,12.775335760287579,3.7234469008678124,6.159877899337925,3.8169947058633684,12.616314810995993,3.6607681284112363,12.64253028733036,3.688346229333667,-9.330155885396525,-6.418841676965045,0.6983333230018616,0.5865416666666666,0.0,0.0,0,0
ref,7,13,0,3.1477737463231286,4.433695182298291,10.31907033920288,10.915106773376465,-0.14758767932653427,-0.11268221214413643,-1.4623171656600156,-1.7433593527936655,0.08612416852410247,0.14425000141685207,0.2638179451726316,0.24222923086070847,0.8479166666666667,0.0,0.056666666666666664,0.049166666666666664,-1.679490019334316,-0.6601673752291963,-0.012868543659077641,0.03635942767054075,13.510183836237582,3.801974053745556,6.703593241866199,3.9934518254192177,13.337281361628243,3.7394424722710857,13.44031565576597,3.765112873703794,-10.04061500947612,-7.143588010060291,0.6658333539962769,0.5723229166666667,0.0,0.0,0,0
ref,7,14,0,3.151910261160653,4.542631735866479,10.345259666442871,11.29802417755127,-0.17606685310602188,-0.1291939690709114,-1.5717889767062059,-1.7995713430976008,0.06693661048750552,0.13825000142678617,0.23249890645284266,0.22819947477011693,0.8829166666666666,0.0,0.04541666666666666,0.0425,-1.8123712853958942,-0.6570401840988578,-0.008616166519946742,0.03582723825384164,14.194038278557473,3.8964925056243978,6.871881894376056,4.012377706028281,13.83576525274464,3.8433983938352716,13.978513718152612,3.8591668316750467,-10.859152307038507,-7.081408819450687,0.60916668176651,0.5572916666666666,0.0,0.0,0,0
ref,7,15,0,3.095171041147986,4.888171176287087,9.636180877685547,12.38594102859497,-0.20042579621076584,-0.15099094808101654,-1.6587574563630896,-1.7314405547376754,0.05193914393474307,0.1427500014193356,0.21142152355763744,0.23879907931955496,0.9104166666666667,0.0,0.03791666666666667,0.0475,-2.134114014078283,-0.6667549203445786,-0.012245789598377346,0.035436396951554344,14.60277687054284,3.8982833562826738,7.336166077994314,3.764469528845985,14.409308861846252,3.832000012085971,14.553454764430843,3.8618838796876376,-12.805112174265087,-6.700572003424167,0.6441666483879089,0.5148229166666667,0.0,0.0,0,0
ref,7,16,0,3.229324950113311,4.992888658359046,10.267017841339111,11.031413078308105,-0.25563256442546844,-0.144369438290596,-1.7889776976142473,-1.9495978935789418,0.04506582975778798,0.12812500144355,0.19439215563146905,0.20232760844779196,0.925,0.0,0.03166666666666667,0.03125,-2.3334125789044036,-0.674620061393878,-0.015079400980868962,0.036124038493726404,15.441625787798719,3.9225621078469928,7.63758006226259,3.71912767486479,15.226907925303172,3.8603759555236214,15.374897798794077,3.8982343415551073,-13.968289517586431,-7.1035297620218865,0.5641666650772095,0.4685625,0.0,0.0,0,0
ref,7,17,0,3.1338930280568142,5.240782276988365,10.708212852478027,12.672664642333984,-0.2525501027703285,-0.154408760368824,-1.7743415470297033,-1.8362479575808108,0.041932900857057295,0.13600000143051147,0.1865526295137072,0.22271057515551945,0.93125,0.0,0.029166666666666667,0.04,-2.3577271414258933,-0.6840576224138305,-0.010457556578683358,0.037734780891769334,16.018891570670892,3.9714869007787734,7.724422195616352,3.8314251519028835,15.683586572906272,3.903434458418026,15.980262082526819,3.9477462589006054,-14.129575486580531,-6.91531688236321,0.5450000166893005,0.47770833333333335,0.0,0.0,0,0
ref,7,18,0,3.1512703972227163,5.162740495610418,11.022179126739502,12.508911609649658,-0.2958202213048935,-0.16792236268520355,-1.743811601746507,-2.023365824726926,0.042311044770353134,0.13150000143796206,0.18785360076184587,0.21130546677166778,0.9241666666666667,0.0,0.03125,0.035,-2.3826370852166487,-0.7258534291392751,-0.013149454776822143,0.04204847564338707,16.37783163141744,3.9735796467442963,8.285540838779866,3.833808184553726,16.123141240871995,3.8977299408734396,16.33666288140519,3.952962297655434,-14.283979194352092,-7.711385920016716,0.49416667222976685,0.4535625,0.0,0.0,0,0
