step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
5000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.3085,14.8208,0.154917,0.485464,0,0.175885,15.8555,0.011093,17.0812,0.152519,6.55658,6.55658,0,0.517071,-0.242791,nan,0.051223,-0.325019,-0.218567,-0.274446,-0.292639,0.371,0.416375,nan,nan
5000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.2828,15.0897,0.153238,0.487719,0,0.0895543,10.0488,0.00891194,16.5424,0.130894,7.63976,7.63976,0,0.52858,-0.265541,nan,0.0646839,-0.34868,-0.239781,-0.30779,-0.319872,0.365,0.40435,nan,nan
6000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.3402,14.7107,0.151312,0.487218,0,0.0864361,8.51709,0.0101485,17.0388,0.151046,6.62052,6.62052,0,0.435401,-0.284779,nan,0.0558686,-0.395307,-0.269041,-0.331399,-0.381907,0.3425,0.394375,nan,nan
6000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.1942,14.406,0.154399,0.483709,0,0.33354,26.8769,0.0124099,16.6991,0.142133,7.03566,7.03566,0,0.527106,-0.27892,nan,0.0963501,-0.441276,-0.260192,-0.361113,-0.413802,0.327,0.399375,nan,nan
7000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5246,15.6355,0.146681,0.489724,0,0.104663,9.12373,0.0114715,17.3492,0.142249,7.02994,7.02994,0,0.480302,-0.308956,nan,0.053485,-0.410036,-0.299238,-0.352256,-0.408946,0.3475,0.3835,nan,nan
7000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.4483,15.3141,0.151077,0.481955,0,0.045635,3.85146,0.0118487,16.8307,0.132937,7.52234,7.52234,0,0.366553,-0.330973,nan,0.075837,-0.469474,-0.322161,-0.429649,-0.44201,0.3265,0.372625,nan,nan
8000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5755,15.7031,0.148965,0.488471,0,0.0954813,9.50519,0.0100452,17.388,0.14423,6.93335,6.93335,0,0.48537,-0.330531,nan,0.0521001,-0.381752,-0.329524,-0.390542,-0.414729,0.326,0.37035,nan,nan
8000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.4549,15.2809,0.148645,0.488221,0,0.167369,12.6868,0.0131923,17.156,0.135286,7.39177,7.39177,0,0.659885,-0.345675,nan,0.0864462,-0.484313,-0.343573,-0.455653,-0.507436,0.312,0.36795,nan,nan
9000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.6389,15.8592,0.149221,0.485714,0,0.0690855,6.23961,0.0110721,17.1961,0.137361,7.2801,7.2801,0,0.459827,-0.35134,nan,0.0610309,-0.441393,-0.359675,-0.435645,-0.45954,0.3165,0.359925,nan,nan
9000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.5011,15.3564,0.150917,0.492231,0,0.0685392,6.86063,0.00999022,16.9446,0.131786,7.58807,7.58807,0,0.476314,-0.365947,nan,0.0894448,-0.501939,-0.374794,-0.504099,-0.532256,0.304,0.356275,nan,nan
10000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5584,15.3578,0.148177,0.490476,0,0.0895874,7.57279,0.0118302,17.2331,0.139985,7.14363,7.14363,0,0.569042,-0.385554,nan,0.0713271,-0.480104,-0.408602,-0.527866,-0.542075,0.288,0.3429,nan,nan
10000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.4563,15.1693,0.145563,0.491228,0,0.0549401,6.24103,0.00880304,17.2217,0.137877,7.25282,7.25282,0,0.456211,-0.376881,nan,0.0882578,-0.521842,-0.395283,-0.529998,-0.583758,0.284,0.34895,nan,nan
11000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5071,14.9758,0.154332,0.49198,0,0.0709727,5.84201,0.0121487,17.1679,0.147901,6.76128,6.76128,0,0.61818,-0.398231,nan,0.0733825,-0.498973,-0.431537,-0.571724,-0.617586,0.267,0.3336,nan,nan
11000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.5898,15.5316,0.147898,0.485714,0,0.0348864,4.08412,0.00854196,17.0635,0.128978,7.75325,7.75325,0,0.322051,-0.395939,nan,0.0782054,-0.514772,-0.423655,-0.525625,-0.587572,0.2935,0.338075,nan,nan
12000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5514,15.2396,0.148507,0.490727,0,0.0570659,4.92392,0.0115895,17.2038,0.12661,7.89825,7.89825,0,0.553224,-0.409309,nan,0.0757224,-0.521888,-0.452225,-0.620512,-0.643139,0.25,0.325625,nan,nan
12000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.585,15.4576,0.151064,0.497995,0,0.0424328,4.86552,0.00872113,17.1583,0.129284,7.73489,7.73489,0,0.373702,-0.410599,nan,0.0796791,-0.525281,-0.449573,-0.574146,-0.662462,0.269,0.32945,nan,nan
13000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.6201,15.478,0.150328,0.487469,0,0.0292167,2.82592,0.0103388,17.2431,0.132231,7.56251,7.56251,0,0.609781,-0.434448,nan,0.0707187,-0.564646,-0.491909,-0.625961,-0.701697,0.2375,0.31225,nan,nan
13000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.7073,15.6964,0.148444,0.493985,0,0.033032,3.31224,0.0099727,17.1094,0.1294,7.728,7.728,0,0.419965,-0.435316,nan,0.0772943,-0.554953,-0.488654,-0.597603,-0.684782,0.2615,0.314675,nan,nan
14000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5597,15.241,0.149939,0.493484,0,0.0603618,6.54046,0.00922898,17.1007,0.132228,7.56268,7.56268,0,0.462978,-0.433817,nan,0.0818505,-0.544695,-0.496003,-0.63062,-0.752459,0.2385,0.31345,nan,nan
14000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.3549,14.1658,0.153789,0.50802,0,0.167073,16.5385,0.0101021,17.2502,0.149809,6.67515,6.67515,0,0.64452,-0.42848,nan,0.109695,-0.566695,-0.481699,-0.667963,-0.722904,0.235,0.3178,nan,nan
15000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.6937,15.3324,0.158504,0.486216,0,0.0233074,2.27976,0.0102236,16.7888,0.136092,7.34798,7.34798,0,0.401507,-0.449316,nan,0.0839449,-0.56082,-0.522349,-0.635969,-0.722409,0.2315,0.303,nan,nan
15000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.3494,14.2303,0.153781,0.50802,0,0.100014,8.88482,0.0112567,17.2234,0.140138,7.13585,7.13585,0,0.619945,-0.47299,nan,0.109073,-0.620098,-0.551799,-0.750464,-0.783401,0.2295,0.29545,nan,nan
16000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.6258,15.1608,0.163527,0.490727,0,0.0582353,8.16546,0.0071319,16.5096,0.148729,6.72365,6.72365,0,0.396722,-0.454801,nan,0.0780371,-0.579402,-0.527444,-0.662216,-0.771582,0.213,0.30065,nan,nan
16000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.3776,14.0862,0.158644,0.5,0,0.076214,7.70042,0.00989739,17.4213,0.133556,7.48747,7.48747,0,0.561102,-0.47944,nan,0.116217,-0.649804,-0.556845,-0.715171,-0.77587,0.223,0.29495,nan,nan
17000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5399,14.1666,0.161759,0.486216,0,0.135063,10.7053,0.0126165,16.6999,0.152657,6.55062,6.55062,0,0.675639,-0.479128,nan,0.0917411,-0.611305,-0.579404,-0.742352,-0.805057,0.201,0.285175,nan,nan
17000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.7481,11.1449,0.15824,0.49599,0,0.0431886,4.90082,0.00881252,17.2232,0.134602,7.42931,7.42931,0,0.406817,-0.492687,nan,0.164775,-0.692955,-0.600449,-0.850612,-0.855639,0.1905,0.2813,nan,nan
18000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.5782,14.4989,0.157164,0.490727,0,0.0352316,3.62687,0.00971406,16.7872,0.14961,6.68404,6.68404,0,0.392522,-0.490692,nan,0.0831305,-0.636653,-0.600886,-0.800109,-0.846282,0.2055,0.27785,nan,nan
18000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.6119,10.8854,0.159939,0.501003,0,0.0782691,6.57906,0.0118967,17.1061,0.141943,7.04509,7.04509,0,0.516962,-0.495479,nan,0.183864,-0.702158,-0.612629,-0.868657,-0.960284,0.1745,0.27855,nan,nan
19000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.6578,14.5552,0.159181,0.497744,0,0.0602486,6.07824,0.00991218,17.1513,0.151744,6.59003,6.59003,0,0.601634,-0.509659,nan,0.0824628,-0.624744,-0.630826,-0.778452,-0.839309,0.2045,0.268175,nan,nan
19000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.7505,10.974,0.160771,0.506516,0,0.0348205,3.75531,0.00927233,16.9748,0.133545,7.48812,7.48812,0,0.452236,-0.51376,nan,0.175471,-0.719114,-0.642652,-0.879662,-0.936416,0.1815,0.26735,nan,nan
20000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.7234,14.5536,0.169983,0.495489,0,0.06539,7.00823,0.00933046,16.9196,0.166999,5.98804,5.98804,0,0.916343,-0.526196,nan,0.0785005,-0.66021,-0.65279,-0.787297,-0.899724,0.1915,0.2586,nan,nan
20000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9133,11.3346,0.162157,0.501003,0,0.112106,8.84368,0.0126764,17.0425,0.140056,7.13999,7.13999,0,0.62797,-0.518498,nan,0.177794,-0.759669,-0.643428,-0.882061,-0.9339,0.1845,0.26695,nan,nan
21000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.4627,13.2409,0.165328,0.488972,0,0.0634386,6.41874,0.00988334,16.872,0.167374,5.97465,5.97465,0,0.594005,-0.532504,nan,0.0884254,-0.707954,-0.671759,-0.826374,-0.917537,0.169,0.252225,nan,nan
21000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9043,11.3319,0.159413,0.506767,0,0.0386347,3.86356,0.00999977,16.9077,0.156155,6.40388,6.40388,0,0.526269,-0.558734,nan,0.167273,-0.832834,-0.718761,-0.975766,-1.1123,0.1435,0.243575,nan,nan
22000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.4795,13.7138,0.164831,0.488221,0,0.0993035,10.9314,0.00908423,16.954,0.169438,5.90188,5.90188,0,0.694254,-0.539637,nan,0.0839937,-0.701487,-0.679534,-0.868516,-0.96549,0.169,0.2522,nan,nan
22000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.0262,11.5385,0.158135,0.507268,0,0.043383,3.76652,0.0115181,16.716,0.145504,6.87265,6.87265,0,0.694364,-0.573064,nan,0.162059,-0.844977,-0.743745,-0.988617,-1.15477,0.136,0.23585,nan,nan
23000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.3552,13.3318,0.170414,0.48797,0,0.0621572,6.3025,0.00986232,16.7054,0.18047,5.54108,5.54108,0,0.571146,-0.549993,nan,0.0938325,-0.743481,-0.702275,-0.975507,-0.998312,0.16,0.246,nan,nan
23000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9624,10.8543,0.160376,0.521303,0,0.0515708,5.3562,0.00962825,16.7198,0.17262,5.79307,5.79307,0,0.642353,-0.580991,nan,0.162172,-0.848563,-0.755068,-0.983662,-1.15453,0.128,0.229225,nan,nan
24000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.3326,13.8006,0.166188,0.492481,0,0.0464139,5.34805,0.00867866,16.6778,0.157784,6.33778,6.33778,0,0.388528,-0.546428,nan,0.0907382,-0.671804,-0.69571,-0.933768,-1.07898,0.1455,0.249625,nan,nan
24000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.777,10.6798,0.160319,0.514536,0,0.0935421,9.37201,0.009981,16.6484,0.152964,6.5375,6.5375,0,0.63547,-0.58806,nan,0.169643,-0.84406,-0.768596,-1.08112,-1.13978,0.131,0.227575,nan,nan
25000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.2748,13.1986,0.164282,0.501754,0,0.0205185,2.52215,0.00813532,16.7313,0.149689,6.68051,6.68051,0,0.519294,-0.570246,nan,0.0977689,-0.772562,-0.752883,-0.980836,-1.13882,0.1325,0.23435,nan,nan
25000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.1369,12.607,0.153261,0.514536,0,0.0492548,5.25662,0.00937006,16.8712,0.139429,7.17209,7.17209,0,0.534468,-0.597194,nan,0.152241,-0.845289,-0.778303,-1.15081,-1.18452,0.1175,0.224575,nan,nan
26000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.2812,13.5566,0.158659,0.503258,0,0.0372253,5.12864,0.00725831,16.8013,0.147984,6.75749,6.75749,0,0.494245,-0.576252,nan,0.0993888,-0.785236,-0.765335,-1.08683,-1.11498,0.1345,0.231175,nan,nan
26000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.1065,12.457,0.154084,0.516792,0,0.0301694,3.31926,0.0090892,16.8103,0.144585,6.91636,6.91636,0,0.519823,-0.605608,nan,0.145795,-0.839024,-0.800513,-1.13254,-1.23604,0.11,0.219375,nan,nan
27000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.9763,12.3776,0.16318,0.505263,0,0.0450968,4.35456,0.0103562,16.4133,0.154087,6.48984,6.48984,0,0.730253,-0.572821,nan,0.116131,-0.801999,-0.769165,-1.12185,-1.18432,0.1195,0.232175,nan,nan
27000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.3994,13.326,0.163172,0.510777,0,0.0256786,3.36222,0.00763741,16.7135,0.146904,6.80715,6.80715,0,0.476694,-0.616032,nan,0.13457,-0.832652,-0.806868,-1.04531,-1.22659,0.114,0.214425,nan,nan
28000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.1848,12.9606,0.16605,0.499499,0,0.0185979,2.23032,0.00833866,16.5914,0.174086,5.74429,5.74429,0,0.56402,-0.59043,nan,0.105127,-0.80279,-0.803677,-1.09065,-1.21283,0.1155,0.220025,nan,nan
28000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.0082,12.6103,0.163388,0.511529,0,0.0390485,5.69878,0.00685208,16.5257,0.147055,6.80018,6.80018,0,0.355695,-0.607657,nan,0.143791,-0.841131,-0.799654,-1.09513,-1.27089,0.103,0.2213,nan,nan
29000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.7851,11.478,0.162191,0.494236,0,0.12479,10.5087,0.0118749,16.5554,0.158297,6.31726,6.31726,0,0.931579,-0.586339,nan,0.119685,-0.810353,-0.805232,-1.18049,-1.23136,0.1085,0.2195,nan,nan
29000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9694,12.4823,0.167424,0.509023,0,0.0328344,3.23414,0.0101525,16.4548,0.159691,6.26208,6.26208,0,0.674255,-0.637003,nan,0.142484,-0.865687,-0.868921,-1.22152,-1.41219,0.0755,0.203675,nan,nan
30000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.9222,11.5766,0.160427,0.500501,0,0.0429442,4.01822,0.0106874,16.5315,0.167547,5.96849,5.96849,0,0.479499,-0.601267,nan,0.111923,-0.822723,-0.82772,-1.1848,-1.27991,0.101,0.212775,nan,nan
30000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,18.144,13.4075,0.172941,0.512281,0,0.0896347,10.8254,0.00828007,16.2388,0.156992,6.36975,6.36975,0,0.828203,-0.623733,nan,0.128291,-0.846456,-0.824681,-1.18179,-1.41397,0.076,0.21285,nan,nan
31000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.9298,11.6701,0.166335,0.502506,0,0.0141444,1.49938,0.00943345,16.6312,0.18725,5.34046,5.34046,0,0.430656,-0.621726,nan,0.11656,-0.820513,-0.8748,-1.25122,-1.28154,0.1025,0.201625,nan,nan
31000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.7515,11.732,0.176358,0.504261,0,0.0546306,5.21802,0.0104696,16.4907,0.16485,6.06611,6.06611,0,0.652282,-0.63477,nan,0.143551,-0.853367,-0.852282,-1.166,-1.44467,0.072,0.206975,nan,nan
32000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,18.1641,12.6421,0.163754,0.512782,0,0.0268823,3.39204,0.00792512,16.8193,0.17638,5.66958,5.66958,0,0.565738,-0.632398,nan,0.102108,-0.808192,-0.883178,-1.14373,-1.31793,0.098,0.1981,nan,nan
32000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.1482,10.4253,0.171514,0.505764,0,0.172429,13.5564,0.0127194,16.2975,0.166063,6.02182,6.02182,0,0.95636,-0.636183,nan,0.156958,-0.840157,-0.862404,-1.24233,-1.51562,0.0595,0.20635,nan,nan
33000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.9338,12.0563,0.164645,0.510777,0,0.0291178,3.89973,0.00746663,16.5389,0.17321,5.77333,5.77333,0,0.447629,-0.636629,nan,0.107497,-0.823255,-0.895545,-1.27677,-1.36401,0.091,0.19455,nan,nan
33000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.1541,11.0337,0.17074,0.509774,0,0.0370007,3.91925,0.00944076,16.2926,0.145669,6.86488,6.86488,0,0.476955,-0.64823,nan,0.159538,-0.910936,-0.893028,-1.27554,-1.58604,0.051,0.199675,nan,nan
34000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.8826,11.7538,0.161045,0.503509,0,0.026559,3.43748,0.00772629,16.5717,0.168027,5.95143,5.95143,0,0.576227,-0.644152,nan,0.110719,-0.827705,-0.913602,-1.28674,-1.29773,0.0995,0.18935,nan,nan
34000,B_w20_K100_c0.0_lr0.01_s1,0.05,0,0,17.0553,10.8064,0.162824,0.492231,0,0.0543987,5.92604,0.00917961,16.4867,0.148169,6.74906,6.61102,0.05,0.617964,-0.640746,-0.79031,0.158858,-0.909747,-0.858812,nan,-1.56522,0.0495,0.200675,1,nan
35000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.5122,9.87652,0.164522,0.502005,0,0.0393721,4.86579,0.00809162,16.5354,0.169888,5.88624,5.88624,0,0.418463,-0.643211,nan,0.117252,-0.832942,-0.910261,-1.26997,-1.31383,0.095,0.1926,nan,nan
35000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,16.8099,9.96776,0.16186,0.503509,0,0.104166,10.7393,0.00969959,16.5356,0.157409,6.35288,6.35288,0,0.573231,-0.641669,nan,0.163835,-0.910577,-0.877155,-1.36975,-1.47148,0.0685,0.2061,nan,0
36000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.6696,11.0681,0.157607,0.506516,0,0.0300657,3.98365,0.00754728,16.5053,0.159856,6.25562,6.25562,0,0.45199,-0.644762,nan,0.113873,-0.823409,-0.912718,-1.25679,-1.35866,0.093,0.1907,nan,nan
36000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.1832,10.7307,0.164605,0.495238,0,0.0399116,4.75747,0.00838925,16.5159,0.147564,6.77674,6.77674,0,0.558919,-0.657366,nan,0.148664,-0.900133,-0.904151,-1.36392,-1.46288,0.07,0.1968,nan,nan
37000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.9821,12.1013,0.162335,0.501504,0,0.0152803,2.1424,0.0071323,16.7391,0.154952,6.45361,6.45361,0,0.58745,-0.667885,nan,0.0982801,-0.828554,-0.961955,-1.31378,-1.4654,0.0755,0.177125,nan,nan
37000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.184,10.5068,0.16143,0.498246,0,0.0475675,4.93657,0.00963573,16.7524,0.161999,6.17288,6.17288,0,0.880409,-0.668887,nan,0.142523,-0.919395,-0.924181,-1.37809,-1.45756,0.078,0.190125,nan,nan
38000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.5927,10.861,0.162775,0.501253,0,0.0339945,3.90228,0.00871144,16.8908,0.161987,6.17332,6.17332,0,0.571889,-0.675322,nan,0.109436,-0.842798,-0.987012,-1.28634,-1.40476,0.084,0.172775,nan,nan
38000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.1926,9.96418,0.161953,0.5,0,0.0272797,2.82906,0.00964269,16.8731,0.157754,6.33897,6.33897,0,0.63075,-0.680151,nan,0.137862,-0.936692,-0.948489,-1.36622,-1.56161,0.064,0.185075,nan,nan
39000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.4938,11.1432,0.16304,0.497494,0,0.0489914,5.41133,0.00905349,16.5311,0.174433,5.73287,5.73287,0,0.753862,-0.685076,nan,0.104403,-0.851992,-1.00128,-1.35227,-1.53766,0.059,0.1725,nan,nan
39000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.6012,11.0914,0.161804,0.505514,0,0.0159142,2.09932,0.00758061,17.017,0.155414,6.43442,6.43442,0,0.523544,-0.68317,nan,0.128524,-0.940912,-0.944158,-1.26555,-1.59468,0.062,0.18535,nan,nan
40000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.6852,11.6947,0.166736,0.506767,0,0.0443498,5.861,0.00756693,16.7315,0.171176,5.84194,5.84194,0,0.592898,-0.682695,nan,0.102432,-0.865847,-0.974841,-1.32419,-1.45713,0.0695,0.1771,nan,nan
40000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.9574,12.6666,0.159993,0.502005,0,0.0242562,3.57587,0.0067833,17.1314,0.145737,6.86168,6.86168,0,0.562663,-0.695901,nan,0.125436,-0.945707,-0.9481,-1.20281,-1.62541,0.0585,0.1829,nan,nan
41000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.8966,12.06,0.163703,0.497494,0,0.00936356,1.64986,0.00567539,16.5438,0.16673,5.99773,5.99773,0,0.410074,-0.70024,nan,0.102991,-0.892777,-1.0137,-1.34187,-1.43722,0.081,0.1664,nan,nan
41000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.5754,10.892,0.163854,0.50376,0,0.0295326,3.79251,0.00778707,16.778,0.151733,6.59052,6.59052,0,0.628763,-0.709063,nan,0.127909,-0.94698,-0.989587,-1.29919,-1.63721,0.058,0.175675,nan,nan
42000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.563,11.4159,0.160713,0.495739,0,0.0206432,3.3277,0.00620343,16.3832,0.172855,5.78518,5.78518,0,0.395851,-0.707794,nan,0.101089,-0.884689,-1.0222,-1.34681,-1.45513,0.072,0.164325,nan,nan
42000,B_w20_K100_c0.0_lr0.01_s1,0,0,0,17.6799,11.2027,0.160936,0.501002,0,0.0236848,2.9495,0.00803009,16.7577,0.152461,6.55906,6.55906,0,0.600141,-0.719587,nan,0.124802,-0.941686,-1.01194,-1.34338,-1.57479,0.064,0.168725,nan,nan
43000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.4382,10.7828,0.159786,0.502757,0,0.0240146,3.16247,0.00759362,16.5003,0.159717,6.26107,6.26107,0,0.568604,-0.713992,nan,0.106282,-0.900006,-1.03971,-1.42722,-1.47727,0.067,0.160825,nan,nan
43000,B_w20_K100_c0.0_lr0.01_s1,0.05,0,0,17.2621,10.2806,0.164504,0.490476,0,0.00984577,1.28215,0.0076791,16.8494,0.154498,6.47258,6.35983,0.05,0.369768,-0.70649,-0.968109,0.134251,-0.968109,-0.987215,nan,-1.77457,0.0425,0.166825,1,nan
44000,B_w20_K100_c0.0_lr0.01_s0,0,0,0,17.3478,10.4627,0.16185,0.502506,0,0.00973614,1.38682,0.00702046,16.5298,0.171986,5.81444,5.81444,0,0.424385,-0.718685,nan,0.107406,-0.90085,-1.05585,-1.41866,-1.44518,0.0735,0.1559,nan,nan
44000,B_w20_K100_c0.0_lr0.01_s1,0.05,0,0,17.1565,10.0547,0.165474,0.490476,0,0.025088,2.88586,0.00869344,16.5954,0.165749,6.03321,5.87772,0.05,0.658834,-0.707124,-0.969217,0.135113,-0.969217,-0.986691,nan,-1.76887,0.043,0.16795,1,1
