step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
44000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.3541,6.02591,0.192314,0.501253,0,0.0736067,7.83075,0.0093997,15.3689,0.264773,3.77681,3.74838,0.05,0.386644,-1.01945,-0.951563,0.255417,-1.43731,-0.908291,nan,-1.94292,0.0255,0.1872,1,1
45000,B_w20_K10000_c0.0_lr0.01_s0,0.05,0,0,15.0953,6.18215,0.220925,0.488221,0,0.0294468,5.09901,0.00577501,14.9541,0.329525,3.03467,2.98302,0.05,0.231707,-0.998527,-1.19017,0.253166,-1.37981,-0.95169,nan,-1.71444,0.0415,0.177625,1,1
45000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.5383,6.60758,0.181557,0.496742,0,0.0476583,7.4681,0.00638159,15.6225,0.257714,3.88027,3.85066,0.05,0.313622,-1.01618,-0.951901,0.241657,-1.32486,-0.891042,nan,-1.94764,0.025,0.192825,1,1
46000,B_w20_K10000_c0.0_lr0.01_s0,0.05,0,0,15.2443,6.83483,0.210699,0.494486,0,0.0170844,4.04576,0.0042228,15.3139,0.313676,3.188,3.13813,0.05,0.173106,-1.00095,-1.19674,0.25452,-1.37654,-0.934391,nan,-1.75501,0.038,0.18285,1,1
46000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.7498,7.25219,0.185092,0.501504,0,0.118325,16.4216,0.00720545,15.5196,0.26118,3.82878,3.80101,0.05,0.329586,-1.00834,-0.948441,0.228096,-1.37591,-0.851964,nan,-1.90569,0.027,0.2011,1,1
47000,B_w20_K10000_c0.0_lr0.01_s0,0.05,0,0,15.1252,7.03637,0.209106,0.495489,0,0.0244459,3.8953,0.00627574,15.2814,0.309593,3.23005,3.17854,0.05,0.203857,-0.996067,-1.1874,0.260713,-1.38948,-0.93298,nan,-1.69402,0.043,0.185675,1,1
47000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.0564,6.86295,0.1842,0.495739,0,0.057004,7.9468,0.00717319,15.4014,0.268512,3.72423,3.72423,0,0.254496,-1.03896,nan,0.214248,-1.3737,-0.922433,-1.45784,-1.59756,0.056,0.191675,nan,0
48000,B_w20_K10000_c0.0_lr0.01_s0,0.05,0,0,15.0361,7.03591,0.208827,0.496241,0,0.0274334,5.12631,0.00535149,15.2472,0.312399,3.20103,3.15439,0.05,0.195083,-0.986508,-1.19791,0.284914,-1.37823,-0.91745,nan,-1.76044,0.0375,0.189575,1,1
48000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,15.9922,7.15201,0.184838,0.499248,0,0.0774595,8.55566,0.0090536,15.5331,0.276782,3.61295,3.61295,0,0.416232,-1.05021,nan,0.21694,-1.32947,-0.91793,-1.46429,-1.61909,0.06,0.192575,nan,nan
49000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,15.0329,6.86724,0.214064,0.495739,0,0.0479854,6.56501,0.00730926,15.1003,0.318274,3.14194,3.14194,0,0.219219,-1.00224,nan,0.284446,-1.38837,-0.965295,-1.57973,-1.64486,0.05,0.187525,nan,0
49000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,15.9446,6.89697,0.188685,0.506015,0,0.223339,19.1704,0.0116502,15.5285,0.269886,3.70527,3.70527,0,0.34253,-1.05871,nan,0.244069,-1.38553,-0.911089,-1.35276,-1.6108,0.056,0.19675,nan,nan
50000,B_w20_K10000_c0.0_lr0.01_s0,0.1,0,0,15.05,7.24046,0.219503,0.496992,0,0.0388493,5.68219,0.00683703,14.909,0.316783,3.15673,3.04251,0.1,0.186012,-0.970932,-1.29676,0.284572,-1.38679,-0.890826,nan,-1.62902,0.046,0.188675,1,nan
50000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,15.7294,6.38634,0.188967,0.503759,0,0.0532245,8.33082,0.00638887,15.6106,0.280433,3.56591,3.56591,0,0.239533,-1.08184,nan,0.267996,-1.50907,-0.939268,-1.46456,-1.53653,0.065,0.189175,nan,nan
51000,B_w20_K10000_c0.0_lr0.01_s0,0.1,0,0,14.9413,7.82297,0.209414,0.495238,0,0.0359017,5.6869,0.00631305,14.8655,0.26488,3.7753,3.68742,0.1,0.309321,-0.994041,-1.25197,0.292253,-1.39319,-0.91498,nan,-1.82,0.0345,0.1818,1,0.5
51000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.8532,7.15033,0.184912,0.488471,0,0.10348,11.3658,0.00910454,15.6206,0.225184,4.44082,4.40779,0.05,0.538135,-1.08514,-1.00541,0.284425,-1.57021,-0.893676,nan,-1.9264,0.0335,0.189625,1,nan
52000,B_w20_K10000_c0.0_lr0.01_s0,0.1,0,0,14.6919,7.0222,0.206854,0.497995,0,0.108016,10.1247,0.0106685,15.0906,0.255976,3.90662,3.76416,0.1,0.345542,-1.00264,-1.26974,0.310168,-1.4021,-0.933679,nan,-1.80265,0.035,0.177175,1,0.5
52000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.7122,6.87923,0.199766,0.488972,0,0.0714438,10.2151,0.00699395,15.2125,0.280742,3.56199,3.54371,0.05,0.297895,-1.08681,-1.01237,0.26824,-1.53803,-0.88517,nan,-2.00721,0.0265,0.1911,1,1
53000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,14.409,6.45239,0.210404,0.505263,0,0.0216496,6.26303,0.00345672,14.952,0.271037,3.68954,3.49138,0.2,0.209389,-0.979608,-1.31886,0.318896,-1.42099,-0.870354,nan,-1.94226,0.027,0.172425,1,1
53000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.518,6.17592,0.192698,0.486717,0,0.0410738,4.14234,0.0099156,15.2168,0.282462,3.5403,3.51775,0.05,0.339832,-1.10018,-1.01025,0.271629,-1.53381,-0.908034,nan,-1.98113,0.0285,0.1845,1,1
54000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0,14.1594,6.0501,0.217963,0.491479,0,0.0515556,6.99739,0.00736783,14.8555,0.306525,3.26237,3.12193,0.15,0.260348,-1.0075,-1.29168,0.321104,-1.4063,-0.918867,nan,-1.99011,0.023,0.171325,1,0.75
54000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.3316,5.81181,0.208579,0.492481,0,0.0394424,7.70474,0.00511924,15.1321,0.324604,3.08068,3.06276,0.05,0.21846,-1.09118,-1.01591,0.293789,-1.54171,-0.891095,nan,-2.04938,0.024,0.19145,1,1
55000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0,14.1154,5.77596,0.224188,0.493734,0,0.0788783,9.94479,0.00793162,14.8745,0.329509,3.03482,2.94674,0.15,0.277531,-1.02693,-1.32459,0.300144,-1.43119,-0.948274,nan,-2.04244,0.02,0.16525,1,0.666667
55000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.6134,5.9529,0.211756,0.491228,0,0.106464,11.9223,0.00892983,15.1078,0.327595,3.05255,3.03468,0.05,0.306475,-1.10133,-1.01623,0.281683,-1.53585,-0.890565,nan,-2.05599,0.024,0.18795,1,1
56000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0,14.0025,5.67127,0.227323,0.489724,0,0.0905535,8.06805,0.0112237,15.0215,0.329294,3.0368,2.93247,0.15,0.39684,-1.02236,-1.32078,0.308772,-1.43691,-0.951982,nan,-2.03714,0.02,0.1683,1,1
56000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.7326,6.31824,0.208207,0.493484,0,0.0276104,3.5316,0.00781812,15.3841,0.323951,3.08689,3.06747,0.05,0.254399,-1.11637,-1.01864,0.267693,-1.52107,-0.904797,nan,-2.08504,0.022,0.185375,1,1
57000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0,14.3641,6.34687,0.221042,0.487719,0,0.0223384,3.04454,0.00733719,15.3215,0.31162,3.20904,3.11431,0.15,0.251496,-1.03574,-1.34044,0.285307,-1.43851,-0.96225,nan,-2.07339,0.0165,0.16315,1,0.666667
57000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.7441,6.00511,0.206747,0.483208,0,0.0371839,4.74578,0.00783516,15.2969,0.319731,3.12763,3.10753,0.05,0.27702,-1.13418,-1.01826,0.275059,-1.55595,-0.926538,nan,-2.08191,0.0225,0.179275,1,1
58000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0,14.3095,5.72431,0.222515,0.487719,0,0.0143815,2.33597,0.00615653,15.2364,0.332417,3.00827,2.89336,0.15,0.215851,-1.05043,-1.32983,0.277434,-1.43983,-0.966763,nan,-2.08492,0.0165,0.159775,1,0.666667
58000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.5937,5.76825,0.213182,0.486967,0,0.0258394,5.02402,0.00514317,15.0709,0.335115,2.98405,2.96561,0.05,0.18969,-1.11961,-1.01793,0.28867,-1.49761,-0.910802,nan,-2.07656,0.022,0.1854,1,1
59000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,14.5132,6.3085,0.219382,0.488471,0,0.0472023,6.62588,0.00712393,15.2913,0.307999,3.24676,3.07928,0.2,0.229619,-1.04452,-1.33673,0.278902,-1.43906,-0.919409,nan,-2.13816,0.0155,0.161525,1,1
59000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.4674,5.3449,0.212739,0.483709,0,0.120209,10.1254,0.0118721,15.3134,0.336738,2.96967,2.95128,0.05,0.30789,-1.11917,-1.01974,0.304095,-1.53277,-0.911218,nan,-2.09651,0.02,0.185075,1,1
60000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,14.3854,6.42911,0.217468,0.485965,0,0.0282474,5.56575,0.00507522,15.2155,0.310729,3.21824,2.98149,0.25,0.221054,-1.03832,-1.33987,0.266249,-1.45419,-0.873218,nan,-2.16292,0.0145,0.159025,1,1
60000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.5085,5.39391,0.217201,0.484211,0,0.0199724,3.64267,0.0054829,15.4617,0.341155,2.93122,2.91292,0.05,0.203903,-1.12824,-1.02491,0.306616,-1.48602,-0.924579,nan,-2.1548,0.0175,0.180025,1,1
61000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,14.6713,7.51817,0.220726,0.48797,0,0.0651889,7.31177,0.00891562,14.7581,0.243361,4.10912,3.79429,0.25,0.411077,-1.03595,-1.34083,0.261585,-1.45414,-0.839161,nan,-2.14033,0.015,0.16675,1,1
61000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,16.0324,8.03103,0.195367,0.488221,0,0.0872407,15.1072,0.0057748,15.2906,0.241772,4.13613,4.11341,0.05,0.37869,-1.1075,-1.02955,0.296812,-1.48242,-0.870616,nan,-2.2243,0.016,0.194375,1,1
62000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,13.9585,5.44613,0.226496,0.492982,0,0.116752,13.849,0.00843035,14.643,0.304597,3.28303,3.12361,0.2,0.349882,-1.03915,-1.35391,0.299724,-1.45522,-0.881224,nan,-2.07004,0.0175,0.170125,1,0.8
62000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.9459,7.9495,0.200586,0.487469,0,0.0577897,10.0147,0.0057705,15.3657,0.244419,4.09133,4.06757,0.05,0.267381,-1.11076,-1.02913,0.294003,-1.49767,-0.873906,nan,-2.21847,0.016,0.194425,1,1
63000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,13.602,4.85937,0.222594,0.490977,0.00526316,0.108034,11.9277,0.00905747,14.4928,0.344228,2.90505,2.75758,0.2,0.355568,-1.03084,-1.35802,0.325831,-1.45873,-0.884484,nan,-2.04133,0.0195,0.167225,1,1
63000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,16.0342,7.65955,0.206813,0.487218,0,0.0256374,4.54061,0.00564625,15.3117,0.285307,3.50499,3.48517,0.05,0.230015,-1.12293,-1.0239,0.293566,-1.55586,-0.8892,nan,-2.14115,0.019,0.191175,1,1
64000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,13.6677,4.923,0.210628,0.488972,0,0.0422304,5.25603,0.00803465,14.4678,0.337791,2.96041,2.79981,0.2,0.315983,-1.03149,-1.3585,0.344279,-1.45794,-0.890508,nan,-2.06916,0.0185,0.1681,1,1
64000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,16.0212,7.09674,0.202995,0.494236,0,0.0214239,3.9306,0.00545054,15.7049,0.29517,3.38788,3.36803,0.05,0.254886,-1.13869,-1.02581,0.298133,-1.56526,-0.910365,nan,-2.16247,0.0185,0.185975,1,1
65000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,13.5592,4.84698,0.210025,0.48797,0,0.042681,7.04873,0.00605514,14.3644,0.34,2.94117,2.74318,0.25,0.257318,-1.02157,-1.38372,0.33845,-1.47874,-0.869011,nan,-2.09978,0.018,0.165075,1,1
65000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.8488,7.14926,0.214444,0.499749,0,0.0148474,3.60437,0.00411928,15.5365,0.300039,3.3329,3.31176,0.05,0.184192,-1.13562,-1.0252,0.31462,-1.58593,-0.915422,nan,-2.14345,0.0195,0.186075,1,1
66000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,13.5942,4.95248,0.214712,0.488972,0,0.0979238,9.81096,0.00998107,14.6327,0.357028,2.8009,2.61666,0.25,0.373704,-1.04152,-1.383,0.314065,-1.48418,-0.88515,nan,-2.01559,0.021,0.161675,1,1
66000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.6275,6.66627,0.211174,0.494987,0,0.0178819,4.43852,0.00402881,15.8106,0.31864,3.13834,3.11672,0.05,0.181653,-1.15378,-1.02126,0.322537,-1.60364,-0.943165,nan,-2.06148,0.0235,0.180875,1,1
67000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,13.3859,4.74028,0.214751,0.495489,0,0.0524271,6.54541,0.00800976,14.5573,0.369167,2.7088,2.52501,0.25,0.277202,-1.06365,-1.39029,0.299778,-1.49505,-0.918791,nan,-2.03651,0.021,0.153825,1,1
67000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,15.8679,6.89121,0.217501,0.488722,0,0.0215917,4.11996,0.00524077,15.7305,0.333068,3.00239,2.89355,0.1,0.196559,-1.15433,-1.30821,0.302828,-1.61849,-0.934212,nan,-1.79708,0.042,0.175475,1,1
68000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,13.5559,4.93514,0.220281,0.493985,0,0.0272944,6.15426,0.00443504,14.5703,0.376696,2.65466,2.41728,0.3,0.185134,-1.07355,-1.38851,0.271055,-1.49624,-0.889162,nan,-2.06711,0.0205,0.1511,1,1
68000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.9717,6.71826,0.210013,0.487469,0,0.0243222,3.91474,0.00621297,15.9327,0.330782,3.02314,2.93836,0.05,0.238612,-1.12987,-1.61174,0.3251,-1.61174,-0.942092,nan,-1.62615,0.0495,0.181475,1,0.5
69000,B_w20_K10000_c0.0_lr0.01_s0,0.35,0,0,13.3147,4.57859,0.226246,0.492481,0,0.0608045,9.41336,0.00645938,14.4446,0.391989,2.55109,2.26817,0.35,0.240016,-1.08236,-1.38696,0.269799,-1.56828,-0.871443,nan,-1.93684,0.026,0.1459,1,1
69000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.4371,7.30853,0.209128,0.489223,0,0.0326934,5.31946,0.006146,15.9953,0.323892,3.08745,3.08745,0,0.206517,-1.15931,nan,0.312587,-1.57849,-0.95663,-1.32793,-1.53421,0.0605,0.18575,nan,0
70000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,13.2299,4.53706,0.219468,0.487719,0,0.0206328,4.07357,0.00506505,14.6946,0.38269,2.61308,2.37926,0.3,0.200397,-1.10319,-1.39918,0.279866,-1.57852,-0.917512,nan,-2.10018,0.017,0.1449,1,0.857143
70000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,16.1043,7.16838,0.207986,0.488972,0,0.0325797,6.00112,0.00542893,16.043,0.316167,3.16289,3.07905,0.05,0.204572,-1.14587,-1.62827,0.322051,-1.62827,-0.943743,nan,-1.67389,0.0445,0.18155,1,nan
71000,B_w20_K10000_c0.0_lr0.01_s0,0.35,0,0,13.9706,5.91648,0.205661,0.489724,0,0.0647306,6.88824,0.00939727,15.1237,0.279265,3.58083,3.17396,0.35,0.55298,-1.1039,-1.39057,0.251759,-1.55807,-0.881194,nan,-2.20506,0.0145,0.1437,1,1
71000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.0404,7.84984,0.195087,0.490476,0,0.0441196,8.1432,0.00541796,15.9814,0.270733,3.69368,3.69368,0,0.392229,-1.18205,nan,0.333077,-1.57872,-1.00406,-1.49641,-1.63273,0.051,0.1774,nan,0
72000,B_w20_K10000_c0.0_lr0.01_s0,0.35,0,0.05,14.0248,6.41664,0.206081,0.491479,0,0.0193777,3.03577,0.00638311,15.031,0.251954,3.96897,3.53669,0.35,0.356212,-1.1244,-1.39878,0.233955,-1.53895,-0.91127,nan,-2.34619,0.0095,0.137075,1,1
72000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.9858,7.86372,0.195739,0.488471,0,0.0281123,6.00304,0.004683,15.7681,0.251372,3.97817,3.88321,0.05,0.312549,-1.15534,-1.50545,0.332788,-1.5865,-0.949374,nan,-1.63559,0.049,0.182325,1,nan
73000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,13.5324,5.34347,0.19937,0.492982,0,0.0203434,5.03581,0.00403974,15.2266,0.280208,3.56878,3.22536,0.3,0.274144,-1.13632,-1.39854,0.26122,-1.55954,-0.960362,nan,-2.29603,0.012,0.137525,1,0.857143
73000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.7768,7.21101,0.20159,0.485464,0,0.0626231,8.06632,0.00776352,15.43,0.278569,3.58978,3.50654,0.05,0.332115,-1.15436,-1.51774,0.337144,-1.59258,-0.959466,nan,-1.67852,0.0445,0.18085,1,1
74000,B_w20_K10000_c0.0_lr0.01_s0,0.25,0,0,13.6497,4.92632,0.203143,0.499749,0,0.0515645,10.0905,0.00511018,15.3227,0.305505,3.27327,3.03752,0.25,0.319435,-1.14207,-1.39141,0.26491,-1.53667,-0.971224,nan,-2.35236,0.011,0.14395,1,0.833333
74000,B_w20_K10000_c0.0_lr0.01_s1,0.05,0,0,15.3333,6.81143,0.206776,0.488221,0,0.0422042,6.54174,0.00645152,15.4254,0.288072,3.47135,3.39181,0.05,0.265743,-1.15936,-1.52223,0.370488,-1.60393,-0.990156,nan,-1.71373,0.0445,0.177125,1,1
75000,B_w20_K10000_c0.0_lr0.01_s0,0.3,0,0,13.9387,5.29195,0.197989,0.497494,0,0.0490925,8.70637,0.00563869,15.1079,0.30277,3.30284,2.99277,0.3,0.288137,-1.14114,-1.39798,0.240109,-1.51788,-0.918131,nan,-2.31751,0.011,0.142275,1,1
75000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,15.1741,6.2732,0.217574,0.48797,0,0.080924,9.84491,0.00821988,15.1071,0.322435,3.1014,3.00006,0.1,0.30222,-1.17793,-1.27953,0.363378,-1.61065,-0.96855,nan,-1.72162,0.043,0.1731,1,1
76000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,14.3776,5.52202,0.194592,0.492732,0,0.0314112,5.52287,0.00568748,15.2663,0.309138,3.2348,3.03995,0.2,0.443502,-1.19418,-1.38223,0.226965,-1.541,-1.02638,nan,-2.23901,0.0115,0.13885,1,0.666667
76000,B_w20_K10000_c0.0_lr0.01_s1,0.15,0,0,15.6355,6.9966,0.209933,0.487719,0,0.0280955,5.8699,0.00478637,15.763,0.310085,3.22492,3.05274,0.15,0.27868,-1.15719,-1.33922,0.357057,-1.61354,-0.900337,nan,-1.7525,0.0425,0.1772,1,1
77000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.1907,5.22593,0.194747,0.492732,0,0.0411698,6.48709,0.00634641,15.2597,0.30459,3.2831,3.08974,0.2,0.2566,-1.19393,-1.41139,0.232951,-1.60331,-1.01476,nan,-2.37456,0.009,0.139175,1,0.75
77000,B_w20_K10000_c0.0_lr0.01_s1,0.15,0,0,15.2487,6.42767,0.208083,0.492732,0,0.0307295,6.95218,0.00442012,15.5078,0.314663,3.178,3.01292,0.15,0.223312,-1.16873,-1.34671,0.378926,-1.60721,-0.91922,nan,-1.77649,0.04,0.174975,1,1
78000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,13.9231,5.22788,0.187864,0.496491,0,0.028255,4.74432,0.00595555,15.3982,0.29306,3.41227,3.21473,0.2,0.249255,-1.19258,-1.41835,0.245105,-1.63072,-1.018,nan,-2.40462,0.008,0.14095,1,1
78000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,15.3041,6.44811,0.215522,0.494486,0,0.0965418,10.4186,0.00926625,15.3568,0.321543,3.11,2.98281,0.1,0.307379,-1.15965,-1.49973,0.379556,-1.63449,-0.953361,nan,-1.79163,0.0375,0.176,1,0.666667
79000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0,14.1476,5.20993,0.193254,0.500501,0,0.018456,4.57411,0.0040349,15.6614,0.310091,3.22486,3.02695,0.2,0.205484,-1.1985,-1.40207,0.236345,-1.53944,-1.00056,nan,-2.35629,0.01,0.141125,1,0.75
79000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,15.6345,7.03232,0.209496,0.5,0,0.0264128,3.67876,0.00717981,15.5308,0.298023,3.35544,3.21862,0.1,0.283143,-1.17337,-1.49941,0.363275,-1.64569,-0.962134,nan,-1.80907,0.041,0.172725,1,1
80000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0.05,14.6067,6.34072,0.18615,0.498496,0,0.0122618,3.12266,0.00392671,15.8803,0.283077,3.5326,3.41052,0.15,0.232374,-1.22,-1.39119,0.205263,-1.48468,-1.03125,nan,-2.43783,0.008,0.140275,1,0.75
80000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,15.7673,6.64635,0.210232,0.499499,0,0.0254977,4.47789,0.00569413,15.852,0.299527,3.33859,3.20211,0.1,0.25519,-1.18366,-1.49704,0.35731,-1.64199,-0.964279,nan,-1.78946,0.0365,0.16935,1,1
81000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.6126,6.24256,0.180874,0.497744,0,0.0217455,4.31081,0.00504441,15.9303,0.25689,3.89272,3.63748,0.2,0.333769,-1.25158,-1.4058,0.189095,-1.54638,-1.08018,nan,-2.45461,0.0075,0.125475,1,1
81000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.306,7.98908,0.19168,0.490727,0,0.0411368,7.34247,0.00560258,15.9883,0.234637,4.26189,4.08334,0.1,0.351001,-1.19288,-1.48983,0.37405,-1.62421,-0.964968,nan,-1.82552,0.0445,0.168125,1,1
82000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.2496,4.67504,0.186418,0.505514,0,0.00838644,1.8457,0.00454376,15.7267,0.243951,4.09918,3.8086,0.2,0.22905,-1.24789,-1.40504,0.223055,-1.58194,-1.0965,nan,-2.45394,0.0075,0.12305,1,1
82000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.2711,8.63477,0.202288,0.490476,0,0.0307397,5.76437,0.00533271,15.948,0.223974,4.4648,4.40361,0.1,0.285505,-1.18249,-1.50177,0.370123,-1.61864,-0.949367,nan,-1.82664,0.0405,0.171525,1,1
83000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.0628,4.04073,0.179738,0.502256,0,0.0149917,2.40511,0.00623324,15.5892,0.234607,4.26244,3.97584,0.2,0.241931,-1.25374,-1.40307,0.246757,-1.61013,-1.12164,nan,-2.46152,0.0075,0.1189,1,1
83000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.1192,8.35102,0.196274,0.492982,0,0.0222681,4.79127,0.00464765,15.8421,0.228506,4.37626,4.34341,0.1,0.24465,-1.19629,-1.51511,0.370874,-1.61049,-0.969904,nan,-1.84017,0.03,0.16855,1,1
84000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,13.8986,3.29778,0.179847,0.502256,0,0.0182566,3.14988,0.00579597,15.6335,0.233754,4.27801,4.00306,0.2,0.207301,-1.25245,-1.40101,0.269045,-1.61958,-1.12824,nan,-2.46194,0.0075,0.1184,1,1
84000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.2792,8.03815,0.194901,0.491729,0,0.027739,5.83504,0.00475387,15.8562,0.225618,4.43227,4.38827,0.1,0.222807,-1.19359,-1.5159,0.381079,-1.6693,-0.953963,nan,-1.85746,0.03,0.169825,1,1
85000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.3087,3.93236,0.179676,0.503258,0,0.0243357,4.08934,0.005951,15.5901,0.231419,4.32116,4.0831,0.2,0.200681,-1.24235,-1.39985,0.270939,-1.61683,-1.10894,nan,-2.47054,0.007,0.121175,1,1
85000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.2737,8.10425,0.195438,0.49198,0,0.0142863,3.9117,0.00365219,15.8054,0.231467,4.32027,4.26603,0.1,0.200193,-1.20381,-1.52896,0.3713,-1.69087,-0.966739,nan,-1.99409,0.0205,0.165075,1,1
86000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,13.9354,4.07551,0.179601,0.504261,0,0.0347225,3.96898,0.00874848,15.4313,0.235158,4.25247,4.01462,0.2,0.291258,-1.22488,-1.39956,0.306893,-1.67889,-1.09792,nan,-2.47761,0.007,0.126075,1,1
86000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.6277,8.70469,0.195662,0.492481,0,0.0162469,3.03914,0.00534588,15.7246,0.227591,4.39385,4.38805,0.1,0.231332,-1.21992,-1.52966,0.33904,-1.70967,-0.975308,nan,-1.94558,0.024,0.160675,1,1
87000,B_w20_K10000_c0.0_lr0.01_s0,0.15,0,0.05,13.9275,3.77364,0.184076,0.497243,0,0.0586118,5.11474,0.0114594,15.5861,0.240115,4.16467,3.98466,0.15,0.251217,-1.2499,-1.38748,0.304999,-1.66409,-1.14984,nan,-2.4784,0.007,0.121775,1,0.75
87000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.4975,8.7049,0.199228,0.485965,0,0.0354735,3.70177,0.00958286,15.5608,0.228463,4.37708,4.37823,0.1,0.357735,-1.23254,-1.53304,0.331418,-1.7134,-0.993416,nan,-1.9744,0.0235,0.157225,1,1
88000,B_w20_K10000_c0.0_lr0.01_s0,0.2,0,0.05,14.002,4.38244,0.181639,0.502757,0,0.0515795,6.41527,0.00804011,15.8633,0.235369,4.24865,3.98881,0.2,0.222156,-1.2623,-1.37158,0.281853,-1.67783,-1.13334,nan,-2.48022,0.007,0.120175,1,1
88000,B_w20_K10000_c0.0_lr0.01_s1,0.1,0,0,16.3064,7.85061,0.202668,0.491729,0,0.0376877,5.64599,0.00667513,15.3751,0.237501,4.21051,4.20577,0.1,0.223163,-1.24452,-1.52233,0.325595,-1.70799,-1.00614,nan,-1.89546,0.029,0.155375,1,1
