arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,9,0.001,1,none,0.9724916667,1,1,0,0,-0.2784928381,1.17183876,-3.470084667,0.8719132543,77.44946084,0,0,0.8707575202,1.993330479,-1.200477719,1.220209599,62.26694455,3.303377628,1.436763883,2.04327774,0.5293985009,0.2414907515,0.8200922608,0,1.200000048,0.3098769486,0.1878424883,0.4329783916,0,1.200000048
SNA,9,0.001,2,none,0.9784666667,1,1,0,0,-2.189780712,2.277678013,-26.67378235,0.6036743522,61.61733068,0,0,-4.291134357,4.832890987,-13.83254528,0.5986639261,72.06279905,5.057421684,1.998792052,2.601093054,0.2724433243,0.08367280662,0.3884209692,0,1.200000048,0.1283957064,0.06947181374,0.2186352313,0,1.200000048
SNA,9,0.001,3,none,0.9780020833,1,1,0,0,-2.684472084,2.64551115,-21.98855782,0.5937247276,67.30756384,0,0,-4.524485588,5.264482498,-16.93152428,0.5910015106,76.73627892,6.173394203,2.200004578,2.696024895,0.2310736775,0.1033605412,0.3775002956,0,1.200000048,0.1173921451,0.06035768613,0.1873556674,0,1.200000048
SNA,9,0.001,4,none,0.9824083333,1,1,0,0,-3.1365242,3.099686146,-47.71893692,0.6145337224,58.99242363,0,0,-7.526668072,7.624042034,-24.05491447,0.5755006075,75.008763,7.037095547,2.44950366,2.920185566,0.1987521797,0.05000000075,0.338275522,0.009999999776,1.200000048,0.08048170805,0.05000000075,0.1420385242,0.009999999776,1.200000048
SNA,9,0.001,5,none,0.98165,1,1,0,0,-2.87168026,3.288711309,-50.93744278,0.6252910495,57.83882094,0,0,-8.32134819,7.632203102,-17.08754158,0.565045774,76.0914364,7.844705105,2.612382412,2.883970737,0.1882190853,0.05000000075,0.2969484329,0.009999999776,1.200000048,0.08075977117,0.05496899784,0.1133177727,0,1.200000048
SNA,9,0.001,6,none,0.9849229167,1,1,0,0,-3.57887578,3.588528872,-52.36957932,0.597078383,59.42925507,0,0,-9.57446003,8.848404884,-18.43264008,0.5626459122,77.69426024,8.536722183,2.816915035,3.058271885,0.1724403501,0.05000000075,0.2544190288,0.009999999776,1.200000048,0.07016362995,0.05000000075,0.1048716679,0.01999999955,1.200000048
SNA,9,0.001,7,none,0.98473125,1,1,0,0,-3.422100306,3.840874434,-61.61267471,0.5909356475,56.38318222,0,0,-12.1913414,9.649961472,-21.58400917,0.5459150076,76.75166743,9.200737953,2.964437008,3.143178225,0.1611020267,0.05000000075,0.2339645177,0.009999999776,1.200000048,0.0640655905,0.05000000075,0.08696271479,0.009999999776,1.200000048
SNA,9,0.001,8,none,0.9845541667,1,1,0,0,-4.236406803,3.838607311,-57.16752625,0.5687376857,58.24427755,0,0,-11.14650059,9.698133469,-21.72616005,0.5514899492,77.39317705,9.602787018,3.09450388,3.148427963,0.1606450975,0.05000000075,0.2237021625,0.009999999776,1.200000048,0.06366481632,0.05000000075,0.08795850724,0.009999999776,1.200000048
SNA,9,0.001,9,none,0.98476875,1,1,0,0,-4.124249458,3.879437923,-62.2736969,0.5739175677,56.47186707,0,0,-11.58396626,9.705267906,-18.82061958,0.5513806343,78.08150738,9.819214821,3.130758762,3.040388107,0.1597708613,0.05000000075,0.2329358011,0.009999999776,1.200000048,0.06371203065,0.05000000075,0.08890874684,0.01999999955,1.200000048
SNA,9,0.001,10,none,0.9852875,1,1,0,0,-3.930177927,3.749806404,-58.12760544,0.5772306919,57.86785085,0,0,-10.61297321,9.276022911,-18.802845,0.5479932427,79.56093407,10.08932781,3.214597702,2.91427803,0.1651172191,0.05000000075,0.2328027636,0.009999999776,1.200000048,0.06676442921,0.05129949376,0.08678904176,0,1.200000048
SNA,9,0.001,11,none,0.9866520833,1,1,0,0,-3.937984705,4.001885414,-61.8733902,0.5838543177,58.09154794,0,0,-13.03969765,10.45975876,-20.67546463,0.5514637232,77.93482212,10.60094357,3.363114357,3.077382326,0.1537544429,0.05000000075,0.2233570516,0.009999999776,1.200000048,0.05904886499,0.05000000075,0.07396890223,0.1099999994,1.200000048
SNA,9,0.001,12,none,0.9851083333,1,1,0,0,-4.450193405,4.082119465,-62.97162628,0.5618675351,57.76024046,0,0,-13.08728695,10.69545364,-24.49786377,0.5532841086,77.61394129,10.87285042,3.421904087,3.074937105,0.1513406932,0.05000000075,0.2053105235,0.009999999776,1.200000048,0.05775945261,0.05000000075,0.07811499387,0.1099999994,1.200000048
SNA,9,0.001,13,none,0.9860395833,1,1,0,0,-4.508224487,4.284031391,-60.36946106,0.5671499372,59.88463612,0,0,-13.23805904,11.29342365,-24.34889793,0.5566411614,79.59465375,11.15031624,3.507206917,3.050154209,0.1432848871,0.05000000075,0.2208077013,0.009999999776,1.200000048,0.05490478128,0.05000000075,0.07359179854,0.1400000006,1.200000048
SNA,9,0.001,14,none,0.9856458333,1,1,0,0,-4.505386353,4.268246651,-60.38658142,0.5687698126,60.42776301,0,0,-13.41520023,11.67057323,-24.66533279,0.5564549565,79.46018402,11.43335342,3.595746279,3.078357935,0.1449905634,0.05000000075,0.1990269274,0.009999999776,1.200000048,0.05310360715,0.05000000075,0.06838816404,0.2800000012,1.200000048
SNA,9,0.001,15,none,0.9857020833,1,1,0,0,-4.602118969,4.225182533,-60.26681519,0.5726981163,60.24821374,0,0,-12.84655285,11.18541336,-22.35620117,0.5590283275,79.93167327,11.71360683,3.616979837,2.981381893,0.1457720846,0.05000000075,0.1970248073,0.009999999776,1.200000048,0.05552921072,0.05000000075,0.06886287779,0.1899999976,1.200000048
SNA,9,0.001,16,none,0.9860395833,1,1,0,0,-4.176012516,4.060712337,-64.38141632,0.5710539818,58.63765295,0,0,-13.60630989,11.41063786,-24.05139351,0.5480348468,79.2076109,11.86185265,3.660943031,2.831864834,0.1521437913,0.05000000075,0.2033480257,0.009999999776,1.200000048,0.05414111167,0.05000000075,0.0696054101,0.1800000072,1.200000048
SNA,9,0.001,17,none,0.9859625,1,1,0,0,-4.573942661,4.085567951,-64.47192383,0.563159883,58.7203175,0,0,-13.63699913,11.46036911,-22.81588364,0.5605691671,80.0816918,12.06688213,3.743014097,2.8217206,0.1503712237,0.05000000075,0.197245568,0.009999999776,1.200000048,0.05361333862,0.05000000075,0.07390065491,0.2300000042,1.200000048
SNA,9,0.001,18,none,0.9860229167,1,1,0,0,-4.639121056,4.30987978,-63.54298019,0.5654268861,59.48670378,0,0,-14.6489439,12.18563938,-24.93823814,0.557402432,79.09639648,12.36582661,3.839569092,2.884851217,0.143397063,0.05000000075,0.1881871372,0.009999999776,1.200000048,0.05087784678,0.05000000075,0.06471072137,0.4499999881,1.200000048
SNA,9,0.001,19,none,0.9846125,1,1,0,0,-4.558301449,4.253574371,-64.54213715,0.5776786208,59.50500705,0,0,-15.64356804,12.21896362,-25.08251953,0.5796624422,78.38196142,12.54224586,3.847708464,2.745214939,0.1439739317,0.05000000075,0.1939215064,0.009999999776,1.200000048,0.05035575852,0.05000000075,0.0633008033,0.4699999988,1.200000048
SNA,9,0.001,20,none,0.9860833333,1,1,0,0,-4.713627815,4.327486038,-63.80068207,0.5719888806,60.12193676,0,0,-14.52182007,12.61699677,-22.93824959,0.5814394951,79.97190616,12.77168941,3.925955296,2.739706039,0.1420937926,0.05000000075,0.2049564868,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06286071986,0.6200000048,1.222379088
SNA,9,0.001,21,none,0.9851020833,1,1,0,0,-4.976047039,4.451203823,-65.01917267,0.5600799322,59.07812022,0,0,-16.0574398,12.52304554,-24.08661842,0.5869520903,78.9339648,13.1368742,3.94954443,2.745262146,0.1382249743,0.05000000075,0.1962313503,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06395766884,0.5799999833,1.212705612
SNA,9,0.001,22,none,0.9856375,1,1,0,0,-4.669530392,4.478636742,-62.61580658,0.5670740008,60.9099164,0,0,-15.31546402,12.72131538,-22.53674316,0.580638051,80.43371575,13.38729382,4.017471313,2.690553665,0.1366675794,0.05000000075,0.1892334074,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.06113508716,0.6399999857,1.23184967
SNA,9,0.001,23,none,0.9860041667,1,1,0,0,-4.761061668,4.484444618,-61.16432953,0.571782887,62.14339502,0,0,-14.27580261,12.99443436,-24.71110344,0.5946570039,80.76472237,13.60869789,4.051189899,2.690863848,0.1376009434,0.05000000075,0.1977704763,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05799850449,0.7300000191,1.261729717
SNA,9,0.001,24,none,0.98525625,1,1,0,0,-4.772201538,4.607154846,-61.65150452,0.5760285258,61.95066078,0,0,-14.29106426,13.14963627,-23.68128777,0.6082744598,80.91043882,13.88170147,4.107820988,2.691135406,0.1345084608,0.05000000075,0.1858383119,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.0556454733,0.8100000024,1.273318529
SNA,9,0.001,25,none,0.9851104167,1,1,0,0,-4.769673347,4.607395172,-67.87931061,0.5680941939,59.7867701,0,0,-15.10832691,13.29000378,-24.30091858,0.5937022567,80.69346563,14.08637524,4.194215775,2.696548223,0.1344486773,0.05000000075,0.1914525479,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05904330313,0.8100000024,1.286205411
SNA,9,0.001,26,none,0.9855791667,1,1,0,0,-4.977010727,4.609123707,-66.57740021,0.5637330413,60.66542714,0,0,-16.13954544,13.54081535,-27.31741905,0.6176093817,79.8449607,14.2539196,4.219237328,2.703979254,0.1340082586,0.05000000075,0.1790609062,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05479042605,0.8999999762,1.311187148
SNA,9,0.001,27,none,0.9861166667,1,1,0,0,-5.19506979,4.528294086,-61.04391098,0.5569139123,62.62581139,0,0,-14.87129211,13.71117878,-24.959198,0.6329885125,80.75298717,14.39376163,4.304933071,2.683035612,0.1369273067,0.05000000075,0.1830073744,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05293815956,0.9200000167,1.326427698
SNA,9,0.001,28,none,0.9857729167,1,1,0,0,-4.630158901,4.55073452,-56.53565598,0.5720178485,65.11936089,0,0,-13.74405575,13.94514942,-22.87461853,0.6529539227,82.29840008,14.47863007,4.29550457,2.619668007,0.1353654563,0.05000000075,0.1790671945,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05172963068,0.9499999881,1.346233249
SNA,9,0.001,29,none,0.98583125,1,1,0,0,-4.509848118,4.593142986,-64.93540192,0.577242732,62.16601733,0,0,-15.98078442,14.11581612,-27.45340538,0.6458684802,80.72592186,14.64298534,4.347671032,2.629252195,0.1348023713,0.05000000075,0.1815344691,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05300426483,0.9599999785,1.369521618
SNA,9,0.001,30,none,0.9859979167,1,1,0,0,-5.064096451,4.68255949,-62.95053482,0.5648343563,62.45836574,0,0,-15.36272621,14.1942234,-25.3537159,0.6401580572,80.67738816,14.88179111,4.398028851,2.611294031,0.1300524324,0.05000000075,0.1699465066,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05113076419,0.9900000095,1.374910712
SNA,9,0.001,31,none,0.98606875,1,1,0,0,-4.92707777,4.571768284,-57.82792282,0.5630581975,64.06725207,0,0,-14.14067078,13.94647694,-25.7071476,0.6641283035,81.60542042,14.92163467,4.39652729,2.476597071,0.1353712082,0.05000000075,0.1803313494,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05922902375,0.9499999881,1.354818344
SNA,9,0.001,32,none,0.9855895833,1,1,0,0,-5.515515327,4.730640888,-63.9161644,0.5575164557,62.06759988,0,0,-14.65431309,13.91711521,-27.904459,0.6563546658,81.49756721,15.13230133,4.448103428,2.489699364,0.131079644,0.05000000075,0.1907035559,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05357999727,0.9599999785,1.347003579
SNA,9,0.001,33,none,0.9855083333,1,1,0,0,-5.326548576,4.86803484,-61.06962967,0.5530548692,63.2580699,0,0,-14.56718063,14.58638668,-23.06250572,0.6687693,82.56213823,15.39933205,4.500880241,2.542898893,0.1274421215,0.05000000075,0.1792175621,0.009999999776,1.200000048,0.05000000075,0.05000000075,0.05070486665,0.9700000286,1.403931856
