arm,iv,seed,task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,logit_change_rms,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream
SNA,l2,2,101,300,3.207331886865983,0.3008125219772616,2.9065193648887213,0.14453125,0.8984375,4.071458042573896,0.8315604389312589,0.697465379433008,0.051495771788726,1.2111475150332853,0.11485025970244292
SNA,l2,2,101,625,3.207331886865983,0.24452255535372658,2.9628093315122563,0.14453125,0.927734375,4.5928775279738066,0.8606862787206521,0.7085686769274022,0.06949733345028222,1.2396178333249632,0.08443920908895672
SNA,l2,2,102,300,3.2858597853890337,0.24621311106668284,3.0396466743223507,0.064453125,0.916015625,4.166701219250353,0.6808851007278112,0.44683313200917724,0.0898626862311313,1.6195350961927504,0.2025306591614808
SNA,l2,2,102,625,3.2858597853890337,0.2573039651607292,3.0285558202283047,0.064453125,0.927734375,4.708007254822578,0.7386000510746837,0.46950389442876556,0.09681122411873977,1.5389026918091493,0.1847379587969663
SNA,l2,2,103,300,3.875412799770408,0.2616302899648018,3.6137825098056062,0.076171875,0.9140625,4.152769168794502,0.8301835267175031,0.635125509670686,0.1316225213153166,1.718427500573071,0.29842345152902994
SNA,l2,2,103,625,3.875412799770408,0.23492113358039204,3.640491666190016,0.076171875,0.9296875,4.4334173194414115,0.996813096915445,0.5939240864571653,0.1359093472395989,1.6968217200425906,0.21702341553521623
SNA,l2,2,104,300,3.6877301221499987,0.2636401913184933,3.4240899308315056,0.115234375,0.919921875,4.353258353715987,0.8304291138225361,0.46551398726108734,0.25540953155436347,1.6813679988445567,0.19136929934896235
SNA,l2,2,104,625,3.6877301221499987,0.19626793406838278,3.491462188081616,0.115234375,0.935546875,4.21134882520369,0.8732664658095416,0.45412242403249287,0.2666222131494038,1.7624467987636072,0.1350042863265711
SNA,l2,2,105,300,3.0312760983615528,0.2677669379423173,2.7635091604192352,0.1640625,0.912109375,3.9276366276710233,0.6667815409557909,0.4639918443446239,0.12334100841259331,1.3585295685569927,0.15086519814923455
SNA,l2,2,105,625,3.0312760983615528,0.26673121985713505,2.7645448785044175,0.1640625,0.923828125,4.02491102920889,0.5572851567762093,0.5772312326170476,0.15801417171059365,1.313631890654365,0.1583824267462025
SNA,l2,2,106,300,3.128563310383272,0.30693419821593454,2.821629112167338,0.10546875,0.923828125,4.153287857016854,0.5927608575046049,0.31936675391812813,0.3841606830222698,1.3962351396186625,0.12910567810367246
SNA,l2,2,106,625,3.128563310383272,0.23708065413671034,2.891482656246562,0.10546875,0.912109375,4.26853330697896,0.6089246698567794,0.3628062872889592,0.414738640687194,1.4233441661654425,0.08166889224818646
SNA,l2,2,107,300,3.144229843465128,0.2440290193470762,2.900200824118052,0.1171875,0.919921875,4.30299468824391,0.5446754264888514,0.3832353359285089,0.2951217056382181,1.4464983104121325,0.23067004565034077
SNA,l2,2,107,625,3.144229843465128,0.23646596894666613,2.907763874518462,0.1171875,0.92578125,4.362925005682836,0.6551050626640947,0.4062163190938797,0.2653569692174701,1.4154034882559263,0.16568203528709108
SNA,l2,2,108,300,3.125006744393709,0.32414203265857877,2.80086471173513,0.1171875,0.8984375,3.854102187019509,0.5499467415094514,0.5973582156991226,0.15080623343039715,1.4096800270500889,0.09307349404606999
SNA,l2,2,108,625,3.125006744393709,0.20706127771639252,2.9179454666773164,0.1171875,0.935546875,3.9214106261870545,0.5392447167817216,0.672895783953116,0.14262401540144665,1.4548082290243394,0.10837272151669276
SNA,l2,2,109,300,2.9368036099786687,0.2853143537474574,2.651489256231211,0.1171875,0.9140625,4.0310874974389215,0.5348807090746788,0.37312166599126384,0.26397232254059266,1.3642784546284898,0.1152361039961864
SNA,l2,2,109,625,2.9368036099786687,0.23827541521903506,2.698528194759634,0.1171875,0.9140625,4.17894468171792,0.5351963032392906,0.3606673239645838,0.3104063422857372,1.428294281315829,0.06396394395419287
SNA,l2,2,110,300,2.7356851934539708,0.3226721900250019,2.413013003428969,0.140625,0.890625,3.80708880263221,0.6061512081647963,0.37820564914022625,0.181384801265651,1.1583745738422961,0.08889677101599922
SNA,l2,2,110,625,2.7356851934539708,0.23363248788634988,2.5020527055676207,0.140625,0.927734375,3.9440101634805114,0.6458929029799021,0.3596003925819525,0.1880514990904133,1.2357861071459961,0.07272180376935733
SNA,l2,2,111,300,3.5674280859247487,0.3057968236517962,3.2616312622729526,0.06640625,0.91015625,4.6243578885734795,0.808307595732759,0.586875963863298,0.018221093016094026,1.6372501390835466,0.210976470577255
SNA,l2,2,111,625,3.5674280859247487,0.23845928775832048,3.328968798166428,0.06640625,0.935546875,4.402572062429506,0.8582556258993518,0.6032545114658009,0.02240019550143281,1.6340860407637519,0.21097242453609116
SNA,l2,2,112,300,3.229758002042223,0.301550218522609,2.928207783519614,0.103515625,0.91015625,4.197695058072907,0.6151825990482493,0.47914089879502725,0.11149687948396529,1.4840951660029995,0.2382922401893726
SNA,l2,2,112,625,3.229758002042223,0.23094180188723468,2.9988162001549883,0.103515625,0.927734375,4.423036687595205,0.6384221951924575,0.48244633254729574,0.11739127896297022,1.5502344823343464,0.2103219111179191
SNA,l2,2,113,300,3.368532378746421,0.2938212360912003,3.0747111426552207,0.12109375,0.904296875,4.117652674469688,0.7583458268976373,0.7337114574070954,0.11536262060082844,1.2254298512256891,0.24186138652397085
SNA,l2,2,113,625,3.368532378746421,0.2177009663652022,3.1508314123812187,0.12109375,0.9375,4.31751685647418,0.8198973680443148,0.713018905553535,0.14231711136487865,1.26300856953793,0.21258945788056027
SNA,l2,2,114,300,3.2242827743682034,0.27440376243490416,2.9498790119332994,0.134765625,0.91015625,4.003648189257119,0.8529938641972142,0.34674559094354757,0.05980196316939395,1.4568109902799657,0.23352660334317796
SNA,l2,2,114,625,3.2242827743682034,0.23736258099923171,2.9869201933689715,0.134765625,0.9296875,4.435248161712849,0.9505750287703105,0.34210091408840015,0.05156514176463759,1.4276442251014942,0.21503488364412865
SNA,l2,2,115,300,2.8832237277716617,0.2956478305936937,2.587575897177968,0.111328125,0.921875,4.253762075397977,0.42817945395066465,0.44872664973767873,0.22612546128020272,1.3162172372364334,0.16832709497298873
SNA,l2,2,115,625,2.8832237277716617,0.2677831519756553,2.6154405757960064,0.111328125,0.91796875,4.562603703066929,0.470375149001997,0.45131313108469473,0.2233603606452537,1.2983696580256232,0.17202227703843764
SNA,l2,2,116,300,3.777319388015233,0.2869942918378037,3.4903250961774295,0.041015625,0.912109375,4.450539873242146,0.42127714683907874,0.4467442046741511,0.23904980304221013,2.113934070411604,0.2693198712103857
SNA,l2,2,116,625,3.777319388015233,0.23180866537256573,3.5455107226426676,0.041015625,0.923828125,4.615762634448322,0.4170808680573481,0.4340377562257408,0.2615668633504364,2.1648705858181847,0.2679546491909573
SNA,l2,2,117,300,3.274867742973312,0.2315079597792046,3.0433597831941075,0.115234375,0.923828125,4.1380774504780895,0.6616912328478474,0.5690106562322227,0.14674362555406154,1.5015501722065696,0.16436409635340637
SNA,l2,2,117,625,3.274867742973312,0.22563453315159365,3.0492332098217183,0.115234375,0.923828125,4.4122766987488395,0.6753642829855414,0.6028776774822912,0.14963227408394586,1.4765865443699466,0.1447724308999937
SNA,l2,2,118,300,3.2446550451777987,0.27998974017681305,2.9646653050009855,0.08203125,0.912109375,4.153482089701526,0.8044770593942665,0.5276542050390634,0.19196333802899732,1.2396988182377509,0.2008718843009077
SNA,l2,2,118,625,3.2446550451777987,0.19921511106431475,3.045439934113484,0.08203125,0.9375,4.277520520312661,0.8376299305024576,0.5746119116270904,0.19833008056049292,1.2597815583486056,0.17508645307483717
SNA,l2,2,119,300,2.679954470306236,0.2994938232120861,2.38046064709415,0.09765625,0.916015625,4.334537161190406,0.44386149319196605,0.40694588523309355,0.11613165465781143,1.3328392891699579,0.080682324841321
SNA,l2,2,119,625,2.679954470306236,0.2224065033992408,2.4575479669069953,0.09765625,0.935546875,4.330629265800012,0.45097140382065243,0.4285489940562467,0.126968806138975,1.3974696799806325,0.05358908291048855
SNA,l2,2,120,300,3.3236649526438473,0.3009711855943158,3.0226937670495317,0.09375,0.91015625,4.543188871425755,0.44120092864906346,0.44378422933006323,0.3829721474338277,1.599212748679116,0.15552371295746142
SNA,l2,2,120,625,3.3236649526438473,0.26520500569458205,3.0584599469492653,0.09375,0.919921875,4.882391682189817,0.42564255965719316,0.47223455912972095,0.40416058553330114,1.589731699422655,0.16669054320639498
