arm,iv,seed,task,step,n_D,recovery,leftover,returned_fraction,D_only_n,D_only_star_sum,D_only_star_negative_sum,D_only_star_mean,D_only_row_sum,D_only_bias_sum,D_only_gate_before,D_only_near_abs_zmax,N_only_n,N_only_star_sum,N_only_star_negative_sum,N_only_star_mean,N_only_row_sum,N_only_bias_sum,N_only_gate_before,N_only_near_abs_zmax,both_n,both_star_sum,both_star_negative_sum,both_star_mean,both_row_sum,both_bias_sum,both_gate_before,both_near_abs_zmax,rest_n,rest_star_sum,rest_star_negative_sum,rest_star_mean,rest_row_sum,rest_bias_sum,rest_gate_before,rest_near_abs_zmax,star_all_mean
LR,none,1,101,300,25,-0.009062218479812145,1.0878468751907349,0.0,19,-1.7201519012451172,-4.098426818847656,-0.09053430706262589,-1.7092053890228271,-0.010947413742542267,0.12248151004314423,8.416275024414062,19,0.6781145930290222,-5.157862663269043,0.03569024056196213,0.6485488414764404,0.029565434902906418,0.4370374083518982,2.0943408012390137,6,0.22593694925308228,-1.0153687000274658,0.037656158208847046,0.2560998797416687,-0.03016301989555359,0.4369140565395355,2.6004347801208496,56,2.0119516849517822,-12.045344352722168,0.03592770919203758,2.01395845413208,-0.002006515860557556,0.1642543226480484,10.518129348754883,0.011958512477576733
LR,none,1,101,625,25,0.022597212344408035,1.0321574211120605,0.0,19,-1.3058199882507324,-3.7533743381500244,-0.06872736662626266,-1.308318853378296,0.002498529851436615,0.12248151004314423,8.416275024414062,19,-2.0444629192352295,-6.750213623046875,-0.10760331153869629,-1.9852186441421509,-0.05924411118030548,0.4370374083518982,2.0943408012390137,6,0.36216574907302856,-0.7924390435218811,0.06036095693707466,0.39334625005722046,-0.03118061274290085,0.4369140565395355,2.6004347801208496,56,1.7554271221160889,-13.3126802444458,0.03134691342711449,1.9081674814224243,-0.1527394950389862,0.1642543226480484,10.518129348754883,-0.012326900847256184
LR,none,1,102,300,25,-0.05903316289186478,1.1397840976715088,0.0,23,-3.1820340156555176,-5.667559623718262,-0.13834930956363678,-3.1103672981262207,-0.0716666430234909,0.11742525547742844,10.627264022827148,23,0.009031414985656738,-7.368647575378418,0.00039267021929845214,0.06770288944244385,-0.058671679347753525,0.4021144509315491,2.0425333976745605,2,-0.669028639793396,-0.7388886213302612,-0.334514319896698,-0.6589775681495667,-0.010051101446151733,0.3707031011581421,1.5058422088623047,52,-5.3517327308654785,-14.147684097290039,-0.10291793942451477,-5.175245761871338,-0.1764896661043167,0.17879733443260193,10.572708129882812,-0.09193765372037888
LR,none,1,102,625,25,-0.05146097391843796,1.1599831581115723,0.0,23,-3.3049187660217285,-6.650535583496094,-0.14369212090969086,-3.1927900314331055,-0.11212858557701111,0.11742525547742844,10.627264022827148,23,-0.03244072198867798,-7.882806301116943,-0.0014104661531746387,0.08000743389129639,-0.11244776099920273,0.4021144509315491,2.0425333976745605,2,-0.8595885038375854,-0.8595885038375854,-0.4297942519187927,-0.8385555148124695,-0.02103292942047119,0.3707031011581421,1.5058422088623047,52,-3.0370962619781494,-14.830155372619629,-0.05840569734573364,-2.7542457580566406,-0.28285109996795654,0.17879733443260193,10.572708129882812,-0.07234044373035431
LR,none,1,103,300,25,-0.05401116982102394,1.1000703573226929,0.0,20,-2.6233203411102295,-3.956514596939087,-0.131166011095047,-2.5606346130371094,-0.0626855194568634,0.12276367098093033,11.015046119689941,20,-0.9219123125076294,-6.568255424499512,-0.04609561711549759,-0.8140944242477417,-0.10781806707382202,0.43055662512779236,2.3574202060699463,5,0.28818875551223755,-1.1973292827606201,0.05763775110244751,0.31081533432006836,-0.022626329213380814,0.5721484422683716,2.393977642059326,55,1.9886691570281982,-8.898294448852539,0.03615761920809746,1.89459228515625,0.09407678246498108,0.14704546332359314,9.197833061218262,-0.01268374640494585
LR,none,1,103,625,25,0.010531081818044186,1.0561463832855225,0.0,20,-1.051045536994934,-3.4167661666870117,-0.052552275359630585,-0.975642204284668,-0.07540307939052582,0.12276367098093033,11.015046119689941,20,1.386873722076416,-4.9909515380859375,0.0693436861038208,1.5031777620315552,-0.11630423367023468,0.43055662512779236,2.3574202060699463,5,0.35737496614456177,-1.5142011642456055,0.07147499173879623,0.38202786445617676,-0.024652980268001556,0.5721484422683716,2.393977642059326,55,4.325577259063721,-10.22603702545166,0.07864686101675034,4.2709527015686035,0.05462387949228287,0.14704546332359314,9.197833061218262,0.05018779635429382
LR,none,1,104,300,25,0.05764036998152733,1.0642269849777222,0.04,20,3.2287330627441406,-2.1940040588378906,0.16143664717674255,3.158722400665283,0.0700104758143425,0.15203125774860382,10.058938026428223,20,-3.764993190765381,-7.784672737121582,-0.18824966251850128,-3.642618417739868,-0.1223750188946724,0.5221386551856995,2.0237033367156982,5,-2.8423218727111816,-3.0257205963134766,-0.5684643983840942,-2.801187038421631,-0.0411345511674881,0.4990233778953552,1.829702377319336,55,5.02561616897583,-7.514814376831055,0.09137483686208725,4.851457118988037,0.1741577833890915,0.15321379899978638,11.017342567443848,0.01647034101188183
LR,none,1,104,625,25,0.04871194064617157,1.070746660232544,0.0,20,3.320456027984619,-2.343888521194458,0.16602280735969543,3.242751121520996,0.07770569622516632,0.15203125774860382,10.058938026428223,20,-4.58261775970459,-9.167160034179688,-0.22913089394569397,-4.431931972503662,-0.1506861299276352,0.5221386551856995,2.0237033367156982,5,-3.6613197326660156,-3.6613197326660156,-0.7322639226913452,-3.603306293487549,-0.058013491332530975,0.4990233778953552,1.829702377319336,55,3.9963603019714355,-10.276488304138184,0.07266109436750412,3.9490694999694824,0.04729031026363373,0.15321379899978638,11.017342567443848,-0.009271223098039627
LR,none,1,105,300,25,0.06605178117752075,1.0212210416793823,0.0,20,0.7539258003234863,-3.4526147842407227,0.037696290761232376,0.7444925308227539,0.009433235973119736,0.11362304538488388,8.824151039123535,20,-7.134968280792236,-9.103833198547363,-0.35674840211868286,-6.922181129455566,-0.21278800070285797,0.48689451813697815,2.146343231201172,5,-0.5370314121246338,-1.514289140701294,-0.10740628093481064,-0.5218002796173096,-0.015231210738420486,0.30812495946884155,2.076557159423828,55,-1.58656907081604,-14.559868812561035,-0.028846710920333862,-1.4352407455444336,-0.15132801234722137,0.1759375035762787,11.464884757995605,-0.0850464329123497
LR,none,1,105,625,25,0.06504353135824203,1.0282756090164185,0.04,20,1.4668675661087036,-3.7561168670654297,0.07334338128566742,1.4882808923721313,-0.021414272487163544,0.11362304538488388,8.824151039123535,20,-8.763986587524414,-10.327518463134766,-0.43819934129714966,-8.491351127624512,-0.2726356089115143,0.48689451813697815,2.146343231201172,5,-1.3216578960418701,-1.901639461517334,-0.264331579208374,-1.2888133525848389,-0.032844554632902145,0.30812495946884155,2.076557159423828,55,-0.07070207595825195,-15.659278869628906,-0.0012854923261329532,0.18784093856811523,-0.2585427463054657,0.1759375035762787,11.464884757995605,-0.08689478039741516
